T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	9.0001	20502.9	3.63615	2.36802e-45	3.63615	1	0.695791
0.369043	0.630957	9.0001	20502.9	2.02647	3.89308e-22	2.02647	1	1.24848
0.498813	0.501187	9.0001	20502.9	1.49925	1.56382e-14	1.49925	0.999987	1.68751
0.601893	0.398107	9.0001	20502.9	1.24226	7.94349e-11	1.24226	0.999809	2.0366
0.683772	0.316228	9.0001	20502.9	1.09266	1.13651e-08	1.09266	0.999031	2.31546
0.748811	0.251189	9.0001	20502.9	0.995869	2.7955e-07	0.995869	0.997145	2.54049
0.800474	0.199526	9.0001	20502.9	0.928514	2.56543e-06	0.928514	0.993847	2.72478
0.841511	0.158489	9.0001	20502.9	0.879026	1.28884e-05	0.879026	0.989111	2.87819
0.874107	0.125893	9.0001	20502.9	0.841123	4.36778e-05	0.841123	0.983123	3.00789
0.9	0.1	9.0001	20502.9	0.811149	0.00011281	0.811149	0.976173	3.11903
0.920567	0.0794328	9.0001	20502.9	0.786858	0.000239481	0.786858	0.968581	3.21532
0.936904	0.0630957	9.0001	20502.9	0.766805	0.000438908	0.766805	0.960647	3.29941
0.949881	0.0501187	9.0001	20502.9	0.75002	0.000718074	0.75002	0.952633	3.37324
0.960189	0.0398107	9.0001	20502.9	0.735837	0.00107383	0.735837	0.944762	3.43826
0.968377	0.0316228	9.0001	20502.9	0.723786	0.00149357	0.723786	0.937213	3.49551
0.974881	0.0251189	9.0001	20502.9	0.713523	0.00195798	0.713523	0.93013	3.54579
0.980047	0.0199526	9.0001	20502.9	0.704791	0.00244458	0.704791	0.923615	3.58972
0.984151	0.0158489	9.0001	20502.9	0.697386	0.00293141	0.697386	0.917738	3.62783
0.987411	0.0125893	9.0001	20502.9	0.691138	0.00339964	0.691138	0.912529	3.66063
0.99	0.01	9.0001	20502.9	0.685899	0.00383516	0.685899	0.907986	3.68859
0.992057	0.00794328	9.0001	20502.9	0.681535	0.00422898	0.681535	0.904084	3.71221
0.99369	0.00630957	9.0001	20502.9	0.677924	0.00457675	0.677924	0.900774	3.73198
0.994988	0.00501187	9.0001	20502.9	0.674954	0.00487784	0.674954	0.897999	3.7484
0.996019	0.00398107	9.0001	20502.9	0.672526	0.00513428	0.672526	0.895695	3.76194
0.996838	0.00316228	9.0001	20502.9	0.670549	0.00534979	0.670549	0.893797	3.77303
0.997488	0.00251189	9.0001	20502.9	0.668948	0.00552892	0.668948	0.892245	3.78206
0.998005	0.00199526	9.0001	20502.9	0.667655	0.00567649	0.667655	0.890982	3.78938
0.998415	0.00158489	9.0001	20502.9	0.666615	0.00579717	0.666615	0.889959	3.79529
0.998741	0.00125893	9.0001	20502.9	0.66578	0.0058953	0.66578	0.889134	3.80005
0.999	0.001	9.0001	20502.9	0.665111	0.00597472	0.665111	0.888471	3.80388
1.00126	-0.00125893	9.0001	20502.9	0.659044	0.00672718	0.659044	0.882358	3.83889
1.00158	-0.00158489	9.0001	20502.9	0.658133	0.00684533	0.658133	0.881424	3.84421
1.002	-0.00199526	9.0001	20502.9	0.656971	0.00699779	0.656971	0.880228	3.85101
1.00251	-0.00251189	9.0001	20502.9	0.655485	0.00719586	0.655485	0.878691	3.85974
1.00316	-0.00316228	9.0001	20502.9	0.653576	0.00745537	0.653576	0.876701	3.87101
1.00398	-0.00398107	9.0001	20502.9	0.651111	0.00779917	0.651111	0.874106	3.88567
1.00501	-0.00501187	9.0001	20502.9	0.647899	0.0082612	0.647899	0.870688	3.90493
1.00631	-0.00630957	9.0001	20502.9	0.643671	0.00889386	0.643671	0.866122	3.93058
1.00794	-0.00794328	9.0001	20502.9	0.63802	0.00978205	0.63802	0.859913	3.96539
1.01	-0.01	9.0001	20502.9	0.630305	0.0110717	0.630305	0.851248	4.01393
1.01259	-0.0125893	9.0001	20502.9	0.619437	0.0130339	0.619437	0.838714	4.08436
1.01585	-0.0158489	9.0001	20502.9	0.603379	0.016227	0.603379	0.819603	4.19305
1.01995	-0.0199526	9.0001	20502.9	0.577788	0.021982	0.577788	0.78801	4.37877
1.02512	-0.0251189	9.0001	20502.9	0.531494	0.0342651	0.531494	0.728545	4.76017
1.03162	-0.0316228	9.0001	20502.9	0.428025	0.0703482	0.428025	0.590438	5.91086
1.03981	-0.0398107	9.0001	20502.9	0.163965	0.27889	0.163965	0.227975	15.4302
1.05012	-0.0501187	9.0001	20502.9	0.00478947	2.53694	0.00478947	0.00672526	528.242
1.0631	-0.0630957	9.0001	20502.9	6.88921e-05	21.6248	6.88921e-05	9.79322e-05	36724.1
1.07943	-0.0794328	9.0001	20502.9	1.53967e-06	144.729	1.53967e-06	2.22232e-06	1.64321e+06
