T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.3012	4.03073e+06	5.00038	6.75152e-06	-0.0509923	3.0766e-06	1.03775e-05	806085	6.79999	1.0479
1	1.25893e-08	14.1461	3.45163e+06	5.00006	6.74966e-06	-0.0509923	3.59254e-06	1.21178e-05	690319	6.79999	1.0479
1	1.58489e-08	13.9912	2.95633e+06	5.00035	6.75137e-06	-0.0509923	4.19469e-06	1.41488e-05	591224	6.79999	1.0479
1	1.99526e-08	13.8363	2.5321e+06	5.00034	6.75131e-06	-0.0509923	4.89746e-06	1.65193e-05	506385	6.79999	1.0479
1	2.51189e-08	13.6814	2.16874e+06	5.00009	6.74984e-06	-0.0509923	5.7177e-06	1.9286e-05	433741	6.79999	1.0479
1	3.16228e-08	13.5266	1.85772e+06	5.00014	6.75015e-06	-0.0509923	6.67505e-06	2.25152e-05	371533	6.79999	1.0479
1	3.98107e-08	13.3718	1.59129e+06	5.00004	6.74957e-06	-0.0509923	7.79247e-06	2.62843e-05	318256	6.79999	1.0479
1	5.01187e-08	13.2171	1.36322e+06	5.00032	6.75119e-06	-0.0509923	9.09671e-06	3.06835e-05	272626	6.79999	1.0479
1	6.30957e-08	13.0623	1.16771e+06	5.00001	6.74935e-06	-0.0509923	1.06191e-05	3.58184e-05	233543	6.79999	1.0479
1	7.94328e-08	12.9076	1.00035e+06	5.00011	6.74996e-06	-0.0509923	1.2396e-05	4.1812e-05	200065	6.79999	1.0479
1	1e-07	12.7529	856970	5.00016	6.75022e-06	-0.0509923	1.447e-05	4.88079e-05	171389	6.79999	1.0479
1	1.25893e-07	12.5982	734143	5.00015	6.7502e-06	-0.0509923	1.6891e-05	5.69738e-05	146824	6.79999	1.0479
1	1.58489e-07	12.4435	628920	5.00011	6.74996e-06	-0.0509923	1.97168e-05	6.65054e-05	125781	6.79999	1.0479
1	1.99526e-07	12.2888	538778	5.00004	6.74954e-06	-0.0509923	2.30152e-05	7.76312e-05	107755	6.79999	1.0479
1	2.51189e-07	12.1342	461602	5.00044	6.75189e-06	-0.0509923	2.68653e-05	9.06177e-05	92312.3	6.79999	1.0479
1	3.16228e-07	11.9795	395442	5.00033	6.75121e-06	-0.0509922	3.13594e-05	0.000105776	79083.2	6.79999	1.0479
1	3.98107e-07	11.8248	338764	5.0002	6.75045e-06	-0.0509922	3.66051e-05	0.00012347	67750.1	6.79999	1.0479
