T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.1	-0.1	50	1.31173e+22	4.21813e-127	4.01411e+125	-3.01633e+60	8.13572e-149	2.89483e-148	3.10974e+148
1.12589	-0.125893	50	1.31173e+22	1.79704e-127	9.42221e+125	-7.08014e+60	3.46603e-149	1.26231e-148	7.29941e+148
1.15849	-0.158489	50	1.31173e+22	7.79732e-128	2.17152e+126	-1.63175e+61	1.50391e-149	5.6357e-149	1.68228e+149
1.19953	-0.199526	50	1.31173e+22	3.459e-128	4.89507e+126	-3.6783e+61	6.67156e-150	2.58864e-149	3.79222e+149
1.25119	-0.251189	50	1.31173e+22	1.57556e-128	1.07467e+127	-8.07538e+61	3.03887e-150	1.2299e-149	8.32547e+149
1.31623	-0.316228	50	1.31173e+22	7.40298e-129	2.2872e+127	-1.71867e+62	1.42785e-150	6.07923e-150	1.7719e+150
1.39811	-0.398107	50	1.31173e+22	3.60525e-129	4.6965e+127	-3.52909e+62	6.95363e-151	3.14476e-150	3.63839e+150
1.50119	-0.501187	50	1.31173e+22	1.82831e-129	9.26105e+127	-6.95903e+62	3.52635e-151	1.71236e-150	7.17455e+150
1.63096	-0.630957	50	1.31173e+22	9.69597e-130	1.7463e+128	-1.31222e+63	1.87011e-151	9.86608e-151	1.35286e+151
1.79433	-0.794328	50	1.31173e+22	5.3961e-130	3.13783e+128	-2.35786e+63	1.04077e-151	6.04077e-151	2.43089e+151
2	-1	50	1.31173e+22	3.15924e-130	5.35953e+128	-4.02731e+63	6.09339e-152	3.94207e-151	4.15204e+151
