T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.12589	-0.125893	7.0001	2774.76	2.00573e-15	8.44184e+13	-67017	1.82881e-18	6.66039e-18	1.38342e+18
1.15849	-0.158489	7.0001	2774.76	8.70284e-16	1.94558e+14	-154453	7.93517e-19	2.9736e-18	3.18834e+18
1.19953	-0.199526	7.0001	2774.76	3.86071e-16	4.38574e+14	-348169	3.52016e-19	1.36586e-18	7.18718e+18
1.25119	-0.251189	7.0001	2774.76	1.75854e-16	9.62849e+14	-764373	1.60342e-19	6.4894e-19	1.57788e+19
1.31623	-0.316228	7.0001	2774.76	8.2627e-17	2.04922e+15	-1.6268e+06	7.53385e-20	3.20762e-19	3.35817e+19
1.39811	-0.398107	7.0001	2774.76	4.02394e-17	4.20783e+15	-3.34045e+06	3.66899e-20	1.65929e-19	6.89563e+19
1.50119	-0.501187	7.0001	2774.76	2.04064e-17	8.29744e+15	-6.58705e+06	1.86063e-20	9.03505e-20	1.35975e+20
1.63096	-0.630957	7.0001	2774.76	1.0822e-17	1.5646e+16	-1.24208e+07	9.86739e-21	5.20571e-20	2.564e+20
1.79433	-0.794328	7.0001	2774.76	6.02276e-18	2.81134e+16	-2.23183e+07	5.4915e-21	3.18733e-20	4.60712e+20
2	-1	7.0001	2774.76	3.52613e-18	4.80187e+16	-3.81204e+07	3.2151e-21	2.07998e-20	7.86912e+20
