T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.999999	1e-06	6	1020.67	0.671153	0.00833272	0.671153	0.897439	3.76963
0.999999	1e-06	6.2	1246.66	0.670395	0.00815583	0.670395	0.896425	3.7739
0.999999	1e-06	6.4	1522.67	0.669669	0.0079864	0.669669	0.895455	3.77798
0.999999	1e-06	6.6	1859.79	0.668975	0.00782399	0.668975	0.894526	3.78191
0.999999	1e-06	6.8	2271.55	0.66831	0.00766815	0.66831	0.893637	3.78567
0.999999	1e-06	7	2774.48	0.667672	0.0075185	0.667672	0.892784	3.78929
0.999999	1e-06	7.2	3388.76	0.667059	0.00737466	0.667059	0.891964	3.79277
0.999999	1e-06	7.4	4139.04	0.66647	0.0072363	0.66647	0.891178	3.79612
0.999999	1e-06	7.6	5055.44	0.665905	0.00710312	0.665905	0.890421	3.79934
0.999999	1e-06	7.8	6174.72	0.66536	0.00697481	0.66536	0.889693	3.80245
0.999999	1e-06	8	7541.82	0.664836	0.00685113	0.664836	0.888992	3.80545
0.999999	1e-06	8.2	9211.6	0.664331	0.00673181	0.664331	0.888316	3.80835
0.999999	1e-06	8.4	11251.1	0.663843	0.00661663	0.663843	0.887665	3.81114
0.999999	1e-06	8.6	13742.1	0.663373	0.00650539	0.663373	0.887036	3.81384
0.999999	1e-06	8.8	16784.6	0.662919	0.00639786	0.662919	0.886429	3.81645
0.999999	1e-06	9	20500.8	0.66248	0.00629389	0.66248	0.885842	3.81898
0.999999	1e-06	9.2	25039.7	0.662056	0.00619327	0.662056	0.885275	3.82143
0.999999	1e-06	9.4	30583.6	0.661646	0.00609587	0.661646	0.884727	3.8238
0.999999	1e-06	9.6	37354.9	0.661249	0.00600152	0.661249	0.884196	3.82609
0.999999	1e-06	9.8	45625.4	0.660865	0.00591007	0.660865	0.883682	3.82832
0.999999	1e-06	10	55727	0.660492	0.00582141	0.660492	0.883183	3.83048
0.999999	1e-06	10.2001	68071.9	0.660131	0.00573536	0.660131	0.8827	3.83257
0.999999	1e-06	10.4001	83143.2	0.659781	0.00565188	0.659781	0.882232	3.83461
0.999999	1e-06	10.6001	101551	0.659441	0.00557082	0.659441	0.881778	3.83658
0.999999	1e-06	10.8001	124035	0.659111	0.00549209	0.659111	0.881337	3.8385
0.999999	1e-06	11.0001	151497	0.658791	0.00541557	0.658791	0.880908	3.84037
0.999999	1e-06	11.2001	185039	0.658479	0.00534117	0.658479	0.880492	3.84219
0.999999	1e-06	11.4001	226007	0.658177	0.00526882	0.658177	0.880088	3.84395
0.999999	1e-06	11.6001	276045	0.657883	0.00519842	0.657883	0.879694	3.84567
0.999999	1e-06	11.8001	337162	0.657596	0.00512989	0.657596	0.879312	3.84734
0.999999	1e-06	12.0001	411811	0.657318	0.00506317	0.657318	0.878939	3.84897
0.999999	1e-06	12.2001	502987	0.657047	0.00499818	0.657047	0.878577	3.85056
0.999999	1e-06	12.4001	614350	0.656783	0.00493485	0.656783	0.878224	3.85211
0.999999	1e-06	12.6001	750368	0.656526	0.00487312	0.656526	0.87788	3.85362
0.999999	1e-06	12.8001	916502	0.656275	0.00481293	0.656275	0.877545	3.85509
0.999999	1e-06	13.0001	1.11942e+06	0.656031	0.00475422	0.656031	0.877218	3.85653
0.999999	1e-06	13.2001	1.36726e+06	0.655792	0.00469695	0.655792	0.876899	3.85793
0.999999	1e-06	13.4001	1.66998e+06	0.65556	0.00464104	0.65556	0.876588	3.8593
0.999999	1e-06	13.6001	2.03971e+06	0.655333	0.00458647	0.655333	0.876285	3.86063
0.999999	1e-06	13.8001	2.49131e+06	0.655112	0.00453317	0.655112	0.875989	3.86194
0.999999	1e-06	14.0001	3.04289e+06	0.654895	0.00448112	0.654895	0.8757	3.86321
0.999999	1e-06	14.2001	3.7166e+06	0.654684	0.00443025	0.654684	0.875418	3.86446
0.999999	1e-06	14.4001	4.53946e+06	0.654478	0.00438053	0.654478	0.875142	3.86568
0.999999	1e-06	14.6001	5.54451e+06	0.654276	0.00433193	0.654276	0.874872	3.86687
0.999999	1e-06	14.8001	6.77208e+06	0.654079	0.0042844	0.654079	0.874609	3.86803
0.999999	1e-06	15.0001	8.27144e+06	0.653887	0.00423792	0.653887	0.874351	3.86917
0.999999	1e-06	15.2001	1.01028e+07	0.653698	0.00419244	0.653698	0.874099	3.87029
0.999999	1e-06	15.4001	1.23395e+07	0.653514	0.00414793	0.653514	0.873853	3.87138
0.999999	1e-06	15.6001	1.50715e+07	0.653334	0.00410437	0.653334	0.873612	3.87245
0.999999	1e-06	15.8001	1.84084e+07	0.653157	0.00406171	0.653157	0.873376	3.87349
0.999999	1e-06	16.0001	2.24841e+07	0.652985	0.00401995	0.652985	0.873145	3.87452
0.999999	1e-06	16.2001	2.74622e+07	0.652816	0.00397904	0.652816	0.872919	3.87552
0.999999	1e-06	16.4001	3.35423e+07	0.65265	0.00393896	0.65265	0.872697	3.8765
0.999999	1e-06	16.6001	4.09687e+07	0.652488	0.00389968	0.652488	0.87248	3.87747
0.999999	1e-06	16.8001	5.00393e+07	0.652329	0.00386119	0.652329	0.872268	3.87841
0.999999	1e-06	17.0001	6.11181e+07	0.652173	0.00382345	0.652173	0.872059	3.87934
0.999999	1e-06	17.2001	7.46499e+07	0.65202	0.00378645	0.65202	0.871855	3.88025
0.999999	1e-06	17.4001	9.11776e+07	0.65187	0.00375017	0.65187	0.871655	3.88114
0.999999	1e-06	17.6001	1.11365e+08	0.651724	0.00371458	0.651724	0.871459	3.88201
0.999999	1e-06	17.8001	1.36021e+08	0.65158	0.00367966	0.65158	0.871266	3.88287
0.999999	1e-06	18.0001	1.66136e+08	0.651438	0.0036454	0.651438	0.871077	3.88371
0.999999	1e-06	18.2001	2.02919e+08	0.6513	0.00361177	0.6513	0.870892	3.88454
0.999999	1e-06	18.4001	2.47846e+08	0.651164	0.00357876	0.651164	0.87071	3.88535
0.999999	1e-06	18.6001	3.0272e+08	0.65103	0.00354636	0.65103	0.870532	3.88615
0.999999	1e-06	18.8001	3.69743e+08	0.650899	0.00351454	0.650899	0.870357	3.88693
0.999999	1e-06	19.0001	4.51605e+08	0.650771	0.00348328	0.650771	0.870185	3.8877
0.999999	1e-06	19.2001	5.51592e+08	0.650644	0.00345259	0.650644	0.870016	3.88845
0.999999	1e-06	19.4001	6.73716e+08	0.65052	0.00342243	0.65052	0.86985	3.88919
0.999999	1e-06	19.6001	8.22879e+08	0.650399	0.0033928	0.650399	0.869687	3.88992
0.999999	1e-06	19.8001	1.00507e+09	0.650279	0.00336368	0.650279	0.869527	3.89064
0.999999	1e-06	20.0001	1.22759e+09	0.650161	0.00333506	0.650161	0.869369	3.89134
0.999999	1e-06	20.2002	1.49953e+09	0.650045	0.00330691	0.650045	0.869215	3.89204
0.999999	1e-06	20.4002	1.83153e+09	0.649932	0.00327925	0.649932	0.869063	3.89272
0.999999	1e-06	20.6002	2.23704e+09	0.64982	0.00325205	0.64982	0.868913	3.89339
0.999999	1e-06	20.8002	2.73233e+09	0.64971	0.0032253	0.64971	0.868767	3.89404
0.999999	1e-06	21.0002	3.33727e+09	0.649602	0.00319899	0.649602	0.868622	3.89469
0.999999	1e-06	21.2002	4.07615e+09	0.649496	0.00317311	0.649496	0.86848	3.89533
0.999999	1e-06	21.4002	4.97862e+09	0.649392	0.00314764	0.649392	0.86834	3.89595
0.999999	1e-06	21.6002	6.0809e+09	0.649289	0.00312259	0.649289	0.868203	3.89657
0.999999	1e-06	21.8002	7.42723e+09	0.649188	0.00309793	0.649188	0.868068	3.89718
0.999999	1e-06	22.0002	9.07164e+09	0.649088	0.00307366	0.649088	0.867935	3.89778
0.999999	1e-06	22.2002	1.10801e+10	0.64899	0.00304977	0.64899	0.867804	3.89836
0.999999	1e-06	22.4002	1.35333e+10	0.648894	0.00302625	0.648894	0.867675	3.89894
0.999999	1e-06	22.6002	1.65296e+10	0.648799	0.00300309	0.648799	0.867548	3.89951
0.999999	1e-06	22.8002	2.01893e+10	0.648705	0.00298028	0.648705	0.867423	3.90008
0.999999	1e-06	23.0002	2.46593e+10	0.648613	0.00295782	0.648613	0.8673	3.90063
0.999999	1e-06	23.2002	3.01189e+10	0.648523	0.0029357	0.648523	0.867179	3.90117
0.999999	1e-06	23.4002	3.67873e+10	0.648434	0.00291391	0.648434	0.867059	3.90171
0.999999	1e-06	23.6002	4.49321e+10	0.648346	0.00289244	0.648346	0.866942	3.90224
0.999999	1e-06	23.8002	5.48802e+10	0.648259	0.00287129	0.648259	0.866826	3.90276
0.999999	1e-06	24.0002	6.70309e+10	0.648174	0.00285044	0.648174	0.866712	3.90327
0.999999	1e-06	24.2002	8.18717e+10	0.64809	0.0028299	0.64809	0.8666	3.90378
0.999999	1e-06	24.4002	9.99983e+10	0.648007	0.00280965	0.648007	0.866489	3.90428
0.999999	1e-06	24.6002	1.22138e+11	0.647925	0.00278969	0.647925	0.86638	3.90477
0.999999	1e-06	24.8002	1.4918e+11	0.647845	0.00277001	0.647845	0.866272	3.90526
0.999999	1e-06	25.0002	1.82209e+11	0.647765	0.00275062	0.647765	0.866166	3.90573
0.999999	1e-06	25.2002	2.2255e+11	0.647687	0.00273149	0.647687	0.866061	3.90621
0.999999	1e-06	25.4002	2.71824e+11	0.64761	0.00271262	0.64761	0.865958	3.90667
0.999999	1e-06	25.6002	3.32006e+11	0.647534	0.00269402	0.647534	0.865857	3.90713
0.999999	1e-06	25.8002	4.05513e+11	0.647459	0.00267567	0.647459	0.865756	3.90758
0.999999	1e-06	26.0002	4.95295e+11	0.647385	0.00265757	0.647385	0.865658	3.90803
0.999999	1e-06	26.2002	6.04955e+11	0.647312	0.00263972	0.647312	0.86556	3.90847
0.999999	1e-06	26.4002	7.38893e+11	0.64724	0.0026221	0.64724	0.865464	3.9089
0.999999	1e-06	26.6002	9.02486e+11	0.647169	0.00260472	0.647169	0.865369	3.90933
0.999999	1e-06	26.8002	1.1023e+12	0.647099	0.00258757	0.647099	0.865275	3.90975
0.999999	1e-06	27.0002	1.34635e+12	0.64703	0.00257064	0.64703	0.865183	3.91017
0.999999	1e-06	27.2002	1.64444e+12	0.646962	0.00255394	0.646962	0.865092	3.91058
0.999999	1e-06	27.4002	2.00852e+12	0.646895	0.00253745	0.646895	0.865002	3.91099
0.999999	1e-06	27.6002	2.45321e+12	0.646829	0.00252117	0.646829	0.864913	3.91139
0.999999	1e-06	27.8002	2.99636e+12	0.646763	0.00250511	0.646763	0.864825	3.91179
0.999999	1e-06	28.0002	3.65976e+12	0.646698	0.00248924	0.646698	0.864739	3.91218
0.999999	1e-06	28.2002	4.47004e+12	0.646634	0.00247358	0.646634	0.864654	3.91257
0.999999	1e-06	28.4002	5.45972e+12	0.646571	0.00245811	0.646571	0.864569	3.91295
0.999999	1e-06	28.6002	6.66852e+12	0.646509	0.00244284	0.646509	0.864486	3.91332
0.999999	1e-06	28.8002	8.14495e+12	0.646448	0.00242775	0.646448	0.864404	3.9137
0.999999	1e-06	29.0002	9.94827e+12	0.646387	0.00241285	0.646387	0.864323	3.91406
0.999999	1e-06	29.2002	1.21508e+13	0.646327	0.00239814	0.646327	0.864242	3.91443
0.999999	1e-06	29.4002	1.48411e+13	0.646268	0.0023836	0.646268	0.864163	3.91479
0.999999	1e-06	29.6002	1.81269e+13	0.646209	0.00236924	0.646209	0.864085	3.91514
0.999999	1e-06	29.8002	2.21403e+13	0.646151	0.00235505	0.646151	0.864008	3.91549
0.999999	1e-06	30.0002	2.70422e+13	0.646094	0.00234103	0.646094	0.863931	3.91584
0.999999	1e-06	30.2003	3.30327e+13	0.646038	0.00232717	0.646038	0.863856	3.91618
0.999999	1e-06	30.4003	4.03462e+13	0.645982	0.00231348	0.645982	0.863781	3.91652
0.999999	1e-06	30.6003	4.9279e+13	0.645927	0.00229995	0.645927	0.863708	3.91685
0.999999	1e-06	30.8003	6.01895e+13	0.645873	0.00228658	0.645873	0.863635	3.91718
0.999999	1e-06	31.0003	7.35156e+13	0.645819	0.00227336	0.645819	0.863563	3.91751
0.999999	1e-06	31.2003	8.97922e+13	0.645766	0.0022603	0.645766	0.863492	3.91783
0.999999	1e-06	31.4003	1.09672e+14	0.645713	0.00224738	0.645713	0.863422	3.91815
0.999999	1e-06	31.6003	1.33954e+14	0.645661	0.00223461	0.645661	0.863352	3.91846
0.999999	1e-06	31.8003	1.63612e+14	0.64561	0.00222199	0.64561	0.863284	3.91878
0.999999	1e-06	32.0003	1.99836e+14	0.645559	0.00220951	0.645559	0.863216	3.91908
0.999999	1e-06	32.2003	2.44081e+14	0.645509	0.00219717	0.645509	0.863149	3.91939
0.999999	1e-06	32.4003	2.98121e+14	0.645459	0.00218497	0.645459	0.863082	3.91969
0.999999	1e-06	32.6003	3.64125e+14	0.64541	0.0021729	0.64541	0.863017	3.91999
0.999999	1e-06	32.8003	4.44744e+14	0.645362	0.00216096	0.645362	0.862952	3.92028
0.999999	1e-06	33.0003	5.43211e+14	0.645314	0.00214916	0.645314	0.862888	3.92057
0.999999	1e-06	33.2003	6.6348e+14	0.645266	0.00213748	0.645266	0.862824	3.92086
0.999999	1e-06	33.4003	8.10376e+14	0.645219	0.00212593	0.645219	0.862762	3.92115
0.999999	1e-06	33.6003	9.89795e+14	0.645173	0.00211451	0.645173	0.862699	3.92143
0.999999	1e-06	33.8003	1.20894e+15	0.645127	0.0021032	0.645127	0.862638	3.92171
0.999999	1e-06	34.0003	1.4766e+15	0.645082	0.00209202	0.645082	0.862577	3.92198
0.999999	1e-06	34.2003	1.80352e+15	0.645037	0.00208096	0.645037	0.862517	3.92226
0.999999	1e-06	34.4003	2.20283e+15	0.644992	0.00207001	0.644992	0.862458	3.92253
0.999999	1e-06	34.6003	2.69054e+15	0.644948	0.00205918	0.644948	0.862399	3.9228
0.999999	1e-06	34.8003	3.28624e+15	0.644905	0.00204846	0.644905	0.862341	3.92306
0.999999	1e-06	35.0003	4.01382e+15	0.644862	0.00203785	0.644862	0.862283	3.92332
0.999999	1e-06	35.2003	4.90249e+15	0.644819	0.00202735	0.644819	0.862226	3.92358
0.999999	1e-06	35.4003	5.98791e+15	0.644777	0.00201696	0.644777	0.86217	3.92384
0.999999	1e-06	35.6003	7.31365e+15	0.644735	0.00200668	0.644735	0.862114	3.92409
0.999999	1e-06	35.8003	8.93292e+15	0.644694	0.0019965	0.644694	0.862059	3.92434
0.999999	1e-06	36.0003	1.09107e+16	0.644653	0.00198642	0.644653	0.862004	3.92459
0.999999	1e-06	36.2003	1.33263e+16	0.644613	0.00197644	0.644613	0.86195	3.92484
0.999999	1e-06	36.4003	1.62768e+16	0.644572	0.00196657	0.644572	0.861896	3.92508
0.999999	1e-06	36.6003	1.98806e+16	0.644533	0.00195679	0.644533	0.861843	3.92532
0.999999	1e-06	36.8003	2.42822e+16	0.644494	0.00194711	0.644494	0.861791	3.92556
0.999999	1e-06	37.0003	2.96583e+16	0.644455	0.00193752	0.644455	0.861739	3.9258
0.999999	1e-06	37.2003	3.62248e+16	0.644416	0.00192803	0.644416	0.861687	3.92603
0.999999	1e-06	37.4003	4.4245e+16	0.644378	0.00191863	0.644378	0.861637	3.92627
0.999999	1e-06	37.6003	5.4041e+16	0.64434	0.00190933	0.64434	0.861586	3.9265
0.999999	1e-06	37.8003	6.60058e+16	0.644303	0.00190011	0.644303	0.861536	3.92672
0.999999	1e-06	38.0003	8.06197e+16	0.644266	0.00189098	0.644266	0.861487	3.92695
0.999999	1e-06	38.2003	9.84691e+16	0.644229	0.00188194	0.644229	0.861438	3.92717
0.999999	1e-06	38.4003	1.2027e+17	0.644193	0.00187298	0.644193	0.861389	3.92739
0.999999	1e-06	38.6003	1.46899e+17	0.644157	0.00186411	0.644157	0.861341	3.92761
0.999999	1e-06	38.8003	1.79422e+17	0.644122	0.00185533	0.644122	0.861294	3.92783
0.999999	1e-06	39.0003	2.19147e+17	0.644086	0.00184662	0.644086	0.861246	3.92804
0.999999	1e-06	39.2003	2.67667e+17	0.644051	0.001838	0.644051	0.8612	3.92826
0.999999	1e-06	39.4003	3.26929e+17	0.644017	0.00182946	0.644017	0.861153	3.92847
0.999999	1e-06	39.6003	3.99312e+17	0.643983	0.00182099	0.643983	0.861108	3.92868
0.999999	1e-06	39.8003	4.87721e+17	0.643949	0.00181261	0.643949	0.861062	3.92889
0.999999	1e-06	40.0003	5.95703e+17	0.643915	0.0018043	0.643915	0.861017	3.92909
0.999999	1e-06	40.2004	7.27667e+17	0.643882	0.00179606	0.643882	0.860973	3.92929
0.999999	1e-06	40.4004	8.88774e+17	0.643849	0.0017879	0.643849	0.860928	3.9295
0.999999	1e-06	40.6004	1.08555e+18	0.643816	0.00177982	0.643816	0.860885	3.9297
0.999999	1e-06	40.8004	1.32589e+18	0.643783	0.00177181	0.643783	0.860841	3.92989
0.999999	1e-06	41.0004	1.61945e+18	0.643751	0.00176387	0.643751	0.860798	3.93009
0.999999	1e-06	41.2004	1.978e+18	0.643719	0.001756	0.643719	0.860756	3.93028
0.999999	1e-06	41.4004	2.41594e+18	0.643688	0.0017482	0.643688	0.860714	3.93048
0.999999	1e-06	41.6004	2.95083e+18	0.643657	0.00174047	0.643657	0.860672	3.93067
0.999999	1e-06	41.8004	3.60416e+18	0.643626	0.00173281	0.643626	0.86063	3.93086
0.999999	1e-06	42.0004	4.40213e+18	0.643595	0.00172522	0.643595	0.860589	3.93104
0.999999	1e-06	42.2004	5.37677e+18	0.643564	0.00171769	0.643564	0.860549	3.93123
0.999999	1e-06	42.4004	6.5672e+18	0.643534	0.00171023	0.643534	0.860508	3.93141
0.999999	1e-06	42.6004	8.0212e+18	0.643504	0.00170283	0.643504	0.860468	3.9316
0.999999	1e-06	42.8004	9.79711e+18	0.643475	0.0016955	0.643475	0.860429	3.93178
0.999999	1e-06	43.0004	1.19662e+19	0.643445	0.00168822	0.643445	0.860389	3.93196
0.999999	1e-06	43.2004	1.46156e+19	0.643416	0.00168102	0.643416	0.86035	3.93214
0.999999	1e-06	43.4004	1.78515e+19	0.643387	0.00167387	0.643387	0.860312	3.93231
0.999999	1e-06	43.6004	2.18039e+19	0.643359	0.00166678	0.643359	0.860273	3.93249
0.999999	1e-06	43.8004	2.66313e+19	0.64333	0.00165975	0.64333	0.860235	3.93266
0.999999	1e-06	44.0004	3.25276e+19	0.643302	0.00165278	0.643302	0.860198	3.93283
0.999999	1e-06	44.2004	3.97292e+19	0.643274	0.00164587	0.643274	0.86016	3.933
0.999999	1e-06	44.4004	4.85254e+19	0.643246	0.00163902	0.643246	0.860123	3.93317
0.999999	1e-06	44.6004	5.92691e+19	0.643219	0.00163222	0.643219	0.860087	3.93334
0.999999	1e-06	44.8004	7.23914e+19	0.643192	0.00162548	0.643192	0.86005	3.93351
0.999999	1e-06	45.0004	8.84191e+19	0.643165	0.0016188	0.643165	0.860014	3.93367
0.999999	1e-06	45.2004	1.07995e+20	0.643138	0.00161217	0.643138	0.859978	3.93384
0.999999	1e-06	45.4004	1.31906e+20	0.643111	0.00160559	0.643111	0.859943	3.934
0.999999	1e-06	45.6004	1.6111e+20	0.643085	0.00159907	0.643085	0.859908	3.93416
0.999999	1e-06	45.8004	1.9678e+20	0.643059	0.0015926	0.643059	0.859873	3.93432
0.999999	1e-06	46.0004	2.40348e+20	0.643033	0.00158618	0.643033	0.859838	3.93448
0.999999	1e-06	46.2004	2.93562e+20	0.643007	0.00157982	0.643007	0.859804	3.93464
0.999999	1e-06	46.4004	3.58557e+20	0.642982	0.0015735	0.642982	0.85977	3.93479
0.999999	1e-06	46.6004	4.37943e+20	0.642957	0.00156724	0.642957	0.859736	3.93495
0.999999	1e-06	46.8004	5.34904e+20	0.642932	0.00156102	0.642932	0.859702	3.9351
0.999999	1e-06	47.0004	6.53333e+20	0.642907	0.00155486	0.642907	0.859669	3.93525
0.999999	1e-06	47.2004	7.97983e+20	0.642882	0.00154874	0.642882	0.859636	3.9354
0.999999	1e-06	47.4004	9.74659e+20	0.642857	0.00154267	0.642857	0.859603	3.93555
0.999999	1e-06	47.6004	1.19045e+21	0.642833	0.00153665	0.642833	0.859571	3.9357
0.999999	1e-06	47.8004	1.45402e+21	0.642809	0.00153067	0.642809	0.859538	3.93585
0.999999	1e-06	48.0004	1.77594e+21	0.642785	0.00152474	0.642785	0.859506	3.936
0.999999	1e-06	48.2004	2.16914e+21	0.642761	0.00151886	0.642761	0.859475	3.93614
0.999999	1e-06	48.4004	2.6494e+21	0.642738	0.00151302	0.642738	0.859443	3.93629
0.999999	1e-06	48.6004	3.23598e+21	0.642714	0.00150722	0.642714	0.859412	3.93643
0.999999	1e-06	48.8004	3.95244e+21	0.642691	0.00150147	0.642691	0.859381	3.93657
0.999999	1e-06	49.0004	4.82752e+21	0.642668	0.00149577	0.642668	0.85935	3.93671
0.999999	1e-06	49.2004	5.89634e+21	0.642645	0.00149011	0.642645	0.85932	3.93685
0.999999	1e-06	49.4004	7.20181e+21	0.642623	0.00148449	0.642623	0.859289	3.93699
0.999999	1e-06	49.6004	8.79631e+21	0.6426	0.00147891	0.6426	0.859259	3.93713
0.999999	1e-06	49.8004	1.07438e+22	0.642578	0.00147337	0.642578	0.859229	3.93727
0.999999	1e-06	50.0004	1.31226e+22	0.642556	0.00146788	0.642556	0.8592	3.9374
0.999999	1e-06	50.2005	1.60295e+22	0.642534	0.00146242	0.642534	0.85917	3.93754
0.999999	1e-06	50.4005	1.95785e+22	0.642512	0.001457	0.642512	0.859141	3.93767
0.999999	1e-06	50.6005	2.39132e+22	0.64249	0.00145163	0.64249	0.859112	3.9378
0.999999	1e-06	50.8005	2.92077e+22	0.642469	0.0014463	0.642469	0.859084	3.93793
0.999999	1e-06	51.0005	3.56744e+22	0.642448	0.001441	0.642448	0.859055	3.93806
0.999999	1e-06	51.2005	4.35728e+22	0.642426	0.00143574	0.642426	0.859027	3.93819
0.999999	1e-06	51.4005	5.32199e+22	0.642405	0.00143052	0.642405	0.858999	3.93832
0.999999	1e-06	51.6005	6.50029e+22	0.642384	0.00142534	0.642384	0.858971	3.93845
0.999999	1e-06	51.8005	7.93948e+22	0.642364	0.0014202	0.642364	0.858943	3.93858
0.999999	1e-06	52.0005	9.6973e+22	0.642343	0.00141509	0.642343	0.858915	3.9387
0.999999	1e-06	52.2005	1.18443e+23	0.642323	0.00141002	0.642323	0.858888	3.93883
0.999999	1e-06	52.4005	1.44667e+23	0.642302	0.00140499	0.642302	0.858861	3.93895
0.999999	1e-06	52.6005	1.76696e+23	0.642282	0.00139999	0.642282	0.858834	3.93908
0.999999	1e-06	52.8005	2.15817e+23	0.642262	0.00139502	0.642262	0.858807	3.9392
0.999999	1e-06	53.0005	2.636e+23	0.642243	0.00139009	0.642243	0.858781	3.93932
0.999999	1e-06	53.2005	3.21962e+23	0.642223	0.0013852	0.642223	0.858755	3.93944
0.999999	1e-06	53.4005	3.93245e+23	0.642203	0.00138034	0.642203	0.858728	3.93956
0.999999	1e-06	53.6005	4.8031e+23	0.642184	0.00137552	0.642184	0.858702	3.93968
0.999999	1e-06	53.8005	5.86652e+23	0.642165	0.00137072	0.642165	0.858677	3.9398
0.999999	1e-06	54.0005	7.16539e+23	0.642145	0.00136596	0.642145	0.858651	3.93992
0.999999	1e-06	54.2005	8.75182e+23	0.642126	0.00136124	0.642126	0.858626	3.94003
0.999999	1e-06	54.4005	1.06895e+24	0.642107	0.00135655	0.642107	0.8586	3.94015
0.999999	1e-06	54.6005	1.30562e+24	0.642089	0.00135188	0.642089	0.858575	3.94027
0.999999	1e-06	54.8005	1.59469e+24	0.64207	0.00134725	0.64207	0.85855	3.94038
0.999999	1e-06	55.0005	1.94775e+24	0.642052	0.00134266	0.642052	0.858526	3.94049
0.999999	1e-06	55.2005	2.37899e+24	0.642033	0.00133809	0.642033	0.858501	3.94061
0.999999	1e-06	55.4005	2.90571e+24	0.642015	0.00133355	0.642015	0.858477	3.94072
0.999999	1e-06	55.6005	3.54904e+24	0.641997	0.00132905	0.641997	0.858452	3.94083
0.999999	1e-06	55.8005	4.33481e+24	0.641979	0.00132457	0.641979	0.858428	3.94094
0.999999	1e-06	56.0005	5.29455e+24	0.641961	0.00132013	0.641961	0.858404	3.94105
0.999999	1e-06	56.2005	6.46677e+24	0.641943	0.00131571	0.641943	0.858381	3.94116
0.999999	1e-06	56.4005	7.89853e+24	0.641926	0.00131133	0.641926	0.858357	3.94127
0.999999	1e-06	56.6005	9.64729e+24	0.641908	0.00130697	0.641908	0.858334	3.94137
0.999999	1e-06	56.8005	1.17832e+25	0.641891	0.00130264	0.641891	0.85831	3.94148
0.999999	1e-06	57.0005	1.43921e+25	0.641873	0.00129834	0.641873	0.858287	3.94159
0.999999	1e-06	57.2005	1.75785e+25	0.641856	0.00129407	0.641856	0.858264	3.94169
0.999999	1e-06	57.4005	2.14704e+25	0.641839	0.00128982	0.641839	0.858242	3.9418
0.999999	1e-06	57.6005	2.62241e+25	0.641822	0.00128561	0.641822	0.858219	3.9419
0.999999	1e-06	57.8005	3.20301e+25	0.641805	0.00128142	0.641805	0.858196	3.942
0.999999	1e-06	58.0005	3.91217e+25	0.641789	0.00127726	0.641789	0.858174	3.94211
