T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999994	6.30957e-06	9.9491	51914.8	5.00037	6.75148e-06	-0.0542514	0.000238871	0.000758229	10382.2	6.80001	1.04791
0.999992	7.94328e-06	9.7944	44473.9	5.00019	6.75041e-06	-0.0542509	0.000278826	0.000885052	8894.45	6.80002	1.04791
0.99999	1e-05	9.6397	38099.6	5.00001	6.74934e-06	-0.0542502	0.000325463	0.00103309	7619.91	6.80002	1.04791
0.999987	1.25893e-05	9.4851	32642.1	5.00032	6.75119e-06	-0.0542494	0.000379902	0.00120588	6528	6.80003	1.04791
0.999984	1.58489e-05	9.3304	27963.6	5.00014	6.75013e-06	-0.0542484	0.000443446	0.00140758	5592.56	6.80004	1.04791
0.99998	1.99526e-05	9.1758	23958	5.00046	6.752e-06	-0.0542472	0.00051762	0.00164302	4791.16	6.80005	1.04791
0.999975	2.51189e-05	9.0211	20524.2	5.00028	6.75096e-06	-0.0542456	0.0006042	0.00191783	4104.6	6.80006	1.04791
0.999968	3.16228e-05	8.8664	17582.5	5.00011	6.74995e-06	-0.0542436	0.000705263	0.0022386	3516.42	6.80008	1.04792
0.99996	3.98107e-05	8.7118	15063.9	5.00044	6.75187e-06	-0.054241	0.00082323	0.00261303	3012.52	6.80011	1.04792
0.99995	5.01187e-05	8.5571	12904.9	5.00027	6.7509e-06	-0.0542379	0.000960932	0.00305007	2580.83	6.80014	1.04793
0.999937	6.30957e-05	8.4024	11055.2	5.00011	6.74997e-06	-0.0542339	0.00112167	0.00356022	2210.99	6.80017	1.04793
0.999921	7.94328e-05	8.2478	9471.65	5.00046	6.752e-06	-0.0542288	0.00130929	0.00415567	1894.16	6.80022	1.04794
0.9999	0.0001	8.0931	8114.1	5.00032	6.75117e-06	-0.0542225	0.0015283	0.00485071	1622.72	6.80028	1.04795
0.999874	0.000125893	7.9384	6951.12	5.00019	6.75042e-06	-0.0542145	0.00178395	0.00566198	1390.17	6.80036	1.04796
0.999842	0.000158489	7.7837	5954.83	5.00008	6.74976e-06	-0.0542044	0.00208237	0.00660891	1190.95	6.80045	1.04798
0.9998	0.000199526	7.6291	5101.85	5.00048	6.75212e-06	-0.0541918	0.00243073	0.00771417	1020.27	6.80057	1.048
0.999749	0.000251189	7.4744	4370.61	5.00042	6.75171e-06	-0.0541759	0.00283737	0.00900422	874.05	6.80073	1.04802
0.999684	0.000316228	7.3197	3744.18	5.00038	6.75148e-06	-0.0541559	0.00331205	0.0105099	748.78	6.80092	1.04805
0.999602	0.000398107	7.165	3207.54	5.00038	6.75148e-06	-0.0541308	0.00386619	0.0122673	641.459	6.80117	1.04809
0.999499	0.000501187	7.0103	2747.81	5.00043	6.75176e-06	-0.0540992	0.00451308	0.0143184	549.514	6.80148	1.04814
0.999369	0.000630957	6.8555	2353.73	5.00005	6.74949e-06	-0.0540594	0.00526827	0.0167122	470.743	6.80188	1.0482
0.999206	0.000794328	6.7008	2016.38	5.00024	6.75056e-06	-0.0540095	0.00614993	0.0195058	403.257	6.8024	1.04829
0.999	0.001	6.546	1727.2	5.00003	6.74928e-06	-0.0539468	0.00717928	0.022766	345.439	6.80306	1.04839
0.998741	0.00125893	6.3913	1479.65	5.00044	6.7516e-06	-0.0538682	0.00838112	0.0265702	295.903	6.80392	1.04853
0.998415	0.00158489	6.2364	1267.32	5.00001	6.74896e-06	-0.0537694	0.00978446	0.031009	253.463	6.80504	1.04871
0.998005	0.00199526	6.0816	1085.57	5.00027	6.7503e-06	-0.0536457	0.0114232	0.0361877	217.102	6.8065	1.04894
0.997488	0.00251189	5.9267	929.79	5.00028	6.75007e-06	-0.0534907	0.0133371	0.0422288	185.948	6.80845	1.04925
0.996838	0.00316228	5.7717	796.286	5.0001	6.74858e-06	-0.0532967	0.0155726	0.0492748	159.254	6.81104	1.04966
0.996019	0.00398107	5.6167	681.952	5.00029	6.74912e-06	-0.0530543	0.0181842	0.0574912	136.382	6.81454	1.05021
0.994988	0.00501187	5.4616	583.975	5.00047	6.74928e-06	-0.0527517	0.0212358	0.0670697	116.784	6.81931	1.05096
0.99369	0.00630957	5.3063	499.975	5.00026	6.74671e-06	-0.0523748	0.0248025	0.0782324	99.9899	6.82589	1.052
0.992057	0.00794328	5.1509	428.015	5.0003	6.745e-06	-0.0519062	0.0289727	0.0912357	85.598	6.83506	1.05344
