T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1.00316	-0.00316228	100	6.80094e+43	1.75657e-251	9.63925e+249	-5.19709e+119	6.53459e-295	2.08079e-294	3.87171e+294	6.79294	1.02608
1.00398	-0.00398107	100	6.80094e+43	6.96113e-252	2.43237e+250	-1.31144e+120	2.58959e-295	8.25271e-295	9.76988e+294	6.79177	1.02588
1.00501	-0.00501187	100	6.80094e+43	2.76033e-252	6.13406e+250	-3.30723e+120	1.02686e-295	3.27585e-295	2.46381e+295	6.79067	1.0257
1.00631	-0.00630957	100	6.80094e+43	1.09543e-252	1.5457e+251	-8.3338e+120	4.07507e-296	1.30169e-295	6.20848e+295	6.7899	1.02556
1.00794	-0.00794328	100	6.80094e+43	4.35145e-253	3.89113e+251	-2.09793e+121	1.61877e-296	5.17919e-296	1.56291e+296	6.78987	1.02553
1.01	-0.01	100	6.80094e+43	1.73073e-253	9.78321e+251	-5.2747e+121	6.43843e-297	2.06415e-296	3.92953e+296	6.79129	1.02571
1.01259	-0.0125893	100	6.80094e+43	6.89459e-254	2.45585e+252	-1.32409e+122	2.56484e-297	8.24391e-297	9.86417e+296	6.79527	1.02627
1.01585	-0.0158489	100	6.80094e+43	2.75204e-254	6.15254e+252	-3.3172e+122	1.02378e-297	3.30123e-297	2.47123e+297	6.80341	1.02744
1.01995	-0.0199526	100	6.80094e+43	1.10128e-254	1.53749e+253	-8.28951e+122	4.09684e-298	1.32638e-297	6.17549e+297	6.81757	1.0295
1.02512	-0.0251189	100	6.80094e+43	4.42102e-255	3.8299e+253	-2.06492e+123	1.64465e-298	5.35165e-298	1.53832e+298	6.83846	1.03256
1.03162	-0.0316228	100	6.80094e+43	1.78193e-255	9.50209e+253	-5.12313e+123	6.62892e-299	2.17072e-298	3.81661e+298	6.85961	1.03563
1.03981	-0.0398107	100	6.80094e+43	7.21863e-256	2.34561e+254	-1.26465e+124	2.68538e-299	8.86341e-299	9.42137e+298	6.84523	1.0333
1.05012	-0.0501187	100	6.80094e+43	2.94291e-256	5.75351e+254	-3.10206e+124	1.09478e-299	3.64928e-299	2.31096e+299	6.64745	1.00324
1.0631	-0.0630957	100	6.80094e+43	1.20935e-256	1.40009e+255	-7.54873e+124	4.49888e-300	1.51816e-299	5.62363e+299	5.68183	0.857277
1.07943	-0.0794328	100	6.80094e+43	5.01921e-257	3.37345e+255	-1.81883e+125	1.86718e-300	6.39768e-300	1.35498e+300	1.53652	0.231747
1.1	-0.1	100	6.80094e+43	2.10892e-257	8.02879e+255	-4.32879e+125	7.84533e-301	2.73933e-300	3.22485e+300	-16.7788	-2.52945
1.12589	-0.125893	100	6.80094e+43	8.99626e-258	1.88212e+256	-1.01476e+126	3.34668e-301	1.19605e-300	7.55974e+300	-107.416	-16.1822
1.15849	-0.158489	100	6.80094e+43	3.90926e-258	4.33127e+256	-2.33524e+126	1.45427e-301	5.34783e-301	1.7397e+301	-647.67	-97.4793
1.19953	-0.199526	100	6.80094e+43	1.73709e-258	9.74738e+256	-5.25539e+126	6.4621e-302	2.4605e-301	3.91514e+301	-4839.36	-727.369
1.25119	-0.251189	100	6.80094e+43	7.92685e-259	2.13604e+257	-1.15166e+127	2.94885e-302	1.17116e-301	8.57962e+301	-51160.9	-7674.19
1.31623	-0.316228	100	6.80094e+43	3.7319e-259	4.53711e+257	-2.44622e+127	1.3883e-302	5.80033e-302	1.82238e+302	-862955	-129051
1.39811	-0.398107	100	6.80094e+43	1.82125e-259	9.29695e+257	-5.01253e+127	6.77518e-303	3.00678e-302	3.73422e+302	-2.65523e+07	-3.95201e+06
1.50119	-0.501187	100	6.80094e+43	9.25604e-260	1.8293e+258	-9.86282e+127	3.44332e-303	1.64078e-302	7.34757e+302	-1.74883e+09	-2.58315e+08
1.63096	-0.630957	100	6.80094e+43	4.91949e-260	3.44183e+258	-1.85569e+128	1.83009e-303	9.47446e-303	1.38245e+303	-3.02683e+11	-4.41454e+10
1.79433	-0.794328	100	6.80094e+43	2.74378e-260	6.17106e+258	-3.32718e+128	1.02071e-303	5.81358e-303	2.47867e+303	-1.86062e+14	-2.65544e+13
2	-1	100	6.80094e+43	1.60976e-260	1.05184e+259	-5.67108e+128	5.98842e-304	3.80174e-303	4.22482e+303	-6.71849e+17	-9.23056e+16
