T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1.25893e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1.58489e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1.99526e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	2.51189e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	3.16228e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	3.98107e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	5.01187e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	6.30957e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	7.94328e-08	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1.25893e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1.58489e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	1.99526e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	2.51189e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	3.16228e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
1	3.98107e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
0.999999	5.01187e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
0.999999	6.30957e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
0.999999	7.94328e-07	0	2.48	5.10505	1	0	5.10505	1	0.485794	6.79999	1.0479
0.999999	1e-06	0	2.48	5.10505	1	0	5.10505	1	0.485793	6.8	1.0479
