T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.12589	-0.125893	6.0001	1020.78	8.09169e-13	2.09252e+11	-3336.68	2.00553e-15	7.304e-15	1.26151e+15
1.15849	-0.158489	6.0001	1020.78	3.51098e-13	4.82261e+11	-7689.87	8.70197e-16	3.26095e-15	2.90739e+15
1.19953	-0.199526	6.0001	1020.78	1.55752e-13	1.08712e+12	-17334.4	3.86032e-16	1.49785e-15	6.55386e+15
1.25119	-0.251189	6.0001	1020.78	7.09444e-14	2.38666e+12	-38056	1.75836e-16	7.11649e-16	1.43884e+16
1.31623	-0.316228	6.0001	1020.78	3.33341e-14	5.0795e+12	-80993.8	8.26188e-17	3.51759e-16	3.06226e+16
1.39811	-0.398107	6.0001	1020.78	1.62337e-14	1.04302e+13	-166311	4.02354e-17	1.81963e-16	6.288e+16
1.50119	-0.501187	6.0001	1020.78	8.23251e-15	2.05673e+13	-327950	2.04043e-17	9.90813e-17	1.23993e+17
1.63096	-0.630957	6.0001	1020.78	4.3659e-15	3.87825e+13	-618395	1.08209e-17	5.70875e-17	2.33807e+17
1.79433	-0.794328	6.0001	1020.78	2.42976e-15	6.96863e+13	-1.11116e+06	6.02216e-18	3.49534e-17	4.20115e+17
2	-1	6.0001	1020.78	1.42254e-15	1.19027e+14	-1.8979e+06	3.52578e-18	2.28097e-17	7.17571e+17
