T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.3207	4.19297e+06	5	6.74932e-06	-0.0480497	3.01696e-06	1.07539e-05	838593	6.79999	1.02719
1	1.25893e-08	14.1656	3.59056e+06	5.00029	6.75098e-06	-0.0480497	3.52333e-06	1.25589e-05	718071	6.79999	1.02719
1	1.58489e-08	14.0105	3.0747e+06	5.00006	6.74969e-06	-0.0480497	4.11427e-06	1.46653e-05	614933	6.79999	1.02719
1	1.99526e-08	13.8556	2.63349e+06	5.00044	6.75185e-06	-0.0480497	4.80394e-06	1.71236e-05	526651	6.79999	1.02719
1	2.51189e-08	13.7007	2.25558e+06	5.00049	6.75214e-06	-0.0480497	5.60885e-06	1.99927e-05	451073	6.79999	1.02719
1	3.16228e-08	13.5458	1.93191e+06	5.00028	6.75094e-06	-0.0480497	6.54829e-06	2.33414e-05	386360	6.79999	1.02719
1	3.98107e-08	13.391	1.65485e+06	5.00037	6.75147e-06	-0.0480497	7.64478e-06	2.72498e-05	330945	6.79999	1.02719
1	5.01187e-08	13.2362	1.41752e+06	5.0003	6.75107e-06	-0.0480497	8.92458e-06	3.18116e-05	283487	6.79999	1.02719
1	6.30957e-08	13.0814	1.21423e+06	5.0001	6.74992e-06	-0.0480497	1.04184e-05	3.71362e-05	242841	6.79999	1.02719
1	7.94328e-08	12.9267	1.0402e+06	5.00031	6.75109e-06	-0.0480497	1.21619e-05	4.33511e-05	208026	6.79999	1.02719
1	1e-07	12.772	891107	5.00043	6.75179e-06	-0.0480497	1.4197e-05	5.06053e-05	178206	6.79999	1.02719
1	1.25893e-07	12.6173	763386	5.00048	6.75213e-06	-0.0480497	1.65725e-05	5.90727e-05	152662	6.79999	1.02719
1	1.58489e-07	12.4626	653972	5.00049	6.75216e-06	-0.0480497	1.93452e-05	6.89561e-05	130782	6.79999	1.02719
1	1.99526e-07	12.3079	560239	5.00046	6.75196e-06	-0.0480497	2.25817e-05	8.04924e-05	112038	6.79999	1.02719
1	2.51189e-07	12.1532	479941	5.00039	6.75158e-06	-0.0480496	2.63594e-05	9.39582e-05	95980.8	6.79999	1.02719
1	3.16228e-07	11.9985	411152	5.0003	6.75104e-06	-0.0480496	3.0769e-05	0.000109676	82225.6	6.79999	1.02719
1	3.98107e-07	11.8438	352223	5.00019	6.75039e-06	-0.0480496	3.59161e-05	0.000128023	70442	6.79999	1.02719
0.999999	5.01187e-07	11.6891	301739	5.00006	6.74965e-06	-0.0480496	4.19241e-05	0.000149438	60347.2	6.79999	1.02719
0.999999	6.30957e-07	11.5345	258518	5.00042	6.75174e-06	-0.0480495	4.89369e-05	0.000174435	51699.2	6.79999	1.02719
0.999999	7.94328e-07	11.3798	221465	5.00027	6.75086e-06	-0.0480495	5.71227e-05	0.000203614	44290.6	6.79999	1.02719
0.999999	1e-06	11.2251	189723	5.00011	6.74994e-06	-0.0480494	6.66777e-05	0.000237672	37943.7	6.8	1.02719
0.999999	1.25893e-06	11.0705	162546	5.00044	6.75189e-06	-0.0480494	7.78308e-05	0.000277427	32506.4	6.8	1.02719
0.999998	1.58489e-06	10.9158	139249	5.00027	6.7509e-06	-0.0480493	9.08494e-05	0.000323832	27848.3	6.8	1.02719
0.999998	1.99526e-06	10.7611	119291	5.0001	6.74989e-06	-0.0480491	0.000106045	0.000377998	23857.7	6.8	1.02719
0.999997	2.51189e-06	10.6065	102203	5.00042	6.75176e-06	-0.048049	0.000123783	0.000441225	20438.9	6.8	1.02719
0.999997	3.16228e-06	10.4518	87554.7	5.00024	6.75072e-06	-0.0480488	0.000144488	0.000515026	17510.1	6.8	1.0272
0.999996	3.98107e-06	10.2971	75005.7	5.00006	6.74967e-06	-0.0480486	0.000168656	0.000601172	15001	6.8	1.0272
0.999995	5.01187e-06	10.1425	64261.7	5.00038	6.75152e-06	-0.0480483	0.000196866	0.000701726	12851.4	6.80001	1.0272
0.999994	6.30957e-06	9.9878	55051.2	5.0002	6.75046e-06	-0.0480479	0.000229795	0.000819099	11009.8	6.80001	1.0272
0.999992	7.94328e-06	9.8331	47160.8	5.00001	6.74939e-06	-0.0480475	0.000268232	0.000956104	9432.14	6.80002	1.0272
0.99999	1e-05	9.6785	40405.4	5.00033	6.75123e-06	-0.0480469	0.000313097	0.00111602	8080.55	6.80002	1.0272
0.999987	1.25893e-05	9.5238	34614.2	5.00015	6.75017e-06	-0.0480461	0.000365468	0.00130269	6922.64	6.80003	1.0272
0.999984	1.58489e-05	9.3692	29656	5.00046	6.75202e-06	-0.0480452	0.000426598	0.00152058	5930.65	6.80004	1.0272
0.99998	1.99526e-05	9.2145	25405.5	5.00028	6.75096e-06	-0.048044	0.000497953	0.00177492	5080.8	6.80005	1.0272
0.999975	2.51189e-05	9.0598	21764.1	5.0001	6.74992e-06	-0.0480426	0.000581243	0.00207179	4352.74	6.80006	1.0272
0.999968	3.16228e-05	8.9052	18646.6	5.00043	6.7518e-06	-0.0480407	0.000678466	0.00241831	3729	6.80008	1.02721
0.99996	3.98107e-05	8.7505	15974	5.00025	6.75078e-06	-0.0480384	0.000791951	0.0028228	3194.64	6.80011	1.02721
0.99995	5.01187e-05	8.5958	13684.5	5.00008	6.74979e-06	-0.0480355	0.000924419	0.00329492	2736.86	6.80014	1.02722
0.999937	6.30957e-05	8.4412	11724.3	5.00042	6.75173e-06	-0.0480318	0.00107905	0.00384601	2344.67	6.80017	1.02722
0.999921	7.94328e-05	8.2865	10043.9	5.00026	6.7508e-06	-0.0480272	0.00125954	0.00448926	2008.67	6.80022	1.02723
0.9999	0.0001	8.1318	8604.32	5.00011	6.74992e-06	-0.0480213	0.00147022	0.00524009	1720.83	6.80028	1.02724
0.999874	0.000125893	7.9772	7371.82	5.00046	6.75199e-06	-0.048014	0.00171615	0.00611646	1474.23	6.80036	1.02725
0.999842	0.000158489	7.8225	6315.23	5.00033	6.75123e-06	-0.0480048	0.00200323	0.00713937	1262.96	6.80045	1.02727
0.9998	0.000199526	7.6678	5410.08	5.00022	6.75056e-06	-0.0479932	0.00233833	0.00833331	1081.97	6.80057	1.02728
0.999749	0.000251189	7.5131	4634.67	5.00012	6.75e-06	-0.0479786	0.0027295	0.00972685	926.91	6.80073	1.02731
0.999684	0.000316228	7.3584	3970.39	5.00005	6.74957e-06	-0.0479602	0.00318612	0.0113533	794.069	6.80092	1.02734
0.999602	0.000398107	7.2037	3401.32	5.00001	6.74931e-06	-0.0479371	0.00371915	0.0132516	680.263	6.80117	1.02738
0.999499	0.000501187	7.049	2913.82	5.00001	6.74927e-06	-0.047908	0.00434139	0.0154671	582.762	6.80148	1.02743
0.999369	0.000630957	6.8943	2496.19	5.00006	6.7495e-06	-0.0478715	0.00506779	0.0180527	499.232	6.80188	1.02749
0.999206	0.000794328	6.7396	2138.41	5.00016	6.75005e-06	-0.0478256	0.00591579	0.0210701	427.669	6.8024	1.02757
0.999	0.001	6.5849	1831.92	5.00035	6.75102e-06	-0.047768	0.0069058	0.0245911	366.358	6.80306	1.02767
0.998741	0.00125893	6.4301	1569.2	5.00012	6.74958e-06	-0.0476957	0.00806165	0.0286996	313.832	6.80392	1.02781
0.998415	0.00158489	6.2753	1344.15	5.00002	6.74877e-06	-0.0476049	0.00941117	0.0334929	268.829	6.80504	1.02798
0.998005	0.00199526	6.1205	1151.38	5.00007	6.74873e-06	-0.0474912	0.0109869	0.0390848	230.274	6.8065	1.02821
0.997488	0.00251189	5.9657	986.259	5.0003	6.74962e-06	-0.0473487	0.012827	0.045607	197.24	6.80845	1.02851
0.996838	0.00316228	5.8108	844.732	5.00026	6.74874e-06	-0.0471704	0.0149759	0.0532129	168.938	6.81104	1.02891
0.996019	0.00398107	5.6558	723.441	5.00001	6.74633e-06	-0.0469475	0.0174859	0.0620804	144.688	6.81454	1.02946
0.994988	0.00501187	5.5008	619.566	5.00013	6.74554e-06	-0.0466694	0.020418	0.0724153	123.91	6.81931	1.03019
0.99369	0.00630957	5.3457	530.553	5.00019	6.74377e-06	-0.0463229	0.023844	0.0844555	106.107	6.82589	1.03121
0.992057	0.00794328	5.1905	454.283	5.0003	6.74133e-06	-0.0458922	0.0278478	0.098475	90.851	6.83506	1.03262
