T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.1	-0.1	10.0001	55732.5	7.17027e-23	2.36143e+21	-2.31351e+08	3.25497e-27	1.15818e-26	7.77273e+26
1.12589	-0.125893	10.0001	55732.5	3.05472e-23	5.54291e+21	-5.43043e+08	1.3867e-27	5.05028e-27	1.82447e+27
1.15849	-0.158489	10.0001	55732.5	1.32544e-23	1.27747e+22	-1.25154e+09	6.01689e-28	2.25475e-27	4.20483e+27
1.19953	-0.199526	10.0001	55732.5	5.87985e-24	2.87967e+22	-2.82124e+09	2.66918e-28	1.03567e-27	9.47856e+27
1.25119	-0.251189	10.0001	55732.5	2.67825e-24	6.32206e+22	-6.19377e+09	1.2158e-28	4.92063e-28	2.08093e+28
1.31623	-0.316228	10.0001	55732.5	1.25841e-24	1.34551e+23	-1.31821e+10	5.71259e-29	2.4322e-28	4.42881e+28
1.39811	-0.398107	10.0001	55732.5	6.12845e-25	2.76286e+23	-2.70679e+10	2.78204e-29	1.25817e-28	9.09406e+28
1.50119	-0.501187	10.0001	55732.5	3.10788e-25	5.4481e+23	-5.33754e+10	1.41084e-29	6.85088e-29	1.79326e+29
1.63096	-0.630957	10.0001	55732.5	1.64819e-25	1.02731e+24	-1.00647e+11	7.48201e-30	3.94726e-29	3.38145e+29
1.79433	-0.794328	10.0001	55732.5	9.17265e-26	1.84593e+24	-1.80847e+11	4.16396e-30	2.41682e-29	6.07594e+29
2	-1	10.0001	55732.5	5.3703e-26	3.15291e+24	-3.08893e+11	2.43787e-30	1.57716e-29	1.03779e+30
