T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.238	3.78387e+06	5.00008	6.7498e-06	-0.0619728	3.27712e-06	9.01242e-06	756762	6.79999	1.0479
1	1.25893e-08	14.0833	3.24154e+06	5.00022	6.75058e-06	-0.0619728	3.82551e-06	1.05205e-05	648279	6.79999	1.0479
1	1.58489e-08	13.9286	2.77694e+06	5.00028	6.75097e-06	-0.0619728	4.46561e-06	1.22809e-05	555355	6.79999	1.0479
1	1.99526e-08	13.7739	2.37892e+06	5.0003	6.75105e-06	-0.0619728	5.21275e-06	1.43356e-05	475756	6.79999	1.0479
1	2.51189e-08	13.6192	2.03796e+06	5.00027	6.75089e-06	-0.0619728	6.08485e-06	1.6734e-05	407569	6.79999	1.0479
1	3.16228e-08	13.4645	1.74586e+06	5.00021	6.75053e-06	-0.0619728	7.10281e-06	1.95335e-05	349158	6.79999	1.0479
1	3.98107e-08	13.3098	1.49563e+06	5.00012	6.75002e-06	-0.0619728	8.29102e-06	2.28011e-05	299119	6.79999	1.0479
1	5.01187e-08	13.1551	1.28127e+06	5.00001	6.74939e-06	-0.0619728	9.67796e-06	2.66154e-05	256252	6.79999	1.0479
1	6.30957e-08	13.0005	1.09773e+06	5.00039	6.75157e-06	-0.0619728	1.12969e-05	3.10676e-05	219530	6.79999	1.0479
1	7.94328e-08	12.8458	940398	5.00025	6.75076e-06	-0.0619728	1.31866e-05	3.62644e-05	188070	6.79999	1.0479
1	1e-07	12.6911	805613	5.0001	6.74989e-06	-0.0619728	1.53923e-05	4.23304e-05	161119	6.79999	1.0479
1	1.25893e-07	12.5365	690215	5.00044	6.75188e-06	-0.0619727	1.7967e-05	4.94111e-05	138031	6.79999	1.0479
1	1.58489e-07	12.3818	591288	5.00028	6.75093e-06	-0.0619727	2.09723e-05	5.7676e-05	118251	6.79999	1.0479
