T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	10.0001	55732.5	3.63615	1.91381e-49	3.63615	1	0.695791
0.369043	0.630957	10.0001	55732.5	2.02647	4.94331e-24	2.02647	1	1.24848
0.498813	0.501187	10.0001	55732.5	1.49925	1.04049e-15	1.49925	0.999987	1.68751
0.601893	0.398107	10.0001	55732.5	1.24226	1.18491e-11	1.24226	0.999809	2.0366
0.683772	0.316228	10.0001	55732.5	1.09266	2.71248e-09	1.09266	0.999031	2.31546
0.748811	0.251189	10.0001	55732.5	0.995869	9.04293e-08	0.995869	0.997145	2.54049
0.800474	0.199526	10.0001	55732.5	0.928514	1.02543e-06	0.928514	0.993847	2.72478
0.841511	0.158489	10.0001	55732.5	0.879026	6.01819e-06	0.879026	0.989111	2.87819
0.874107	0.125893	10.0001	55732.5	0.841122	2.29743e-05	0.841122	0.983123	3.00789
0.9	0.1	10.0001	55732.5	0.811148	6.51964e-05	0.811148	0.976172	3.11904
0.920567	0.0794328	10.0001	55732.5	0.786856	0.000149379	0.786856	0.968577	3.21533
0.936904	0.0630957	10.0001	55732.5	0.766795	0.000291582	0.766795	0.960635	3.29945
0.949881	0.0501187	10.0001	55732.5	0.749994	0.000502885	0.749994	0.952601	3.37336
0.960189	0.0398107	10.0001	55732.5	0.73578	0.000786334	0.73578	0.944688	3.43853
0.968377	0.0316228	10.0001	55732.5	0.723674	0.00113601	0.723674	0.937069	3.49605
0.974881	0.0251189	10.0001	55732.5	0.713331	0.00153824	0.713331	0.929879	3.54674
0.980047	0.0199526	10.0001	55732.5	0.704491	0.0019743	0.704491	0.923223	3.59124
0.984151	0.0158489	10.0001	55732.5	0.696955	0.00242371	0.696955	0.917171	3.63008
0.987411	0.0125893	10.0001	55732.5	0.690559	0.00286726	0.690559	0.911763	3.6637
0.99	0.01	10.0001	55732.5	0.685162	0.0032891	0.685162	0.90701	3.69256
0.992057	0.00794328	10.0001	55732.5	0.680638	0.00367786	0.680638	0.902894	3.7171
0.99369	0.00630957	10.0001	55732.5	0.676873	0.00402671	0.676873	0.899378	3.73778
0.994988	0.00501187	10.0001	55732.5	0.67376	0.00433283	0.67376	0.896411	3.75505
0.996019	0.00398107	10.0001	55732.5	0.671203	0.0045965	0.671203	0.893933	3.76935
0.996838	0.00316228	10.0001	55732.5	0.669113	0.00482013	0.669113	0.891882	3.78113
0.997488	0.00251189	10.0001	55732.5	0.667414	0.00500743	0.667414	0.890198	3.79075
0.998005	0.00199526	10.0001	55732.5	0.666038	0.00516267	0.666038	0.888823	3.79858
0.998415	0.00158489	10.0001	55732.5	0.664928	0.00529027	0.664928	0.887707	3.80492
0.998741	0.00125893	10.0001	55732.5	0.664035	0.00539445	0.664035	0.886805	3.81004
0.999	0.001	10.0001	55732.5	0.663319	0.00547903	0.663319	0.886078	3.81415
1.00126	-0.00125893	10.0001	55732.5	0.656773	0.00629251	0.656773	0.879317	3.85217
1.00158	-0.00158489	10.0001	55732.5	0.655781	0.00642219	0.655781	0.878274	3.858
1.002	-0.00199526	10.0001	55732.5	0.654513	0.00659033	0.654513	0.876935	3.86547
1.00251	-0.00251189	10.0001	55732.5	0.652886	0.00681006	0.652886	0.875207	3.8751
1.00316	-0.00316228	10.0001	55732.5	0.650787	0.0071002	0.650787	0.872959	3.8876
1.00398	-0.00398107	10.0001	55732.5	0.648058	0.00748844	0.648058	0.870008	3.90397
1.00501	-0.00501187	10.0001	55732.5	0.644475	0.0080171	0.644475	0.866086	3.92568
1.00631	-0.00630957	10.0001	55732.5	0.639703	0.0087538	0.639703	0.860783	3.95496
1.00794	-0.00794328	10.0001	55732.5	0.633222	0.00981289	0.633222	0.853446	3.99544
1.01	-0.01	10.0001	55732.5	0.624164	0.0114023	0.624164	0.842954	4.05342
1.01259	-0.0125893	10.0001	55732.5	0.610941	0.0139384	0.610941	0.827211	4.14115
1.01585	-0.0158489	10.0001	55732.5	0.590265	0.0183752	0.590265	0.801788	4.28621
1.01995	-0.0199526	10.0001	55732.5	0.553988	0.0273911	0.553988	0.755551	4.56689
1.02512	-0.0251189	10.0001	55732.5	0.476097	0.0515604	0.476097	0.65261	5.31404
1.03162	-0.0316228	10.0001	55732.5	0.256621	0.171348	0.256621	0.353995	9.8589
1.03981	-0.0398107	10.0001	55732.5	0.0105519	1.67289	0.0105519	0.0146714	239.766
1.05012	-0.0501187	10.0001	55732.5	9.23462e-05	18.6748	9.23462e-05	0.00012967	27396.9
1.0631	-0.0630957	10.0001	55732.5	1.26328e-06	159.779	1.26328e-06	1.7958e-06	2.00272e+06
1.07943	-0.0794328	10.0001	55732.5	2.8201e-08	1069.41	2.8201e-08	4.07046e-08	8.97132e+07
1.1	-0.1	10.0001	55732.5	9.77055e-10	5745.34	9.77055e-10	1.43713e-09	2.58941e+09
1.12589	-0.125893	10.0001	55732.5	5.01679e-11	25354.9	5.01679e-11	7.55277e-11	5.04307e+10
1.15849	-0.158489	10.0001	55732.5	3.66283e-12	93835.5	3.66283e-12	5.67403e-12	6.90724e+11
1.19953	-0.199526	10.0001	55732.5	3.66381e-13	296694	3.66381e-13	5.8766e-13	6.90539e+12
1.25119	-0.251189	10.0001	55732.5	4.85493e-14	815049	4.85493e-14	8.12249e-14	5.2112e+13
1.31623	-0.316228	10.0001	55732.5	8.26653e-15	1.97521e+06	8.26653e-15	1.45492e-14	3.06054e+14
1.39811	-0.398107	10.0001	55732.5	1.75904e-15	4.28191e+06	1.75904e-15	3.28852e-15	1.43828e+15
1.50119	-0.501187	10.0001	55732.5	4.56028e-16	8.40968e+06	4.56028e-16	9.15399e-16	5.5479e+15
1.63096	-0.630957	10.0001	55732.5	1.40724e-16	1.51388e+07	1.40724e-16	3.06898e-16	1.79785e+16
1.79433	-0.794328	10.0001	55732.5	5.06084e-17	2.52443e+07	5.06084e-17	1.21425e-16	4.99917e+16
