T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	6.0001	1020.78	3.63615	4.48582e-33	3.63615	1	0.695791
0.369043	0.630957	6.0001	1020.78	2.02647	1.9016e-16	2.02647	1	1.24848
0.498813	0.501187	6.0001	1020.78	1.49925	5.3092e-11	1.49925	0.999987	1.68751
0.601893	0.398107	6.0001	1020.78	1.24226	2.39328e-08	1.24226	0.999809	2.0366
0.683772	0.316228	6.0001	1020.78	1.09266	8.3597e-07	1.09266	0.999031	2.31546
0.748811	0.251189	6.0001	1020.78	0.995869	8.25873e-06	0.995869	0.997145	2.54049
0.800474	0.199526	6.0001	1020.78	0.928514	4.01719e-05	0.928514	0.993847	2.72478
0.841511	0.158489	6.0001	1020.78	0.879027	0.00012659	0.879027	0.989112	2.87818
0.874107	0.125893	6.0001	1020.78	0.841129	0.000300139	0.841129	0.98313	3.00786
0.9	0.1	6.0001	1020.78	0.811173	0.000584445	0.811173	0.976203	3.11894
0.920567	0.0794328	6.0001	1020.78	0.786933	0.000986973	0.786933	0.968673	3.21501
0.936904	0.0630957	6.0001	1020.78	0.766987	0.00149786	0.766987	0.960876	3.29862
0.949881	0.0501187	6.0001	1020.78	0.750398	0.00209337	0.750398	0.953114	3.37154
0.960189	0.0398107	6.0001	1020.78	0.736521	0.00274176	0.736521	0.94564	3.43507
0.968377	0.0316228	6.0001	1020.78	0.724895	0.00340941	0.724895	0.938649	3.49016
0.974881	0.0251189	6.0001	1020.78	0.715169	0.00406588	0.715169	0.932275	3.53763
0.980047	0.0199526	6.0001	1020.78	0.707061	0.00468703	0.707061	0.92659	3.57819
0.984151	0.0158489	6.0001	1020.78	0.700334	0.00525626	0.700334	0.921618	3.61256
0.987411	0.0125893	6.0001	1020.78	0.694784	0.00576423	0.694784	0.917342	3.64142
0.99	0.01	6.0001	1020.78	0.690228	0.00620769	0.690228	0.913717	3.66546
0.992057	0.00794328	6.0001	1020.78	0.686508	0.0065879	0.686508	0.91068	3.68532
0.99369	0.00630957	6.0001	1020.78	0.683483	0.00690909	0.683483	0.908161	3.70163
0.994988	0.00501187	6.0001	1020.78	0.681034	0.00717716	0.681034	0.906089	3.71494
0.996019	0.00398107	6.0001	1020.78	0.679058	0.00739873	0.679058	0.904396	3.72575
0.996838	0.00316228	6.0001	1020.78	0.677469	0.00758041	0.677469	0.90302	3.73449
0.997488	0.00251189	6.0001	1020.78	0.676193	0.00772845	0.676193	0.901908	3.74154
0.998005	0.00199526	6.0001	1020.78	0.675171	0.00784845	0.675171	0.901011	3.7472
0.998415	0.00158489	6.0001	1020.78	0.674354	0.00794532	0.674354	0.900291	3.75174
0.998741	0.00125893	6.0001	1020.78	0.673701	0.00802327	0.673701	0.899713	3.75537
