T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.2767	3.93318e+06	5.00006	6.74967e-06	-0.0549485	3.1527e-06	9.87904e-06	786626	6.79999	1.0479
1	1.25893e-08	14.1218	3.36877e+06	5.00008	6.74975e-06	-0.0549485	3.68092e-06	1.15342e-05	673744	6.79999	1.0479
1	1.58489e-08	13.967	2.88564e+06	5.00034	6.7513e-06	-0.0549485	4.29743e-06	1.3466e-05	577089	6.79999	1.0479
1	1.99526e-08	13.8122	2.4718e+06	5.00041	6.7517e-06	-0.0549485	5.01699e-06	1.57208e-05	494320	6.79999	1.0479
1	2.51189e-08	13.6574	2.11731e+06	5.00032	6.75119e-06	-0.0549485	5.85686e-06	1.83525e-05	423435	6.79999	1.0479
1	3.16228e-08	13.5026	1.81366e+06	5.00011	6.74996e-06	-0.0549485	6.83715e-06	2.14243e-05	362724	6.79999	1.0479
1	3.98107e-08	13.3479	1.55371e+06	5.0003	6.75107e-06	-0.0549485	7.98136e-06	2.50097e-05	310724	6.79999	1.0479
1	5.01187e-08	13.1932	1.33102e+06	5.00041	6.75172e-06	-0.0549485	9.31691e-06	2.91947e-05	266183	6.79999	1.0479
1	6.30957e-08	13.0385	1.14025e+06	5.00046	6.75201e-06	-0.0549485	1.08758e-05	3.40795e-05	228029	6.79999	1.0479
1	7.94328e-08	12.8838	976821	5.00046	6.75201e-06	-0.0549485	1.26954e-05	3.97812e-05	195346	6.79999	1.0479
1	1e-07	12.7291	836815	5.00042	6.75179e-06	-0.0549484	1.48193e-05	4.64366e-05	167349	6.79999	1.0479
1	1.25893e-07	12.5744	716876	5.00036	6.75138e-06	-0.0549484	1.72985e-05	5.4205e-05	143365	6.79999	1.0479
1	1.58489e-07	12.4197	614128	5.00026	6.75083e-06	-0.0549484	2.01923e-05	6.32728e-05	122819	6.79999	1.0479
1	1.99526e-07	12.265	526106	5.00015	6.75016e-06	-0.0549484	2.35701e-05	7.38571e-05	105218	6.79999	1.0479
1	2.51189e-07	12.1103	450701	5.00002	6.74941e-06	-0.0549484	2.75128e-05	8.62117e-05	90139.8	6.79999	1.0479
1	3.16228e-07	11.9557	386141	5.00037	6.75149e-06	-0.0549484	3.2115e-05	0.000100633	77222.5	6.79999	1.0479
1	3.98107e-07	11.801	330796	5.00022	6.75061e-06	-0.0549484	3.7487e-05	0.000117466	66156.4	6.79999	1.0479
0.999999	5.01187e-07	11.6463	283384	5.00006	6.74968e-06	-0.0549483	4.37574e-05	0.000137114	56676.1	6.79999	1.0479
0.999999	6.30957e-07	11.4917	242792	5.0004	6.75162e-06	-0.0549483	5.10767e-05	0.000160049	48554.5	6.79999	1.0479
0.999999	7.94328e-07	11.337	207993	5.00023	6.75063e-06	-0.0549482	5.96202e-05	0.00018682	41596.7	6.79999	1.0479
0.999999	1e-06	11.1823	178182	5.00005	6.74961e-06	-0.0549482	6.95926e-05	0.000218069	35636	6.8	1.0479
0.999999	1.25893e-06	11.0277	152658	5.00037	6.75149e-06	-0.0549481	8.12331e-05	0.000254545	30529.4	6.8	1.0479
0.999998	1.58489e-06	10.873	130778	5.00019	6.75044e-06	-0.054948	9.48207e-05	0.000297121	26154.6	6.8	1.0479
0.999998	1.99526e-06	10.7183	112034	5.00001	6.74938e-06	-0.0549479	0.000110681	0.000346819	22406.8	6.8	1.0479
0.999997	2.51189e-06	10.5637	95986.1	5.00033	6.75123e-06	-0.0549477	0.000129194	0.00040483	19196	6.8	1.0479
0.999997	3.16228e-06	10.409	82228.6	5.00015	6.75016e-06	-0.0549475	0.000150803	0.000472543	16445.2	6.8	1.0479
0.999996	3.98107e-06	10.2544	70450	5.00046	6.75199e-06	-0.0549472	0.000176028	0.000551582	14088.7	6.8	1.04791
0.999995	5.01187e-06	10.0997	60352.6	5.00028	6.75092e-06	-0.0549469	0.000205471	0.000643842	12069.8	6.80001	1.04791
0.999994	6.30957e-06	9.945	51702.4	5.00009	6.74985e-06	-0.0549465	0.000239839	0.000751533	10340.3	6.80001	1.04791
0.999992	7.94328e-06	9.7904	44296.4	5.00041	6.75168e-06	-0.054946	0.000279955	0.000877236	8858.56	6.80002	1.04791
0.99999	1e-05	9.6357	37947.5	5.00022	6.75061e-06	-0.0549454	0.000326782	0.00102397	7589.16	6.80002	1.04791
0.999987	1.25893e-05	9.481	32508.6	5.00004	6.74955e-06	-0.0549446	0.000381441	0.00119524	6501.66	6.80003	1.04791
0.999984	1.58489e-05	9.3264	27852	5.00036	6.7514e-06	-0.0549435	0.000445243	0.00139515	5569.99	6.80004	1.04791
0.99998	1.99526e-05	9.1717	23860	5.00018	6.75036e-06	-0.0549423	0.000519717	0.00162851	4771.83	6.80005	1.04791
0.999975	2.51189e-05	9.017	20440.2	5	6.74933e-06	-0.0549406	0.000606648	0.00190089	4088.04	6.80006	1.04791
0.999968	3.16228e-05	8.8624	17512.3	5.00033	6.75122e-06	-0.0549386	0.00070812	0.00221883	3502.23	6.80008	1.04792
0.99996	3.98107e-05	8.7077	15002.3	5.00016	6.75023e-06	-0.0549361	0.000826566	0.00258995	3000.36	6.80011	1.04792
0.99995	5.01187e-05	8.5531	12853.3	5.00049	6.75218e-06	-0.0549329	0.000964825	0.00302314	2570.41	6.80014	1.04793
0.999937	6.30957e-05	8.3984	11011.1	5.00033	6.75126e-06	-0.0549288	0.00112621	0.00352878	2202.07	6.80017	1.04793
0.999921	7.94328e-05	8.2437	9432.9	5.00018	6.75038e-06	-0.0549237	0.0013146	0.00411898	1886.51	6.80022	1.04794
0.9999	0.0001	8.089	8080.9	5.00004	6.74956e-06	-0.0549173	0.0015345	0.00480788	1616.17	6.80028	1.04795
0.999874	0.000125893	7.9344	6923.37	5.00042	6.75173e-06	-0.0549093	0.00179118	0.00561199	1384.56	6.80036	1.04796
0.999842	0.000158489	7.7797	5931.06	5.0003	6.75107e-06	-0.0548992	0.00209082	0.00655056	1186.14	6.80045	1.04798
0.9998	0.000199526	7.625	5080.98	5.00021	6.75054e-06	-0.0548864	0.00244058	0.00764606	1016.15	6.80057	1.048
0.999749	0.000251189	7.4703	4352.73	5.00015	6.75015e-06	-0.0548704	0.00284887	0.00892473	870.52	6.80073	1.04802
0.999684	0.000316228	7.3156	3728.86	5.00011	6.74994e-06	-0.0548502	0.00332549	0.0104172	745.756	6.80092	1.04805
0.999602	0.000398107	7.1609	3194.41	5.00012	6.74997e-06	-0.0548248	0.00388187	0.012159	638.867	6.80117	1.04809
0.999499	0.000501187	7.0062	2736.56	5.00018	6.75028e-06	-0.054793	0.00453139	0.014192	547.294	6.80148	1.04814
0.999369	0.000630957	6.8515	2344.34	5.0003	6.75096e-06	-0.0547529	0.00528965	0.0165647	468.84	6.80188	1.0482
0.999206	0.000794328	6.6968	2008.33	5.0005	6.75209e-06	-0.0547025	0.0061749	0.0193338	401.626	6.8024	1.04829
0.999	0.001	6.542	1720.31	5.0003	6.75088e-06	-0.0546393	0.00720844	0.0225652	344.041	6.80306	1.04839
0.998741	0.00125893	6.3872	1473.59	5.00023	6.75038e-06	-0.0545599	0.00841519	0.0263359	294.705	6.80392	1.04853
0.998415	0.00158489	6.2324	1262.26	5.00032	6.75077e-06	-0.0544603	0.00982427	0.0307357	252.436	6.80504	1.04871
0.998005	0.00199526	6.0775	1081.13	5.0001	6.74935e-06	-0.0543355	0.0114698	0.0358689	216.221	6.8065	1.04894
0.997488	0.00251189	5.9226	925.985	5.00014	6.7493e-06	-0.0541791	0.0133915	0.0418571	185.192	6.80845	1.04925
0.996838	0.00316228	5.7677	793.107	5.00049	6.75097e-06	-0.0539835	0.0156362	0.0488414	158.606	6.81104	1.04966
0.996019	0.00398107	5.6126	679.161	5.00024	6.74892e-06	-0.0537389	0.0182587	0.056986	135.826	6.81454	1.05021
0.994988	0.00501187	5.4575	581.586	5.00048	6.74949e-06	-0.0534337	0.0213231	0.0664812	116.306	6.81931	1.05096
0.99369	0.00630957	5.3022	497.93	5.00034	6.74746e-06	-0.0530535	0.0249048	0.0775471	99.5791	6.82589	1.052
0.992057	0.00794328	5.1468	426.264	5.00048	6.74646e-06	-0.0525808	0.0290927	0.0904383	85.2446	6.83506	1.05344
