T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.1097	3.32825e+06	5.00039	6.7516e-06	-0.105328	3.72597e-06	3.98647e-06	665598	6.79999	1.0479
1	1.25893e-08	13.9553	2.85208e+06	5	6.74932e-06	-0.105328	4.34771e-06	4.65167e-06	570416	6.79999	1.0479
1	1.58489e-08	13.801	2.44427e+06	5.00046	6.75198e-06	-0.105328	5.07355e-06	5.42826e-06	488810	6.79999	1.0479
1	1.99526e-08	13.6465	2.09436e+06	5.00019	6.75043e-06	-0.105328	5.92089e-06	6.33484e-06	418856	6.79999	1.0479
1	2.51189e-08	13.492	1.79454e+06	5.00015	6.75017e-06	-0.105328	6.91006e-06	7.39316e-06	358897	6.79999	1.0479
1	3.16228e-08	13.3375	1.53764e+06	5.00028	6.75094e-06	-0.105328	8.06476e-06	8.6286e-06	307511	6.79999	1.0479
1	3.98107e-08	13.1829	1.31738e+06	5.00005	6.7496e-06	-0.105328	9.41269e-06	1.00708e-05	263474	6.79999	1.0479
1	5.01187e-08	13.0284	1.12879e+06	5.00043	6.75182e-06	-0.105328	1.09861e-05	1.17542e-05	225739	6.79999	1.0479
1	6.30957e-08	12.8738	967101	5.0004	6.75164e-06	-0.105328	1.28228e-05	1.37193e-05	193405	6.79999	1.0479
1	7.94328e-08	12.7192	828572	5.00044	6.75187e-06	-0.105328	1.49668e-05	1.60132e-05	165700	6.79999	1.0479
1	1e-07	12.5645	709814	5.00004	6.74952e-06	-0.105328	1.74695e-05	1.86908e-05	141962	6.79999	1.0479
1	1.25893e-07	12.4099	608139	5.00017	6.75033e-06	-0.105327	2.03908e-05	2.18164e-05	121624	6.79999	1.0479
1	1.58489e-07	12.2553	521028	5.00035	6.75134e-06	-0.105327	2.38008e-05	2.54648e-05	104198	6.79999	1.0479
1	1.99526e-07	12.1006	446350	5.00005	6.74961e-06	-0.105327	2.77812e-05	2.97235e-05	89269.1	6.79999	1.0479
1	2.51189e-07	11.946	382414	5.00028	6.75092e-06	-0.105327	3.24274e-05	3.46945e-05	76478.5	6.79999	1.0479
1	3.16228e-07	11.7913	327603	5.00002	6.74942e-06	-0.105327	3.78508e-05	4.04971e-05	65520.4	6.79999	1.0479
1	3.98107e-07	11.6367	280677	5.00027	6.75091e-06	-0.105327	4.41814e-05	4.72702e-05	56132.2	6.79999	1.0479
0.999999	5.01187e-07	11.482	240448	5.00004	6.74956e-06	-0.105327	5.15709e-05	5.51763e-05	48089.2	6.79999	1.0479
0.999999	6.30957e-07	11.3274	206006	5.00032	6.75116e-06	-0.105327	6.01964e-05	6.44049e-05	41198.5	6.79999	1.0479
0.999999	7.94328e-07	11.1727	176479	5.0001	6.74991e-06	-0.105327	7.02647e-05	7.5177e-05	35295.1	6.79999	1.0479
0.999999	1e-06	11.0181	151200	5.00039	6.75159e-06	-0.105327	8.2017e-05	8.7751e-05	30237.6	6.8	1.0479
0.999999	1.25893e-06	10.8634	129529	5.00019	6.75039e-06	-0.105327	9.57352e-05	0.000102428	25904.8	6.8	1.0479
0.999998	1.58489e-06	10.7088	110975	5.00048	6.75212e-06	-0.105327	0.000111748	0.00011956	22192.8	6.8	1.0479
0.999998	1.99526e-06	10.5541	95069	5.00028	6.75097e-06	-0.105327	0.000130439	0.000139558	19012.7	6.8	1.0479
0.999997	2.51189e-06	10.3994	81443	5.00009	6.74983e-06	-0.105326	0.000152256	0.000162901	16288.3	6.8	1.0479
0.999997	3.16228e-06	10.2448	69776.9	5.00039	6.75161e-06	-0.105326	0.000177723	0.000190148	13954.3	6.8	1.0479
0.999996	3.98107e-06	10.0901	59775.9	5.0002	6.7505e-06	-0.105326	0.00020745	0.000221952	11954.7	6.8	1.04791
0.999995	5.01187e-06	9.9354	51208.4	5.00001	6.7494e-06	-0.105325	0.000242149	0.000259077	10241.6	6.80001	1.04791
0.999994	6.30957e-06	9.7808	43873.2	5.00033	6.75122e-06	-0.105325	0.000282651	0.000302411	8774.06	6.80001	1.04791
0.999992	7.94328e-06	9.6261	37584.9	5.00014	6.75015e-06	-0.105324	0.000329929	0.000352993	7516.77	6.80002	1.04791
0.99999	1e-05	9.4715	32201.2	5.00046	6.752e-06	-0.105323	0.000385115	0.000412035	6439.64	6.80002	1.04791
0.999987	1.25893e-05	9.3168	27585.9	5.00028	6.75096e-06	-0.105322	0.000449531	0.000480953	5516.86	6.80003	1.04791
0.999984	1.58489e-05	9.1621	23632	5.00011	6.74994e-06	-0.10532	0.000524723	0.000561399	4726.3	6.80004	1.04791
0.99998	1.99526e-05	9.0075	20246.9	5.00044	6.75186e-06	-0.105319	0.000612492	0.000655301	4049.03	6.80005	1.04791
0.999975	2.51189e-05	8.8528	17345	5.00027	6.75091e-06	-0.105316	0.000714943	0.000764908	3468.81	6.80006	1.04791
0.999968	3.16228e-05	8.6981	14859	5.00012	6.75e-06	-0.105313	0.000834533	0.00089285	2971.72	6.80008	1.04792
0.99996	3.98107e-05	8.5435	12730.5	5.00047	6.75205e-06	-0.10531	0.000974128	0.00104219	2545.87	6.80011	1.04792
0.99995	5.01187e-05	8.3888	10905.9	5.00033	6.75125e-06	-0.105305	0.00113708	0.00121651	2181.03	6.80014	1.04793
0.999937	6.30957e-05	8.2341	9342.77	5.00021	6.75054e-06	-0.105299	0.00132728	0.00141999	1868.48	6.80017	1.04793
0.999921	7.94328e-05	8.0794	8003.69	5.00011	6.74993e-06	-0.105292	0.00154932	0.0016575	1600.71	6.80022	1.04794
0.9999	0.0001	7.9247	6856.54	5.00002	6.74945e-06	-0.105283	0.0018085	0.00193474	1371.3	6.80028	1.04795
0.999874	0.000125893	7.7701	5874.4	5.00047	6.75204e-06	-0.105271	0.00211105	0.00225836	1174.77	6.80036	1.04796
