T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.2829	3.95764e+06	5.00002	6.74942e-06	-0.0539114	3.13319e-06	1.00089e-05	791525	6.79999	1.0479
1	1.25893e-08	14.128	3.38972e+06	5.00019	6.75044e-06	-0.0539114	3.65826e-06	1.16862e-05	677918	6.79999	1.0479
1	1.58489e-08	13.9731	2.9033e+06	5.00009	6.74981e-06	-0.0539114	4.27108e-06	1.36439e-05	580650	6.79999	1.0479
1	1.99526e-08	13.8183	2.48693e+06	5.00026	6.7508e-06	-0.0539114	4.98633e-06	1.59287e-05	497360	6.79999	1.0479
1	2.51189e-08	13.6635	2.13027e+06	5.00025	6.75076e-06	-0.0539114	5.82115e-06	1.85955e-05	426033	6.79999	1.0479
1	3.16228e-08	13.5087	1.82476e+06	5.0001	6.7499e-06	-0.0539114	6.79555e-06	2.17082e-05	364944	6.79999	1.0479
1	3.98107e-08	13.354	1.56322e+06	5.00034	6.75129e-06	-0.0539114	7.93288e-06	2.53414e-05	312623	6.79999	1.0479
1	5.01187e-08	13.1993	1.33917e+06	5.00049	6.75218e-06	-0.0539114	9.2604e-06	2.95821e-05	267807	6.79999	1.0479
1	6.30957e-08	13.0445	1.14711e+06	5.00007	6.74975e-06	-0.0539114	1.08099e-05	3.4532e-05	229419	6.79999	1.0479
1	7.94328e-08	12.8898	982699	5.0001	6.7499e-06	-0.0539114	1.26186e-05	4.03097e-05	196536	6.79999	1.0479
1	1e-07	12.7351	841851	5.00008	6.74979e-06	-0.0539114	1.47297e-05	4.70537e-05	168367	6.79999	1.0479
1	1.25893e-07	12.5804	721190	5.00003	6.74947e-06	-0.0539114	1.71939e-05	5.49255e-05	144237	6.79999	1.0479
1	1.58489e-07	12.4258	617886	5.00045	6.7519e-06	-0.0539114	2.00702e-05	6.41139e-05	123566	6.79999	1.0479
1	1.99526e-07	12.2711	529325	5.00034	6.7513e-06	-0.0539113	2.34276e-05	7.48391e-05	105858	6.79999	1.0479
1	2.51189e-07	12.1164	453458	5.00022	6.75059e-06	-0.0539113	2.73466e-05	8.73581e-05	90687.7	6.79999	1.0479
1	3.16228e-07	11.9617	388465	5.00008	6.7498e-06	-0.0539113	3.1921e-05	0.000101971	77691.7	6.79999	1.0479
1	3.98107e-07	11.8071	332820	5.00044	6.75185e-06	-0.0539113	3.72606e-05	0.000119028	66558.3	6.79999	1.0479
0.999999	5.01187e-07	11.6524	285118	5.00028	6.75095e-06	-0.0539112	4.34932e-05	0.000138938	57020.4	6.79999	1.0479
0.999999	6.30957e-07	11.4977	244253	5.00012	6.75e-06	-0.0539112	5.07683e-05	0.000162178	48849.4	6.79999	1.0479
0.999999	7.94328e-07	11.3431	209265	5.00045	6.75193e-06	-0.0539112	5.92602e-05	0.000189305	41849.3	6.79999	1.0479
0.999999	1e-06	11.1884	179272	5.00028	6.75093e-06	-0.0539111	6.91725e-05	0.00022097	35852.4	6.8	1.0479
0.999999	1.25893e-06	11.0337	153577	5.0001	6.7499e-06	-0.053911	8.07428e-05	0.000257931	30714.8	6.8	1.0479
0.999998	1.58489e-06	10.8791	131578	5.00042	6.75177e-06	-0.0539109	9.42483e-05	0.000301074	26313.5	6.8	1.0479
0.999998	1.99526e-06	10.7244	112720	5.00024	6.75072e-06	-0.0539108	0.000110013	0.000351433	22542.8	6.8	1.0479
0.999997	2.51189e-06	10.5697	96563.7	5.00006	6.74966e-06	-0.0539106	0.000128414	0.000410215	19312.5	6.8	1.0479
0.999997	3.16228e-06	10.4151	82731.7	5.00038	6.7515e-06	-0.0539104	0.000149893	0.000478829	16545.1	6.8	1.0479
0.999996	3.98107e-06	10.2604	70874	5.00019	6.75043e-06	-0.0539102	0.000174965	0.00055892	14174.2	6.8	1.04791
0.999995	5.01187e-06	10.1057	60715.8	5.00001	6.74936e-06	-0.0539099	0.000204231	0.000652407	12143.1	6.80001	1.04791
0.999994	6.30957e-06	9.9511	52018.7	5.00032	6.7512e-06	-0.0539095	0.000238391	0.000761531	10403.1	6.80001	1.04791
0.999992	7.94328e-06	9.7964	44563	5.00014	6.75012e-06	-0.053909	0.000278266	0.000888907	8912.35	6.80002	1.04791
0.99999	1e-05	9.6418	38179.7	5.00046	6.75196e-06	-0.0539083	0.00032481	0.00103759	7635.24	6.80002	1.04791
0.999987	1.25893e-05	9.4871	32707.5	5.00027	6.7509e-06	-0.0539075	0.000379139	0.00121114	6541.14	6.80003	1.04791
0.999984	1.58489e-05	9.3324	28019.6	5.00009	6.74984e-06	-0.0539065	0.000442556	0.00141371	5603.81	6.80004	1.04791
0.99998	1.99526e-05	9.1778	24006	5.00041	6.75171e-06	-0.0539053	0.00051658	0.00165017	4800.8	6.80005	1.04791
0.999975	2.51189e-05	9.0231	20565.3	5.00023	6.75067e-06	-0.0539037	0.000602987	0.00192618	4112.86	6.80006	1.04791
0.999968	3.16228e-05	8.8684	17617.7	5.00006	6.74966e-06	-0.0539017	0.000703847	0.00224835	3523.49	6.80008	1.04792
0.99996	3.98107e-05	8.7138	15094.1	5.00039	6.75157e-06	-0.0538992	0.000821577	0.00262441	3018.58	6.80011	1.04792
0.99995	5.01187e-05	8.5591	12930.7	5.00022	6.75061e-06	-0.053896	0.000959002	0.00306336	2586.02	6.80014	1.04793
0.999937	6.30957e-05	8.4044	11077.4	5.00006	6.74968e-06	-0.053892	0.00111941	0.00357572	2215.44	6.80017	1.04793
0.999921	7.94328e-05	8.2498	9490.61	5.00041	6.7517e-06	-0.053887	0.00130666	0.00417377	1897.97	6.80022	1.04794
0.9999	0.0001	8.0951	8130.34	5.00027	6.75087e-06	-0.0538807	0.00152523	0.00487184	1625.98	6.80028	1.04795
0.999874	0.000125893	7.9404	6965.04	5.00014	6.75012e-06	-0.0538727	0.00178037	0.00568664	1392.97	6.80036	1.04796
0.999842	0.000158489	7.7857	5966.76	5.00003	6.74945e-06	-0.0538627	0.00207819	0.00663769	1193.35	6.80045	1.04798
0.9998	0.000199526	7.6311	5112.06	5.00043	6.7518e-06	-0.0538501	0.00242584	0.00774776	1022.32	6.80057	1.048
0.999749	0.000251189	7.4764	4379.36	5.00036	6.75139e-06	-0.0538343	0.00283167	0.00904342	875.81	6.80073	1.04802
0.999684	0.000316228	7.3217	3751.68	5.00032	6.75115e-06	-0.0538144	0.0033054	0.0105557	750.288	6.80092	1.04805
0.999602	0.000398107	7.167	3213.96	5.00032	6.75113e-06	-0.0537894	0.00385842	0.0123207	642.75	6.80117	1.04809
0.999499	0.000501187	7.0123	2753.31	5.00037	6.7514e-06	-0.0537579	0.004504	0.0143807	550.621	6.80148	1.04814
0.999369	0.000630957	6.8576	2358.68	5.00048	6.75201e-06	-0.0537184	0.00525767	0.0167849	471.691	6.80188	1.0482
0.999206	0.000794328	6.7028	2020.42	5.00017	6.75015e-06	-0.0536687	0.00613756	0.0195907	404.07	6.8024	1.04829
0.999	0.001	6.5481	1730.83	5.00045	6.75174e-06	-0.0536062	0.00716482	0.022865	346.136	6.80306	1.04839
0.998741	0.00125893	6.3933	1482.61	5.00036	6.7511e-06	-0.0535279	0.00836423	0.0266857	296.501	6.80392	1.04853
0.998415	0.00158489	6.2385	1269.98	5.00042	6.75132e-06	-0.0534296	0.00976473	0.0311438	253.975	6.80504	1.04871
0.998005	0.00199526	6.0836	1087.74	5.00017	6.74968e-06	-0.0533064	0.0114002	0.0363449	217.541	6.8065	1.04894
0.997488	0.00251189	5.9287	931.651	5.00016	6.74935e-06	-0.053152	0.0133101	0.0424121	186.324	6.80845	1.04925
0.996838	0.00316228	5.7738	797.96	5.00046	6.75064e-06	-0.0529589	0.015541	0.0494885	159.577	6.81104	1.04966
