T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	0.2	3.09015	3.63615	2.44719e-09	3.63615	1	0.695791
0.205672	0.794328	0.4	3.77432	3.63615	3.71681e-10	3.63615	1	0.695791
0.205672	0.794328	0.6	4.60996	3.63615	5.64511e-11	3.63615	1	0.695791
0.205672	0.794328	0.8	5.63062	3.63615	8.57384e-12	3.63615	1	0.695791
0.205672	0.794328	1	6.87725	3.63615	1.3022e-12	3.63615	1	0.695791
0.205672	0.794328	1.2	8.3999	3.63615	1.9778e-13	3.63615	1	0.695791
0.205672	0.794328	1.4	10.2597	3.63615	3.00389e-14	3.63615	1	0.695791
0.205672	0.794328	1.6	12.5312	3.63615	4.56234e-15	3.63615	1	0.695791
0.205672	0.794328	1.8	15.3056	3.63615	6.92931e-16	3.63615	1	0.695791
0.205672	0.794328	2	18.6943	3.63615	1.05243e-16	3.63615	1	0.695791
0.205672	0.794328	2.2	22.8333	3.63615	1.59844e-17	3.63615	1	0.695791
0.205672	0.794328	2.4	27.8886	3.63615	2.42772e-18	3.63615	1	0.695791
0.205672	0.794328	2.6	34.0633	3.63615	3.68724e-19	3.63615	1	0.695791
0.205672	0.794328	2.8	41.605	3.63615	5.60021e-20	3.63615	1	0.695791
0.205672	0.794328	3	50.8164	3.63615	8.50565e-21	3.63615	1	0.695791
0.205672	0.794328	3.2	62.0673	3.63615	1.29184e-21	3.63615	1	0.695791
0.205672	0.794328	3.4	75.8092	3.63615	1.96206e-22	3.63615	1	0.695791
0.205672	0.794328	3.6	92.5935	3.63615	2.98e-23	3.63615	1	0.695791
0.205672	0.794328	3.8	113.094	3.63615	4.52605e-24	3.63615	1	0.695791
0.205672	0.794328	4	138.133	3.63615	6.8742e-25	3.63615	1	0.695791
0.205672	0.794328	4.2	168.716	3.63615	1.04406e-25	3.63615	1	0.695791
0.205672	0.794328	4.4	206.071	3.63615	1.58572e-26	3.63615	1	0.695791
0.205672	0.794328	4.6	251.695	3.63615	2.40841e-27	3.63615	1	0.695791
0.205672	0.794328	4.8	307.421	3.63615	3.65791e-28	3.63615	1	0.695791
0.205672	0.794328	5	375.485	3.63615	5.55567e-29	3.63615	1	0.695791
0.205672	0.794328	5.2	458.619	3.63615	8.438e-30	3.63615	1	0.695791
0.205672	0.794328	5.4	560.158	3.63615	1.28157e-30	3.63615	1	0.695791
0.205672	0.794328	5.6	684.179	3.63615	1.94646e-31	3.63615	1	0.695791
0.205672	0.794328	5.8	835.658	3.63615	2.9563e-32	3.63615	1	0.695791
0.205672	0.794328	6	1020.67	3.63615	4.49005e-33	3.63615	1	0.695791
0.205672	0.794328	6.2	1246.66	3.63615	6.81952e-34	3.63615	1	0.695791
0.205672	0.794328	6.4	1522.67	3.63615	1.03575e-34	3.63615	1	0.695791
0.205672	0.794328	6.6	1859.79	3.63615	1.57311e-35	3.63615	1	0.695791
0.205672	0.794328	6.8	2271.55	3.63615	2.38925e-36	3.63615	1	0.695791
0.205672	0.794328	7	2774.48	3.63615	3.62882e-37	3.63615	1	0.695791
0.205672	0.794328	7.2	3388.76	3.63615	5.51148e-38	3.63615	1	0.695791
0.205672	0.794328	7.4	4139.04	3.63615	8.37088e-39	3.63615	1	0.695791
