T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.2155	3.69969e+06	5.00043	6.75181e-06	-0.0665989	3.35192e-06	8.45235e-06	739874	6.79999	1.0479
1	1.25893e-08	14.0608	3.16942e+06	5.00014	6.7501e-06	-0.0665989	3.9125e-06	9.86592e-06	633866	6.79999	1.0479
1	1.58489e-08	13.9062	2.71542e+06	5.00036	6.75142e-06	-0.0665989	4.56684e-06	1.15159e-05	543045	6.79999	1.0479
1	1.99526e-08	13.7515	2.32623e+06	5.00011	6.74993e-06	-0.0665989	5.33063e-06	1.34419e-05	465236	6.79999	1.0479
1	2.51189e-08	13.5969	1.99301e+06	5.00036	6.75143e-06	-0.0665989	6.22219e-06	1.56901e-05	398574	6.79999	1.0479
1	3.16228e-08	13.4422	1.70736e+06	5.00013	6.75008e-06	-0.0665989	7.26287e-06	1.83144e-05	341463	6.79999	1.0479
1	3.98107e-08	13.2876	1.46279e+06	5.00041	6.75169e-06	-0.0665989	8.47762e-06	2.13775e-05	292535	6.79999	1.0479
1	5.01187e-08	13.1329	1.25313e+06	5.00019	6.75043e-06	-0.0665989	9.89557e-06	2.49531e-05	250617	6.79999	1.0479
1	6.30957e-08	12.9783	1.07363e+06	5.00048	6.75211e-06	-0.0665989	1.15507e-05	2.91267e-05	214706	6.79999	1.0479
1	7.94328e-08	12.8236	919751	5.00027	6.75091e-06	-0.0665989	1.34826e-05	3.39984e-05	183940	6.79999	1.0479
1	1e-07	12.6689	787925	5.00007	6.74973e-06	-0.0665989	1.57378e-05	3.9685e-05	157583	6.79999	1.0479
1	1.25893e-07	12.5143	675061	5.00037	6.75147e-06	-0.0665988	1.83701e-05	4.63227e-05	135002	6.79999	1.0479
1	1.58489e-07	12.3596	578306	5.00017	6.75032e-06	-0.0665988	2.14427e-05	5.40707e-05	115657	6.79999	1.0479
1	1.99526e-07	12.205	495468	5.00048	6.75208e-06	-0.0665988	2.50292e-05	6.31147e-05	99084.2	6.79999	1.0479
1	2.51189e-07	12.0503	424454	5.00028	6.75094e-06	-0.0665988	2.92157e-05	7.36714e-05	84886	6.79999	1.0479
1	3.16228e-07	11.8956	363618	5.00009	6.74981e-06	-0.0665988	3.41023e-05	8.59939e-05	72722.3	6.79999	1.0479
1	3.98107e-07	11.741	311532	5.00039	6.7516e-06	-0.0665988	3.98064e-05	0.000100377	62301.6	6.79999	1.0479
0.999999	5.01187e-07	11.5863	266881	5.0002	6.75048e-06	-0.0665987	4.64645e-05	0.000117167	53374.1	6.79999	1.0479
0.999999	6.30957e-07	11.4316	228630	5.00001	6.74936e-06	-0.0665987	5.42363e-05	0.000136764	45725.8	6.79999	1.0479
0.999999	7.94328e-07	11.277	195880	5.00032	6.75116e-06	-0.0665986	6.3308e-05	0.00015964	39173.6	6.79999	1.0479
0.999999	1e-06	11.1223	167805	5.00013	6.75005e-06	-0.0665985	7.38971e-05	0.000186342	33560.2	6.8	1.0479
0.999999	1.25893e-06	10.9677	143768	5.00044	6.75185e-06	-0.0665984	8.62574e-05	0.00021751	28751.2	6.8	1.0479
0.999998	1.58489e-06	10.813	123162	5.00025	6.75074e-06	-0.0665983	0.000100685	0.000253891	24631.3	6.8	1.0479
0.999998	1.99526e-06	10.6583	105510	5.00006	6.74964e-06	-0.0665982	0.000117526	0.000296358	21101.7	6.8	1.0479
0.999997	2.51189e-06	10.5037	90396.3	5.00037	6.75145e-06	-0.066598	0.000137184	0.000345928	18077.9	6.8	1.0479
0.999997	3.16228e-06	10.349	77440	5.00018	6.75035e-06	-0.0665978	0.00016013	0.000403789	15487.4	6.8	1.0479
0.999996	3.98107e-06	10.1944	66347.3	5.00049	6.75217e-06	-0.0665975	0.000186914	0.000471327	13268.2	6.8	1.04791
0.999995	5.01187e-06	10.0397	56837.9	5.0003	6.75108e-06	-0.0665971	0.000218178	0.000550163	11366.9	6.80001	1.04791
0.999994	6.30957e-06	9.885	48691.4	5.00012	6.75e-06	-0.0665967	0.000254671	0.000642185	9738.06	6.80001	1.04791
0.999992	7.94328e-06	9.7304	41716.8	5.00043	6.75183e-06	-0.0665961	0.000297268	0.000749598	8342.63	6.80002	1.04791
0.99999	1e-05	9.5757	35737.6	5.00025	6.75076e-06	-0.0665954	0.000346991	0.000874978	7147.16	6.80002	1.04791
0.999987	1.25893e-05	9.421	30615.4	5.00007	6.7497e-06	-0.0665944	0.00040503	0.00102133	6123	6.80003	1.04791
0.999984	1.58489e-05	9.2664	26230	5.00039	6.75157e-06	-0.0665933	0.000472778	0.00119216	5245.59	6.80004	1.04791
0.99998	1.99526e-05	9.1117	22470.5	5.00021	6.75054e-06	-0.0665918	0.000551858	0.00139156	4493.91	6.80005	1.04791
0.999975	2.51189e-05	8.957	19249.9	5.00004	6.74953e-06	-0.06659	0.000644166	0.00162431	3849.94	6.80006	1.04791
0.999968	3.16228e-05	8.8024	16492.5	5.00037	6.75145e-06	-0.0665877	0.000751914	0.001896	3298.25	6.80008	1.04792
0.99996	3.98107e-05	8.6477	14128.6	5.0002	6.7505e-06	-0.0665848	0.000877686	0.00221312	2825.61	6.80011	1.04792
0.99995	5.01187e-05	8.493	12103.6	5.00005	6.74959e-06	-0.0665812	0.0010245	0.00258329	2420.7	6.80014	1.04793
0.999937	6.30957e-05	8.3384	10369.9	5.0004	6.75164e-06	-0.0665766	0.00119587	0.00301536	2073.81	6.80017	1.04793
0.999921	7.94328e-05	8.1837	8883.57	5.00026	6.75084e-06	-0.0665708	0.00139591	0.0035197	1776.62	6.80022	1.04794
0.9999	0.0001	8.029	7610.31	5.00014	6.75013e-06	-0.0665635	0.00162942	0.00410839	1522.02	6.80028	1.04795
0.999874	0.000125893	7.8743	6519.54	5.00003	6.74951e-06	-0.0665544	0.00190199	0.00479553	1303.9	6.80036	1.04796
0.999842	0.000158489	7.7197	5585.66	5.00045	6.75193e-06	-0.0665429	0.00222017	0.00559758	1117.03	6.80045	1.04798
0.9998	0.000199526	7.565	4785.08	5.00039	6.7516e-06	-0.0665284	0.00259159	0.00653376	956.941	6.80057	1.048
0.999749	0.000251189	7.4103	4099.25	5.00037	6.75148e-06	-0.0665102	0.00302517	0.00762648	819.788	6.80073	1.04802
0.999684	0.000316228	7.2556	3511.71	5.00039	6.75161e-06	-0.0664872	0.00353132	0.00890191	702.287	6.80092	1.04805
0.999602	0.000398107	7.1009	3008.38	5.00047	6.75206e-06	-0.0664584	0.0041222	0.0103906	601.62	6.80117	1.04809
0.999499	0.000501187	6.9461	2576.94	5.00012	6.75e-06	-0.0664222	0.00481202	0.0121281	515.376	6.80148	1.04814
0.999369	0.000630957	6.7914	2207.59	5.00035	6.75136e-06	-0.0663767	0.00561737	0.0141561	441.488	6.80188	1.0482
0.999206	0.000794328	6.6366	1891	5.00019	6.75045e-06	-0.0663195	0.00655765	0.0165229	378.184	6.8024	1.04829
0.999	0.001	6.4818	1619.8	5.00017	6.75034e-06	-0.0662476	0.00765553	0.0192852	323.949	6.80306	1.04839
0.998741	0.00125893	6.327	1387.5	5.00033	6.75126e-06	-0.0661574	0.00893753	0.0225089	277.482	6.80392	1.04853
0.998415	0.00158489	6.1721	1188.39	5.0002	6.75054e-06	-0.0660443	0.0104347	0.0262708	237.669	6.80504	1.04871
0.998005	0.00199526	6.0172	1017.86	5.00035	6.75144e-06	-0.0659025	0.0121833	0.0306606	203.558	6.8065	1.04894
0.997488	0.00251189	5.8622	871.712	5.00035	6.75146e-06	-0.0657249	0.0142259	0.0357825	174.33	6.80845	1.04925
0.996838	0.00316228	5.7071	746.472	5.00029	6.75114e-06	-0.0655026	0.0166124	0.0417581	149.286	6.81104	1.04966
0.996019	0.00398107	5.5519	639.162	5.00028	6.75115e-06	-0.0652248	0.0194015	0.0487288	127.825	6.81454	1.05021
0.994988	0.00501187	5.3966	547.224	5.00047	6.75234e-06	-0.0648782	0.022662	0.0568589	109.435	6.81931	1.05096
0.99369	0.00630957	5.241	468.37	5.00004	6.74997e-06	-0.0644463	0.026475	0.0663393	93.6732	6.82589	1.052
0.992057	0.00794328	5.0853	400.838	5.00022	6.75122e-06	-0.0639092	0.0309365	0.0773912	80.1641	6.83506	1.05344
