T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.999996	3.98107e-06	10.2644	72592.7	5.00021	6.75054e-06	-0.0532373	0.000174267	0.000563702	14517.9	6.8	1.0272
0.999995	5.01187e-06	10.1097	62188.1	5.00003	6.74947e-06	-0.053237	0.000203416	0.000657988	12437.6	6.80001	1.0272
0.999994	6.30957e-06	9.9551	53280.2	5.00034	6.75131e-06	-0.0532366	0.000237441	0.000768046	10655.3	6.80001	1.0272
0.999992	7.94328e-06	9.8004	45643.6	5.00016	6.75024e-06	-0.0532361	0.000277156	0.000896511	9128.43	6.80002	1.0272
0.99999	1e-05	9.6458	39105.5	5.00048	6.75208e-06	-0.0532355	0.000323514	0.00104646	7820.36	6.80002	1.0272
0.999987	1.25893e-05	9.4911	33500.6	5.00029	6.75101e-06	-0.0532347	0.000377627	0.0012215	6699.73	6.80003	1.0272
0.999984	1.58489e-05	9.3364	28699.1	5.00011	6.74996e-06	-0.0532337	0.000440791	0.00142581	5739.68	6.80004	1.0272
0.99998	1.99526e-05	9.1818	24588.1	5.00043	6.75182e-06	-0.0532324	0.00051452	0.00166429	4917.2	6.80005	1.0272
0.999975	2.51189e-05	9.0271	21064	5.00025	6.75079e-06	-0.0532308	0.000600582	0.00194266	4212.58	6.80006	1.0272
0.999968	3.16228e-05	8.8724	18044.9	5.00008	6.74977e-06	-0.0532289	0.000701039	0.00226759	3608.93	6.80008	1.02721
0.99996	3.98107e-05	8.7178	15460.1	5.00041	6.75168e-06	-0.0532264	0.000818301	0.00264686	3091.77	6.80011	1.02721
0.99995	5.01187e-05	8.5631	13244.3	5.00024	6.75071e-06	-0.0532232	0.000955177	0.00308956	2648.72	6.80014	1.02722
0.999937	6.30957e-05	8.4084	11346	5.00008	6.74978e-06	-0.0532193	0.00111495	0.00360631	2269.16	6.80017	1.02722
0.999921	7.94328e-05	8.2538	9720.76	5.00043	6.7518e-06	-0.0532143	0.00130145	0.00420947	1943.99	6.80022	1.02723
0.9999	0.0001	8.0991	8327.51	5.00028	6.75096e-06	-0.053208	0.00151915	0.00491351	1665.41	6.80028	1.02724
0.999874	0.000125893	7.9444	7133.94	5.00015	6.7502e-06	-0.0532002	0.00177327	0.00573528	1426.74	6.80036	1.02725
0.999842	0.000158489	7.7897	6111.45	5.00004	6.74952e-06	-0.0531902	0.0020699	0.00669446	1222.28	6.80045	1.02727
0.9998	0.000199526	7.6351	5236.03	5.00044	6.75186e-06	-0.0531778	0.00241616	0.00781402	1047.11	6.80057	1.02728
0.999749	0.000251189	7.4804	4485.56	5.00037	6.75143e-06	-0.0531621	0.00282037	0.00912077	897.047	6.80073	1.02731
0.999684	0.000316228	7.3257	3842.66	5.00032	6.75117e-06	-0.0531423	0.00329221	0.010646	768.482	6.80092	1.02734
0.999602	0.000398107	7.171	3291.9	5.00032	6.75113e-06	-0.0531175	0.00384301	0.0124261	658.337	6.80117	1.02738
0.999499	0.000501187	7.0163	2820.08	5.00036	6.75136e-06	-0.0530863	0.00448602	0.0145037	563.974	6.80148	1.02743
0.999369	0.000630957	6.8616	2415.88	5.00047	6.75193e-06	-0.0530471	0.00523667	0.0169284	483.131	6.80188	1.02749
0.999206	0.000794328	6.7068	2069.41	5.00014	6.75001e-06	-0.0529978	0.00611303	0.0197581	413.87	6.8024	1.02757
0.999	0.001	6.5521	1772.81	5.00042	6.75153e-06	-0.052936	0.00713617	0.0230603	354.532	6.80306	1.02767
0.998741	0.00125893	6.3973	1518.56	5.00031	6.75081e-06	-0.0528583	0.00833076	0.0269137	303.694	6.80392	1.02781
0.998415	0.00158489	6.2425	1300.78	5.00035	6.75091e-06	-0.0527608	0.00972562	0.0314097	260.138	6.80504	1.02798
0.998005	0.00199526	6.0876	1114.12	5.00008	6.74912e-06	-0.0526387	0.0113544	0.036655	222.82	6.8065	1.02821
0.997488	0.00251189	5.9327	954.244	5.00004	6.7486e-06	-0.0524856	0.0132567	0.0427738	190.847	6.80845	1.02851
0.996838	0.00316228	5.7778	817.311	5.0003	6.74966e-06	-0.0522942	0.0154785	0.0499102	163.452	6.81104	1.02891
0.996019	0.00398107	5.6228	699.957	5.00043	6.74973e-06	-0.0520549	0.0180741	0.0582316	139.979	6.81454	1.02946
0.994988	0.00501187	5.4676	599.334	5.00002	6.74637e-06	-0.0517562	0.0211068	0.0679323	119.866	6.81931	1.03019
0.99369	0.00630957	5.3124	513.176	5.00019	6.74592e-06	-0.0513842	0.0246513	0.0792367	102.631	6.82589	1.03121
0.992057	0.00794328	5.157	439.316	5.00008	6.74317e-06	-0.0509215	0.0287952	0.0924043	87.8618	6.83506	1.03262
