T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1.00794	-0.00794328	100	6.80094e+43	1.14158e-257	1.48322e+256	-7.9969e+125	4.24675e-301	1.07012e-300	5.9575e+300	6.78987	1.02553
1.01	-0.01	100	6.80094e+43	1.05717e-257	1.60164e+256	-8.63541e+125	3.93274e-301	9.93017e-301	6.43317e+300	6.79129	1.02571
1.01259	-0.0125893	100	6.80094e+43	9.62094e-258	1.75992e+256	-9.48874e+125	3.57906e-301	9.0603e-301	7.06889e+300	6.79527	1.02627
1.01585	-0.0158489	100	6.80094e+43	8.57646e-258	1.97425e+256	-1.06443e+126	3.19051e-301	8.10269e-301	7.92977e+300	6.80341	1.02744
1.01995	-0.0199526	100	6.80094e+43	7.46227e-258	2.26902e+256	-1.22336e+126	2.77602e-301	7.07853e-301	9.11376e+300	6.81757	1.0295
1.02512	-0.0251189	100	6.80094e+43	6.31385e-258	2.68173e+256	-1.44588e+126	2.3488e-301	6.01949e-301	1.07715e+301	6.83846	1.03256
1.03162	-0.0316228	100	6.80094e+43	5.17582e-258	3.27138e+256	-1.76379e+126	1.92544e-301	4.96583e-301	1.31398e+301	6.85961	1.03563
1.03981	-0.0398107	100	6.80094e+43	4.09698e-258	4.13282e+256	-2.22824e+126	1.52411e-301	3.96196e-301	1.65999e+301	6.84523	1.0333
1.05012	-0.0501187	100	6.80094e+43	3.12292e-258	5.42186e+256	-2.92325e+126	1.16175e-301	3.04994e-301	2.17775e+301	6.64745	1.00324
1.0631	-0.0630957	100	6.80094e+43	2.28835e-258	7.39924e+256	-3.98936e+126	8.51284e-302	2.26249e-301	2.97198e+301	5.68183	0.857277
1.07943	-0.0794328	100	6.80094e+43	1.61134e-258	1.0508e+257	-5.6655e+126	5.99432e-302	1.61762e-301	4.22066e+301	1.53652	0.231747
1.1	-0.1	100	6.80094e+43	1.09171e-258	1.55096e+257	-8.36216e+126	4.06125e-302	1.11684e-301	6.22961e+301	-16.7788	-2.52945
1.12589	-0.125893	100	6.80094e+43	7.13858e-259	2.37191e+257	-1.27884e+127	2.6556e-302	7.47481e-302	9.52702e+301	-107.416	-16.1822
1.15849	-0.158489	100	6.80094e+43	4.52696e-259	3.74027e+257	-2.0166e+127	1.68406e-302	4.87742e-302	1.50232e+302	-647.67	-97.4793
1.19953	-0.199526	100	6.80094e+43	2.80221e-259	6.0424e+257	-3.25781e+127	1.04244e-302	3.12609e-302	2.42699e+302	-4839.36	-727.369
1.25119	-0.251189	100	6.80094e+43	1.70632e-259	9.92316e+257	-5.35016e+127	6.34763e-303	1.98552e-302	3.98574e+302	-51160.9	-7674.19
1.31623	-0.316228	100	6.80094e+43	1.0309e-259	1.64246e+258	-8.85544e+127	3.83502e-303	1.26194e-302	6.59709e+302	-862955	-129051
1.39811	-0.398107	100	6.80094e+43	6.23513e-260	2.71559e+258	-1.46413e+128	2.31952e-303	8.10733e-303	1.09074e+303	-2.65523e+07	-3.95201e+06
1.50119	-0.501187	100	6.80094e+43	3.80837e-260	4.44601e+258	-2.3971e+128	1.41674e-303	5.31699e-303	1.78579e+303	-1.74883e+09	-2.58315e+08
1.63096	-0.630957	100	6.80094e+43	2.36803e-260	7.15027e+258	-3.85513e+128	8.80925e-304	3.59188e-303	2.87198e+303	-3.02683e+11	-4.41454e+10
1.79433	-0.794328	100	6.80094e+43	1.50935e-260	1.12181e+259	-6.04834e+128	5.6149e-304	2.51874e-303	4.50587e+303	-1.86062e+14	-2.65544e+13
2	-1	100	6.80094e+43	9.9157e-261	1.7076e+259	-9.20668e+128	3.68872e-304	1.84436e-303	6.85876e+303	-6.71849e+17	-9.23056e+16
