T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.2788	3.94145e+06	5.00017	6.75032e-06	-0.054599	3.14616e-06	9.92274e-06	788262	6.79999	1.0479
1	1.25893e-08	14.1239	3.37585e+06	5.00024	6.75071e-06	-0.054599	3.67332e-06	1.15854e-05	675138	6.79999	1.0479
1	1.58489e-08	13.969	2.89142e+06	5.00005	6.74959e-06	-0.054599	4.28859e-06	1.35259e-05	578279	6.79999	1.0479
1	1.99526e-08	13.8142	2.47675e+06	5.00015	6.75019e-06	-0.054599	5.00671e-06	1.57908e-05	495335	6.79999	1.0479
1	2.51189e-08	13.6594	2.12155e+06	5.00009	6.74984e-06	-0.054599	5.84488e-06	1.84343e-05	424303	6.79999	1.0479
1	3.16228e-08	13.5047	1.81747e+06	5.0004	6.75164e-06	-0.054599	6.8232e-06	2.15198e-05	363466	6.79999	1.0479
1	3.98107e-08	13.3499	1.55682e+06	5.00011	6.74994e-06	-0.054599	7.9651e-06	2.51213e-05	311358	6.79999	1.0479
1	5.01187e-08	13.1952	1.33369e+06	5.00023	6.75067e-06	-0.054599	9.29796e-06	2.9325e-05	266725	6.79999	1.0479
1	6.30957e-08	13.0405	1.14253e+06	5.00029	6.75102e-06	-0.054599	1.08537e-05	3.42317e-05	228493	6.79999	1.0479
1	7.94328e-08	12.8858	978776	5.0003	6.75107e-06	-0.054599	1.26696e-05	3.9959e-05	195743	6.79999	1.0479
1	1e-07	12.7311	838491	5.00027	6.75089e-06	-0.054599	1.47893e-05	4.66442e-05	167689	6.79999	1.0479
1	1.25893e-07	12.5764	718311	5.00021	6.75051e-06	-0.054599	1.72634e-05	5.44474e-05	143656	6.79999	1.0479
1	1.58489e-07	12.4217	615357	5.00012	6.74999e-06	-0.054599	2.01514e-05	6.35557e-05	123069	6.79999	1.0479
1	1.99526e-07	12.267	527160	5.00001	6.74934e-06	-0.0545989	2.35223e-05	7.41875e-05	105432	6.79999	1.0479
1	2.51189e-07	12.1124	451648	5.00038	6.75151e-06	-0.0545989	2.74571e-05	8.65974e-05	90322.8	6.79999	1.0479
1	3.16228e-07	11.9577	386914	5.00024	6.75069e-06	-0.0545989	3.205e-05	0.000101083	77379.2	6.79999	1.0479
1	3.98107e-07	11.803	331459	5.00009	6.74982e-06	-0.0545989	3.7411e-05	0.000117991	66290.6	6.79999	1.0479
0.999999	5.01187e-07	11.6484	283980	5.00043	6.75181e-06	-0.0545988	4.36688e-05	0.000137728	56791.1	6.79999	1.0479
0.999999	6.30957e-07	11.4937	243278	5.00026	6.75085e-06	-0.0545988	5.09733e-05	0.000160765	48653	6.79999	1.0479
0.999999	7.94328e-07	11.339	208409	5.00009	6.74986e-06	-0.0545988	5.94995e-05	0.000187656	41681	6.79999	1.0479
0.999999	1e-06	11.1844	178556	5.00042	6.75176e-06	-0.0545987	6.94518e-05	0.000219045	35708.2	6.8	1.0479
0.999999	1.25893e-06	11.0297	152964	5.00024	6.75073e-06	-0.0545986	8.10687e-05	0.000255684	30591.3	6.8	1.0479
0.999998	1.58489e-06	10.875	131040	5.00006	6.74968e-06	-0.0545985	9.46287e-05	0.000298451	26207.7	6.8	1.0479
0.999998	1.99526e-06	10.7204	112270	5.00038	6.75154e-06	-0.0545984	0.000110457	0.000348371	22452.2	6.8	1.0479
0.999997	2.51189e-06	10.5657	96178.3	5.0002	6.75047e-06	-0.0545982	0.000128932	0.000406641	19234.9	6.8	1.0479
0.999997	3.16228e-06	10.411	82393.2	5.00002	6.74941e-06	-0.054598	0.000150498	0.000474658	16478.6	6.8	1.0479
0.999996	3.98107e-06	10.2564	70591	5.00033	6.75124e-06	-0.0545978	0.000175671	0.000554051	14117.3	6.8	1.04791
