T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.1686	3.60135e+06	5.00038	6.75151e-06	-0.0780469	3.51284e-06	7.09509e-06	720216	6.79999	1.02719
1	1.25893e-08	14.0141	3.08579e+06	5.00035	6.75134e-06	-0.0780469	4.09972e-06	8.28045e-06	617116	6.79999	1.02719
1	1.58489e-08	13.8596	2.64404e+06	5.00049	6.75218e-06	-0.0780469	4.78481e-06	9.66418e-06	528756	6.79999	1.02719
1	1.99526e-08	13.705	2.2653e+06	5.00027	6.75091e-06	-0.0780469	5.58455e-06	1.12794e-05	453036	6.79999	1.02719
1	2.51189e-08	13.5504	1.94082e+06	5.00016	6.75027e-06	-0.0780469	6.51809e-06	1.3165e-05	388151	6.79999	1.02719
1	3.16228e-08	13.3958	1.66281e+06	5.00014	6.75013e-06	-0.0780468	7.60782e-06	1.5366e-05	332553	6.79999	1.02719
1	3.98107e-08	13.2412	1.42463e+06	5.00019	6.75039e-06	-0.0780468	8.87986e-06	1.79352e-05	284914	6.79999	1.02719
1	5.01187e-08	13.0866	1.22056e+06	5.00029	6.75097e-06	-0.0780468	1.03647e-05	2.09342e-05	244098	6.79999	1.02719
1	6.30957e-08	12.932	1.04572e+06	5.00043	6.7518e-06	-0.0780468	1.20979e-05	2.44349e-05	209127	6.79999	1.02719
1	7.94328e-08	12.7773	895842	5.0001	6.74992e-06	-0.0780468	1.41211e-05	2.85212e-05	179165	6.79999	1.02719
1	1e-07	12.6227	767520	5.00031	6.75111e-06	-0.0780468	1.64827e-05	3.32911e-05	153494	6.79999	1.02719
1	1.25893e-07	12.468	657513	5.00004	6.74952e-06	-0.0780468	1.92393e-05	3.88588e-05	131502	6.79999	1.02719
1	1.58489e-07	12.3134	563329	5.00028	6.75093e-06	-0.0780468	2.2457e-05	4.53578e-05	112660	6.79999	1.02719
1	1.99526e-07	12.1587	482588	5.00004	6.74952e-06	-0.0780468	2.6213e-05	5.2944e-05	96517	6.79999	1.02719
1	2.51189e-07	12.0041	413461	5.0003	6.75108e-06	-0.0780468	3.05972e-05	6.1799e-05	82687.2	6.79999	1.02719
1	3.16228e-07	11.8494	354201	5.00008	6.74978e-06	-0.0780467	3.57148e-05	7.21353e-05	70839	6.79999	1.02719
1	3.98107e-07	11.6948	303464	5.00036	6.75143e-06	-0.0780467	4.16883e-05	8.42004e-05	60688.4	6.79999	1.02719
0.999999	5.01187e-07	11.5401	259969	5.00015	6.7502e-06	-0.0780467	4.86611e-05	9.82836e-05	51992.3	6.79999	1.02719
0.999999	6.30957e-07	11.3855	222731	5.00045	6.75191e-06	-0.0780466	5.68001e-05	0.000114722	44542.2	6.79999	1.02719
0.999999	7.94328e-07	11.2308	190807	5.00024	6.75073e-06	-0.0780466	6.63005e-05	0.000133911	38159.6	6.79999	1.02719
0.999999	1e-06	11.0761	163459	5.00004	6.74957e-06	-0.0780465	7.739e-05	0.000156309	32691.6	6.8	1.02719
0.999999	1.25893e-06	10.9215	140045	5.00035	6.75133e-06	-0.0780464	9.03343e-05	0.000182453	28007.1	6.8	1.02719
0.999998	1.58489e-06	10.7668	119973	5.00015	6.75019e-06	-0.0780462	0.000105444	0.000212971	23993.8	6.8	1.02719
0.999998	1.99526e-06	10.6122	102788	5.00046	6.75197e-06	-0.0780461	0.000123081	0.000248593	20555.6	6.8	1.02719
0.999997	2.51189e-06	10.4575	88055.2	5.00026	6.75085e-06	-0.0780459	0.000143667	0.000290173	17610.1	6.8	1.02719
0.999997	3.16228e-06	10.3028	75434.4	5.00007	6.74974e-06	-0.0780456	0.000167698	0.000338708	15086.7	6.8	1.0272
0.999996	3.98107e-06	10.1482	64629.1	5.00038	6.75155e-06	-0.0780453	0.000195747	0.000395361	12924.8	6.8	1.0272
0.999995	5.01187e-06	9.9935	55365.9	5.0002	6.75045e-06	-0.0780449	0.000228489	0.00046149	11072.7	6.80001	1.0272
0.999994	6.30957e-06	9.8388	47430.4	5.00001	6.74937e-06	-0.0780444	0.000266707	0.000538681	9486.07	6.80001	1.0272
0.999992	7.94328e-06	9.6842	40636.4	5.00032	6.7512e-06	-0.0780438	0.000311317	0.000628782	8126.75	6.80002	1.0272
0.99999	1e-05	9.5295	34812.1	5.00014	6.75013e-06	-0.078043	0.00036339	0.000733953	6962.22	6.80002	1.0272
0.999987	1.25893e-05	9.3749	29825.5	5.00046	6.75199e-06	-0.0780419	0.000424173	0.000856716	5964.55	6.80003	1.0272
0.999984	1.58489e-05	9.2202	25550.7	5.00028	6.75096e-06	-0.0780407	0.000495122	0.00100001	5109.85	6.80004	1.0272
0.99998	1.99526e-05	9.0655	21888.6	5.00011	6.74994e-06	-0.0780391	0.00057794	0.00116728	4377.62	6.80005	1.0272
0.999975	2.51189e-05	8.9109	18753.2	5.00044	6.75186e-06	-0.0780371	0.000674611	0.00136252	3750.31	6.80006	1.0272
