T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.1	-0.1	4.8	307.421	2.54556e-09	6.6516e+07	-38.9227	2.09493e-11	7.45414e-11	1.20768e+11
1.1	-0.1	5	375.485	7.66708e-10	2.20841e+08	-70.8441	5.16604e-12	1.83817e-11	4.89737e+11
1.1	-0.1	5.2	458.619	2.30928e-10	7.33217e+08	-129.009	1.27393e-12	4.53287e-12	1.98598e+12
1.1	-0.1	5.4	560.158	6.95542e-11	2.43437e+09	-234.991	3.14147e-13	1.11779e-12	8.05355e+12
1.1	-0.1	5.6	684.179	2.09493e-11	8.08238e+09	-428.104	7.74678e-14	2.75644e-13	3.26587e+13
1.1	-0.1	5.8	835.658	6.30982e-12	2.68345e+10	-779.979	1.91033e-14	6.7973e-14	1.32438e+14
1.1	-0.1	6	1020.67	1.90048e-12	8.90936e+10	-1421.14	4.71082e-15	1.67619e-14	5.37061e+14
1.1	-0.1	6.2	1246.66	5.72414e-13	2.95801e+11	-2589.4	1.16167e-15	4.13344e-15	2.17789e+15
1.1	-0.1	6.4	1522.67	1.72408e-13	9.82094e+11	-4718.12	2.86465e-16	1.01929e-15	8.83179e+15
1.1	-0.1	6.6	1859.79	5.19282e-14	3.26067e+12	-8596.9	7.06415e-17	2.51355e-16	3.58147e+16
1.1	-0.1	6.8	2271.55	1.56405e-14	1.08258e+13	-15664.5	1.742e-17	6.19834e-17	1.45236e+17
1.1	-0.1	7	2774.48	4.71082e-15	3.59429e+13	-28542.5	4.29571e-18	1.52849e-17	5.88959e+17
1.1	-0.1	7.2	3388.76	1.41887e-15	1.19335e+14	-52007.7	1.05931e-18	3.76921e-18	2.38835e+18
1.1	-0.1	7.4	4139.04	4.27356e-16	3.96205e+14	-94764.1	2.61223e-19	9.29476e-19	9.68523e+18
1.1	-0.1	7.6	5055.44	1.28717e-16	1.31545e+15	-172671	6.44167e-20	2.29206e-19	3.92755e+19
1.1	-0.1	7.8	6174.72	3.87689e-17	4.36744e+15	-314628	1.5885e-20	5.65215e-20	1.5927e+20
1.1	-0.1	8	7541.82	1.1677e-17	1.45004e+16	-573289	3.91718e-21	1.3938e-20	6.45872e+20
1.1	-0.1	8.2	9211.6	3.51703e-18	4.8143e+16	-1.0446e+06	9.65965e-22	3.43708e-21	2.61914e+21
1.1	-0.1	8.4	11251.1	1.05931e-18	1.5984e+17	-1.90339e+06	2.38204e-22	8.47573e-22	1.06211e+22
1.1	-0.1	8.6	13742.1	3.19058e-19	5.30689e+17	-3.4682e+06	5.87404e-23	2.09009e-22	4.30709e+22
1.1	-0.1	8.8	16784.6	9.60984e-20	1.76195e+18	-6.31947e+06	1.44852e-23	5.15409e-23	1.74661e+23
1.1	-0.1	9	20500.8	2.89443e-20	5.84988e+18	-1.15148e+07	3.57201e-24	1.27098e-23	7.08285e+23
1.1	-0.1	9.2	25039.7	8.71785e-21	1.94223e+19	-2.09814e+07	8.80846e-25	3.13421e-24	2.87224e+24
1.1	-0.1	9.4	30583.6	2.62577e-21	6.44843e+19	-3.82305e+07	2.17214e-25	7.72886e-25	1.16475e+25
1.1	-0.1	9.6	37354.9	7.90865e-22	2.14095e+20	-6.96606e+07	5.35643e-26	1.90591e-25	4.72329e+25
1.1	-0.1	9.8	45625.4	2.38204e-22	7.10821e+20	-1.2693e+08	1.32088e-26	4.69993e-26	1.91539e+26
1.1	-0.1	10	55727	7.17457e-23	2.36001e+21	-2.31281e+08	3.25725e-27	1.15899e-26	7.76729e+26
1.1	-0.1	10.2001	68071.9	2.15964e-23	7.84021e+21	-4.21548e+08	8.02666e-28	2.85603e-27	3.152e+27
1.1	-0.1	10.4001	83143.2	6.50472e-24	2.60304e+22	-7.68111e+08	1.97935e-28	7.04288e-28	1.2782e+28
1.1	-0.1	10.6001	101551	1.95918e-24	8.6424e+22	-1.39959e+09	4.88102e-29	1.73675e-28	5.18335e+28
1.1	-0.1	10.8001	124035	5.90095e-25	2.86938e+23	-2.55022e+09	1.20364e-29	4.28278e-29	2.10195e+29
1.1	-0.1	11.0001	151497	1.77733e-25	9.52667e+23	-4.6468e+09	2.96815e-30	1.05612e-29	8.52383e+29
1.1	-0.1	11.2001	185039	5.35322e-26	3.16297e+24	-8.46703e+09	7.31936e-31	2.60436e-30	3.45658e+30
1.1	-0.1	11.4001	226007	1.61236e-26	1.05014e+25	-1.54279e+10	1.80493e-31	6.42227e-31	1.40171e+31
1.1	-0.1	11.6001	276045	4.85633e-27	3.48659e+25	-2.81115e+10	4.45091e-32	1.58371e-31	5.68423e+31
1.1	-0.1	11.8001	337162	1.4627e-27	1.15759e+26	-5.12225e+10	1.09758e-32	3.90539e-32	2.30507e+32
1.1	-0.1	12.0001	411811	4.40556e-28	3.84333e+26	-9.33335e+10	2.7066e-33	9.63057e-33	9.34752e+32
1.1	-0.1	12.2001	502987	1.32693e-28	1.27603e+27	-1.70065e+11	6.6744e-34	2.37487e-33	3.7906e+33
1.1	-0.1	12.4001	614350	3.99664e-29	4.23658e+27	-3.09878e+11	1.64589e-34	5.85635e-34	1.53717e+34
1.1	-0.1	12.6001	750368	1.20376e-29	1.40659e+28	-5.64635e+11	4.0587e-35	1.44416e-34	6.23352e+34
1.1	-0.1	12.8001	916502	3.62567e-30	4.67005e+28	-1.02883e+12	1.00086e-35	3.56125e-35	2.52782e+35
1.1	-0.1	13.0001	1.11942e+06	1.09203e-30	1.55051e+29	-1.87465e+12	2.4681e-36	8.78194e-36	1.02508e+36
1.1	-0.1	13.2001	1.36726e+06	3.28913e-31	5.14788e+29	-3.41584e+12	6.08626e-37	2.1656e-36	4.1569e+36
1.1	-0.1	13.4001	1.66998e+06	9.90667e-32	1.70916e+30	-6.22407e+12	1.50085e-37	5.3403e-37	1.68571e+37
1.1	-0.1	13.6001	2.03971e+06	2.98383e-32	5.6746e+30	-1.1341e+13	3.70106e-38	1.3169e-37	6.83588e+37
1.1	-0.1	13.8001	2.49131e+06	8.98713e-33	1.88403e+31	-2.06646e+13	9.1267e-39	3.24744e-38	2.77209e+38
1.1	-0.1	14.0001	3.04289e+06	2.70687e-33	6.25521e+31	-3.76534e+13	2.25062e-39	8.00809e-39	1.12414e+39
1.1	-0.1	14.2001	3.7166e+06	8.15294e-34	2.0768e+32	-6.8609e+13	5.54995e-40	1.97477e-39	4.5586e+39
1.1	-0.1	14.4001	4.53946e+06	2.45562e-34	6.89523e+32	-1.25014e+14	1.3686e-40	4.86973e-40	1.8486e+40
1.1	-0.1	14.6001	5.54451e+06	7.39618e-35	2.2893e+33	-2.2779e+14	3.37493e-41	1.20086e-40	7.49645e+40
1.1	-0.1	14.8001	6.77208e+06	2.22769e-35	7.60073e+33	-4.1506e+14	8.32247e-42	2.96128e-41	3.03996e+41
1.1	-0.1	15.0001	8.27144e+06	6.70966e-36	2.52353e+34	-7.5629e+14	2.0523e-42	7.30244e-42	1.23277e+42
1.1	-0.1	15.2001	1.01028e+07	2.02091e-36	8.37842e+34	-1.37805e+15	5.0609e-43	1.80076e-42	4.99911e+42
1.1	-0.1	15.4001	1.23395e+07	6.08687e-37	2.78173e+35	-2.51097e+15	1.248e-43	4.44062e-43	2.02724e+43
1.1	-0.1	15.6001	1.50715e+07	1.83333e-37	9.23568e+35	-4.57529e+15	3.07754e-44	1.09504e-43	8.22086e+43
1.1	-0.1	15.8001	1.84084e+07	5.52188e-38	3.06635e+36	-8.33671e+15	7.58911e-45	2.70034e-44	3.33372e+44
1.1	-0.1	16.0001	2.24841e+07	1.66316e-38	1.01807e+37	-1.51905e+16	1.87145e-45	6.65896e-45	1.35189e+45
1.1	-0.1	16.2001	2.74622e+07	5.00934e-39	3.3801e+37	-2.76789e+16	4.61494e-46	1.64208e-45	5.48219e+45
1.1	-0.1	16.4001	3.35423e+07	1.50878e-39	1.12223e+38	-5.04342e+16	1.13803e-46	4.04932e-46	2.22314e+46
1.1	-0.1	16.6001	4.09687e+07	4.54437e-40	3.72594e+38	-9.18971e+16	2.80635e-47	9.9855e-47	9.01527e+46
1.1	-0.1	16.8001	5.00393e+07	1.36874e-40	1.23706e+39	-1.67447e+17	6.92038e-48	2.46239e-47	3.65587e+47
1.1	-0.1	17.0001	6.11181e+07	4.12256e-41	4.10717e+39	-3.05109e+17	1.70654e-48	6.07219e-48	1.48253e+48
1.1	-0.1	17.2001	7.46499e+07	1.24169e-41	1.36363e+40	-5.55945e+17	4.20828e-49	1.49738e-48	6.01195e+48
1.1	-0.1	17.4001	9.11776e+07	3.7399e-42	4.52741e+40	-1.013e+18	1.03775e-49	3.6925e-49	2.43797e+49
1.1	-0.1	17.6001	1.11365e+08	1.12644e-42	1.50315e+41	-1.8458e+18	2.55906e-50	9.10559e-50	9.88644e+49
1.1	-0.1	17.8001	1.36021e+08	3.39276e-43	4.99064e+41	-3.36327e+18	6.31057e-51	2.24541e-50	4.00915e+50
1.1	-0.1	18.0001	1.66136e+08	1.02188e-43	1.65695e+42	-6.12828e+18	1.55617e-51	5.53712e-51	1.62579e+51
1.1	-0.1	18.2001	2.02919e+08	3.07785e-44	5.50127e+42	-1.11664e+19	3.83746e-52	1.36544e-51	6.5929e+51
1.1	-0.1	18.4001	2.47846e+08	9.27029e-45	1.82649e+43	-2.03466e+19	9.46306e-53	3.36712e-52	2.67355e+52
1.1	-0.1	18.6001	3.0272e+08	2.79216e-45	6.06415e+43	-3.70739e+19	2.33356e-53	8.30323e-53	1.08418e+53
1.1	-0.1	18.8001	3.69743e+08	8.40982e-46	2.01337e+44	-6.75531e+19	5.75449e-54	2.04755e-53	4.39657e+53
1.1	-0.1	19.0001	4.51605e+08	2.53299e-46	6.68462e+44	-1.2309e+20	1.41904e-54	5.0492e-54	1.7829e+54
1.1	-0.1	19.2001	5.51592e+08	7.62922e-47	2.21937e+45	-2.24284e+20	3.49931e-55	1.24512e-54	7.23e+54
1.1	-0.1	19.4001	6.73716e+08	2.29788e-47	7.36857e+45	-4.08672e+20	8.62919e-56	3.07042e-55	2.93191e+55
1.1	-0.1	19.6001	8.22879e+08	6.92107e-48	2.44645e+46	-7.4465e+20	2.12793e-56	7.57156e-56	1.18895e+56
1.1	-0.1	19.8001	1.00507e+09	2.08459e-48	8.1225e+46	-1.35684e+21	5.24742e-57	1.86712e-56	4.82142e+56
1.1	-0.1	20.0001	1.22759e+09	6.27865e-49	2.69677e+47	-2.47232e+21	1.294e-57	4.60427e-57	1.95518e+57
1.1	-0.1	20.2002	1.49953e+09	1.88996e-49	8.95895e+47	-4.50622e+21	3.18872e-58	1.1346e-57	7.93421e+57
1.1	-0.1	20.4002	1.83153e+09	5.69245e-50	2.97448e+48	-8.21087e+21	7.8633e-59	2.7979e-58	3.21748e+58
1.1	-0.1	20.6002	2.23704e+09	1.71453e-50	9.87561e+48	-1.49612e+22	1.93907e-59	6.89954e-59	1.30475e+59
1.1	-0.1	20.8002	2.73233e+09	5.16407e-51	3.27882e+49	-2.7261e+22	4.78168e-60	1.70141e-59	5.29103e+59
1.1	-0.1	21.0002	3.33727e+09	1.55539e-51	1.08861e+50	-4.96728e+22	1.17915e-60	4.19561e-60	2.14562e+60
1.1	-0.1	21.2002	4.07615e+09	4.68474e-52	3.6143e+50	-9.05098e+22	2.90774e-61	1.03463e-60	8.70091e+60
1.1	-0.1	21.4002	4.97862e+09	1.41102e-52	1.19999e+51	-1.6492e+23	7.1704e-62	2.55136e-61	3.52839e+61
1.1	-0.1	21.6002	6.0809e+09	4.2499e-53	3.98411e+51	-3.00503e+23	1.7682e-62	6.29157e-62	1.43083e+62
1.1	-0.1	21.8002	7.42723e+09	1.28005e-53	1.32277e+52	-5.47553e+23	4.36032e-63	1.55148e-62	5.80232e+62
1.1	-0.1	22.0002	9.07164e+09	3.85542e-54	4.39175e+52	-9.97706e+23	1.07524e-63	3.82591e-63	2.35296e+63
1.1	-0.1	22.2002	1.10801e+10	1.16123e-54	1.45811e+53	-1.81794e+24	2.65152e-64	9.43457e-64	9.54171e+63
1.1	-0.1	22.4002	1.35333e+10	3.49756e-55	4.8411e+53	-3.3125e+24	6.53856e-65	2.32654e-64	3.86935e+64
1.1	-0.1	22.6002	1.65296e+10	1.05345e-55	1.6073e+54	-6.03577e+24	1.61239e-65	5.73717e-65	1.5691e+65
1.1	-0.1	22.8002	2.01893e+10	3.17292e-56	5.33643e+54	-1.09979e+25	3.9761e-66	1.41477e-65	6.36302e+65
1.1	-0.1	23.0002	2.46593e+10	9.55664e-57	1.77176e+55	-2.00395e+25	9.80495e-67	3.48877e-66	2.58033e+66
1.1	-0.1	23.2002	3.01189e+10	2.8784e-57	5.88245e+55	-3.65143e+25	2.41787e-67	8.60321e-67	1.04638e+67
1.1	-0.1	23.4002	3.67873e+10	8.66959e-58	1.95304e+56	-6.65333e+25	5.96239e-68	2.12153e-67	4.24326e+67
1.1	-0.1	23.6002	4.49321e+10	2.61123e-58	6.48432e+56	-1.21232e+26	1.47031e-68	5.23162e-68	1.72073e+68
1.1	-0.1	23.8002	5.48802e+10	7.86487e-59	2.15287e+57	-2.20898e+26	3.62574e-69	1.2901e-68	6.9779e+68
1.1	-0.1	24.0002	6.70309e+10	2.36885e-59	7.14778e+57	-4.02503e+26	8.94095e-70	3.18135e-69	2.82968e+69
1.1	-0.1	24.2002	8.18717e+10	7.13485e-60	2.37315e+58	-7.33409e+26	2.20481e-70	7.84511e-70	1.14749e+70
1.1	-0.1	24.4002	9.99983e+10	2.14898e-60	7.87913e+58	-1.33636e+27	5.437e-71	1.93458e-70	4.6533e+70
1.1	-0.1	24.6002	1.22138e+11	6.47259e-61	2.61596e+59	-2.435e+27	1.34075e-71	4.77062e-71	1.88701e+71
1.1	-0.1	24.8002	1.4918e+11	1.94951e-61	8.6853e+59	-4.43686e+27	3.30624e-72	1.17642e-71	7.65219e+71
1.1	-0.1	25.0002	1.82209e+11	5.8718e-62	2.88362e+60	-8.08449e+27	8.15309e-73	2.90102e-72	3.10312e+72
1.1	-0.1	25.2002	2.2255e+11	1.76855e-62	9.57396e+60	-1.47309e+28	2.01053e-73	7.15382e-73	1.25838e+73
1.1	-0.1	25.4002	2.71824e+11	5.32678e-63	3.17867e+61	-2.68415e+28	4.9579e-74	1.76411e-73	5.10297e+73
1.1	-0.1	25.6002	3.32006e+11	1.60439e-63	1.05535e+62	-4.89083e+28	1.2226e-74	4.35024e-74	2.06935e+74
1.1	-0.1	25.8002	4.05513e+11	4.83234e-64	3.5039e+62	-8.91168e+28	3.0149e-75	1.07276e-74	8.39165e+74
1.1	-0.1	26.0002	4.95295e+11	1.45547e-64	1.16334e+63	-1.62381e+29	7.43466e-76	2.64538e-75	3.40298e+75
1.1	-0.1	26.2002	6.04955e+11	4.3838e-65	3.86241e+63	-2.95878e+29	1.83336e-76	6.52344e-76	1.37998e+76
1.1	-0.1	26.4002	7.38893e+11	1.32038e-65	1.28237e+64	-5.39125e+29	4.52102e-77	1.60866e-76	5.59608e+76
1.1	-0.1	26.6002	9.02486e+11	3.9769e-66	4.25761e+64	-9.8235e+29	1.11487e-77	3.96691e-77	2.26932e+77
1.1	-0.1	26.8002	1.1023e+12	1.19782e-66	1.41357e+65	-1.78996e+30	2.74924e-78	9.78227e-78	9.20256e+77
1.1	-0.1	27.0002	1.34635e+12	3.60776e-67	4.69323e+65	-3.26152e+30	6.77953e-79	2.41228e-78	3.73182e+78
1.1	-0.1	27.2002	1.64444e+12	1.08664e-67	1.55821e+66	-5.94287e+30	1.67181e-79	5.9486e-79	1.51333e+79
1.1	-0.1	27.4002	2.00852e+12	3.27289e-68	5.17343e+66	-1.08286e+31	4.12264e-80	1.46691e-79	6.13685e+79
1.1	-0.1	27.6002	2.45321e+12	9.85774e-69	1.71764e+67	-1.9731e+31	1.01663e-80	3.61735e-80	2.48861e+80
1.1	-0.1	27.8002	2.99636e+12	2.96909e-69	5.70277e+67	-3.59523e+31	2.50698e-81	8.92027e-81	1.00918e+81
1.1	-0.1	28.0002	3.65976e+12	8.94274e-70	1.89339e+68	-6.55093e+31	6.18213e-82	2.19971e-81	4.09244e+81
1.1	-0.1	28.2002	4.47004e+12	2.6935e-70	6.28626e+68	-1.19366e+32	1.5245e-82	5.42442e-82	1.65957e+82
1.1	-0.1	28.4002	5.45972e+12	8.11267e-71	2.08711e+69	-2.17499e+32	3.75936e-83	1.33765e-82	6.72987e+82
1.1	-0.1	28.6002	6.66852e+12	2.44349e-71	6.92946e+69	-3.96308e+32	9.27046e-84	3.2986e-83	2.7291e+83
1.1	-0.1	28.8002	8.14495e+12	7.35965e-72	2.30066e+70	-7.22121e+32	2.28607e-84	8.13424e-84	1.1067e+84
1.1	-0.1	29.0002	9.94827e+12	2.21668e-72	7.63846e+70	-1.31579e+33	5.63738e-85	2.00588e-84	4.4879e+84
1.1	-0.1	29.2002	1.21508e+13	6.67652e-73	2.53606e+71	-2.39753e+33	1.39016e-85	4.94643e-85	1.81993e+85
1.1	-0.1	29.4002	1.48411e+13	2.01093e-73	8.42001e+71	-4.36858e+33	3.42809e-86	1.21978e-85	7.3802e+85
1.1	-0.1	29.6002	1.81269e+13	6.05681e-74	2.79554e+72	-7.96007e+33	8.45357e-87	3.00793e-86	2.99282e+86
1.1	-0.1	29.8002	2.21403e+13	1.82427e-74	9.28153e+72	-1.45042e+34	2.08462e-87	7.41746e-87	1.21365e+87
1.1	-0.1	30.0002	2.70422e+13	5.49461e-75	3.08158e+73	-2.64284e+34	5.14062e-88	1.82912e-87	4.92158e+87
1.1	-0.1	30.2003	3.30327e+13	1.65395e-75	1.02373e+74	-4.817e+34	1.26677e-88	4.50741e-88	1.9972e+88
1.1	-0.1	30.4003	4.03462e+13	4.98161e-76	3.39891e+74	-8.77715e+34	3.12383e-89	1.11151e-88	8.09904e+88
1.1	-0.1	30.6003	4.9279e+13	1.50043e-76	1.12848e+75	-1.5993e+35	7.70326e-90	2.74096e-89	3.28432e+89
1.1	-0.1	30.8003	6.01895e+13	4.51921e-77	3.74668e+75	-2.91412e+35	1.8996e-90	6.75912e-90	1.33186e+90
1.1	-0.1	31.0003	7.35156e+13	1.36116e-77	1.24394e+76	-5.30987e+35	4.68436e-91	1.66678e-90	5.40095e+90
1.1	-0.1	31.2003	8.97922e+13	4.09974e-78	4.13003e+76	-9.67521e+35	1.15515e-91	4.11022e-91	2.19019e+91
1.1	-0.1	31.4003	1.09672e+14	1.23482e-78	1.37122e+77	-1.76294e+36	2.84856e-92	1.01357e-91	8.88168e+91
1.1	-0.1	31.6003	1.33954e+14	3.7192e-79	4.55261e+77	-3.21228e+36	7.02447e-93	2.49943e-92	3.6017e+92
1.1	-0.1	31.8003	1.63612e+14	1.1202e-79	1.51152e+78	-5.85316e+36	1.73221e-93	6.16352e-93	1.46056e+93
1.1	-0.1	32.0003	1.99836e+14	3.37398e-80	5.01842e+78	-1.06652e+37	4.27158e-94	1.51991e-93	5.92286e+93
1.1	-0.1	32.2003	2.44081e+14	1.01622e-80	1.66617e+79	-1.94332e+37	1.05336e-94	3.74804e-94	2.40184e+94
1.1	-0.1	32.4003	2.98121e+14	3.06081e-81	5.5319e+79	-3.54096e+37	2.59755e-95	9.24255e-95	9.73994e+94
1.1	-0.1	32.6003	3.64125e+14	9.21897e-82	1.83665e+80	-6.45204e+37	6.40548e-96	2.27919e-95	3.94974e+95
1.1	-0.1	32.8003	4.44744e+14	2.7767e-82	6.09791e+80	-1.17564e+38	1.57957e-96	5.6204e-96	1.6017e+96
1.1	-0.1	33.0003	5.43211e+14	8.36326e-83	2.02458e+81	-2.14215e+38	3.89518e-97	1.38597e-96	6.49521e+96
1.1	-0.1	33.2003	6.6348e+14	2.51897e-83	6.72183e+81	-3.90326e+38	9.60539e-98	3.41777e-97	2.63394e+97
1.1	-0.1	33.4003	8.10376e+14	7.58698e-84	2.23173e+82	-7.1122e+38	2.36866e-98	8.42812e-98	1.06811e+98
1.1	-0.1	33.6003	9.89795e+14	2.28515e-84	7.40959e+82	-1.29593e+39	5.84105e-99	2.07835e-98	4.33142e+98
1.1	-0.1	33.8003	1.20894e+15	6.88275e-85	2.46007e+83	-2.36133e+39	1.44038e-99	5.12514e-99	1.75648e+99
1.1	-0.1	34.0003	1.4766e+15	2.07304e-85	8.16772e+83	-4.30263e+39	3.55194e-100	1.26384e-99	7.12286e+99
1.1	-0.1	34.2003	1.80352e+15	6.24389e-86	2.71178e+84	-7.83991e+39	8.75898e-101	3.1166e-100	2.88846e+100
1.1	-0.1	34.4003	2.20283e+15	1.88062e-86	9.00342e+84	-1.42852e+40	2.15994e-101	7.68545e-101	1.17133e+101
1.1	-0.1	34.6003	2.69054e+15	5.66433e-87	2.98924e+85	-2.60294e+40	5.32634e-102	1.89521e-101	4.74997e+101
1.1	-0.1	34.8003	3.28624e+15	1.70606e-87	9.92463e+85	-4.74287e+40	1.31346e-102	4.67353e-102	1.92621e+102
1.1	-0.1	35.0003	4.01382e+15	5.13856e-88	3.29509e+86	-8.64207e+40	3.23895e-103	1.15248e-102	7.81117e+102
1.1	-0.1	35.2003	4.90249e+15	1.54771e-88	1.09401e+87	-1.57469e+41	7.98716e-104	2.84197e-103	3.16758e+103
1.1	-0.1	35.4003	5.98791e+15	4.6616e-89	3.63224e+87	-2.86927e+41	1.96961e-104	7.00822e-104	1.28452e+104
1.1	-0.1	35.6003	7.31365e+15	1.40405e-89	1.20595e+88	-5.22815e+41	4.857e-105	1.72821e-104	5.20898e+104
1.1	-0.1	35.8003	8.93292e+15	4.22891e-90	4.00388e+88	-9.5263e+41	1.19772e-105	4.2617e-105	2.11235e+105
1.1	-0.1	36.0003	1.09107e+16	1.27372e-90	1.32934e+89	-1.73581e+42	2.95354e-106	1.05092e-105	8.56598e+105
1.1	-0.1	36.2003	1.33263e+16	3.83638e-91	4.41355e+89	-3.16284e+42	7.28335e-107	2.59154e-106	3.47368e+106
1.1	-0.1	36.4003	1.62768e+16	1.1555e-91	1.46535e+90	-5.76308e+42	1.79605e-107	6.39067e-107	1.40865e+107
1.1	-0.1	36.6003	1.98806e+16	3.48028e-92	4.86513e+90	-1.0501e+43	4.42901e-108	1.57592e-107	5.71234e+107
1.1	-0.1	36.8003	2.42822e+16	1.04824e-92	1.61528e+91	-1.91341e+43	1.09218e-108	3.88617e-108	2.31647e+108
1.1	-0.1	37.0003	2.96583e+16	3.15724e-93	5.36292e+91	-3.48646e+43	2.69328e-109	9.58318e-109	9.39374e+108
1.1	-0.1	37.2003	3.62248e+16	9.50943e-94	1.78055e+92	-6.35274e+43	6.64155e-110	2.36318e-109	3.80935e+109
1.1	-0.1	37.4003	4.4245e+16	2.86419e-94	5.91165e+92	-1.15754e+44	1.63779e-110	5.82754e-110	1.54477e+110
1.1	-0.1	37.6003	5.4041e+16	8.62676e-95	1.96274e+93	-2.10918e+44	4.03873e-111	1.43705e-110	6.26434e+110
1.1	-0.1	37.8003	6.60058e+16	2.59833e-95	6.51651e+93	-3.84318e+44	9.95939e-112	3.54373e-111	2.54032e+111
1.1	-0.1	38.0003	8.06197e+16	7.82602e-96	2.16356e+94	-7.00274e+44	2.45596e-112	8.73873e-112	1.03015e+112
1.1	-0.1	38.2003	9.84691e+16	2.35715e-96	7.18327e+94	-1.27598e+45	6.05631e-113	2.15494e-112	4.17746e+112
1.1	-0.1	38.4003	1.2027e+17	7.09961e-97	2.38493e+95	-2.32499e+45	1.49347e-113	5.31403e-113	1.69404e+113
1.1	-0.1	38.6003	1.46899e+17	2.13836e-97	7.91824e+95	-4.23641e+45	3.68285e-114	1.31042e-113	6.86968e+113
1.1	-0.1	38.8003	1.79422e+17	6.44062e-98	2.62895e+96	-7.71924e+45	9.08179e-115	3.23146e-114	2.78579e+114
1.1	-0.1	39.0003	2.19147e+17	1.93988e-98	8.72842e+96	-1.40654e+46	2.23954e-115	7.96869e-115	1.1297e+115
1.1	-0.1	39.2003	2.67667e+17	5.8428e-99	2.89794e+97	-2.56288e+46	5.52264e-116	1.96505e-115	4.58114e+115
1.1	-0.1	39.4003	3.26929e+17	1.75982e-99	9.62149e+97	-4.66987e+46	1.36187e-116	4.84576e-116	1.85774e+116
1.1	-0.1	39.6003	3.99312e+17	5.30047e-100	3.19445e+98	-8.50906e+46	3.35832e-117	1.19495e-116	7.53352e+116
1.1	-0.1	39.8003	4.87721e+17	1.59647e-100	1.06059e+99	-1.55045e+47	8.28152e-118	2.94671e-117	3.05499e+117
1.1	-0.1	40.0003	5.95703e+17	4.80848e-101	3.52129e+99	-2.82511e+47	2.0422e-118	7.2665e-118	1.23886e+118
1.1	-0.1	40.2004	7.27667e+17	1.44742e-101	1.16981e+100	-5.14922e+47	5.03247e-119	1.79064e-118	5.02735e+118
1.1	-0.1	40.4004	8.88774e+17	4.35953e-102	3.88391e+100	-9.3825e+47	1.24099e-119	4.41567e-119	2.03869e+119
1.1	-0.1	40.6004	1.08555e+18	1.31307e-102	1.2895e+101	-1.7096e+48	3.06025e-120	1.08889e-119	8.2673e+119
1.1	-0.1	40.8004	1.32589e+18	3.95488e-103	4.28131e+101	-3.1151e+48	7.54648e-121	2.68517e-120	3.35255e+120
1.1	-0.1	41.0004	1.61945e+18	1.19119e-103	1.42144e+102	-5.67608e+48	1.86094e-121	6.62156e-121	1.35953e+121
