T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.285	3.96596e+06	5.00025	6.75076e-06	-0.0535731	3.12676e-06	1.00514e-05	793153	6.79999	1.0479
1	1.25893e-08	14.1301	3.39685e+06	5.00048	6.75209e-06	-0.0535731	3.65079e-06	1.1736e-05	679305	6.79999	1.0479
1	1.58489e-08	13.9752	2.9094e+06	5.00041	6.75171e-06	-0.0535731	4.26239e-06	1.3702e-05	581833	6.79999	1.0479
1	1.99526e-08	13.8203	2.49191e+06	5.00012	6.74999e-06	-0.0535731	4.97623e-06	1.59967e-05	498370	6.79999	1.0479
1	2.51189e-08	13.6655	2.13453e+06	5.00014	6.7501e-06	-0.0535731	5.80939e-06	1.86751e-05	426895	6.79999	1.0479
1	3.16228e-08	13.5107	1.82841e+06	5.00001	6.74936e-06	-0.0535731	6.78185e-06	2.18012e-05	365682	6.79999	1.0479
1	3.98107e-08	13.356	1.56635e+06	5.00027	6.75086e-06	-0.0535731	7.91692e-06	2.545e-05	313253	6.79999	1.0479
1	5.01187e-08	13.2013	1.34185e+06	5.00043	6.75182e-06	-0.0535731	9.24178e-06	2.97089e-05	268347	6.79999	1.0479
1	6.30957e-08	13.0465	1.14941e+06	5.00002	6.74945e-06	-0.0535731	1.07882e-05	3.46801e-05	229881	6.79999	1.0479
1	7.94328e-08	12.8918	984667	5.00006	6.74965e-06	-0.0535731	1.25932e-05	4.04826e-05	196931	6.79999	1.0479
1	1e-07	12.7371	843537	5.00005	6.74958e-06	-0.0535731	1.47002e-05	4.72556e-05	168706	6.79999	1.0479
1	1.25893e-07	12.5825	722707	5.0005	6.75221e-06	-0.0535731	1.71594e-05	5.51613e-05	144527	6.79999	1.0479
1	1.58489e-07	12.4278	619123	5.00042	6.75175e-06	-0.0535731	2.003e-05	6.43892e-05	123814	6.79999	1.0479
1	1.99526e-07	12.2731	530385	5.00032	6.75117e-06	-0.0535731	2.33807e-05	7.51605e-05	106070	6.79999	1.0479
1	2.51189e-07	12.1184	454366	5.0002	6.75047e-06	-0.0535731	2.72919e-05	8.77333e-05	90869.6	6.79999	1.0479
1	3.16228e-07	11.9637	389243	5.00007	6.7497e-06	-0.053573	3.18571e-05	0.000102409	77847.5	6.79999	1.0479
1	3.98107e-07	11.8091	333487	5.00042	6.75176e-06	-0.053573	3.7186e-05	0.000119539	66691.8	6.79999	1.0479
0.999999	5.01187e-07	11.6544	285689	5.00027	6.75086e-06	-0.053573	4.34062e-05	0.000139535	57134.7	6.79999	1.0479
