T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.12589	-0.125893	8.0001	7542.58	4.97171e-18	3.40568e+16	-1.34607e+06	1.66766e-21	6.07349e-21	1.5171e+21
1.15849	-0.158489	8.0001	7542.58	2.15722e-18	7.84902e+16	-3.10227e+06	7.23594e-22	2.71158e-21	3.49644e+21
1.19953	-0.199526	8.0001	7542.58	9.56974e-19	1.76933e+17	-6.99315e+06	3.20997e-22	1.2455e-21	7.8817e+21
1.25119	-0.251189	8.0001	7542.58	4.35898e-19	3.88441e+17	-1.53528e+07	1.46213e-22	5.91757e-22	1.73036e+22
1.31623	-0.316228	8.0001	7542.58	2.04812e-19	8.26713e+17	-3.26752e+07	6.86999e-23	2.92497e-22	3.68269e+22
1.39811	-0.398107	8.0001	7542.58	9.97435e-20	1.69756e+18	-6.70947e+07	3.34569e-23	1.51308e-22	7.56197e+22
1.50119	-0.501187	8.0001	7542.58	5.05823e-20	3.34743e+18	-1.32304e+08	1.69668e-23	8.2389e-23	1.49115e+23
1.63096	-0.630957	8.0001	7542.58	2.6825e-20	6.31204e+18	-2.49478e+08	8.9979e-24	4.74699e-23	2.81177e+23
1.79433	-0.794328	8.0001	7542.58	1.49289e-20	1.13418e+19	-4.48275e+08	5.0076e-24	2.90647e-23	5.05232e+23
2	-1	8.0001	7542.58	8.74041e-21	1.93721e+19	-7.65669e+08	2.93179e-24	1.8967e-23	8.62954e+23
