T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
1	1e-08	55.6005	3.54904e+24	0.641985	0.00133056	0.641985	0.858437	3.9409
1	1e-08	55.8005	4.33481e+24	0.641967	0.00132609	0.641967	0.858413	3.94101
1	1e-08	56.0005	5.29455e+24	0.641949	0.00132165	0.641949	0.858389	3.94112
1	1e-08	56.2005	6.46677e+24	0.641931	0.00131724	0.641931	0.858365	3.94123
1	1e-08	56.4005	7.89853e+24	0.641913	0.00131285	0.641913	0.858342	3.94134
1	1e-08	56.6005	9.64729e+24	0.641896	0.0013085	0.641896	0.858318	3.94145
1	1e-08	56.8005	1.17832e+25	0.641878	0.00130418	0.641878	0.858295	3.94156
1	1e-08	57.0005	1.43921e+25	0.641861	0.00129988	0.641861	0.858272	3.94166
1	1e-08	57.2005	1.75785e+25	0.641844	0.00129562	0.641844	0.858249	3.94177
1	1e-08	57.4005	2.14704e+25	0.641827	0.00129138	0.641827	0.858226	3.94187
1	1e-08	57.6005	2.62241e+25	0.64181	0.00128717	0.64181	0.858203	3.94198
1	1e-08	57.8005	3.20301e+25	0.641793	0.00128298	0.641793	0.85818	3.94208
1	1e-08	58.0005	3.91217e+25	0.641776	0.00127883	0.641776	0.858158	3.94218
1	1e-08	58.2005	4.77833e+25	0.641759	0.0012747	0.641759	0.858136	3.94229
1	1e-08	58.4005	5.83627e+25	0.641743	0.00127059	0.641743	0.858114	3.94239
1	1e-08	58.6005	7.12844e+25	0.641726	0.00126652	0.641726	0.858092	3.94249
1	1e-08	58.8005	8.70669e+25	0.64171	0.00126247	0.64171	0.85807	3.94259
1	1e-08	59.0005	1.06344e+26	0.641694	0.00125844	0.641694	0.858048	3.94269
1	1e-08	59.2005	1.29889e+26	0.641678	0.00125444	0.641678	0.858027	3.94279
1	1e-08	59.4005	1.58646e+26	0.641662	0.00125047	0.641662	0.858005	3.94289
1	1e-08	59.6005	1.93771e+26	0.641646	0.00124652	0.641646	0.857984	3.94299
1	1e-08	59.8005	2.36672e+26	0.64163	0.0012426	0.64163	0.857963	3.94308
1	1e-08	60.0005	2.89072e+26	0.641614	0.0012387	0.641614	0.857942	3.94318
1	1e-08	60.2006	3.53109e+26	0.641599	0.00123482	0.641599	0.857921	3.94328
1	1e-08	60.4006	4.31288e+26	0.641583	0.00123097	0.641583	0.8579	3.94337
1	1e-08	60.6006	5.26777e+26	0.641568	0.00122714	0.641568	0.857879	3.94347
1	1e-08	60.8006	6.43407e+26	0.641552	0.00122334	0.641552	0.857859	3.94356
1	1e-08	61.0006	7.85859e+26	0.641537	0.00121956	0.641537	0.857839	3.94365
1	1e-08	61.2006	9.5985e+26	0.641522	0.0012158	0.641522	0.857818	3.94375
1	1e-08	61.4006	1.17236e+27	0.641507	0.00121207	0.641507	0.857798	3.94384
1	1e-08	61.6006	1.43193e+27	0.641492	0.00120836	0.641492	0.857778	3.94393
1	1e-08	61.8006	1.74896e+27	0.641477	0.00120467	0.641477	0.857758	3.94402
