T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1	1e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1.25893e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1.58489e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1.99526e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	2.51189e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	3.16228e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	3.98107e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	5.01187e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	6.30957e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	7.94328e-08	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1e-07	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1.25893e-07	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1.58489e-07	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	1.99526e-07	0	2.53	0.309147	0.0431664	0	0.309147	1	8.18381
1	2.51189e-07	0	2.53	0.309147	0.0431663	0	0.309147	1	8.18381
1	3.16228e-07	0	2.53	0.309147	0.0431663	0	0.309147	1	8.18381
1	3.98107e-07	0	2.53	0.309147	0.0431663	0	0.309147	1	8.18381
0.999999	5.01187e-07	0	2.53	0.309147	0.0431663	0	0.309147	1	8.1838
0.999999	6.30957e-07	0	2.53	0.309147	0.0431663	0	0.309147	1	8.1838
0.999999	7.94328e-07	0	2.53	0.309147	0.0431663	0	0.309147	1	8.1838
0.999999	1e-06	0	2.53	0.309147	0.0431662	0	0.309147	1	8.1838
0.999999	1.25893e-06	0	2.53	0.309147	0.0431662	0	0.309147	1	8.1838
0.999998	1.58489e-06	0	2.53	0.309147	0.0431662	0	0.309147	1	8.1838
0.999998	1.99526e-06	0	2.53	0.309148	0.0431661	0	0.309148	1	8.18379
0.999997	2.51189e-06	0	2.53	0.309148	0.043166	0	0.309148	1	8.18379
0.999997	3.16228e-06	0	2.53	0.309148	0.043166	0	0.309148	1	8.18378
0.999996	3.98107e-06	0	2.53	0.309148	0.0431658	0	0.309148	1	8.18378
0.999995	5.01187e-06	0	2.53	0.309149	0.0431657	0	0.309149	1	8.18377
0.999994	6.30957e-06	0	2.53	0.309149	0.0431655	0	0.309149	1	8.18376
0.999992	7.94328e-06	0	2.53	0.309149	0.0431653	0	0.309149	1	8.18374
0.99999	1e-05	0	2.53	0.30915	0.043165	0	0.30915	1	8.18373
0.999987	1.25893e-05	0	2.53	0.309151	0.0431647	0	0.309151	1	8.18371
0.999984	1.58489e-05	0	2.53	0.309152	0.0431642	0	0.309152	1	8.18368
0.99998	1.99526e-05	0	2.53	0.309153	0.0431637	0	0.309153	1	8.18365
0.999975	2.51189e-05	0	2.53	0.309155	0.043163	0	0.309155	1	8.1836
0.999968	3.16228e-05	0	2.53	0.309157	0.0431621	0	0.309157	1	8.18355
0.99996	3.98107e-05	0	2.53	0.309159	0.043161	0	0.309159	1	8.18348
0.99995	5.01187e-05	0	2.53	0.309162	0.0431596	0	0.309162	1	8.1834
0.999937	6.30957e-05	0	2.53	0.309167	0.0431578	0	0.309167	1	8.18329
0.999921	7.94328e-05	0	2.53	0.309172	0.0431556	0	0.309172	1	8.18316
0.9999	0.0001	0	2.53	0.309178	0.0431528	0	0.309178	1	8.18299
0.999874	0.000125893	0	2.53	0.309186	0.0431493	0	0.309186	1	8.18278
0.999842	0.000158489	0	2.53	0.309196	0.0431449	0	0.309196	1	8.18251
0.9998	0.000199526	0	2.53	0.309209	0.0431393	0	0.309209	1	8.18218
0.999749	0.000251189	0	2.53	0.309225	0.0431323	0	0.309225	1	8.18175
0.999684	0.000316228	0	2.53	0.309245	0.0431235	0	0.309245	1	8.18122
0.999602	0.000398107	0	2.53	0.30927	0.0431124	0	0.30927	1	8.18055
0.999499	0.000501187	0	2.53	0.309302	0.0430984	0	0.309302	1	8.17971
0.999369	0.000630957	0	2.53	0.309342	0.0430808	0	0.309342	1	8.17865
0.999206	0.000794328	0	2.53	0.309393	0.0430587	0	0.309393	1	8.17731
0.999	0.001	0	2.53	0.309456	0.0430308	0	0.309456	1	8.17563
0.998741	0.00125893	0	2.53	0.309537	0.0429957	0	0.309537	1	8.17351
0.998415	0.00158489	0	2.53	0.309638	0.0429516	0	0.309638	1	8.17084
0.998005	0.00199526	0	2.53	0.309765	0.042896	0	0.309765	1	8.16748
0.997488	0.00251189	0	2.53	0.309925	0.0428261	0	0.309925	1	8.16325
0.996838	0.00316228	0	2.53	0.310128	0.0427382	0	0.310128	1	8.15793
0.996019	0.00398107	0	2.53	0.310383	0.0426275	0	0.310383	1	8.15123
0.994988	0.00501187	0	2.53	0.310704	0.0424884	0	0.310704	1	8.14279
0.99369	0.00630957	0	2.53	0.31111	0.0423135	0	0.31111	1	8.13217
0.992057	0.00794328	0	2.53	0.311622	0.0420937	0	0.311622	1	8.1188
