T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
1.00126	-0.00125893	19.2001	5.51592e+08	0.644105	0.00432355	0.644105	0.862356	3.92793
1.00126	-0.00125893	19.4001	6.73716e+08	0.643913	0.00430353	0.643913	0.8621	3.9291
1.00126	-0.00125893	19.6001	8.22879e+08	0.643724	0.00428411	0.643724	0.861846	3.93026
1.00126	-0.00125893	19.8001	1.00507e+09	0.643536	0.00426528	0.643536	0.861594	3.93141
1.00126	-0.00125893	20.0001	1.22759e+09	0.64335	0.00424704	0.64335	0.861345	3.93254
1.00126	-0.00125893	20.2002	1.49953e+09	0.643165	0.00422935	0.643165	0.861098	3.93367
1.00126	-0.00125893	20.4002	1.83153e+09	0.642983	0.00421223	0.642983	0.860854	3.93479
1.00126	-0.00125893	20.6002	2.23704e+09	0.642801	0.00419567	0.642801	0.860611	3.9359
1.00126	-0.00125893	20.8002	2.73233e+09	0.642622	0.00417964	0.642622	0.860371	3.937
1.00126	-0.00125893	21.0002	3.33727e+09	0.642443	0.00416414	0.642443	0.860132	3.93809
1.00126	-0.00125893	21.2002	4.07615e+09	0.642267	0.00414916	0.642267	0.859895	3.93917
1.00126	-0.00125893	21.4002	4.97862e+09	0.642091	0.0041347	0.642091	0.85966	3.94025
1.00126	-0.00125893	21.6002	6.0809e+09	0.641917	0.00412073	0.641917	0.859427	3.94132
1.00126	-0.00125893	21.8002	7.42723e+09	0.641744	0.00410726	0.641744	0.859195	3.94238
1.00126	-0.00125893	22.0002	9.07164e+09	0.641572	0.00409428	0.641572	0.858966	3.94344
1.00126	-0.00125893	22.2002	1.10801e+10	0.641402	0.00408178	0.641402	0.858737	3.94449
1.00126	-0.00125893	22.4002	1.35333e+10	0.641232	0.00406975	0.641232	0.85851	3.94553
1.00126	-0.00125893	22.6002	1.65296e+10	0.641064	0.00405819	0.641064	0.858285	3.94657
1.00126	-0.00125893	22.8002	2.01893e+10	0.640896	0.00404709	0.640896	0.858061	3.9476
1.00126	-0.00125893	23.0002	2.46593e+10	0.64073	0.00403644	0.64073	0.857838	3.94862
1.00126	-0.00125893	23.2002	3.01189e+10	0.640565	0.00402624	0.640565	0.857616	3.94964
1.00126	-0.00125893	23.4002	3.67873e+10	0.6404	0.00401648	0.6404	0.857396	3.95066
1.00126	-0.00125893	23.6002	4.49321e+10	0.640236	0.00400715	0.640236	0.857177	3.95167
1.00126	-0.00125893	23.8002	5.48802e+10	0.640073	0.00399826	0.640073	0.856959	3.95267
1.00126	-0.00125893	24.0002	6.70309e+10	0.639911	0.0039898	0.639911	0.856742	3.95367
1.00126	-0.00125893	24.2002	8.18717e+10	0.63975	0.00398176	0.63975	0.856526	3.95467
1.00126	-0.00125893	24.4002	9.99983e+10	0.639589	0.00397414	0.639589	0.856311	3.95566
1.00126	-0.00125893	24.6002	1.22138e+11	0.63943	0.00396693	0.63943	0.856097	3.95665
1.00126	-0.00125893	24.8002	1.4918e+11	0.63927	0.00396013	0.63927	0.855884	3.95764
1.00126	-0.00125893	25.0002	1.82209e+11	0.639112	0.00395373	0.639112	0.855671	3.95862
1.00126	-0.00125893	25.2002	2.2255e+11	0.638954	0.00394775	0.638954	0.855459	3.9596
1.00126	-0.00125893	25.4002	2.71824e+11	0.638796	0.00394216	0.638796	0.855248	3.96058
1.00126	-0.00125893	25.6002	3.32006e+11	0.638639	0.00393696	0.638639	0.855038	3.96155
1.00126	-0.00125893	25.8002	4.05513e+11	0.638482	0.00393217	0.638482	0.854829	3.96252
1.00126	-0.00125893	26.0002	4.95295e+11	0.638326	0.00392776	0.638326	0.85462	3.96349
1.00126	-0.00125893	26.2002	6.04955e+11	0.63817	0.00392374	0.63817	0.854411	3.96446
1.00126	-0.00125893	26.4002	7.38893e+11	0.638015	0.00392011	0.638015	0.854203	3.96542
1.00126	-0.00125893	26.6002	9.02486e+11	0.63786	0.00391687	0.63786	0.853996	3.96639
1.00126	-0.00125893	26.8002	1.1023e+12	0.637705	0.00391401	0.637705	0.853788	3.96735
1.00126	-0.00125893	27.0002	1.34635e+12	0.637551	0.00391153	0.637551	0.853582	3.96831
1.00126	-0.00125893	27.2002	1.64444e+12	0.637397	0.00390943	0.637397	0.853375	3.96927
1.00126	-0.00125893	27.4002	2.00852e+12	0.637243	0.00390771	0.637243	0.853169	3.97023
1.00126	-0.00125893	27.6002	2.45321e+12	0.637089	0.00390637	0.637089	0.852963	3.97119
1.00126	-0.00125893	27.8002	2.99636e+12	0.636936	0.00390541	0.636936	0.852758	3.97214
1.00126	-0.00125893	28.0002	3.65976e+12	0.636782	0.00390482	0.636782	0.852552	3.9731
1.00126	-0.00125893	28.2002	4.47004e+12	0.636629	0.00390461	0.636629	0.852347	3.97406
1.00126	-0.00125893	28.4002	5.45972e+12	0.636476	0.00390477	0.636476	0.852142	3.97501
1.00126	-0.00125893	28.6002	6.66852e+12	0.636323	0.00390531	0.636323	0.851937	3.97597
1.00126	-0.00125893	28.8002	8.14495e+12	0.636169	0.00390623	0.636169	0.851732	3.97693
1.00126	-0.00125893	29.0002	9.94827e+12	0.636016	0.00390753	0.636016	0.851527	3.97789
1.00126	-0.00125893	29.2002	1.21508e+13	0.635863	0.0039092	0.635863	0.851322	3.97884
1.00126	-0.00125893	29.4002	1.48411e+13	0.63571	0.00391124	0.63571	0.851116	3.9798
1.00126	-0.00125893	29.6002	1.81269e+13	0.635556	0.00391367	0.635556	0.850911	3.98077
1.00126	-0.00125893	29.8002	2.21403e+13	0.635403	0.00391648	0.635403	0.850705	3.98173
1.00126	-0.00125893	30.0002	2.70422e+13	0.635249	0.00391966	0.635249	0.8505	3.98269
1.00126	-0.00125893	30.2003	3.30327e+13	0.635095	0.00392323	0.635095	0.850293	3.98366
1.00126	-0.00125893	30.4003	4.03462e+13	0.634941	0.00392718	0.634941	0.850087	3.98462
1.00126	-0.00125893	30.6003	4.9279e+13	0.634787	0.00393152	0.634787	0.849881	3.98559
1.00126	-0.00125893	30.8003	6.01895e+13	0.634632	0.00393624	0.634632	0.849673	3.98656
1.00126	-0.00125893	31.0003	7.35156e+13	0.634477	0.00394135	0.634477	0.849466	3.98754
1.00126	-0.00125893	31.2003	8.97922e+13	0.634322	0.00394685	0.634322	0.849258	3.98851
1.00126	-0.00125893	31.4003	1.09672e+14	0.634166	0.00395275	0.634166	0.84905	3.98949
1.00126	-0.00125893	31.6003	1.33954e+14	0.63401	0.00395904	0.63401	0.848841	3.99047
1.00126	-0.00125893	31.8003	1.63612e+14	0.633853	0.00396573	0.633853	0.848631	3.99146
1.00126	-0.00125893	32.0003	1.99836e+14	0.633696	0.00397283	0.633696	0.848421	3.99245
1.00126	-0.00125893	32.2003	2.44081e+14	0.633539	0.00398033	0.633539	0.84821	3.99344
1.00126	-0.00125893	32.4003	2.98121e+14	0.633381	0.00398824	0.633381	0.847999	3.99444
1.00126	-0.00125893	32.6003	3.64125e+14	0.633222	0.00399656	0.633222	0.847786	3.99544
1.00126	-0.00125893	32.8003	4.44744e+14	0.633063	0.0040053	0.633063	0.847573	3.99644
1.00126	-0.00125893	33.0003	5.43211e+14	0.632903	0.00401446	0.632903	0.847359	3.99745
1.00126	-0.00125893	33.2003	6.6348e+14	0.632743	0.00402405	0.632743	0.847144	3.99846
1.00126	-0.00125893	33.4003	8.10376e+14	0.632582	0.00403407	0.632582	0.846929	3.99948
1.00126	-0.00125893	33.6003	9.89795e+14	0.63242	0.00404452	0.63242	0.846712	4.00051
1.00126	-0.00125893	33.8003	1.20894e+15	0.632257	0.00405542	0.632257	0.846494	4.00154
1.00126	-0.00125893	34.0003	1.4766e+15	0.632094	0.00406676	0.632094	0.846275	4.00257
1.00126	-0.00125893	34.2003	1.80352e+15	0.631929	0.00407855	0.631929	0.846055	4.00361
1.00126	-0.00125893	34.4003	2.20283e+15	0.631764	0.0040908	0.631764	0.845834	4.00466
1.00126	-0.00125893	34.6003	2.69054e+15	0.631598	0.00410351	0.631598	0.845612	4.00571
1.00126	-0.00125893	34.8003	3.28624e+15	0.631431	0.0041167	0.631431	0.845388	4.00677
1.00126	-0.00125893	35.0003	4.01382e+15	0.631263	0.00413036	0.631263	0.845163	4.00784
1.00126	-0.00125893	35.2003	4.90249e+15	0.631094	0.00414451	0.631094	0.844936	4.00891
1.00126	-0.00125893	35.4003	5.98791e+15	0.630923	0.00415914	0.630923	0.844708	4.01
1.00126	-0.00125893	35.6003	7.31365e+15	0.630752	0.00417428	0.630752	0.844479	4.01109
1.00126	-0.00125893	35.8003	8.93292e+15	0.630579	0.00418993	0.630579	0.844248	4.01218
1.00126	-0.00125893	36.0003	1.09107e+16	0.630406	0.00420609	0.630406	0.844015	4.01329
1.00126	-0.00125893	36.2003	1.33263e+16	0.630231	0.00422277	0.630231	0.843781	4.0144
1.00126	-0.00125893	36.4003	1.62768e+16	0.630054	0.00423999	0.630054	0.843545	4.01553
1.00126	-0.00125893	36.6003	1.98806e+16	0.629877	0.00425776	0.629877	0.843307	4.01666
1.00126	-0.00125893	36.8003	2.42822e+16	0.629697	0.00427608	0.629697	0.843067	4.0178
1.00126	-0.00125893	37.0003	2.96583e+16	0.629517	0.00429496	0.629517	0.842825	4.01896
1.00126	-0.00125893	37.2003	3.62248e+16	0.629335	0.00431442	0.629335	0.842581	4.02012
1.00126	-0.00125893	37.4003	4.4245e+16	0.629151	0.00433446	0.629151	0.842336	4.02129
1.00126	-0.00125893	37.6003	5.4041e+16	0.628966	0.0043551	0.628966	0.842087	4.02248
1.00126	-0.00125893	37.8003	6.60058e+16	0.628779	0.00437635	0.628779	0.841837	4.02367
1.00126	-0.00125893	38.0003	8.06197e+16	0.62859	0.00439823	0.62859	0.841584	4.02488
1.00126	-0.00125893	38.2003	9.84691e+16	0.6284	0.00442074	0.6284	0.841329	4.0261
1.00126	-0.00125893	38.4003	1.2027e+17	0.628207	0.0044439	0.628207	0.841072	4.02733
1.00126	-0.00125893	38.6003	1.46899e+17	0.628013	0.00446772	0.628013	0.840812	4.02858
1.00126	-0.00125893	38.8003	1.79422e+17	0.627817	0.00449222	0.627817	0.840549	4.02984
1.00126	-0.00125893	39.0003	2.19147e+17	0.627618	0.00451742	0.627618	0.840283	4.03111
1.00126	-0.00125893	39.2003	2.67667e+17	0.627418	0.00454333	0.627418	0.840015	4.0324
1.00126	-0.00125893	39.4003	3.26929e+17	0.627215	0.00456996	0.627215	0.839744	4.0337
1.00126	-0.00125893	39.6003	3.99312e+17	0.62701	0.00459734	0.62701	0.839469	4.03502
1.00126	-0.00125893	39.8003	4.87721e+17	0.626803	0.00462548	0.626803	0.839192	4.03636
1.00126	-0.00125893	40.0003	5.95703e+17	0.626593	0.00465441	0.626593	0.838911	4.03771
1.00126	-0.00125893	40.2004	7.27667e+17	0.626381	0.00468415	0.626381	0.838627	4.03908
1.00126	-0.00125893	40.4004	8.88774e+17	0.626166	0.0047147	0.626166	0.838339	4.04046
1.00126	-0.00125893	40.6004	1.08555e+18	0.625948	0.00474609	0.625948	0.838048	4.04187
1.00126	-0.00125893	40.8004	1.32589e+18	0.625728	0.00477835	0.625728	0.837753	4.04329
1.00126	-0.00125893	41.0004	1.61945e+18	0.625505	0.0048115	0.625505	0.837454	4.04473
1.00126	-0.00125893	41.2004	1.978e+18	0.625279	0.00484556	0.625279	0.837151	4.0462
1.00126	-0.00125893	41.4004	2.41594e+18	0.625049	0.00488057	0.625049	0.836844	4.04768
1.00126	-0.00125893	41.6004	2.95083e+18	0.624817	0.00491653	0.624817	0.836533	4.04919
1.00126	-0.00125893	41.8004	3.60416e+18	0.624581	0.0049535	0.624581	0.836217	4.05071
1.00126	-0.00125893	42.0004	4.40213e+18	0.624342	0.00499148	0.624342	0.835897	4.05227
1.00126	-0.00125893	42.2004	5.37677e+18	0.624099	0.00503052	0.624099	0.835572	4.05384
1.00126	-0.00125893	42.4004	6.5672e+18	0.623853	0.00507064	0.623853	0.835242	4.05544
1.00126	-0.00125893	42.6004	8.0212e+18	0.623603	0.00511188	0.623603	0.834907	4.05707
1.00126	-0.00125893	42.8004	9.79711e+18	0.623349	0.00515427	0.623349	0.834567	4.05872
1.00126	-0.00125893	43.0004	1.19662e+19	0.623091	0.00519785	0.623091	0.834222	4.0604
1.00126	-0.00125893	43.2004	1.46156e+19	0.622828	0.00524265	0.622828	0.833871	4.06211
1.00126	-0.00125893	43.4004	1.78515e+19	0.622562	0.00528872	0.622562	0.833513	4.06385
1.00126	-0.00125893	43.6004	2.18039e+19	0.622291	0.00533609	0.622291	0.83315	4.06562
1.00126	-0.00125893	43.8004	2.66313e+19	0.622015	0.00538482	0.622015	0.832781	4.06743
1.00126	-0.00125893	44.0004	3.25276e+19	0.621734	0.00543494	0.621734	0.832405	4.06926
1.00126	-0.00125893	44.2004	3.97292e+19	0.621448	0.0054865	0.621448	0.832023	4.07114
1.00126	-0.00125893	44.4004	4.85254e+19	0.621157	0.00553956	0.621157	0.831633	4.07304
1.00126	-0.00125893	44.6004	5.92691e+19	0.620861	0.00559416	0.620861	0.831236	4.07499
1.00126	-0.00125893	44.8004	7.23914e+19	0.620559	0.00565036	0.620559	0.830832	4.07697
1.00126	-0.00125893	45.0004	8.84191e+19	0.620251	0.00570822	0.620251	0.830419	4.079
1.00126	-0.00125893	45.2004	1.07995e+20	0.619937	0.0057678	0.619937	0.829999	4.08106
1.00126	-0.00125893	45.4004	1.31906e+20	0.619616	0.00582916	0.619616	0.82957	4.08317
1.00126	-0.00125893	45.6004	1.6111e+20	0.619289	0.00589237	0.619289	0.829132	4.08533
1.00126	-0.00125893	45.8004	1.9678e+20	0.618956	0.00595751	0.618956	0.828685	4.08753
1.00126	-0.00125893	46.0004	2.40348e+20	0.618615	0.00602464	0.618615	0.828229	4.08978
1.00126	-0.00125893	46.2004	2.93562e+20	0.618266	0.00609385	0.618266	0.827763	4.09209
1.00126	-0.00125893	46.4004	3.58557e+20	0.61791	0.00616521	0.61791	0.827286	4.09444
1.00126	-0.00125893	46.6004	4.37943e+20	0.617546	0.00623882	0.617546	0.826799	4.09686
1.00126	-0.00125893	46.8004	5.34904e+20	0.617174	0.00631478	0.617174	0.8263	4.09933
1.00126	-0.00125893	47.0004	6.53333e+20	0.616793	0.00639317	0.616793	0.82579	4.10186
1.00126	-0.00125893	47.2004	7.97983e+20	0.616402	0.0064741	0.616402	0.825267	4.10446
1.00126	-0.00125893	47.4004	9.74659e+20	0.616003	0.00655769	0.616003	0.824732	4.10713
1.00126	-0.00125893	47.6004	1.19045e+21	0.615593	0.00664404	0.615593	0.824183	4.10986
1.00126	-0.00125893	47.8004	1.45402e+21	0.615173	0.00673329	0.615173	0.82362	4.11267
1.00126	-0.00125893	48.0004	1.77594e+21	0.614741	0.00682556	0.614741	0.823043	4.11555
1.00126	-0.00125893	48.2004	2.16914e+21	0.614299	0.00692099	0.614299	0.822451	4.11852
1.00126	-0.00125893	48.4004	2.6494e+21	0.613844	0.00701974	0.613844	0.821842	4.12157
1.00126	-0.00125893	48.6004	3.23598e+21	0.613378	0.00712195	0.613378	0.821217	4.1247
1.00126	-0.00125893	48.8004	3.95244e+21	0.612898	0.0072278	0.612898	0.820575	4.12793
1.00126	-0.00125893	49.0004	4.82752e+21	0.612404	0.00733748	0.612404	0.819914	4.13126
1.00126	-0.00125893	49.2004	5.89634e+21	0.611896	0.00745115	0.611896	0.819233	4.13469
1.00126	-0.00125893	49.4004	7.20181e+21	0.611372	0.00756905	0.611372	0.818532	4.13823
1.00126	-0.00125893	49.6004	8.79631e+21	0.610833	0.00769137	0.610833	0.81781	4.14188
1.00126	-0.00125893	49.8004	1.07438e+22	0.610277	0.00781836	0.610277	0.817066	4.14566
1.00126	-0.00125893	50.0004	1.31226e+22	0.609703	0.00795027	0.609703	0.816298	4.14956
1.00126	-0.00125893	50.2005	1.60295e+22	0.609111	0.00808744	0.609111	0.815505	4.1536
1.00126	-0.00125893	50.4005	1.95785e+22	0.608499	0.00823001	0.608499	0.814685	4.15777
1.00126	-0.00125893	50.6005	2.39132e+22	0.607866	0.00837838	0.607866	0.813838	4.1621
1.00126	-0.00125893	50.8005	2.92077e+22	0.607212	0.00853287	0.607212	0.812962	4.16659
1.00126	-0.00125893	51.0005	3.56744e+22	0.606534	0.00869384	0.606534	0.812055	4.17124
1.00126	-0.00125893	51.2005	4.35728e+22	0.605832	0.00886169	0.605832	0.811114	4.17608
1.00126	-0.00125893	51.4005	5.32199e+22	0.605103	0.00903684	0.605103	0.810139	4.1811
1.00126	-0.00125893	51.6005	6.50029e+22	0.604348	0.00921975	0.604348	0.809128	4.18633
1.00126	-0.00125893	51.8005	7.93948e+22	0.603563	0.00941091	0.603563	0.808077	4.19178
1.00126	-0.00125893	52.0005	9.6973e+22	0.602746	0.00961087	0.602746	0.806984	4.19745
1.00126	-0.00125893	52.2005	1.18443e+23	0.601897	0.00982022	0.601897	0.805847	4.20338
1.00126	-0.00125893	52.4005	1.44667e+23	0.601012	0.0100396	0.601012	0.804662	4.20956
1.00126	-0.00125893	52.6005	1.76696e+23	0.60009	0.0102697	0.60009	0.803427	4.21603
1.00126	-0.00125893	52.8005	2.15817e+23	0.599127	0.0105113	0.599127	0.802138	4.22281
1.00126	-0.00125893	53.0005	2.636e+23	0.598122	0.0107652	0.598122	0.800792	4.22991
1.00126	-0.00125893	53.2005	3.21962e+23	0.59707	0.0110324	0.59707	0.799383	4.23736
1.00126	-0.00125893	53.4005	3.93245e+23	0.595968	0.0113139	0.595968	0.797908	4.2452
1.00126	-0.00125893	53.6005	4.8031e+23	0.594813	0.0116108	0.594813	0.796362	4.25344
1.00126	-0.00125893	53.8005	5.86652e+23	0.5936	0.0119243	0.5936	0.794738	4.26213
1.00126	-0.00125893	54.0005	7.16539e+23	0.592326	0.0122559	0.592326	0.793032	4.2713
1.00126	-0.00125893	54.2005	8.75182e+23	0.590984	0.012607	0.590984	0.791236	4.281
1.00126	-0.00125893	54.4005	1.06895e+24	0.58957	0.0129795	0.58957	0.789342	4.29126
1.00126	-0.00125893	54.6005	1.30562e+24	0.588077	0.0133751	0.588077	0.787343	4.30216
1.00126	-0.00125893	54.8005	1.59469e+24	0.586498	0.0137961	0.586498	0.78523	4.31374
1.00126	-0.00125893	55.0005	1.94775e+24	0.584826	0.0142449	0.584826	0.782991	4.32607
1.00126	-0.00125893	55.2005	2.37899e+24	0.583052	0.0147242	0.583052	0.780616	4.33924
1.00126	-0.00125893	55.4005	2.90571e+24	0.581166	0.0152372	0.581166	0.778091	4.35332
1.00126	-0.00125893	55.6005	3.54904e+24	0.579158	0.0157873	0.579158	0.775402	4.36841
1.00126	-0.00125893	55.8005	4.33481e+24	0.577014	0.0163786	0.577014	0.772533	4.38464
