T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	7.0001	2774.76	3.63615	3.6254e-37	3.63615	1	0.695791
0.369043	0.630957	7.0001	2774.76	2.02647	2.4146e-18	2.02647	1	1.24848
0.498813	0.501187	7.0001	2774.76	1.49925	3.53249e-12	1.49925	0.999987	1.68751
0.601893	0.398107	7.0001	2774.76	1.24226	3.56998e-09	1.24226	0.999809	2.0366
0.683772	0.316228	7.0001	2774.76	1.09266	1.99519e-07	1.09266	0.999031	2.31546
0.748811	0.251189	7.0001	2774.76	0.995869	2.67154e-06	0.995869	0.997145	2.54049
0.800474	0.199526	7.0001	2774.76	0.928514	1.60571e-05	0.928514	0.993847	2.72478
0.841511	0.158489	7.0001	2774.76	0.879026	5.91108e-05	0.879026	0.989112	2.87818
0.874107	0.125893	7.0001	2774.76	0.841124	0.00015787	0.841124	0.983125	3.00788
0.9	0.1	7.0001	2774.76	0.811156	0.000337754	0.811156	0.976182	3.119
0.920567	0.0794328	7.0001	2774.76	0.786885	0.000615545	0.786885	0.968613	3.21521
0.936904	0.0630957	7.0001	2774.76	0.766876	0.000994689	0.766876	0.960736	3.2991
0.949881	0.0501187	7.0001	2774.76	0.750179	0.0014648	0.750179	0.952836	3.37253
0.960189	0.0398107	7.0001	2774.76	0.736146	0.00200451	0.736146	0.945158	3.43682
0.968377	0.0316228	7.0001	2774.76	0.724314	0.00258626	0.724314	0.937897	3.49296
0.974881	0.0251189	7.0001	2774.76	0.714341	0.00318123	0.714341	0.931196	3.54173
0.980047	0.0199526	7.0001	2774.76	0.705961	0.00376353	0.705961	0.925148	3.58377
0.984151	0.0158489	7.0001	2774.76	0.69895	0.00431274	0.69895	0.919797	3.61971
0.987411	0.0125893	7.0001	2774.76	0.693119	0.00481491	0.693119	0.915144	3.65017
0.99	0.01	7.0001	2774.76	0.688296	0.00526235	0.688296	0.91116	3.67574
0.992057	0.00794328	7.0001	2774.76	0.684332	0.00565253	0.684332	0.907793	3.69704
0.99369	0.00630957	7.0001	2774.76	0.68109	0.00598679	0.68109	0.904981	3.71464
0.994988	0.00501187	7.0001	2774.76	0.678452	0.006269	0.678452	0.902652	3.72908
0.996019	0.00398107	7.0001	2774.76	0.676314	0.00650445	0.676314	0.90074	3.74087
0.996838	0.00316228	7.0001	2774.76	0.674587	0.00669898	0.674587	0.89918	3.75044
0.997488	0.00251189	7.0001	2774.76	0.673198	0.00685847	0.673198	0.897913	3.75818
0.998005	0.00199526	7.0001	2774.76	0.672082	0.00698839	0.672082	0.896889	3.76442
0.998415	0.00158489	7.0001	2774.76	0.671188	0.0070937	0.671188	0.896065	3.76943
0.998741	0.00125893	7.0001	2774.76	0.670473	0.0071787	0.670473	0.895402	3.77345
0.999	0.001	7.0001	2774.76	0.669902	0.00724709	0.669902	0.894871	3.77667
1.00126	-0.00125893	7.0001	2774.76	0.664794	0.00787831	0.664794	0.890055	3.80569
1.00158	-0.00158489	7.0001	2774.76	0.664037	0.00797479	0.664037	0.889332	3.81003
1.002	-0.00199526	7.0001	2774.76	0.663077	0.00809829	0.663077	0.88841	3.81555
1.00251	-0.00251189	7.0001	2774.76	0.661857	0.0082571	0.661857	0.887232	3.82258
1.00316	-0.00316228	7.0001	2774.76	0.660301	0.00846244	0.660301	0.885721	3.83159
1.00398	-0.00398107	7.0001	2774.76	0.658311	0.00872989	0.658311	0.883772	3.84317
1.00501	-0.00501187	7.0001	2774.76	0.655753	0.00908146	0.655753	0.881242	3.85816
1.00631	-0.00630957	7.0001	2774.76	0.652445	0.00954914	0.652445	0.877929	3.87772
1.00794	-0.00794328	7.0001	2774.76	0.648131	0.010181	0.648131	0.87354	3.90353
1.01	-0.01	7.0001	2774.76	0.642441	0.0110521	0.642441	0.867638	3.9381
1.01259	-0.0125893	7.0001	2774.76	0.634817	0.0122861	0.634817	0.859539	3.9854
1.01585	-0.0158489	7.0001	2774.76	0.624366	0.014099	0.624366	0.84811	4.05211
1.01995	-0.0199526	7.0001	2774.76	0.609559	0.0169011	0.609559	0.831341	4.15054
1.02512	-0.0251189	7.0001	2774.76	0.587493	0.021561	0.587493	0.805305	4.30643
1.03162	-0.0316228	7.0001	2774.76	0.551915	0.030224	0.551915	0.761337	4.58404
1.03981	-0.0398107	7.0001	2774.76	0.486942	0.0495791	0.486942	0.677041	5.1957
1.05012	-0.0501187	7.0001	2774.76	0.347172	0.109992	0.347172	0.487491	7.28746
1.0631	-0.0630957	7.0001	2774.76	0.0951955	0.438846	0.0951955	0.135323	26.5769
1.07943	-0.0794328	7.0001	2774.76	0.0043711	2.66012	0.0043711	0.00630915	578.801
1.1	-0.1	7.0001	2774.76	0.000158613	14.243	0.000158613	0.000233301	15950.7
1.12589	-0.125893	7.0001	2774.76	8.16368e-06	62.849	8.16368e-06	1.22904e-05	309909
1.15849	-0.158489	7.0001	2774.76	5.96134e-07	232.595	5.96134e-07	9.23463e-07	4.24402e+06
1.19953	-0.199526	7.0001	2774.76	5.96301e-08	735.431	5.96301e-08	9.56443e-08	4.24282e+07
1.25119	-0.251189	7.0001	2774.76	7.90162e-09	2020.31	7.90162e-09	1.32197e-08	3.20187e+08
1.31623	-0.316228	7.0001	2774.76	1.34542e-09	4896.06	1.34542e-09	2.36795e-09	1.88046e+09
1.39811	-0.398107	7.0001	2774.76	2.86292e-10	10613.8	2.86292e-10	5.35222e-10	8.83712e+09
1.50119	-0.501187	7.0001	2774.76	7.42208e-11	20845.5	7.42208e-11	1.48986e-10	3.40875e+10
1.63096	-0.630957	7.0001	2774.76	2.29035e-11	37525.3	2.29035e-11	4.99491e-11	1.10464e+11
1.79433	-0.794328	7.0001	2774.76	8.23677e-12	62574.4	8.23677e-12	1.97625e-11	3.07159e+11
2	-1	7.0001	2774.76	3.38737e-12	97576.2	3.38737e-12	9.05892e-12	7.46892e+11
