T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
1	1e-08	14.1804	3.57208e+06	5.00012	6.75002e-06	-0.0748508	3.47145e-06	7.47035e-06	714399	6.79999	1.0479
1	1.25893e-08	14.0259	3.06071e+06	5.00026	6.75085e-06	-0.0748508	4.05156e-06	8.71871e-06	612110	6.79999	1.0479
1	1.58489e-08	13.8713	2.62229e+06	5.00004	6.74956e-06	-0.0748508	4.72873e-06	1.01759e-05	524454	6.79999	1.0479
1	1.99526e-08	13.7168	2.24689e+06	5.00043	6.75182e-06	-0.0748508	5.51921e-06	1.1877e-05	449340	6.79999	1.0479
1	2.51189e-08	13.5622	1.92504e+06	5.00041	6.75167e-06	-0.0748508	6.44194e-06	1.38627e-05	384977	6.79999	1.0479
1	3.16228e-08	13.4076	1.6493e+06	5.00045	6.75193e-06	-0.0748508	7.51904e-06	1.61805e-05	329829	6.79999	1.0479
1	3.98107e-08	13.2529	1.41291e+06	5.00005	6.74959e-06	-0.0748508	8.77633e-06	1.88861e-05	282578	6.79999	1.0479
1	5.01187e-08	13.0983	1.21052e+06	5.00019	6.75041e-06	-0.0748508	1.02439e-05	2.20443e-05	242094	6.79999	1.0479
1	6.30957e-08	12.9437	1.03712e+06	5.00037	6.75144e-06	-0.0748508	1.19571e-05	2.57309e-05	207409	6.79999	1.0479
1	7.94328e-08	12.789	888472	5.00007	6.74972e-06	-0.0748508	1.39567e-05	3.00341e-05	177692	6.79999	1.0479
1	1e-07	12.6344	761205	5.0003	6.75103e-06	-0.0748508	1.62909e-05	3.50571e-05	152232	6.79999	1.0479
1	1.25893e-07	12.4797	652103	5.00004	6.74954e-06	-0.0748508	1.90155e-05	4.09203e-05	130420	6.79999	1.0479
1	1.58489e-07	12.3251	558695	5.0003	6.75103e-06	-0.0748508	2.21959e-05	4.77642e-05	111732	6.79999	1.0479
1	1.99526e-07	12.1704	478618	5.00006	6.74968e-06	-0.0748508	2.59082e-05	5.5753e-05	95722.4	6.79999	1.0479
1	2.51189e-07	12.0158	410060	5.00034	6.75129e-06	-0.0748507	3.02415e-05	6.50779e-05	82006.4	6.79999	1.0479
1	3.16228e-07	11.8611	351287	5.00012	6.75003e-06	-0.0748507	3.52997e-05	7.59627e-05	70255.6	6.79999	1.0479
1	3.98107e-07	11.7065	300968	5.00041	6.75171e-06	-0.0748507	4.12038e-05	8.86681e-05	60188.6	6.79999	1.0479
0.999999	5.01187e-07	11.5518	257831	5.00021	6.75051e-06	-0.0748506	4.80955e-05	0.000103499	51564	6.79999	1.0479
0.999999	6.30957e-07	11.3971	220876	5	6.74933e-06	-0.0748506	5.614e-05	0.00012081	44175.3	6.79999	1.0479
0.999999	7.94328e-07	11.2425	189238	5.0003	6.75107e-06	-0.0748505	6.55301e-05	0.000141017	37845.2	6.79999	1.0479
0.999999	1e-06	11.0878	162115	5.0001	6.74992e-06	-0.0748504	7.64907e-05	0.000164603	32422.2	6.8	1.0479
0.999999	1.25893e-06	10.9332	138893	5.00041	6.75169e-06	-0.0748503	8.92847e-05	0.000192135	27776.3	6.8	1.0479
0.999998	1.58489e-06	10.7785	118986	5.00021	6.75056e-06	-0.0748502	0.000104219	0.000224272	23796.1	6.8	1.0479
0.999998	1.99526e-06	10.6238	101932	5.00002	6.74944e-06	-0.0748501	0.000121651	0.000261784	20386.3	6.8	1.0479
0.999997	2.51189e-06	10.4692	87330.8	5.00033	6.75123e-06	-0.0748499	0.000141998	0.000305571	17465	6.8	1.0479
0.999997	3.16228e-06	10.3145	74813.9	5.00014	6.75012e-06	-0.0748496	0.000165749	0.000356681	14962.4	6.8	1.0479
0.999996	3.98107e-06	10.1599	64097.4	5.00045	6.75193e-06	-0.0748493	0.000193473	0.000416341	12818.3	6.8	1.04791
0.999995	5.01187e-06	10.0052	54910.4	5.00026	6.75084e-06	-0.0748489	0.000225834	0.000485979	10981.5	6.80001	1.04791
0.999994	6.30957e-06	9.8505	47040.2	5.00008	6.74975e-06	-0.0748484	0.000263608	0.000567265	9407.9	6.80001	1.04791
0.999992	7.94328e-06	9.6959	40302.1	5.00039	6.75158e-06	-0.0748478	0.0003077	0.000662147	8059.79	6.80002	1.04791
0.99999	1e-05	9.5412	34525.7	5.00021	6.75052e-06	-0.074847	0.000359168	0.0007729	6904.85	6.80002	1.04791
0.999987	1.25893e-05	9.3865	29577.2	5.00003	6.74946e-06	-0.074846	0.000419244	0.000902177	5915.41	6.80003	1.04791
0.999984	1.58489e-05	9.2319	25340.5	5.00035	6.75133e-06	-0.0748448	0.00048937	0.00105308	5067.74	6.80004	1.04791
0.99998	1.99526e-05	9.0772	21708.5	5.00017	6.75032e-06	-0.0748432	0.000571225	0.00122922	4341.55	6.80005	1.04791
0.999975	2.51189e-05	8.9225	18597.1	5	6.74932e-06	-0.0748413	0.000666772	0.00143482	3719.41	6.80006	1.04791
0.999968	3.16228e-05	8.7679	15933.2	5.00034	6.75127e-06	-0.0748388	0.000778303	0.00167481	3186.42	6.80008	1.04792
0.99996	3.98107e-05	8.6132	13649.5	5.00018	6.75034e-06	-0.0748357	0.00090849	0.00195494	2729.8	6.80011	1.04792
0.99995	5.01187e-05	8.4585	11693.2	5.00003	6.74946e-06	-0.0748318	0.00106046	0.00228192	2338.62	6.80014	1.04793
0.999937	6.30957e-05	8.3039	10018.2	5.00038	6.75155e-06	-0.0748268	0.00123784	0.00266359	2003.49	6.80017	1.04793
0.999921	7.94328e-05	8.1492	8582.31	5.00026	6.7508e-06	-0.0748206	0.00144491	0.0031091	1716.37	6.80022	1.04794
0.9999	0.0001	7.9945	7352.23	5.00014	6.75015e-06	-0.0748128	0.00168661	0.00362912	1470.4	6.80028	1.04795
0.999874	0.000125893	7.8398	6298.45	5.00005	6.74962e-06	-0.0748029	0.00196876	0.00423612	1259.68	6.80036	1.04796
0.999842	0.000158489	7.6852	5396.24	5.00048	6.75214e-06	-0.0747906	0.00229812	0.00494463	1079.14	6.80045	1.04798
0.9998	0.000199526	7.5305	4622.81	5.00045	6.75194e-06	-0.074775	0.00268259	0.00577162	924.479	6.80057	1.048
0.999749	0.000251189	7.3758	3960.23	5.00046	6.75198e-06	-0.0747554	0.00313141	0.00673692	791.975	6.80073	1.04802
0.999684	0.000316228	7.221	3392.28	5.00001	6.74941e-06	-0.0747308	0.00365536	0.00786364	678.455	6.80092	1.04805
0.999602	0.000398107	7.0663	2906.07	5.00013	6.75012e-06	-0.0746998	0.00426704	0.00917875	581.199	6.80117	1.04809
0.999499	0.000501187	6.9116	2489.55	5.00034	6.75131e-06	-0.0746608	0.00498115	0.0107138	497.877	6.80148	1.04814
0.999369	0.000630957	6.7568	2132.52	5.00014	6.75019e-06	-0.0746119	0.00581489	0.0125054	426.492	6.80188	1.0482
0.999206	0.000794328	6.602	1826.69	5.00007	6.74983e-06	-0.0745504	0.00678835	0.0145965	365.332	6.8024	1.04829
0.999	0.001	6.4472	1564.71	5.00017	6.75042e-06	-0.0744731	0.00792503	0.0170371	312.933	6.80306	1.04839
0.998741	0.00125893	6.2924	1340.31	5.00046	6.75221e-06	-0.0743762	0.00925243	0.0198856	268.038	6.80392	1.04853
