T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr
1.00126	-0.00125893	17.8001	1.36021e+08	1.15803e-35	1.46214e+34	-9.8536e+10	2.15395e-43	6.97616e-43	1.17459e+43
1.00126	-0.00125893	18.0001	1.66136e+08	3.48792e-36	4.85448e+34	-1.79544e+11	5.31157e-44	1.7203e-43	4.76319e+43
1.00126	-0.00125893	18.2001	2.02919e+08	1.05054e-36	1.61174e+35	-3.27151e+11	1.30982e-44	4.24221e-44	1.93157e+44
1.00126	-0.00125893	18.4001	2.47846e+08	3.16417e-37	5.35118e+35	-5.96108e+11	3.22997e-45	1.04612e-44	7.8329e+44
1.00126	-0.00125893	18.6001	3.0272e+08	9.5303e-38	1.77665e+36	-1.08618e+12	7.965e-46	2.57969e-45	3.1764e+45
1.00126	-0.00125893	18.8001	3.69743e+08	2.87047e-38	5.8987e+36	-1.97915e+12	1.96415e-46	6.36143e-46	1.28809e+46
1.00126	-0.00125893	19.0001	4.51605e+08	8.64569e-39	1.95844e+37	-3.60625e+12	4.84352e-47	1.56871e-46	5.22347e+46
1.00126	-0.00125893	19.2001	5.51592e+08	2.60403e-39	6.50224e+37	-6.57101e+12	1.1944e-47	3.86839e-47	2.11822e+47
1.00126	-0.00125893	19.4001	6.73716e+08	7.8432e-40	2.15882e+38	-1.19732e+13	2.94535e-48	9.53934e-48	8.58981e+47
1.00126	-0.00125893	19.6001	8.22879e+08	2.36233e-40	7.16754e+38	-2.18165e+13	7.26314e-49	2.35237e-48	3.48334e+48
1.00126	-0.00125893	19.8001	1.00507e+09	7.11519e-41	2.37971e+39	-3.97523e+13	1.79107e-49	5.80088e-49	1.41256e+49
1.00126	-0.00125893	20.0001	1.22759e+09	2.14305e-41	7.9009e+39	-7.24334e+13	4.41672e-50	1.43048e-49	5.72823e+49
1.00126	-0.00125893	20.2002	1.49953e+09	6.45088e-42	2.62477e+40	-1.32022e+14	1.08839e-50	3.52505e-50	2.32454e+50
1.00126	-0.00125893	20.4002	1.83153e+09	1.94297e-42	8.71453e+40	-2.40559e+14	2.68393e-51	8.69266e-51	9.42647e+50
1.00126	-0.00125893	20.6002	2.23704e+09	5.85211e-43	2.89333e+41	-4.38328e+14	6.61849e-52	2.14358e-51	3.82262e+51
1.00126	-0.00125893	20.8002	2.73233e+09	1.76262e-43	9.60618e+41	-7.98685e+14	1.6321e-52	5.28601e-52	1.55015e+52
1.00126	-0.00125893	21.0002	3.33727e+09	5.30891e-44	3.18936e+42	-1.4553e+15	4.02471e-53	1.30351e-52	6.28617e+52
1.00126	-0.00125893	21.2002	4.07615e+09	1.59901e-44	1.05891e+43	-2.65173e+15	9.92481e-54	3.21443e-53	2.54917e+53
1.00126	-0.00125893	21.4002	4.97862e+09	4.81614e-45	3.51569e+43	-4.83176e+15	2.44743e-54	7.92668e-54	1.03374e+54
1.00126	-0.00125893	21.6002	6.0809e+09	1.45059e-45	1.16725e+44	-8.80405e+15	6.03528e-55	1.9547e-54	4.19201e+54
1.00126	-0.00125893	21.8002	7.42723e+09	4.3691e-46	3.87541e+44	-1.6042e+16	1.48828e-55	4.82022e-55	1.69995e+55
1.00126	-0.00125893	22.0002	9.07164e+09	1.31595e-46	1.28668e+45	-2.92305e+16	3.67006e-56	1.18865e-55	6.89362e+55
1.00126	-0.00125893	22.2002	1.10801e+10	3.96356e-47	4.27193e+45	-5.32614e+16	9.05026e-57	2.93118e-56	2.7955e+56
1.00126	-0.00125893	22.4002	1.35333e+10	1.1938e-47	1.41833e+46	-9.70486e+16	2.23177e-57	7.2282e-57	1.13363e+57
1.00126	-0.00125893	22.6002	1.65296e+10	3.59566e-48	4.70903e+46	-1.76834e+17	5.50347e-58	1.78245e-57	4.5971e+57
1.00126	-0.00125893	22.8002	2.01893e+10	1.08299e-48	1.56345e+47	-3.22213e+17	1.35714e-58	4.39547e-58	1.86422e+58
1.00126	-0.00125893	23.0002	2.46593e+10	3.26191e-49	5.19084e+47	-5.8711e+17	3.34666e-59	1.08391e-58	7.55977e+58
1.00126	-0.00125893	23.2002	3.01189e+10	9.82468e-50	1.72342e+48	-1.06978e+18	8.25277e-60	2.67289e-59	3.06564e+59
1.00126	-0.00125893	23.4002	3.67873e+10	2.95914e-50	5.72196e+48	-1.94927e+18	2.03511e-60	6.59126e-60	1.24318e+60
1.00126	-0.00125893	23.6002	4.49321e+10	8.91275e-51	1.89976e+49	-3.55181e+18	5.01851e-61	1.62539e-60	5.04133e+60
1.00126	-0.00125893	23.8002	5.48802e+10	2.68447e-51	6.30742e+49	-6.47181e+18	1.23755e-61	4.00815e-61	2.04436e+61
1.00126	-0.00125893	24.0002	6.70309e+10	8.08546e-52	2.09414e+50	-1.17924e+19	3.05176e-62	9.88398e-62	8.2903e+61
1.00126	-0.00125893	24.2002	8.18717e+10	2.43529e-52	6.95278e+50	-2.14872e+19	7.52555e-63	2.43736e-62	3.36188e+62
1.00126	-0.00125893	24.4002	9.99983e+10	7.33497e-53	2.3084e+51	-3.91522e+19	1.85578e-63	6.01045e-63	1.36331e+63
1.00126	-0.00125893	24.6002	1.22138e+11	2.20925e-53	7.66417e+51	-7.134e+19	4.57629e-64	1.48216e-63	5.5285e+63
1.00126	-0.00125893	24.8002	1.4918e+11	6.65413e-54	2.54459e+52	-1.2999e+20	1.1285e-64	3.65496e-64	2.24192e+64
1.00126	-0.00125893	25.0002	1.82209e+11	2.00419e-54	8.44835e+52	-2.36857e+20	2.78285e-65	9.01302e-65	9.09141e+64
1.00126	-0.00125893	25.2002	2.2255e+11	6.03649e-55	2.80495e+53	-4.31582e+20	6.86241e-66	2.22258e-65	3.68675e+65
1.00126	-0.00125893	25.4002	2.71824e+11	1.81816e-55	9.31276e+53	-7.86393e+20	1.69225e-66	5.48082e-66	1.49505e+66
1.00126	-0.00125893	25.6002	3.32006e+11	5.47618e-56	3.09195e+54	-1.4329e+21	4.17304e-67	1.35155e-66	6.06273e+66
1.00126	-0.00125893	25.8002	4.05513e+11	1.64939e-56	1.02656e+55	-2.61092e+21	1.02906e-67	3.33289e-67	2.45856e+67
1.00126	-0.00125893	26.0002	4.95295e+11	4.96788e-57	3.40831e+55	-4.7574e+21	2.53763e-68	8.21881e-68	9.96995e+67
1.00126	-0.00125893	26.2002	6.04955e+11	1.4963e-57	1.1316e+56	-8.66855e+21	6.25771e-69	2.02673e-68	4.04301e+68
1.00126	-0.00125893	26.4002	7.38893e+11	4.50676e-58	3.75704e+56	-1.57951e+22	1.54313e-69	4.99786e-69	1.63952e+69
1.00126	-0.00125893	26.6002	9.02486e+11	1.35741e-58	1.24738e+57	-2.87806e+22	3.80532e-70	1.23246e-69	6.64859e+69
1.00126	-0.00125893	26.8002	1.1023e+12	4.08844e-59	4.14145e+57	-5.24417e+22	9.3838e-71	3.0392e-70	2.69614e+70
1.00126	-0.00125893	27.0002	1.34635e+12	1.23141e-59	1.37501e+58	-9.55549e+22	2.31402e-71	7.49459e-71	1.09334e+71
1.00126	-0.00125893	27.2002	1.64444e+12	3.70895e-60	4.56519e+58	-1.74112e+23	5.70629e-72	1.84814e-71	4.4337e+71
1.00126	-0.00125893	27.4002	2.00852e+12	1.11711e-60	1.5157e+59	-3.17254e+23	1.40715e-72	4.55746e-72	1.79795e+72
1.00126	-0.00125893	27.6002	2.45321e+12	3.36468e-61	5.03229e+59	-5.78074e+23	3.47e-73	1.12386e-72	7.29107e+72
1.00126	-0.00125893	27.8002	2.99636e+12	1.01342e-61	1.67078e+60	-1.05332e+24	8.55691e-74	2.7714e-73	2.95667e+73
1.00126	-0.00125893	28.0002	3.65976e+12	3.05237e-62	5.54718e+60	-1.91927e+24	2.11011e-74	6.83418e-74	1.19899e+74
1.00126	-0.00125893	28.2002	4.47004e+12	9.19356e-63	1.84173e+61	-3.49714e+24	5.20347e-75	1.68529e-74	4.86214e+74
1.00126	-0.00125893	28.4002	5.45972e+12	2.76905e-63	6.11476e+61	-6.37221e+24	1.28316e-75	4.15587e-75	1.9717e+75
1.00126	-0.00125893	28.6002	6.66852e+12	8.34021e-64	2.03017e+62	-1.16109e+25	3.16423e-76	1.02482e-75	7.99563e+75
1.00126	-0.00125893	28.8002	8.14495e+12	2.51202e-64	6.7404e+62	-2.11565e+25	7.8029e-77	2.52719e-76	3.24239e+76
1.00126	-0.00125893	29.0002	9.94827e+12	7.56607e-65	2.23789e+63	-3.85496e+25	1.92417e-77	6.23196e-77	1.31485e+77
1.00126	-0.00125893	29.2002	1.21508e+13	2.27886e-65	7.43007e+63	-7.0242e+25	4.74495e-78	1.53678e-77	5.33199e+77
1.00126	-0.00125893	29.4002	1.48411e+13	6.86378e-66	2.46687e+64	-1.27989e+26	1.17009e-78	3.78966e-78	2.16223e+78
1.00126	-0.00125893	29.6002	1.81269e+13	2.06733e-66	8.19029e+64	-2.33212e+26	2.8854e-79	9.34519e-79	8.76827e+78
1.00126	-0.00125893	29.8002	2.21403e+13	6.22668e-67	2.71927e+65	-4.24939e+26	7.11532e-80	2.3045e-79	3.55571e+79
1.00126	-0.00125893	30.0002	2.70422e+13	1.87544e-67	9.0283e+65	-7.7429e+26	1.75462e-80	5.68282e-80	1.44191e+80
1.00126	-0.00125893	30.2003	3.30327e+13	5.64533e-68	2.9993e+66	-1.41127e+27	4.3238e-81	1.40038e-80	5.85133e+80
1.00126	-0.00125893	30.4003	4.03462e+13	1.70034e-68	9.95803e+66	-2.5715e+27	1.06624e-81	3.45331e-81	2.37283e+81
1.00126	-0.00125893	30.6003	4.9279e+13	5.12133e-69	3.30618e+67	-4.68558e+27	2.62931e-82	8.51575e-82	9.62231e+81
1.00126	-0.00125893	30.8003	6.01895e+13	1.54252e-69	1.09769e+68	-8.53769e+27	6.48379e-83	2.09996e-82	3.90204e+82
1.00126	-0.00125893	31.0003	7.35156e+13	4.64597e-70	3.64446e+68	-1.55567e+28	1.59888e-83	5.17843e-83	1.58235e+83
1.00126	-0.00125893	31.2003	8.97922e+13	1.39934e-70	1.21e+69	-2.83461e+28	3.9428e-84	1.27699e-83	6.41676e+83
1.00126	-0.00125893	31.4003	1.09672e+14	4.21473e-71	4.01736e+69	-5.165e+28	9.72282e-85	3.14901e-84	2.60213e+84
1.00126	-0.00125893	31.6003	1.33954e+14	1.26945e-71	1.33381e+70	-9.41125e+28	2.39762e-85	7.76536e-85	1.05521e+85
1.00126	-0.00125893	31.8003	1.63612e+14	3.82351e-72	4.4284e+70	-1.71484e+29	5.91245e-86	1.91491e-85	4.2791e+85
1.00126	-0.00125893	32.0003	1.99836e+14	1.15162e-72	1.47028e+71	-3.12464e+29	1.45799e-86	4.72212e-86	1.73526e+86
1.00126	-0.00125893	32.2003	2.44081e+14	3.46861e-73	4.88151e+71	-5.69347e+29	3.59537e-87	1.16446e-86	7.03684e+86
1.00126	-0.00125893	32.4003	2.98121e+14	1.04473e-73	1.62072e+72	-1.03742e+30	8.86606e-88	2.87152e-87	2.85358e+87
1.00126	-0.00125893	32.6003	3.64125e+14	3.14665e-74	5.38097e+72	-1.8903e+30	2.18634e-88	7.08109e-88	1.15718e+88
1.00126	-0.00125893	32.8003	4.44744e+14	9.47754e-75	1.78655e+73	-3.44435e+30	5.39146e-89	1.74617e-88	4.69261e+88
1.00126	-0.00125893	33.0003	5.43211e+14	2.85458e-75	5.93154e+73	-6.27602e+30	1.32952e-89	4.30601e-89	1.90295e+89
1.00126	-0.00125893	33.2003	6.6348e+14	8.59783e-76	1.96934e+74	-1.14356e+31	3.27855e-90	1.06185e-89	7.71683e+89
1.00126	-0.00125893	33.4003	8.10376e+14	2.58962e-76	6.53844e+74	-2.08371e+31	8.0848e-91	2.61849e-90	3.12933e+90
1.00126	-0.00125893	33.6003	9.89795e+14	7.79978e-77	2.17084e+75	-3.79677e+31	1.99369e-91	6.45712e-91	1.269e+91
1.00126	-0.00125893	33.8003	1.20894e+15	2.34925e-77	7.20744e+75	-6.91816e+31	4.91637e-92	1.59231e-91	5.14607e+91
1.00126	-0.00125893	34.0003	1.4766e+15	7.0758e-78	2.39295e+76	-1.26057e+32	1.21236e-92	3.92658e-92	2.08683e+92
1.00126	-0.00125893	34.2003	1.80352e+15	2.13119e-78	7.94489e+76	-2.29691e+32	2.98965e-93	9.68282e-93	8.46253e+92
1.00126	-0.00125893	34.4003	2.20283e+15	6.41902e-79	2.6378e+77	-4.18524e+32	7.37239e-94	2.38775e-93	3.43172e+93
1.00126	-0.00125893	34.6003	2.69054e+15	1.93337e-79	8.75779e+77	-7.62601e+32	1.81801e-94	5.88813e-94	1.39163e+94
1.00126	-0.00125893	34.8003	3.28624e+15	5.8232e-80	2.90769e+78	-1.38955e+33	4.48315e-95	1.45199e-94	5.64335e+94
1.00126	-0.00125893	35.0003	4.01382e+15	1.75391e-80	9.65387e+78	-2.53193e+33	1.10553e-95	3.58057e-95	2.28849e+95
1.00126	-0.00125893	35.2003	4.90249e+15	5.28269e-81	3.2052e+79	-4.61347e+33	2.72621e-96	8.82959e-96	9.28029e+95
1.00126	-0.00125893	35.4003	5.98791e+15	1.59112e-81	1.06416e+80	-8.40629e+33	6.72275e-97	2.17735e-96	3.76334e+96
1.00126	-0.00125893	35.6003	7.31365e+15	4.79235e-82	3.53314e+80	-1.53173e+34	1.65781e-97	5.36928e-97	1.52611e+97
1.00126	-0.00125893	35.8003	8.93292e+15	1.44343e-82	1.17305e+81	-2.79099e+34	4.08811e-98	1.32405e-97	6.18868e+97
1.00126	-0.00125893	36.0003	1.09107e+16	4.34752e-83	3.89465e+81	-5.08551e+34	1.00811e-98	3.26506e-98	2.50964e+98
1.00126	-0.00125893	36.2003	1.33263e+16	1.30945e-83	1.29307e+82	-9.2664e+34	2.48598e-99	8.05154e-99	1.01771e+99
1.00126	-0.00125893	36.4003	1.62768e+16	3.94398e-84	4.29314e+82	-1.68845e+35	6.13035e-100	1.98549e-99	4.12701e+99
1.00126	-0.00125893	36.6003	1.98806e+16	1.1879e-84	1.42537e+83	-3.07655e+35	1.51173e-100	4.89615e-100	1.67358e+100
1.00126	-0.00125893	36.8003	2.42822e+16	3.5779e-85	4.7324e+83	-5.60585e+35	3.72787e-101	1.20738e-100	6.78672e+100
1.00126	-0.00125893	37.0003	2.96583e+16	1.07764e-85	1.57121e+84	-1.02145e+36	9.19282e-102	2.97735e-101	2.75215e+101
1.00126	-0.00125893	37.2003	3.62248e+16	3.2458e-86	5.21661e+84	-1.86121e+36	2.26692e-102	7.34206e-102	1.11605e+102
1.00126	-0.00125893	37.4003	4.4245e+16	9.77615e-87	1.73198e+85	-3.39134e+36	5.59016e-103	1.81053e-102	4.52581e+102
1.00126	-0.00125893	37.6003	5.4041e+16	2.94452e-87	5.75036e+85	-6.17942e+36	1.37852e-103	4.46471e-103	1.83531e+103
1.00126	-0.00125893	37.8003	6.60058e+16	8.86872e-88	1.90919e+86	-1.12596e+37	3.39938e-104	1.10098e-103	7.44254e+103
1.00126	-0.00125893	38.0003	8.06197e+16	2.67121e-88	6.33872e+86	-2.05164e+37	8.38276e-105	2.71499e-104	3.0181e+104
1.00126	-0.00125893	38.2003	9.84691e+16	8.04553e-89	2.10453e+87	-3.73833e+37	2.06716e-105	6.69509e-105	1.2239e+105
1.00126	-0.00125893	38.4003	1.2027e+17	2.42327e-89	6.98729e+87	-6.81169e+37	5.09756e-106	1.65099e-105	4.96316e+105
1.00126	-0.00125893	38.6003	1.46899e+17	7.29874e-90	2.31986e+88	-1.24117e+38	1.25704e-106	4.07129e-106	2.01266e+106
1.00126	-0.00125893	38.8003	1.79422e+17	2.19834e-90	7.70221e+88	-2.26156e+38	3.09983e-107	1.00397e-106	8.16173e+106
1.00126	-0.00125893	39.0003	2.19147e+17	6.62126e-91	2.55722e+89	-4.12083e+38	7.64409e-108	2.47575e-107	3.30975e+107
1.00126	-0.00125893	39.2003	2.67667e+17	1.99429e-91	8.49028e+89	-7.50864e+38	1.88501e-108	6.10513e-108	1.34217e+108
1.00126	-0.00125893	39.4003	3.26929e+17	6.00668e-92	2.81887e+90	-1.36816e+39	4.64838e-109	1.50551e-108	5.44276e+108
1.00126	-0.00125893	39.6003	3.99312e+17	1.80918e-92	9.35899e+90	-2.49296e+39	1.14628e-109	3.71253e-109	2.20715e+109
1.00126	-0.00125893	39.8003	4.87721e+17	5.44913e-93	3.10729e+91	-4.54246e+39	2.82668e-110	9.15499e-110	8.95043e+109
1.00126	-0.00125893	40.0003	5.95703e+17	1.64125e-93	1.03166e+92	-8.27691e+39	6.97051e-111	2.25759e-110	3.62958e+110
1.00126	-0.00125893	40.2004	7.27667e+17	4.94038e-94	3.42728e+92	-1.5086e+40	1.7177e-111	5.56326e-111	1.4729e+111
1.00126	-0.00125893	40.4004	8.88774e+17	1.48801e-94	1.1379e+93	-2.74886e+40	4.2358e-112	1.37188e-111	5.97289e+111
1.00126	-0.00125893	40.6004	1.08555e+18	4.48181e-95	3.77795e+93	-5.00874e+40	1.04454e-112	3.38302e-112	2.42213e+112
1.00126	-0.00125893	40.8004	1.32589e+18	1.34989e-95	1.25432e+94	-9.12652e+40	2.5758e-113	8.34243e-113	9.82221e+112
1.00126	-0.00125893	41.0004	1.61945e+18	4.0658e-96	4.1645e+94	-1.66296e+41	6.35183e-114	2.05722e-113	3.9831e+113
1.00126	-0.00125893	41.2004	1.978e+18	1.2246e-96	1.38266e+95	-3.03011e+41	1.56634e-114	5.07304e-114	1.61523e+114
1.00126	-0.00125893	41.4004	2.41594e+18	3.68842e-97	4.5906e+95	-5.52122e+41	3.86255e-115	1.251e-114	6.55007e+114
1.00126	-0.00125893	41.6004	2.95083e+18	1.11093e-97	1.52413e+96	-1.00603e+42	9.52494e-116	3.08492e-115	2.65618e+115
1.00126	-0.00125893	41.8004	3.60416e+18	3.34605e-98	5.0603e+96	-1.83311e+42	2.34882e-116	7.60731e-116	1.07714e+116
1.00126	-0.00125893	42.0004	4.40213e+18	1.00781e-98	1.68008e+97	-3.34015e+42	5.79212e-117	1.87594e-116	4.368e+116
1.00126	-0.00125893	42.2004	5.37677e+18	3.03547e-99	5.57806e+97	-6.08614e+42	1.42832e-117	4.62601e-117	1.77131e+117
1.00126	-0.00125893	42.4004	6.5672e+18	9.14267e-100	1.85198e+98	-1.10897e+43	3.52219e-118	1.14076e-117	7.18303e+117
1.00126	-0.00125893	42.6004	8.0212e+18	2.75372e-100	6.1488e+98	-2.02067e+43	8.68562e-119	2.81308e-118	2.91286e+118
1.00126	-0.00125893	42.8004	9.79711e+18	8.29404e-101	2.04147e+99	-3.6819e+43	2.14185e-119	6.93697e-119	1.18122e+119
1.00126	-0.00125893	43.0004	1.19662e+19	2.49812e-101	6.77793e+99	-6.70886e+43	5.28173e-120	1.71064e-119	4.7901e+119
1.00126	-0.00125893	43.2004	1.46156e+19	7.52418e-102	2.25035e+100	-1.22243e+44	1.30246e-120	4.21838e-120	1.94248e+120
1.00126	-0.00125893	43.4004	1.78515e+19	2.26624e-102	7.47143e+100	-2.22742e+44	3.21182e-121	1.04024e-120	7.87714e+120
1.00126	-0.00125893	43.6004	2.18039e+19	6.82579e-103	2.4806e+101	-4.05862e+44	7.92026e-122	2.5652e-121	3.19434e+121
1.00126	-0.00125893	43.8004	2.66313e+19	2.05589e-103	8.23589e+101	-7.3953e+44	1.95311e-122	6.3257e-122	1.29537e+122
1.00126	-0.00125893	44.0004	3.25276e+19	6.19221e-104	2.73441e+102	-1.34751e+45	4.81632e-123	1.5599e-122	5.25298e+122
1.00126	-0.00125893	44.2004	3.97292e+19	1.86506e-104	9.07856e+102	-2.45532e+45	1.18769e-123	3.84666e-123	2.13019e+123
1.00126	-0.00125893	44.4004	4.85254e+19	5.61745e-105	3.01419e+103	-4.47389e+45	2.9288e-124	9.48575e-124	8.63834e+123
1.00126	-0.00125893	44.6004	5.92691e+19	1.69194e-105	1.00075e+104	-8.15197e+45	7.22234e-125	2.33916e-124	3.50302e+124
1.00126	-0.00125893	44.8004	7.23914e+19	5.09603e-106	3.32259e+104	-1.48538e+46	1.78101e-125	5.76829e-125	1.42054e+125
1.00126	-0.00125893	45.0004	8.84191e+19	1.5349e-106	1.10314e+105	-2.70655e+46	4.39191e-126	1.42244e-125	5.76059e+125
1.00126	-0.00125893	45.2004	1.07995e+20	4.62302e-107	3.66255e+105	-4.93165e+46	1.08303e-126	3.5077e-126	2.33603e+126
1.00126	-0.00125893	45.4004	1.31906e+20	1.39243e-107	1.21601e+106	-8.98606e+46	2.67072e-127	8.64989e-127	9.47309e+126
1.00126	-0.00125893	45.6004	1.6111e+20	4.19391e-108	4.0373e+106	-1.63737e+47	6.58592e-128	2.13304e-127	3.84153e+127
1.00126	-0.00125893	45.8004	1.9678e+20	1.26318e-108	1.34043e+107	-2.98348e+47	1.62407e-128	5.26e-128	1.55782e+128
1.00126	-0.00125893	46.0004	2.40348e+20	3.80463e-109	4.45039e+107	-5.43625e+47	4.0049e-129	1.2971e-128	6.31725e+128
1.00126	-0.00125893	46.2004	2.93562e+20	1.14593e-109	1.47758e+108	-9.90549e+47	9.87597e-130	3.19861e-129	2.56177e+129
1.00126	-0.00125893	46.4004	3.58557e+20	3.45148e-110	4.90574e+108	-1.8049e+48	2.43539e-130	7.88768e-130	1.03885e+130
1.00126	-0.00125893	46.6004	4.37943e+20	1.03957e-110	1.62876e+109	-3.28874e+48	6.00559e-131	1.94508e-130	4.21274e+130
1.00126	-0.00125893	46.8004	5.34904e+20	3.13111e-111	5.40768e+109	-5.99247e+48	1.48096e-131	4.7965e-131	1.70835e+131
1.00126	-0.00125893	47.0004	6.53333e+20	9.43073e-112	1.79541e+110	-1.0919e+49	3.652e-132	1.1828e-131	6.92771e+131
1.00126	-0.00125893	47.2004	7.97983e+20	2.84048e-112	5.96098e+110	-1.98957e+49	9.00572e-133	2.91675e-132	2.80932e+132
1.00126	-0.00125893	47.4004	9.74659e+20	8.55536e-113	1.97912e+111	-3.62523e+49	2.22078e-133	7.19263e-133	1.13924e+133
1.00126	-0.00125893	47.6004	1.19045e+21	2.57683e-113	6.5709e+111	-6.60561e+49	5.47639e-134	1.77368e-133	4.61984e+133
1.00126	-0.00125893	47.8004	1.45402e+21	7.76125e-114	2.18161e+112	-1.20362e+50	1.35046e-134	4.37384e-134	1.87344e+134
1.00126	-0.00125893	48.0004	1.77594e+21	2.33764e-114	7.24322e+112	-2.19314e+50	3.33019e-135	1.07858e-134	7.59716e+134
1.00126	-0.00125893	48.2004	2.16914e+21	7.04085e-115	2.40483e+113	-3.99616e+50	8.21216e-136	2.65974e-135	3.0808e+135
1.00126	-0.00125893	48.4004	2.6494e+21	2.12066e-115	7.98432e+113	-7.28148e+50	2.02509e-136	6.55883e-136	1.24933e+136
1.00126	-0.00125893	48.6004	3.23598e+21	6.38731e-116	2.65089e+114	-1.32677e+51	4.99382e-137	1.61739e-136	5.06626e+136
1.00126	-0.00125893	48.8004	3.95244e+21	1.92382e-116	8.80126e+114	-2.41754e+51	1.23146e-137	3.98843e-137	2.05447e+137
1.00126	-0.00125893	49.0004	4.82752e+21	5.79444e-117	2.92212e+115	-4.40504e+51	3.03674e-138	9.83534e-138	8.33129e+137
1.00126	-0.00125893	49.2004	5.89634e+21	1.74525e-117	9.70179e+115	-8.0265e+51	7.48852e-139	2.42537e-138	3.37851e+138
1.00126	-0.00125893	49.4004	7.20181e+21	5.2566e-118	3.22111e+116	-1.46252e+52	1.84665e-139	5.98088e-139	1.37005e+139
1.00126	-0.00125893	49.6004	8.79631e+21	1.58326e-118	1.06944e+117	-2.66489e+52	4.55377e-140	1.47487e-139	5.55583e+139
1.00126	-0.00125893	49.8004	1.07438e+22	4.76868e-119	3.55068e+117	-4.85575e+52	1.12295e-140	3.63698e-140	2.253e+140
1.00126	-0.00125893	50.0004	1.31226e+22	1.4363e-119	1.17887e+118	-8.84775e+52	2.76915e-141	8.96867e-141	9.13637e+140
1.00126	-0.00125893	50.2005	1.60295e+22	4.32345e-120	3.91633e+118	-1.61265e+53	6.82386e-142	2.2101e-141	3.70758e+141
1.00126	-0.00125893	50.4005	1.95785e+22	1.3022e-120	1.30027e+119	-2.93844e+53	1.68274e-142	5.45004e-142	1.5035e+142
1.00126	-0.00125893	50.6005	2.39132e+22	3.92215e-121	4.31704e+119	-5.35418e+53	4.1496e-143	1.34396e-142	6.09698e+142
1.00126	-0.00125893	50.8005	2.92077e+22	1.18133e-121	1.43331e+120	-9.75596e+53	1.02328e-143	3.31417e-143	2.47245e+143
1.00126	-0.00125893	51.0005	3.56744e+22	3.55809e-122	4.75875e+120	-1.77765e+54	2.52337e-144	8.17265e-144	1.00263e+144
1.00126	-0.00125893	51.2005	4.35728e+22	1.07168e-122	1.57996e+121	-3.23909e+54	6.22256e-145	2.01535e-144	4.06585e+144
1.00126	-0.00125893	51.4005	5.32199e+22	3.22783e-123	5.24565e+121	-5.90201e+54	1.53446e-145	4.96979e-145	1.64878e+145
1.00126	-0.00125893	51.6005	6.50029e+22	9.72203e-124	1.74162e+122	-1.07542e+55	3.78394e-146	1.22554e-145	6.68615e+145
1.00126	-0.00125893	51.8005	7.93948e+22	2.92822e-124	5.78237e+122	-1.95954e+55	9.33109e-147	3.02213e-146	2.71137e+146
1.00126	-0.00125893	52.0005	9.6973e+22	8.81963e-125	1.91982e+123	-3.57051e+55	2.30102e-147	7.45249e-147	1.09951e+147
1.00126	-0.00125893	52.2005	1.18443e+23	2.65642e-125	6.37401e+123	-6.50589e+55	5.67424e-148	1.83776e-147	4.45875e+147
1.00126	-0.00125893	52.4005	1.44667e+23	8.00098e-126	2.11625e+124	-1.18545e+56	1.39925e-148	4.53186e-148	1.80811e+148
1.00126	-0.00125893	52.6005	1.76696e+23	2.40985e-126	7.02619e+124	-2.16003e+56	3.45051e-149	1.11754e-148	7.33225e+148
1.00126	-0.00125893	52.8005	2.15817e+23	7.25833e-127	2.33278e+125	-3.93583e+56	8.50885e-150	2.75583e-149	2.97337e+149
1.00126	-0.00125893	53.0005	2.636e+23	2.18617e-127	7.74509e+125	-7.17156e+56	2.09826e-150	6.79579e-150	1.20576e+150
1.00126	-0.00125893	53.2005	3.21962e+23	6.58461e-128	2.57146e+126	-1.30674e+57	5.17424e-151	1.67582e-150	4.88961e+150
1.00126	-0.00125893	53.4005	3.93245e+23	1.98325e-128	8.53755e+126	-2.38104e+57	1.27595e-151	4.13252e-151	1.98283e+151
1.00126	-0.00125893	53.6005	4.8031e+23	5.97342e-129	2.83457e+127	-4.33854e+57	3.14646e-152	1.01907e-151	8.04079e+151
1.00126	-0.00125893	53.8005	5.86652e+23	1.79916e-129	9.41109e+127	-7.90534e+57	7.75907e-153	2.51299e-152	3.2607e+152
1.00126	-0.00125893	54.0005	7.16539e+23	5.41897e-130	3.12459e+128	-1.44045e+58	1.91336e-153	6.19696e-153	1.32228e+153
1.00126	-0.00125893	54.2005	8.75182e+23	1.63216e-130	1.0374e+129	-2.62466e+58	4.71829e-154	1.52815e-153	5.36211e+153
1.00126	-0.00125893	54.4005	1.06895e+24	4.91597e-131	3.44429e+129	-4.78245e+58	1.16352e-154	3.76837e-154	2.17444e+154
1.00126	-0.00125893	54.6005	1.30562e+24	1.48066e-131	1.14355e+130	-8.71419e+58	2.8692e-155	9.2927e-155	8.8178e+154
1.00126	-0.00125893	54.8005	1.59469e+24	4.45967e-132	3.7967e+130	-1.58783e+59	7.07535e-156	2.29155e-155	3.57579e+155
1.00126	-0.00125893	55.0005	1.94775e+24	1.34323e-132	1.26055e+131	-2.89321e+59	1.74476e-156	5.65089e-156	1.45006e+156
1.00126	-0.00125893	55.2005	2.37899e+24	4.04572e-133	4.18517e+131	-5.27178e+59	4.30253e-157	1.39349e-156	5.88027e+156
