T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.205672	0.794328	50	1.31173e+22	3.63615	3.82726e-213	3.63615	1	0.695791
0.369043	0.630957	50	1.31173e+22	2.02647	6.96934e-100	2.02647	1	1.24848
0.498813	0.501187	50	1.31173e+22	1.49925	8.69851e-63	1.49925	0.999987	1.68751
0.601893	0.398107	50	1.31173e+22	1.24226	1.04877e-44	1.24226	0.999809	2.0366
0.683772	0.316228	50	1.31173e+22	1.09266	3.509e-34	1.09266	0.999031	2.31546
0.748811	0.251189	50	1.31173e+22	0.995869	2.24035e-27	0.995869	0.997145	2.54049
0.800474	0.199526	50	1.31173e+22	0.928514	1.20445e-22	0.928514	0.993847	2.72478
0.841511	0.158489	50	1.31173e+22	0.879026	3.54944e-19	0.879026	0.989111	2.87819
0.874107	0.125893	50	1.31173e+22	0.841122	1.58682e-16	0.841122	0.983123	3.00789
0.9	0.1	50	1.31173e+22	0.811148	1.94698e-14	0.811148	0.976172	3.11904
0.920567	0.0794328	50	1.31173e+22	0.786854	9.44666e-13	0.786854	0.968575	3.21534
0.936904	0.0630957	50	1.31173e+22	0.766787	2.29542e-11	0.766787	0.960625	3.29948
0.949881	0.0501187	50	1.31173e+22	0.749969	3.27628e-10	0.749969	0.952569	3.37347
0.960189	0.0398107	50	1.31173e+22	0.735713	3.0722e-09	0.735713	0.944603	3.43884
0.968377	0.0316228	50	1.31173e+22	0.723521	2.05291e-08	0.723521	0.93687	3.49679
0.974881	0.0251189	50	1.31173e+22	0.713021	1.03887e-07	0.713021	0.929475	3.54828
0.980047	0.0199526	50	1.31173e+22	0.703927	4.17169e-07	0.703927	0.922483	3.59412
0.984151	0.0158489	50	1.31173e+22	0.696016	1.37894e-06	0.696016	0.915935	3.63498
0.987411	0.0125893	50	1.31173e+22	0.689107	3.8637e-06	0.689107	0.909847	3.67142
0.99	0.01	50	1.31173e+22	0.683057	9.39831e-06	0.683057	0.904224	3.70394
0.992057	0.00794328	50	1.31173e+22	0.677745	2.02404e-05	0.677745	0.899056	3.73297
0.99369	0.00630957	50	1.31173e+22	0.673071	3.92305e-05	0.673071	0.894326	3.75889
0.994988	0.00501187	50	1.31173e+22	0.668952	6.93835e-05	0.668952	0.890014	3.78203
0.996019	0.00398107	50	1.31173e+22	0.665319	0.000113293	0.665319	0.886096	3.80269
0.996838	0.00316228	50	1.31173e+22	0.662111	0.000172512	0.662111	0.882549	3.82111
0.997488	0.00251189	50	1.31173e+22	0.65928	0.000247105	0.65928	0.879349	3.83752
0.998005	0.00199526	50	1.31173e+22	0.656786	0.000335491	0.656786	0.876477	3.85209
0.998415	0.00158489	50	1.31173e+22	0.654596	0.000434639	0.654596	0.873913	3.86498
0.998741	0.00125893	50	1.31173e+22	0.652681	0.000540536	0.652681	0.871641	3.87632
0.999	0.001	50	1.31173e+22	0.651018	0.000648796	0.651018	0.869645	3.88622
1.00126	-0.00125893	50	1.31173e+22	0.609704	0.00795	0.609704	0.816299	4.14955
1.00158	-0.00158489	50	1.31173e+22	0.561352	0.0209184	0.561352	0.751807	4.50698
1.002	-0.00199526	50	1.31173e+22	0.000626532	7.14667	0.000626532	0.000839446	4038.1
1.00251	-0.00251189	50	1.31173e+22	1.61497e-13	446882	1.61497e-13	2.1649e-13	1.56659e+13
1.00316	-0.00316228	50	1.31173e+22	4.59261e-22	8.38003e+09	4.59261e-22	6.16048e-22	5.50885e+21
1.00398	-0.00398107	50	1.31173e+22	1.1187e-29	5.3693e+13	1.1187e-29	1.50184e-29	2.26155e+29
1.00501	-0.00501187	50	1.31173e+22	1.84868e-36	1.32082e+17	1.84868e-36	2.48437e-36	1.36854e+36
1.00631	-0.00630957	50	1.31173e+22	1.68397e-42	1.38391e+20	1.68397e-42	2.26595e-42	1.5024e+42
1.00794	-0.00794328	50	1.31173e+22	7.02826e-48	6.7741e+22	7.02826e-48	9.47256e-48	3.59976e+47
1.01	-0.01	50	1.31173e+22	1.14003e-52	1.68196e+25	1.14003e-52	1.53965e-52	2.21924e+52
1.01259	-0.0125893	50	1.31173e+22	6.20722e-57	2.27943e+27	6.20722e-57	8.40454e-57	4.0759e+56
1.01585	-0.0158489	50	1.31173e+22	9.95693e-61	1.79975e+29	9.95693e-61	1.3525e-60	2.54094e+60
1.01995	-0.0199526	50	1.31173e+22	4.18948e-64	8.77395e+30	4.18948e-64	5.71379e-64	6.03893e+63
1.02512	-0.0251189	50	1.31173e+22	4.16967e-67	2.78115e+32	4.16967e-67	5.71557e-67	6.06763e+66
1.03162	-0.0316228	50	1.31173e+22	8.95327e-70	6.00184e+33	8.95327e-70	1.23506e-69	2.82578e+69
1.03981	-0.0398107	50	1.31173e+22	3.82142e-72	9.18676e+34	3.82142e-72	5.31329e-72	6.62057e+71
