T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.99	0.01	15.2001	1.01028e+07	0.68351	0.00151359	0.68351	0.904823	3.70148
0.99	0.01	15.4001	1.23395e+07	0.683484	0.00146966	0.683484	0.904789	3.70162
0.99	0.01	15.6001	1.50715e+07	0.683459	0.00142703	0.683459	0.904756	3.70176
0.99	0.01	15.8001	1.84084e+07	0.683437	0.00138566	0.683437	0.904726	3.70188
0.99	0.01	16.0001	2.24841e+07	0.683415	0.0013455	0.683415	0.904698	3.702
0.99	0.01	16.2001	2.74622e+07	0.683395	0.00130652	0.683395	0.904671	3.70211
0.99	0.01	16.4001	3.35423e+07	0.683375	0.00126869	0.683375	0.904645	3.70221
0.99	0.01	16.6001	4.09687e+07	0.683357	0.00123197	0.683357	0.904621	3.70231
0.99	0.01	16.8001	5.00393e+07	0.68334	0.00119632	0.68334	0.904599	3.7024
0.99	0.01	17.0001	6.11181e+07	0.683324	0.00116172	0.683324	0.904577	3.70249
0.99	0.01	17.2001	7.46499e+07	0.683309	0.00112813	0.683309	0.904557	3.70257
0.99	0.01	17.4001	9.11776e+07	0.683295	0.00109552	0.683295	0.904538	3.70265
0.99	0.01	17.6001	1.11365e+08	0.683281	0.00106387	0.683281	0.90452	3.70272
0.99	0.01	17.8001	1.36021e+08	0.683268	0.00103313	0.683268	0.904503	3.70279
0.99	0.01	18.0001	1.66136e+08	0.683256	0.00100329	0.683256	0.904488	3.70286
0.99	0.01	18.2001	2.02919e+08	0.683245	0.000974325	0.683245	0.904473	3.70292
0.99	0.01	18.4001	2.47846e+08	0.683234	0.000946199	0.683234	0.904458	3.70298
0.99	0.01	18.6001	3.0272e+08	0.683224	0.00091889	0.683224	0.904445	3.70303
0.99	0.01	18.8001	3.69743e+08	0.683215	0.000892376	0.683215	0.904433	3.70308
0.99	0.01	19.0001	4.51605e+08	0.683206	0.000866631	0.683206	0.904421	3.70313
0.99	0.01	19.2001	5.51592e+08	0.683197	0.000841634	0.683197	0.90441	3.70318
0.99	0.01	19.4001	6.73716e+08	0.683189	0.000817362	0.683189	0.904399	3.70322
0.99	0.01	19.6001	8.22879e+08	0.683182	0.000793794	0.683182	0.904389	3.70326
0.99	0.01	19.8001	1.00507e+09	0.683175	0.000770909	0.683175	0.90438	3.7033
0.99	0.01	20.0001	1.22759e+09	0.683168	0.000748687	0.683168	0.904371	3.70333
0.99	0.01	20.2002	1.49953e+09	0.683162	0.000727098	0.683162	0.904362	3.70337
0.99	0.01	20.4002	1.83153e+09	0.683156	0.000706145	0.683156	0.904355	3.7034
0.99	0.01	20.6002	2.23704e+09	0.68315	0.000685798	0.68315	0.904347	3.70343
0.99	0.01	20.8002	2.73233e+09	0.683145	0.000666039	0.683145	0.90434	3.70346
0.99	0.01	21.0002	3.33727e+09	0.68314	0.000646852	0.68314	0.904334	3.70349
0.99	0.01	21.2002	4.07615e+09	0.683135	0.000628219	0.683135	0.904327	3.70351
0.99	0.01	21.4002	4.97862e+09	0.683131	0.000610125	0.683131	0.904321	3.70354
0.99	0.01	21.6002	6.0809e+09	0.683127	0.000592554	0.683127	0.904316	3.70356
0.99	0.01	21.8002	7.42723e+09	0.683123	0.00057549	0.683123	0.904311	3.70358
0.99	0.01	22.0002	9.07164e+09	0.683119	0.000558919	0.683119	0.904306	3.7036
0.99	0.01	22.2002	1.10801e+10	0.683115	0.000542826	0.683115	0.904301	3.70362
0.99	0.01	22.4002	1.35333e+10	0.683112	0.000527198	0.683112	0.904297	3.70364
0.99	0.01	22.6002	1.65296e+10	0.683109	0.000512021	0.683109	0.904293	3.70365
0.99	0.01	22.8002	2.01893e+10	0.683106	0.000497281	0.683106	0.904289	3.70367
0.99	0.01	23.0002	2.46593e+10	0.683103	0.000482967	0.683103	0.904285	3.70369
0.99	0.01	23.2002	3.01189e+10	0.683101	0.000469066	0.683101	0.904282	3.7037
0.99	0.01	23.4002	3.67873e+10	0.683098	0.000455565	0.683098	0.904278	3.70371
0.99	0.01	23.6002	4.49321e+10	0.683096	0.000442454	0.683096	0.904275	3.70373
0.99	0.01	23.8002	5.48802e+10	0.683094	0.000429721	0.683094	0.904272	3.70374
0.99	0.01	24.0002	6.70309e+10	0.683092	0.000417354	0.683092	0.90427	3.70375
0.99	0.01	24.2002	8.18717e+10	0.68309	0.000405344	0.68309	0.904267	3.70376
0.99	0.01	24.4002	9.99983e+10	0.683088	0.000393681	0.683088	0.904264	3.70377
0.99	0.01	24.6002	1.22138e+11	0.683086	0.000382353	0.683086	0.904262	3.70378
0.99	0.01	24.8002	1.4918e+11	0.683084	0.000371351	0.683084	0.90426	3.70379
0.99	0.01	25.0002	1.82209e+11	0.683083	0.000360667	0.683083	0.904258	3.7038
0.99	0.01	25.2002	2.2255e+11	0.683081	0.00035029	0.683081	0.904256	3.7038
0.99	0.01	25.4002	2.71824e+11	0.68308	0.000340212	0.68308	0.904254	3.70381
0.99	0.01	25.6002	3.32006e+11	0.683079	0.000330424	0.683079	0.904252	3.70382
0.99	0.01	25.8002	4.05513e+11	0.683077	0.000320918	0.683077	0.904251	3.70383
0.99	0.01	26.0002	4.95295e+11	0.683076	0.000311686	0.683076	0.904249	3.70383
0.99	0.01	26.2002	6.04955e+11	0.683075	0.00030272	0.683075	0.904248	3.70384
0.99	0.01	26.4002	7.38893e+11	0.683074	0.000294012	0.683074	0.904247	3.70384
0.99	0.01	26.6002	9.02486e+11	0.683073	0.000285554	0.683073	0.904245	3.70385
0.99	0.01	26.8002	1.1023e+12	0.683072	0.00027734	0.683072	0.904244	3.70385
0.99	0.01	27.0002	1.34635e+12	0.683071	0.000269362	0.683071	0.904243	3.70386
0.99	0.01	27.2002	1.64444e+12	0.683071	0.000261614	0.683071	0.904242	3.70386
0.99	0.01	27.4002	2.00852e+12	0.68307	0.000254089	0.68307	0.904241	3.70387
0.99	0.01	27.6002	2.45321e+12	0.683069	0.000246781	0.683069	0.90424	3.70387
0.99	0.01	27.8002	2.99636e+12	0.683068	0.000239683	0.683068	0.904239	3.70387
0.99	0.01	28.0002	3.65976e+12	0.683068	0.000232789	0.683068	0.904238	3.70388
0.99	0.01	28.2002	4.47004e+12	0.683067	0.000226093	0.683067	0.904237	3.70388
0.99	0.01	28.4002	5.45972e+12	0.683067	0.00021959	0.683067	0.904236	3.70388
0.99	0.01	28.6002	6.66852e+12	0.683066	0.000213275	0.683066	0.904236	3.70389
0.99	0.01	28.8002	8.14495e+12	0.683066	0.000207141	0.683066	0.904235	3.70389
0.99	0.01	29.0002	9.94827e+12	0.683065	0.000201183	0.683065	0.904234	3.70389
0.99	0.01	29.2002	1.21508e+13	0.683065	0.000195397	0.683065	0.904234	3.7039
0.99	0.01	29.4002	1.48411e+13	0.683064	0.000189777	0.683064	0.904233	3.7039
0.99	0.01	29.6002	1.81269e+13	0.683064	0.000184319	0.683064	0.904233	3.7039
0.99	0.01	29.8002	2.21403e+13	0.683063	0.000179018	0.683063	0.904232	3.7039
0.99	0.01	30.0002	2.70422e+13	0.683063	0.00017387	0.683063	0.904232	3.7039
0.99	0.01	30.2003	3.30327e+13	0.683063	0.000168867	0.683063	0.904231	3.70391
0.99	0.01	30.4003	4.03462e+13	0.683062	0.00016401	0.683062	0.904231	3.70391
0.99	0.01	30.6003	4.9279e+13	0.683062	0.000159294	0.683062	0.90423	3.70391
0.99	0.01	30.8003	6.01895e+13	0.683062	0.000154712	0.683062	0.90423	3.70391
0.99	0.01	31.0003	7.35156e+13	0.683062	0.000150263	0.683062	0.90423	3.70391
0.99	0.01	31.2003	8.97922e+13	0.683061	0.000145942	0.683061	0.904229	3.70391
0.99	0.01	31.4003	1.09672e+14	0.683061	0.000141745	0.683061	0.904229	3.70391
0.99	0.01	31.6003	1.33954e+14	0.683061	0.000137668	0.683061	0.904229	3.70392
0.99	0.01	31.8003	1.63612e+14	0.683061	0.000133709	0.683061	0.904229	3.70392
0.99	0.01	32.0003	1.99836e+14	0.68306	0.000129864	0.68306	0.904228	3.70392
0.99	0.01	32.2003	2.44081e+14	0.68306	0.00012613	0.68306	0.904228	3.70392
0.99	0.01	32.4003	2.98121e+14	0.68306	0.000122502	0.68306	0.904228	3.70392
0.99	0.01	32.6003	3.64125e+14	0.68306	0.000118979	0.68306	0.904228	3.70392
0.99	0.01	32.8003	4.44744e+14	0.68306	0.000115558	0.68306	0.904227	3.70392
0.99	0.01	33.0003	5.43211e+14	0.68306	0.000112235	0.68306	0.904227	3.70392
0.99	0.01	33.2003	6.6348e+14	0.683059	0.000109007	0.683059	0.904227	3.70392
0.99	0.01	33.4003	8.10376e+14	0.683059	0.000105872	0.683059	0.904227	3.70392
0.99	0.01	33.6003	9.89795e+14	0.683059	0.000102828	0.683059	0.904227	3.70393
0.99	0.01	33.8003	1.20894e+15	0.683059	9.98708e-05	0.683059	0.904226	3.70393
0.99	0.01	34.0003	1.4766e+15	0.683059	9.69988e-05	0.683059	0.904226	3.70393
0.99	0.01	34.2003	1.80352e+15	0.683059	9.42094e-05	0.683059	0.904226	3.70393
0.99	0.01	34.4003	2.20283e+15	0.683059	9.15003e-05	0.683059	0.904226	3.70393
0.99	0.01	34.6003	2.69054e+15	0.683059	8.8869e-05	0.683059	0.904226	3.70393
0.99	0.01	34.8003	3.28624e+15	0.683059	8.63134e-05	0.683059	0.904226	3.70393
0.99	0.01	35.0003	4.01382e+15	0.683058	8.38313e-05	0.683058	0.904226	3.70393
0.99	0.01	35.2003	4.90249e+15	0.683058	8.14206e-05	0.683058	0.904226	3.70393
0.99	0.01	35.4003	5.98791e+15	0.683058	7.90792e-05	0.683058	0.904225	3.70393
0.99	0.01	35.6003	7.31365e+15	0.683058	7.68052e-05	0.683058	0.904225	3.70393
0.99	0.01	35.8003	8.93292e+15	0.683058	7.45965e-05	0.683058	0.904225	3.70393
0.99	0.01	36.0003	1.09107e+16	0.683058	7.24514e-05	0.683058	0.904225	3.70393
0.99	0.01	36.2003	1.33263e+16	0.683058	7.03679e-05	0.683058	0.904225	3.70393
0.99	0.01	36.4003	1.62768e+16	0.683058	6.83444e-05	0.683058	0.904225	3.70393
0.99	0.01	36.6003	1.98806e+16	0.683058	6.63791e-05	0.683058	0.904225	3.70393
0.99	0.01	36.8003	2.42822e+16	0.683058	6.44703e-05	0.683058	0.904225	3.70393
0.99	0.01	37.0003	2.96583e+16	0.683058	6.26163e-05	0.683058	0.904225	3.70393
0.99	0.01	37.2003	3.62248e+16	0.683058	6.08157e-05	0.683058	0.904225	3.70393
0.99	0.01	37.4003	4.4245e+16	0.683058	5.90669e-05	0.683058	0.904225	3.70393
0.99	0.01	37.6003	5.4041e+16	0.683058	5.73683e-05	0.683058	0.904225	3.70393
0.99	0.01	37.8003	6.60058e+16	0.683058	5.57186e-05	0.683058	0.904225	3.70393
0.99	0.01	38.0003	8.06197e+16	0.683058	5.41164e-05	0.683058	0.904225	3.70393
0.99	0.01	38.2003	9.84691e+16	0.683058	5.25602e-05	0.683058	0.904225	3.70393
0.99	0.01	38.4003	1.2027e+17	0.683058	5.10488e-05	0.683058	0.904224	3.70393
0.99	0.01	38.6003	1.46899e+17	0.683058	4.95808e-05	0.683058	0.904224	3.70393
0.99	0.01	38.8003	1.79422e+17	0.683058	4.8155e-05	0.683058	0.904224	3.70393
0.99	0.01	39.0003	2.19147e+17	0.683057	4.67703e-05	0.683057	0.904224	3.70393
0.99	0.01	39.2003	2.67667e+17	0.683057	4.54254e-05	0.683057	0.904224	3.70393
0.99	0.01	39.4003	3.26929e+17	0.683057	4.41191e-05	0.683057	0.904224	3.70393
0.99	0.01	39.6003	3.99312e+17	0.683057	4.28504e-05	0.683057	0.904224	3.70393
0.99	0.01	39.8003	4.87721e+17	0.683057	4.16182e-05	0.683057	0.904224	3.70393
0.99	0.01	40.0003	5.95703e+17	0.683057	4.04214e-05	0.683057	0.904224	3.70393
0.99	0.01	40.2004	7.27667e+17	0.683057	3.92585e-05	0.683057	0.904224	3.70393
0.99	0.01	40.4004	8.88774e+17	0.683057	3.81296e-05	0.683057	0.904224	3.70393
0.99	0.01	40.6004	1.08555e+18	0.683057	3.70331e-05	0.683057	0.904224	3.70394
0.99	0.01	40.8004	1.32589e+18	0.683057	3.59682e-05	0.683057	0.904224	3.70394
0.99	0.01	41.0004	1.61945e+18	0.683057	3.49339e-05	0.683057	0.904224	3.70394
0.99	0.01	41.2004	1.978e+18	0.683057	3.39293e-05	0.683057	0.904224	3.70394
0.99	0.01	41.4004	2.41594e+18	0.683057	3.29537e-05	0.683057	0.904224	3.70394
0.99	0.01	41.6004	2.95083e+18	0.683057	3.2006e-05	0.683057	0.904224	3.70394
0.99	0.01	41.8004	3.60416e+18	0.683057	3.10857e-05	0.683057	0.904224	3.70394
0.99	0.01	42.0004	4.40213e+18	0.683057	3.01918e-05	0.683057	0.904224	3.70394
0.99	0.01	42.2004	5.37677e+18	0.683057	2.93236e-05	0.683057	0.904224	3.70394
0.99	0.01	42.4004	6.5672e+18	0.683057	2.84804e-05	0.683057	0.904224	3.70394
0.99	0.01	42.6004	8.0212e+18	0.683057	2.76614e-05	0.683057	0.904224	3.70394
0.99	0.01	42.8004	9.79711e+18	0.683057	2.68659e-05	0.683057	0.904224	3.70394
0.99	0.01	43.0004	1.19662e+19	0.683057	2.60934e-05	0.683057	0.904224	3.70394
0.99	0.01	43.2004	1.46156e+19	0.683057	2.53431e-05	0.683057	0.904224	3.70394
0.99	0.01	43.4004	1.78515e+19	0.683057	2.46143e-05	0.683057	0.904224	3.70394
0.99	0.01	43.6004	2.18039e+19	0.683057	2.39065e-05	0.683057	0.904224	3.70394
0.99	0.01	43.8004	2.66313e+19	0.683057	2.3219e-05	0.683057	0.904224	3.70394
0.99	0.01	44.0004	3.25276e+19	0.683057	2.25513e-05	0.683057	0.904224	3.70394
0.99	0.01	44.2004	3.97292e+19	0.683057	2.19029e-05	0.683057	0.904224	3.70394
0.99	0.01	44.4004	4.85254e+19	0.683057	2.1273e-05	0.683057	0.904224	3.70394
0.99	0.01	44.6004	5.92691e+19	0.683057	2.06613e-05	0.683057	0.904224	3.70394
0.99	0.01	44.8004	7.23914e+19	0.683057	2.00672e-05	0.683057	0.904224	3.70394
0.99	0.01	45.0004	8.84191e+19	0.683057	1.94901e-05	0.683057	0.904224	3.70394
0.99	0.01	45.2004	1.07995e+20	0.683057	1.89297e-05	0.683057	0.904224	3.70394
0.99	0.01	45.4004	1.31906e+20	0.683057	1.83853e-05	0.683057	0.904224	3.70394
0.99	0.01	45.6004	1.6111e+20	0.683057	1.78566e-05	0.683057	0.904224	3.70394
0.99	0.01	45.8004	1.9678e+20	0.683057	1.73432e-05	0.683057	0.904224	3.70394
0.99	0.01	46.0004	2.40348e+20	0.683057	1.68444e-05	0.683057	0.904224	3.70394
0.99	0.01	46.2004	2.93562e+20	0.683057	1.63601e-05	0.683057	0.904224	3.70394
0.99	0.01	46.4004	3.58557e+20	0.683057	1.58896e-05	0.683057	0.904224	3.70394
0.99	0.01	46.6004	4.37943e+20	0.683057	1.54327e-05	0.683057	0.904224	3.70394
0.99	0.01	46.8004	5.34904e+20	0.683057	1.49889e-05	0.683057	0.904224	3.70394
0.99	0.01	47.0004	6.53333e+20	0.683057	1.45579e-05	0.683057	0.904224	3.70394
0.99	0.01	47.2004	7.97983e+20	0.683057	1.41393e-05	0.683057	0.904224	3.70394
0.99	0.01	47.4004	9.74659e+20	0.683057	1.37327e-05	0.683057	0.904224	3.70394
0.99	0.01	47.6004	1.19045e+21	0.683057	1.33378e-05	0.683057	0.904224	3.70394
0.99	0.01	47.8004	1.45402e+21	0.683057	1.29542e-05	0.683057	0.904224	3.70394
0.99	0.01	48.0004	1.77594e+21	0.683057	1.25817e-05	0.683057	0.904224	3.70394
0.99	0.01	48.2004	2.16914e+21	0.683057	1.22199e-05	0.683057	0.904224	3.70394
0.99	0.01	48.4004	2.6494e+21	0.683057	1.18685e-05	0.683057	0.904224	3.70394
0.99	0.01	48.6004	3.23598e+21	0.683057	1.15272e-05	0.683057	0.904224	3.70394
0.99	0.01	48.8004	3.95244e+21	0.683057	1.11958e-05	0.683057	0.904224	3.70394
0.99	0.01	49.0004	4.82752e+21	0.683057	1.08738e-05	0.683057	0.904224	3.70394
0.99	0.01	49.2004	5.89634e+21	0.683057	1.05611e-05	0.683057	0.904224	3.70394
0.99	0.01	49.4004	7.20181e+21	0.683057	1.02574e-05	0.683057	0.904224	3.70394
0.99	0.01	49.6004	8.79631e+21	0.683057	9.96248e-06	0.683057	0.904224	3.70394
0.99	0.01	49.8004	1.07438e+22	0.683057	9.676e-06	0.683057	0.904224	3.70394
0.99	0.01	50.0004	1.31226e+22	0.683057	9.39776e-06	0.683057	0.904224	3.70394
0.99	0.01	50.2005	1.60295e+22	0.683057	9.12739e-06	0.683057	0.904224	3.70394
0.99	0.01	50.4005	1.95785e+22	0.683057	8.86492e-06	0.683057	0.904224	3.70394
0.99	0.01	50.6005	2.39132e+22	0.683057	8.61e-06	0.683057	0.904224	3.70394
0.99	0.01	50.8005	2.92077e+22	0.683057	8.36242e-06	0.683057	0.904224	3.70394
0.99	0.01	51.0005	3.56744e+22	0.683057	8.12195e-06	0.683057	0.904224	3.70394
0.99	0.01	51.2005	4.35728e+22	0.683057	7.88839e-06	0.683057	0.904224	3.70394
0.99	0.01	51.4005	5.32199e+22	0.683057	7.66156e-06	0.683057	0.904224	3.70394
0.99	0.01	51.6005	6.50029e+22	0.683057	7.44124e-06	0.683057	0.904224	3.70394
0.99	0.01	51.8005	7.93948e+22	0.683057	7.22726e-06	0.683057	0.904224	3.70394
0.99	0.01	52.0005	9.6973e+22	0.683057	7.01944e-06	0.683057	0.904224	3.70394
0.99	0.01	52.2005	1.18443e+23	0.683057	6.81759e-06	0.683057	0.904224	3.70394
0.99	0.01	52.4005	1.44667e+23	0.683057	6.62154e-06	0.683057	0.904224	3.70394
0.99	0.01	52.6005	1.76696e+23	0.683057	6.43113e-06	0.683057	0.904224	3.70394
0.99	0.01	52.8005	2.15817e+23	0.683057	6.2462e-06	0.683057	0.904224	3.70394
0.99	0.01	53.0005	2.636e+23	0.683057	6.06658e-06	0.683057	0.904224	3.70394
0.99	0.01	53.2005	3.21962e+23	0.683057	5.89213e-06	0.683057	0.904224	3.70394
0.99	0.01	53.4005	3.93245e+23	0.683057	5.7227e-06	0.683057	0.904224	3.70394
0.99	0.01	53.6005	4.8031e+23	0.683057	5.55814e-06	0.683057	0.904224	3.70394
0.99	0.01	53.8005	5.86652e+23	0.683057	5.39831e-06	0.683057	0.904224	3.70394
0.99	0.01	54.0005	7.16539e+23	0.683057	5.24308e-06	0.683057	0.904224	3.70394
0.99	0.01	54.2005	8.75182e+23	0.683057	5.09231e-06	0.683057	0.904224	3.70394
0.99	0.01	54.4005	1.06895e+24	0.683057	4.94587e-06	0.683057	0.904224	3.70394
0.99	0.01	54.6005	1.30562e+24	0.683057	4.80365e-06	0.683057	0.904224	3.70394
0.99	0.01	54.8005	1.59469e+24	0.683057	4.66552e-06	0.683057	0.904224	3.70394
0.99	0.01	55.0005	1.94775e+24	0.683057	4.53136e-06	0.683057	0.904224	3.70394
0.99	0.01	55.2005	2.37899e+24	0.683057	4.40105e-06	0.683057	0.904224	3.70394
0.99	0.01	55.4005	2.90571e+24	0.683057	4.2745e-06	0.683057	0.904224	3.70394
0.99	0.01	55.6005	3.54904e+24	0.683057	4.15158e-06	0.683057	0.904224	3.70394
0.99	0.01	55.8005	4.33481e+24	0.683057	4.0322e-06	0.683057	0.904224	3.70394
0.99	0.01	56.0005	5.29455e+24	0.683057	3.91625e-06	0.683057	0.904224	3.70394
0.99	0.01	56.2005	6.46677e+24	0.683057	3.80363e-06	0.683057	0.904224	3.70394
0.99	0.01	56.4005	7.89853e+24	0.683057	3.69426e-06	0.683057	0.904224	3.70394
0.99	0.01	56.6005	9.64729e+24	0.683057	3.58803e-06	0.683057	0.904224	3.70394
0.99	0.01	56.8005	1.17832e+25	0.683057	3.48485e-06	0.683057	0.904224	3.70394
0.99	0.01	57.0005	1.43921e+25	0.683057	3.38464e-06	0.683057	0.904224	3.70394
0.99	0.01	57.2005	1.75785e+25	0.683057	3.28731e-06	0.683057	0.904224	3.70394
0.99	0.01	57.4005	2.14704e+25	0.683057	3.19278e-06	0.683057	0.904224	3.70394
0.99	0.01	57.6005	2.62241e+25	0.683057	3.10097e-06	0.683057	0.904224	3.70394
0.99	0.01	57.8005	3.20301e+25	0.683057	3.0118e-06	0.683057	0.904224	3.70394
0.99	0.01	58.0005	3.91217e+25	0.683057	2.92519e-06	0.683057	0.904224	3.70394
0.99	0.01	58.2005	4.77833e+25	0.683057	2.84108e-06	0.683057	0.904224	3.70394
0.99	0.01	58.4005	5.83627e+25	0.683057	2.75938e-06	0.683057	0.904224	3.70394
0.99	0.01	58.6005	7.12844e+25	0.683057	2.68003e-06	0.683057	0.904224	3.70394
0.99	0.01	58.8005	8.70669e+25	0.683057	2.60296e-06	0.683057	0.904224	3.70394
0.99	0.01	59.0005	1.06344e+26	0.683057	2.52811e-06	0.683057	0.904224	3.70394
0.99	0.01	59.2005	1.29889e+26	0.683057	2.45542e-06	0.683057	0.904224	3.70394
0.99	0.01	59.4005	1.58646e+26	0.683057	2.38481e-06	0.683057	0.904224	3.70394
