T/Tc	1-T/Tc	l	a	K	y	Kr	Kr/K0	a0/Kr
0.9999	0.0001	13.4001	1.66998e+06	0.655914	0.00459734	0.655914	0.876975	3.85721
0.9999	0.0001	13.6001	2.03971e+06	0.655691	0.00454226	0.655691	0.876677	3.85852
0.9999	0.0001	13.8001	2.49131e+06	0.655474	0.00448847	0.655474	0.876386	3.8598
0.9999	0.0001	14.0001	3.04289e+06	0.655262	0.00443591	0.655262	0.876103	3.86105
0.9999	0.0001	14.2001	3.7166e+06	0.655055	0.00438454	0.655055	0.875826	3.86227
0.9999	0.0001	14.4001	4.53946e+06	0.654852	0.00433432	0.654852	0.875556	3.86347
0.9999	0.0001	14.6001	5.54451e+06	0.654655	0.00428522	0.654655	0.875292	3.86463
0.9999	0.0001	14.8001	6.77208e+06	0.654462	0.00423719	0.654462	0.875034	3.86577
0.9999	0.0001	15.0001	8.27144e+06	0.654273	0.0041902	0.654273	0.874781	3.86689
0.9999	0.0001	15.2001	1.01028e+07	0.654089	0.00414422	0.654089	0.874535	3.86798
0.9999	0.0001	15.4001	1.23395e+07	0.653909	0.00409922	0.653909	0.874294	3.86904
0.9999	0.0001	15.6001	1.50715e+07	0.653732	0.00405515	0.653732	0.874058	3.87008
0.9999	0.0001	15.8001	1.84084e+07	0.65356	0.004012	0.65356	0.873828	3.87111
0.9999	0.0001	16.0001	2.24841e+07	0.653391	0.00396974	0.653391	0.873602	3.8721
0.9999	0.0001	16.2001	2.74622e+07	0.653226	0.00392833	0.653226	0.873381	3.87308
0.9999	0.0001	16.4001	3.35423e+07	0.653065	0.00388775	0.653065	0.873165	3.87404
0.9999	0.0001	16.6001	4.09687e+07	0.652906	0.00384798	0.652906	0.872954	3.87498
0.9999	0.0001	16.8001	5.00393e+07	0.652751	0.00380899	0.652751	0.872747	3.8759
0.9999	0.0001	17.0001	6.11181e+07	0.6526	0.00377076	0.6526	0.872544	3.8768
0.9999	0.0001	17.2001	7.46499e+07	0.652451	0.00373326	0.652451	0.872345	3.87769
0.9999	0.0001	17.4001	9.11776e+07	0.652305	0.00369648	0.652305	0.87215	3.87855
0.9999	0.0001	17.6001	1.11365e+08	0.652163	0.00366039	0.652163	0.871959	3.8794
0.9999	0.0001	17.8001	1.36021e+08	0.652023	0.00362498	0.652023	0.871772	3.88023
0.9999	0.0001	18.0001	1.66136e+08	0.651885	0.00359022	0.651885	0.871589	3.88105
0.9999	0.0001	18.2001	2.02919e+08	0.651751	0.0035561	0.651751	0.871409	3.88185
0.9999	0.0001	18.4001	2.47846e+08	0.651619	0.0035226	0.651619	0.871232	3.88264
0.9999	0.0001	18.6001	3.0272e+08	0.651489	0.0034897	0.651489	0.871059	3.88341
0.9999	0.0001	18.8001	3.69743e+08	0.651362	0.00345739	0.651362	0.870889	3.88417
0.9999	0.0001	19.0001	4.51605e+08	0.651238	0.00342564	0.651238	0.870723	3.88491
0.9999	0.0001	19.2001	5.51592e+08	0.651116	0.00339445	0.651116	0.870559	3.88564
0.9999	0.0001	19.4001	6.73716e+08	0.650995	0.0033638	0.650995	0.870399	3.88636
0.9999	0.0001	19.6001	8.22879e+08	0.650878	0.00333368	0.650878	0.870241	3.88706
0.9999	0.0001	19.8001	1.00507e+09	0.650762	0.00330407	0.650762	0.870087	3.88775
0.9999	0.0001	20.0001	1.22759e+09	0.650648	0.00327496	0.650648	0.869935	3.88843
0.9999	0.0001	20.2002	1.49953e+09	0.650537	0.00324632	0.650537	0.869785	3.8891
0.9999	0.0001	20.4002	1.83153e+09	0.650427	0.00321817	0.650427	0.869639	3.88975
0.9999	0.0001	20.6002	2.23704e+09	0.650319	0.00319048	0.650319	0.869495	3.8904
0.9999	0.0001	20.8002	2.73233e+09	0.650213	0.00316324	0.650213	0.869353	3.89103
0.9999	0.0001	21.0002	3.33727e+09	0.650109	0.00313644	0.650109	0.869214	3.89165
0.9999	0.0001	21.2002	4.07615e+09	0.650007	0.00311007	0.650007	0.869077	3.89227
0.9999	0.0001	21.4002	4.97862e+09	0.649907	0.00308412	0.649907	0.868943	3.89287
0.9999	0.0001	21.6002	6.0809e+09	0.649808	0.00305857	0.649808	0.868811	3.89346
0.9999	0.0001	21.8002	7.42723e+09	0.649711	0.00303342	0.649711	0.868681	3.89404
0.9999	0.0001	22.0002	9.07164e+09	0.649615	0.00300867	0.649615	0.868553	3.89461
0.9999	0.0001	22.2002	1.10801e+10	0.649521	0.00298429	0.649521	0.868427	3.89518
0.9999	0.0001	22.4002	1.35333e+10	0.649429	0.00296028	0.649429	0.868304	3.89573
0.9999	0.0001	22.6002	1.65296e+10	0.649338	0.00293664	0.649338	0.868182	3.89628
0.9999	0.0001	22.8002	2.01893e+10	0.649248	0.00291335	0.649248	0.868063	3.89681
0.9999	0.0001	23.0002	2.46593e+10	0.64916	0.0028904	0.64916	0.867945	3.89734
0.9999	0.0001	23.2002	3.01189e+10	0.649074	0.0028678	0.649074	0.867829	3.89786
0.9999	0.0001	23.4002	3.67873e+10	0.648988	0.00284552	0.648988	0.867715	3.89838
0.9999	0.0001	23.6002	4.49321e+10	0.648904	0.00282357	0.648904	0.867603	3.89888
0.9999	0.0001	23.8002	5.48802e+10	0.648822	0.00280193	0.648822	0.867492	3.89938
0.9999	0.0001	24.0002	6.70309e+10	0.64874	0.0027806	0.64874	0.867384	3.89987
0.9999	0.0001	24.2002	8.18717e+10	0.64866	0.00275957	0.64866	0.867277	3.90035
0.9999	0.0001	24.4002	9.99983e+10	0.648581	0.00273884	0.648581	0.867171	3.90082
0.9999	0.0001	24.6002	1.22138e+11	0.648504	0.0027184	0.648504	0.867067	3.90129
0.9999	0.0001	24.8002	1.4918e+11	0.648427	0.00269825	0.648427	0.866965	3.90175
0.9999	0.0001	25.0002	1.82209e+11	0.648352	0.00267837	0.648352	0.866864	3.9022
0.9999	0.0001	25.2002	2.2255e+11	0.648278	0.00265876	0.648278	0.866765	3.90265
0.9999	0.0001	25.4002	2.71824e+11	0.648204	0.00263941	0.648204	0.866667	3.90309
0.9999	0.0001	25.6002	3.32006e+11	0.648132	0.00262033	0.648132	0.866571	3.90352
0.9999	0.0001	25.8002	4.05513e+11	0.648061	0.0026015	0.648061	0.866476	3.90395
0.9999	0.0001	26.0002	4.95295e+11	0.647991	0.00258293	0.647991	0.866382	3.90437
0.9999	0.0001	26.2002	6.04955e+11	0.647922	0.00256459	0.647922	0.86629	3.90479
0.9999	0.0001	26.4002	7.38893e+11	0.647854	0.0025465	0.647854	0.866199	3.9052
0.9999	0.0001	26.6002	9.02486e+11	0.647787	0.00252864	0.647787	0.866109	3.9056
0.9999	0.0001	26.8002	1.1023e+12	0.647721	0.00251101	0.647721	0.866021	3.906
0.9999	0.0001	27.0002	1.34635e+12	0.647656	0.00249361	0.647656	0.865934	3.90639
0.9999	0.0001	27.2002	1.64444e+12	0.647592	0.00247643	0.647592	0.865848	3.90678
0.9999	0.0001	27.4002	2.00852e+12	0.647529	0.00245946	0.647529	0.865763	3.90716
0.9999	0.0001	27.6002	2.45321e+12	0.647466	0.00244271	0.647466	0.86568	3.90754
0.9999	0.0001	27.8002	2.99636e+12	0.647404	0.00242617	0.647404	0.865597	3.90791
0.9999	0.0001	28.0002	3.65976e+12	0.647344	0.00240983	0.647344	0.865516	3.90828
0.9999	0.0001	28.2002	4.47004e+12	0.647284	0.00239369	0.647284	0.865436	3.90864
0.9999	0.0001	28.4002	5.45972e+12	0.647225	0.00237775	0.647225	0.865357	3.909
0.9999	0.0001	28.6002	6.66852e+12	0.647166	0.002362	0.647166	0.865279	3.90935
0.9999	0.0001	28.8002	8.14495e+12	0.647109	0.00234645	0.647109	0.865202	3.9097
0.9999	0.0001	29.0002	9.94827e+12	0.647052	0.00233107	0.647052	0.865126	3.91004
0.9999	0.0001	29.2002	1.21508e+13	0.646996	0.00231589	0.646996	0.865051	3.91038
0.9999	0.0001	29.4002	1.48411e+13	0.64694	0.00230088	0.64694	0.864977	3.91072
0.9999	0.0001	29.6002	1.81269e+13	0.646886	0.00228604	0.646886	0.864904	3.91105
0.9999	0.0001	29.8002	2.21403e+13	0.646832	0.00227138	0.646832	0.864832	3.91137
0.9999	0.0001	30.0002	2.70422e+13	0.646779	0.00225689	0.646779	0.864761	3.91169
0.9999	0.0001	30.2003	3.30327e+13	0.646726	0.00224256	0.646726	0.864691	3.91201
0.9999	0.0001	30.4003	4.03462e+13	0.646674	0.00222841	0.646674	0.864621	3.91232
0.9999	0.0001	30.6003	4.9279e+13	0.646623	0.00221441	0.646623	0.864553	3.91263
0.9999	0.0001	30.8003	6.01895e+13	0.646573	0.00220057	0.646573	0.864485	3.91294
0.9999	0.0001	31.0003	7.35156e+13	0.646523	0.00218688	0.646523	0.864419	3.91324
0.9999	0.0001	31.2003	8.97922e+13	0.646473	0.00217335	0.646473	0.864353	3.91354
0.9999	0.0001	31.4003	1.09672e+14	0.646425	0.00215997	0.646425	0.864288	3.91384
0.9999	0.0001	31.6003	1.33954e+14	0.646377	0.00214674	0.646377	0.864223	3.91413
0.9999	0.0001	31.8003	1.63612e+14	0.646329	0.00213365	0.646329	0.86416	3.91441
0.9999	0.0001	32.0003	1.99836e+14	0.646282	0.0021207	0.646282	0.864097	3.9147
0.9999	0.0001	32.2003	2.44081e+14	0.646236	0.0021079	0.646236	0.864035	3.91498
0.9999	0.0001	32.4003	2.98121e+14	0.64619	0.00209523	0.64619	0.863974	3.91526
0.9999	0.0001	32.6003	3.64125e+14	0.646145	0.0020827	0.646145	0.863914	3.91553
0.9999	0.0001	32.8003	4.44744e+14	0.6461	0.0020703	0.6461	0.863854	3.9158
0.9999	0.0001	33.0003	5.43211e+14	0.646056	0.00205803	0.646056	0.863795	3.91607
0.9999	0.0001	33.2003	6.6348e+14	0.646013	0.0020459	0.646013	0.863737	3.91633
0.9999	0.0001	33.4003	8.10376e+14	0.64597	0.00203388	0.64597	0.863679	3.91659
0.9999	0.0001	33.6003	9.89795e+14	0.645927	0.002022	0.645927	0.863622	3.91685
0.9999	0.0001	33.8003	1.20894e+15	0.645885	0.00201023	0.645885	0.863566	3.91711
0.9999	0.0001	34.0003	1.4766e+15	0.645843	0.00199859	0.645843	0.86351	3.91736
0.9999	0.0001	34.2003	1.80352e+15	0.645802	0.00198707	0.645802	0.863456	3.91761
0.9999	0.0001	34.4003	2.20283e+15	0.645762	0.00197566	0.645762	0.863401	3.91785
0.9999	0.0001	34.6003	2.69054e+15	0.645722	0.00196437	0.645722	0.863348	3.9181
0.9999	0.0001	34.8003	3.28624e+15	0.645682	0.00195319	0.645682	0.863295	3.91834
0.9999	0.0001	35.0003	4.01382e+15	0.645643	0.00194213	0.645643	0.863242	3.91858
0.9999	0.0001	35.2003	4.90249e+15	0.645604	0.00193117	0.645604	0.86319	3.91881
0.9999	0.0001	35.4003	5.98791e+15	0.645566	0.00192032	0.645566	0.863139	3.91904
0.9999	0.0001	35.6003	7.31365e+15	0.645528	0.00190958	0.645528	0.863088	3.91927
0.9999	0.0001	35.8003	8.93292e+15	0.64549	0.00189895	0.64549	0.863038	3.9195
0.9999	0.0001	36.0003	1.09107e+16	0.645453	0.00188842	0.645453	0.862989	3.91973
0.9999	0.0001	36.2003	1.33263e+16	0.645417	0.00187798	0.645417	0.86294	3.91995
0.9999	0.0001	36.4003	1.62768e+16	0.64538	0.00186765	0.64538	0.862891	3.92017
0.9999	0.0001	36.6003	1.98806e+16	0.645344	0.00185742	0.645344	0.862843	3.92039
0.9999	0.0001	36.8003	2.42822e+16	0.645309	0.00184729	0.645309	0.862796	3.9206
0.9999	0.0001	37.0003	2.96583e+16	0.645274	0.00183725	0.645274	0.862749	3.92082
0.9999	0.0001	37.2003	3.62248e+16	0.645239	0.00182731	0.645239	0.862703	3.92103
0.9999	0.0001	37.4003	4.4245e+16	0.645205	0.00181746	0.645205	0.862657	3.92123
0.9999	0.0001	37.6003	5.4041e+16	0.645171	0.0018077	0.645171	0.862611	3.92144
0.9999	0.0001	37.8003	6.60058e+16	0.645138	0.00179803	0.645138	0.862567	3.92164
0.9999	0.0001	38.0003	8.06197e+16	0.645104	0.00178846	0.645104	0.862522	3.92185
0.9999	0.0001	38.2003	9.84691e+16	0.645071	0.00177896	0.645071	0.862478	3.92205
0.9999	0.0001	38.4003	1.2027e+17	0.645039	0.00176956	0.645039	0.862435	3.92224
0.9999	0.0001	38.6003	1.46899e+17	0.645007	0.00176024	0.645007	0.862392	3.92244
0.9999	0.0001	38.8003	1.79422e+17	0.644975	0.00175101	0.644975	0.862349	3.92263
0.9999	0.0001	39.0003	2.19147e+17	0.644944	0.00174186	0.644944	0.862307	3.92282
0.9999	0.0001	39.2003	2.67667e+17	0.644912	0.00173279	0.644912	0.862266	3.92301
0.9999	0.0001	39.4003	3.26929e+17	0.644882	0.0017238	0.644882	0.862224	3.9232
0.9999	0.0001	39.6003	3.99312e+17	0.644851	0.00171489	0.644851	0.862184	3.92339
0.9999	0.0001	39.8003	4.87721e+17	0.644821	0.00170606	0.644821	0.862143	3.92357
0.9999	0.0001	40.0003	5.95703e+17	0.644791	0.00169731	0.644791	0.862103	3.92375
0.9999	0.0001	40.2004	7.27667e+17	0.644761	0.00168863	0.644761	0.862064	3.92393
0.9999	0.0001	40.4004	8.88774e+17	0.644732	0.00168003	0.644732	0.862025	3.92411
0.9999	0.0001	40.6004	1.08555e+18	0.644703	0.0016715	0.644703	0.861986	3.92429
0.9999	0.0001	40.8004	1.32589e+18	0.644675	0.00166305	0.644675	0.861948	3.92446
0.9999	0.0001	41.0004	1.61945e+18	0.644646	0.00165467	0.644646	0.86191	3.92463
0.9999	0.0001	41.2004	1.978e+18	0.644618	0.00164636	0.644618	0.861872	3.9248
0.9999	0.0001	41.4004	2.41594e+18	0.64459	0.00163812	0.64459	0.861835	3.92497
0.9999	0.0001	41.6004	2.95083e+18	0.644563	0.00162995	0.644563	0.861798	3.92514
0.9999	0.0001	41.8004	3.60416e+18	0.644536	0.00162185	0.644536	0.861762	3.92531
0.9999	0.0001	42.0004	4.40213e+18	0.644509	0.00161382	0.644509	0.861726	3.92547
0.9999	0.0001	42.2004	5.37677e+18	0.644482	0.00160585	0.644482	0.86169	3.92563
0.9999	0.0001	42.4004	6.5672e+18	0.644456	0.00159795	0.644456	0.861655	3.92579
0.9999	0.0001	42.6004	8.0212e+18	0.644429	0.00159012	0.644429	0.86162	3.92595
0.9999	0.0001	42.8004	9.79711e+18	0.644403	0.00158235	0.644403	0.861585	3.92611
0.9999	0.0001	43.0004	1.19662e+19	0.644378	0.00157464	0.644378	0.861551	3.92627
0.9999	0.0001	43.2004	1.46156e+19	0.644352	0.00156699	0.644352	0.861517	3.92642
0.9999	0.0001	43.4004	1.78515e+19	0.644327	0.00155941	0.644327	0.861483	3.92658
0.9999	0.0001	43.6004	2.18039e+19	0.644302	0.00155189	0.644302	0.86145	3.92673
0.9999	0.0001	43.8004	2.66313e+19	0.644278	0.00154443	0.644278	0.861417	3.92688
0.9999	0.0001	44.0004	3.25276e+19	0.644253	0.00153703	0.644253	0.861384	3.92703
0.9999	0.0001	44.2004	3.97292e+19	0.644229	0.00152968	0.644229	0.861352	3.92718
0.9999	0.0001	44.4004	4.85254e+19	0.644205	0.0015224	0.644205	0.86132	3.92732
0.9999	0.0001	44.6004	5.92691e+19	0.644181	0.00151517	0.644181	0.861288	3.92747
0.9999	0.0001	44.8004	7.23914e+19	0.644158	0.001508	0.644158	0.861257	3.92761
0.9999	0.0001	45.0004	8.84191e+19	0.644134	0.00150089	0.644134	0.861225	3.92775
0.9999	0.0001	45.2004	1.07995e+20	0.644111	0.00149383	0.644111	0.861195	3.92789
0.9999	0.0001	45.4004	1.31906e+20	0.644088	0.00148683	0.644088	0.861164	3.92803
0.9999	0.0001	45.6004	1.6111e+20	0.644066	0.00147987	0.644066	0.861134	3.92817
0.9999	0.0001	45.8004	1.9678e+20	0.644043	0.00147298	0.644043	0.861104	3.92831
0.9999	0.0001	46.0004	2.40348e+20	0.644021	0.00146613	0.644021	0.861074	3.92844
0.9999	0.0001	46.2004	2.93562e+20	0.643999	0.00145934	0.643999	0.861045	3.92858
0.9999	0.0001	46.4004	3.58557e+20	0.643977	0.0014526	0.643977	0.861015	3.92871
0.9999	0.0001	46.6004	4.37943e+20	0.643956	0.00144591	0.643956	0.860987	3.92884
0.9999	0.0001	46.8004	5.34904e+20	0.643934	0.00143927	0.643934	0.860958	3.92897
0.9999	0.0001	47.0004	6.53333e+20	0.643913	0.00143268	0.643913	0.86093	3.9291
0.9999	0.0001	47.2004	7.97983e+20	0.643892	0.00142614	0.643892	0.860901	3.92923
0.9999	0.0001	47.4004	9.74659e+20	0.643871	0.00141965	0.643871	0.860874	3.92936
0.9999	0.0001	47.6004	1.19045e+21	0.643851	0.0014132	0.643851	0.860846	3.92948
0.9999	0.0001	47.8004	1.45402e+21	0.64383	0.00140681	0.64383	0.860819	3.92961
0.9999	0.0001	48.0004	1.77594e+21	0.64381	0.00140046	0.64381	0.860792	3.92973
0.9999	0.0001	48.2004	2.16914e+21	0.64379	0.00139415	0.64379	0.860765	3.92985
0.9999	0.0001	48.4004	2.6494e+21	0.64377	0.00138789	0.64377	0.860738	3.92997
0.9999	0.0001	48.6004	3.23598e+21	0.64375	0.00138168	0.64375	0.860712	3.9301
0.9999	0.0001	48.8004	3.95244e+21	0.643731	0.00137551	0.643731	0.860686	3.93021
0.9999	0.0001	49.0004	4.82752e+21	0.643711	0.00136939	0.643711	0.86066	3.93033
0.9999	0.0001	49.2004	5.89634e+21	0.643692	0.00136331	0.643692	0.860634	3.93045
0.9999	0.0001	49.4004	7.20181e+21	0.643673	0.00135727	0.643673	0.860609	3.93057
0.9999	0.0001	49.6004	8.79631e+21	0.643654	0.00135128	0.643654	0.860584	3.93068
0.9999	0.0001	49.8004	1.07438e+22	0.643636	0.00134533	0.643636	0.860559	3.9308
0.9999	0.0001	50.0004	1.31226e+22	0.643617	0.00133942	0.643617	0.860534	3.93091
0.9999	0.0001	50.2005	1.60295e+22	0.643599	0.00133355	0.643599	0.860509	3.93102
0.9999	0.0001	50.4005	1.95785e+22	0.643581	0.00132772	0.643581	0.860485	3.93113
0.9999	0.0001	50.6005	2.39132e+22	0.643563	0.00132193	0.643563	0.860461	3.93124
0.9999	0.0001	50.8005	2.92077e+22	0.643545	0.00131619	0.643545	0.860437	3.93135
0.9999	0.0001	51.0005	3.56744e+22	0.643527	0.00131048	0.643527	0.860413	3.93146
0.9999	0.0001	51.2005	4.35728e+22	0.643509	0.00130481	0.643509	0.86039	3.93157
0.9999	0.0001	51.4005	5.32199e+22	0.643492	0.00129918	0.643492	0.860366	3.93167
0.9999	0.0001	51.6005	6.50029e+22	0.643475	0.00129359	0.643475	0.860343	3.93178
0.9999	0.0001	51.8005	7.93948e+22	0.643458	0.00128804	0.643458	0.860321	3.93188
0.9999	0.0001	52.0005	9.6973e+22	0.643441	0.00128252	0.643441	0.860298	3.93199
0.9999	0.0001	52.2005	1.18443e+23	0.643424	0.00127705	0.643424	0.860275	3.93209
0.9999	0.0001	52.4005	1.44667e+23	0.643407	0.0012716	0.643407	0.860253	3.93219
0.9999	0.0001	52.6005	1.76696e+23	0.643391	0.0012662	0.643391	0.860231	3.93229
0.9999	0.0001	52.8005	2.15817e+23	0.643374	0.00126083	0.643374	0.860209	3.93239
0.9999	0.0001	53.0005	2.636e+23	0.643358	0.0012555	0.643358	0.860187	3.93249
0.9999	0.0001	53.2005	3.21962e+23	0.643342	0.0012502	0.643342	0.860166	3.93259
0.9999	0.0001	53.4005	3.93245e+23	0.643326	0.00124494	0.643326	0.860144	3.93269
0.9999	0.0001	53.6005	4.8031e+23	0.64331	0.00123971	0.64331	0.860123	3.93278
0.9999	0.0001	53.8005	5.86652e+23	0.643294	0.00123451	0.643294	0.860102	3.93288
0.9999	0.0001	54.0005	7.16539e+23	0.643279	0.00122935	0.643279	0.860081	3.93298
0.9999	0.0001	54.2005	8.75182e+23	0.643263	0.00122423	0.643263	0.860061	3.93307
0.9999	0.0001	54.4005	1.06895e+24	0.643248	0.00121913	0.643248	0.86004	3.93316
0.9999	0.0001	54.6005	1.30562e+24	0.643233	0.00121407	0.643233	0.86002	3.93326
0.9999	0.0001	54.8005	1.59469e+24	0.643218	0.00120904	0.643218	0.86	3.93335
0.9999	0.0001	55.0005	1.94775e+24	0.643203	0.00120405	0.643203	0.85998	3.93344
0.9999	0.0001	55.2005	2.37899e+24	0.643188	0.00119908	0.643188	0.85996	3.93353
0.9999	0.0001	55.4005	2.90571e+24	0.643173	0.00119415	0.643173	0.85994	3.93362
0.9999	0.0001	55.6005	3.54904e+24	0.643159	0.00118925	0.643159	0.859921	3.93371
0.9999	0.0001	55.8005	4.33481e+24	0.643144	0.00118438	0.643144	0.859902	3.9338
0.9999	0.0001	56.0005	5.29455e+24	0.64313	0.00117954	0.64313	0.859882	3.93389
0.9999	0.0001	56.2005	6.46677e+24	0.643116	0.00117473	0.643116	0.859863	3.93397
0.9999	0.0001	56.4005	7.89853e+24	0.643102	0.00116995	0.643102	0.859845	3.93406
0.9999	0.0001	56.6005	9.64729e+24	0.643088	0.0011652	0.643088	0.859826	3.93415
0.9999	0.0001	56.8005	1.17832e+25	0.643074	0.00116048	0.643074	0.859807	3.93423
0.9999	0.0001	57.0005	1.43921e+25	0.64306	0.00115579	0.64306	0.859789	3.93431
0.9999	0.0001	57.2005	1.75785e+25	0.643046	0.00115112	0.643046	0.859771	3.9344
0.9999	0.0001	57.4005	2.14704e+25	0.643033	0.00114649	0.643033	0.859753	3.93448
0.9999	0.0001	57.6005	2.62241e+25	0.643019	0.00114189	0.643019	0.859735	3.93456
0.9999	0.0001	57.8005	3.20301e+25	0.643006	0.00113731	0.643006	0.859717	3.93464
0.9999	0.0001	58.0005	3.91217e+25	0.642993	0.00113276	0.642993	0.859699	3.93472
