# Filename: 2DKT_FPquench_vsl_T_0.8_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.8, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853

# time step n = 0	t = 0.000000e+00	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
0.8	0.2	0	0.934816	1	9.842e-05
0.8	0.2	0.04	0.934405	0.99956	7.78163e-05
0.8	0.2	0.08	0.934024	0.999153	6.1532e-05
0.8	0.2	0.12	0.933671	0.998775	4.866e-05
0.8	0.2	0.16	0.933344	0.998425	3.8484e-05
0.8	0.2	0.2	0.93304	0.9981	3.04384e-05
0.8	0.2	0.24	0.932758	0.997798	2.40767e-05
0.8	0.2	0.28	0.932496	0.997518	1.90458e-05
0.8	0.2	0.32	0.932254	0.997259	1.50672e-05
0.8	0.2	0.36	0.932029	0.997018	1.19203e-05
0.8	0.2	0.4	0.93182	0.996794	9.43124e-06
0.8	0.2	0.44	0.931626	0.996587	7.46228e-06
0.8	0.2	0.48	0.931446	0.996395	5.90465e-06
0.8	0.2	0.52	0.931279	0.996216	4.67236e-06
0.8	0.2	0.56	0.931124	0.99605	3.69739e-06
0.8	0.2	0.6	0.93098	0.995896	2.92598e-06
0.8	0.2	0.64	0.930846	0.995753	2.31559e-06
0.8	0.2	0.68	0.930722	0.99562	1.8326e-06
0.8	0.2	0.72	0.930607	0.995497	1.45039e-06
0.8	0.2	0.76	0.9305	0.995383	1.14793e-06
0.8	0.2	0.8	0.9304	0.995276	9.08565e-07
0.8	0.2	0.84	0.930308	0.995178	7.19131e-07
0.8	0.2	0.88	0.930222	0.995086	5.69206e-07
0.8	0.2	0.92	0.930143	0.995001	4.50547e-07
0.8	0.2	0.96	0.930069	0.994922	3.56631e-07
0.8	0.2	1	0.93	0.994848	2.82297e-07
0.8	0.2	1.04	0.929937	0.99478	2.2346e-07
0.8	0.2	1.08	0.929877	0.994717	1.76889e-07
0.8	0.2	1.12	0.929822	0.994658	1.40025e-07
0.8	0.2	1.16	0.929771	0.994603	1.10846e-07
0.8	0.2	1.2	0.929724	0.994552	8.7748e-08
0.8	0.2	1.24	0.92968	0.994505	6.94641e-08
0.8	0.2	1.28	0.929639	0.994462	5.49905e-08
0.8	0.2	1.32	0.929601	0.994421	4.35331e-08
0.8	0.2	1.36	0.929565	0.994383	3.44632e-08
0.8	0.2	1.4	0.929533	0.994348	2.72832e-08
0.8	0.2	1.44	0.929502	0.994315	2.15992e-08
0.8	0.2	1.48	0.929474	0.994285	1.70996e-08
0.8	0.2	1.52	0.929448	0.994257	1.35374e-08
0.8	0.2	1.56	0.929423	0.994231	1.07173e-08
0.8	0.2	1.6	0.9294	0.994206	8.48479e-09
0.8	0.2	1.64	0.929379	0.994184	6.71735e-09
0.8	0.2	1.68	0.92936	0.994163	5.31811e-09
