# Filename: 2DKT_FPquench_vst_T_0.98_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.98, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853
# time-step	t	T/Tc	1-T/Tc	l	K	K/K0	G	vpdens
121	0.00121	0.1	0.9	10	4.19376	0.560774	1.70773e-23	0.0010871
137	0.00137	0.1	0.9	10	4.20458	0.56222	1.70773e-23	0.00106917
155	0.00155	0.1	0.9	10	4.21649	0.563813	1.70773e-23	0.00104967
175	0.00175	0.1	0.9	10	4.22944	0.565544	1.70773e-23	0.00102879
197	0.00197	0.1	0.9	10	4.24334	0.567403	1.70773e-23	0.00100673
222	0.00222	0.1	0.9	10	4.25873	0.56946	1.70773e-23	0.000982709
250	0.0025	0.1	0.9	10	4.27547	0.5717	1.70773e-23	0.000957052
282	0.00282	0.1	0.9	10	4.29402	0.57418	1.70773e-23	0.000929208
318	0.00318	0.1	0.9	10	4.31418	0.576876	1.70773e-23	0.000899615
357	0.00357	0.1	0.9	10	4.33524	0.579691	1.70773e-23	0.000869441
402	0.00402	0.1	0.9	10	4.35859	0.582814	1.70773e-23	0.000836835
452	0.00452	0.1	0.9	10	4.38344	0.586136	1.70773e-23	0.000803109
508	0.00508	0.1	0.9	10	4.41	0.589689	1.70773e-23	0.000768132
572	0.00572	0.1	0.9	10	4.43887	0.593549	1.70773e-23	0.000731368
642	0.00642	0.1	0.9	10	4.46878	0.597548	1.70773e-23	0.000694608
722	0.00722	0.1	0.9	10	4.50105	0.601863	1.70773e-23	0.000656444
811	0.00811	0.1	0.9	10	4.53479	0.606374	1.70773e-23	0.000618159
911	0.00911	0.1	0.9	10	4.57027	0.611119	1.70773e-23	0.000579629
1023	0.01023	0.1	0.9	10	4.60732	0.616073	1.70773e-23	0.000541256
1149	0.01149	0.1	0.9	10	4.64601	0.621247	1.70773e-23	0.000503155
1290	0.0129	0.1	0.9	10	4.68603	0.626598	1.70773e-23	0.000465804
1449	0.01449	0.1	0.9	10	4.72756	0.632151	1.70773e-23	0.00042919
1627	0.01627	0.1	0.9	10	4.77016	0.637848	1.70773e-23	0.000393832
1826	0.01826	0.1	0.9	10	4.81365	0.643663	1.70773e-23	0.000359972
2050	0.0205	0.1	0.9	10	4.85816	0.649615	1.70773e-23	0.000327562
2301	0.02301	0.1	0.9	10	4.90334	0.655656	1.70773e-23	0.000296907
2583	0.02583	0.1	0.9	10	4.94916	0.661783	1.70773e-23	0.000268037
2899	0.02899	0.1	0.9	10	4.99535	0.667959	1.70773e-23	0.000241104
3254	0.03254	0.1	0.9	10	5.04188	0.674181	1.70773e-23	0.000216075
3652	0.03652	0.1	0.9	10	5.08852	0.680418	1.70773e-23	0.000193009
4099	0.04099	0.1	0.9	10	5.13523	0.686664	1.70773e-23	0.000171839
4600	0.046	0.1	0.9	10	5.1818	0.69289	1.70773e-23	0.000152556
5162	0.05162	0.1	0.9	10	5.22816	0.69909	1.70773e-23	0.000135066
5793	0.05793	0.1	0.9	10	5.27427	0.705255	1.70773e-23	0.000119265
6501	0.06501	0.1	0.9	10	5.32001	0.711371	1.70773e-23	0.000105066
7296	0.07296	0.1	0.9	10	5.36534	0.717433	1.70773e-23	9.23494e-05
8187	0.08187	0.1	0.9	10	5.41012	0.723421	1.70773e-23	8.10254e-05
9187	0.09187	0.1	0.9	10	5.45437	0.729337	1.70773e-23	7.09612e-05
10309	0.10309	0.1	0.9	10	5.49803	0.735175	1.70773e-23	6.20481e-05
11568	0.11568	0.1	0.9	10	5.54107	0.74093	1.70773e-23	5.41763e-05
12980	0.1298	0.1	0.9	10	5.58344	0.746596	1.70773e-23	4.72455e-05
14565	0.14565	0.1	0.9	10	5.62516	0.752174	1.70773e-23	4.1152e-05
16343	0.16343	0.1	0.9	10	5.66618	0.75766	1.70773e-23	3.58095e-05
18339	0.18339	0.1	0.9	10	5.70653	0.763055	1.70773e-23	3.11309e-05
20577	0.20577	0.1	0.9	10	5.74614	0.768352	1.70773e-23	2.70452e-05
23089	0.23089	0.1	0.9	10	5.78506	0.773556	1.70773e-23	2.34787e-05
25908	0.25908	0.1	0.9	10	5.82328	0.778666	1.70773e-23	2.03702e-05
29070	0.2907	0.1	0.9	10	5.86077	0.78368	1.70773e-23	1.76652e-05
32618	0.32618	0.1	0.9	10	5.89756	0.788598	1.70773e-23	1.53127e-05
36599	0.36599	0.1	0.9	10	5.93364	0.793423	1.70773e-23	1.32687e-05
41066	0.41066	0.1	0.9	10	5.96903	0.798155	1.70773e-23	1.14939e-05
46078	0.46078	0.1	0.9	10	6.00372	0.802794	1.70773e-23	9.95406e-06
51701	0.51701	0.1	0.9	10	6.03772	0.807341	1.70773e-23	8.61885e-06
58011	0.58011	0.1	0.9	10	6.07106	0.811798	1.70773e-23	7.46136e-06
65090	0.6509	0.1	0.9	10	6.10372	0.816165	1.70773e-23	6.45863e-06
73034	0.73034	0.1	0.9	10	6.13572	0.820445	1.70773e-23	5.58998e-06
81946	0.81946	0.1	0.9	10	6.16707	0.824637	1.70773e-23	4.83794e-06
91946	0.91946	0.1	0.9	10	6.19778	0.828743	1.70773e-23	4.18686e-06
