# Filename: 2DKT_FPquench_vsl_T_0.98_0.1_lmax10_dl0.008_tmax10000_dt01e-05.dat
# Source: 2DKT_FPquench.c
# Source version: 1 (2011 Jan 12)
# Parameter values: iTfrac=0.98, qTfrac=0.1, lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=10000, dt0=1e-05, a0=1, a04=1, K0c=0.747853

# time step n = 0	t = 0.000000e+00	(dt = 1.000000e-05)
# T/Tc	1-T/Tc	l	K	K/K0	G
0.98	0.02	0	0.763115	1	0.000535855
0.98	0.02	0.04	0.761595	0.998007	0.000442422
0.98	0.02	0.08	0.760126	0.996083	0.000365418
0.98	0.02	0.12	0.758709	0.994226	0.000301925
0.98	0.02	0.16	0.757339	0.99243	0.000249552
0.98	0.02	0.2	0.756015	0.990695	0.000206334
0.98	0.02	0.24	0.754734	0.989017	0.000170656
0.98	0.02	0.28	0.753495	0.987393	0.000141192
0.98	0.02	0.32	0.752296	0.985822	0.000116851
0.98	0.02	0.36	0.751135	0.9843	9.67348e-05
0.98	0.02	0.4	0.75001	0.982826	8.01047e-05
0.98	0.02	0.44	0.74892	0.981398	6.6352e-05
0.98	0.02	0.48	0.747863	0.980013	5.49753e-05
0.98	0.02	0.52	0.746838	0.97867	4.55611e-05
0.98	0.02	0.56	0.745844	0.977368	3.77686e-05
0.98	0.02	0.6	0.74488	0.976104	3.13166e-05
0.98	0.02	0.64	0.743943	0.974877	2.5973e-05
0.98	0.02	0.68	0.743034	0.973685	2.15462e-05
0.98	0.02	0.72	0.742151	0.972528	1.78779e-05
0.98	0.02	0.76	0.741293	0.971404	1.48374e-05
0.98	0.02	0.8	0.74046	0.970312	1.23166e-05
0.98	0.02	0.84	0.739649	0.96925	1.02262e-05
0.98	0.02	0.88	0.738861	0.968217	8.49231e-06
0.98	0.02	0.92	0.738095	0.967213	7.05376e-06
0.98	0.02	0.96	0.73735	0.966236	5.86001e-06
0.98	0.02	1	0.736624	0.965285	4.86919e-06
0.98	0.02	1.04	0.735918	0.96436	4.04662e-06
0.98	0.02	1.08	0.735231	0.96346	3.3636e-06
0.98	0.02	1.12	0.734561	0.962582	2.79635e-06
0.98	0.02	1.16	0.73391	0.961728	2.32514e-06
0.98	0.02	1.2	0.733275	0.960896	1.93365e-06
0.98	0.02	1.24	0.732656	0.960085	1.60833e-06
0.98	0.02	1.28	0.732053	0.959295	1.33794e-06
0.98	0.02	1.32	0.731465	0.958525	1.11318e-06
0.98	0.02	1.36	0.730892	0.957774	9.26315e-07
0.98	0.02	1.4	0.730334	0.957042	7.70925e-07
0.98	0.02	1.44	0.729789	0.956328	6.41691e-07
0.98	0.02	1.48	0.729257	0.955632	5.34194e-07
0.98	0.02	1.52	0.728739	0.954953	4.44763e-07
0.98	0.02	1.56	0.728233	0.95429	3.70352e-07
0.98	0.02	1.6	0.727739	0.953643	3.08429e-07
0.98	0.02	1.64	0.727258	0.953011	2.56891e-07
0.98	0.02	1.68	0.726787	0.952395	2.1399e-07
0.98	0.02	1.72	0.726328	0.951793	1.78275e-07
0.98	0.02	1.76	0.725879	0.951205	1.48537e-07
0.98	0.02	1.8	0.725441	0.950632	1.23774e-07
0.98	0.02	1.84	0.725014	0.950071	1.03151e-07
0.98	0.02	1.88	0.724596	0.949523	8.59724e-08
0.98	0.02	1.92	0.724187	0.948988	7.16625e-08
0.98	0.02	1.96	0.723788	0.948465	5.97404e-08
0.98	0.02	2	0.723399	0.947955	4.98067e-08
0.98	0.02	2.04	0.723018	0.947455	4.15289e-08
0.98	0.02	2.08	0.722645	0.946967	3.463e-08
0.98	0.02	2.12	0.722281	0.94649	2.88799e-08
0.98	0.02	2.16	0.721925	0.946023	2.40868e-08
0.98	0.02	2.2	0.721577	0.945567	2.00909e-08
0.98	0.02	2.24	0.721236	0.945121	1.67594e-08
0.98	0.02	2.28	0.720903	0.944684	1.39815e-08
0.98	0.02	2.32	0.720577	0.944258	1.1665e-08
0.98	0.02	2.36	0.720259	0.94384	9.73309e-09
0.98	0.02	2.4	0.719947	0.943431	8.12179e-09
0.98	0.02	2.44	0.719642	0.943032	6.77776e-09
0.98	0.02	2.48	0.719343	0.942641	5.65657e-09
0.98	0.02	2.52	0.719051	0.942258	4.72121e-09
0.98	0.02	2.56	0.718766	0.941883	3.9408e-09
0.98	0.02	2.6	0.718486	0.941517	3.28962e-09
0.98	0.02	2.64	0.718212	0.941158	2.74624e-09
0.98	0.02	2.68	0.717944	0.940806	2.29277e-09
0.98	0.02	2.72	0.717681	0.940462	1.9143e-09
0.98	0.02	2.76	0.717424	0.940125	1.59842e-09
0.98	0.02	2.8	0.717172	0.939796	1.33474e-09
0.98	0.02	2.84	0.716926	0.939473	1.11463e-09
0.98	0.02	2.88	0.716685	0.939156	9.30875e-10
0.98	0.02	2.92	0.716448	0.938847	7.7746e-10
0.98	0.02	2.96	0.716217	0.938543	6.49367e-10
0.98	0.02	3	0.71599	0.938246	5.4241e-10
0.98	0.02	3.04	0.715767	0.937955	4.53095e-10
0.98	0.02	3.08	0.71555	0.937669	3.78508e-10
0.98	0.02	3.12	0.715336	0.93739	3.16217e-10
