# Filename: 3Dvlt_macro_cp_extra_BareValues_P18.180.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=18.18, Cc=0.667742, K0c=0.408978, Tc=1.95399
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
18.18	0.667741857245225	0.408977828480417	0.1	0.0511772423059079	0.948822757694092	0	 7.99140027975295	1.34091002056462e-23	0	 5.26661086355734	 2.63112831108212	 1.08342292331855
18.18	0.667741857245225	0.408977828480417	0.15	0.0767658634588619	0.923234136541138	0	 5.32760018650196	5.64416573020738e-16	0	 5.26661086355734	 2.63147781565272	 1.08355419801605
18.18	0.667741857245225	0.408977828480417	0.2	0.102354484611816	0.897645515388184	0	 3.99570013987647	3.66184382594985e-12	0	 5.26661086355734	 2.63170383984119	 1.08364052530586
18.18	0.667741857245225	0.408977828480417	0.25	 0.12794310576477	 0.87205689423523	0	 3.19656011190118	7.09512178742333e-10	0	 5.26661086355734	 2.63183109997498	 1.08369029507282
18.18	0.667741857245225	0.408977828480417	0.3	0.153531726917724	0.846468273082276	0	 2.66380009325098	2.37574529994429e-08	0	 5.26661086355734	 2.63188185042367	 1.08371108555492
18.18	0.667741857245225	0.408977828480417	0.35	0.179120348070678	0.820879651929322	0	 2.28325722278656	2.91723439010078e-07	0	 5.26661086355734	  2.6318758673577	 1.08370965754201
18.18	0.667741857245225	0.408977828480417	0.4	0.204708969223632	0.795291030776368	0	 1.99785006993824	1.91359447792624e-06	0	 5.26661086355734	 2.63183043806711	 1.08369195049968
18.18	0.667741857245225	0.408977828480417	0.45	0.230297590376586	0.769702409623414	0	 1.77586672883399	8.2641828789955e-06	0	 5.26661086355734	 2.63176035453715	 1.08366308018072
18.18	0.667741857245225	0.408977828480417	0.5	 0.25588621152954	 0.74411378847046	0	 1.59828005595059	2.66366698132919e-05	0	 5.26661086355734	 2.63167791013677	 1.08362733733882
18.18	0.667741857245225	0.408977828480417	0.55	0.281474832682494	0.718525167317506	0	 1.45298186904599	6.93977497340378e-05	0	 5.26661086355734	 2.63159289843829	 1.08358818721292
18.18	0.667741857245225	0.408977828480417	0.6	0.307063453835448	0.692936546164552	0	 1.33190004662549	0.000154134528900707	0	 5.26661086355734	 2.63151261335153	 1.08354826950477
18.18	0.667741857245225	0.408977828480417	0.65	0.332652074988402	0.667347925011598	0	 1.22944619688507	0.00030278782307451	0	 5.26661086355734	 2.63144184992136	 1.08350939862691
18.18	0.667741857245225	0.408977828480417	0.7	0.358240696141356	0.641759303858644	0	 1.14162861139328	0.000540114283286491	0	 5.26661086355734	 2.63138290530376	 1.08347256405349
18.18	0.667741857245225	0.408977828480417	0.75	 0.38382931729431	 0.61617068270569	0	 1.06552003730039	0.00089190777848617	0	 5.26661086355734	 2.63133557960199	  1.0834379306609
18.18	0.667741857245225	0.408977828480417	0.8	0.409417938447264	0.590582061552736	0	0.998925034969118	0.00138332732132574	0	 5.26661086355734	 2.63129717641001	  1.0834048390001
18.18	0.667741857245225	0.408977828480417	0.85	0.435006559600218	0.564993440399782	0	0.940164738794464	0.00203753857470954	0	 5.26661086355734	  2.6312625030767	 1.08337180549756
18.18	0.667741857245225	0.408977828480417	0.9	0.460595180753172	0.539404819246828	0	0.887933364416994	0.00287474918540653	0	 5.26661086355734	 2.63122387086981	 1.08333652263612
18.18	0.667741857245225	0.408977828480417	0.95	0.486183801906126	0.513816198093874	0	0.841200029447678	0.00391163079426431	0	 5.26661086355734	 2.63117109538462	 1.08329585922197
18.18	0.667741857245225	0.408977828480417	1	 0.51177242305908	 0.48822757694092	0	0.799140027975294	0.00516107254485848	0	 5.26661086355734	 2.63109149770769	 1.08324586089871
18.18	0.667741857245225	0.408977828480417	1.05	0.537361044212034	0.462638955787966	0	0.761085740928852	0.00663219227172604	0	 5.26661086355734	 2.63096990701183	 1.08318175112381
18.18	0.667741857245225	0.408977828480417	1.1	0.562949665364988	0.437050334635012	0	0.726490934522995	0.00833053117958498	0	 5.26661086355734	 2.63078866542287	 1.08309793287735
18.18	0.667741857245225	0.408977828480417	1.15	0.588538286517942	0.411461713482058	0	 0.69490437215243	0.0102583669304055	0	 5.26661086355734	 2.63052763616237	 1.08298799142654
18.18	0.667741857245225	0.408977828480417	1.2	0.614126907670896	0.385873092329104	0	0.665950023312745	0.012415092786633	0	 5.26661086355734	 2.63016421613119	 1.08284469852289
18.18	0.667741857245225	0.408977828480417	1.25	 0.63971552882385	 0.36028447117615	0	0.639312022380235	0.0147976234198555	0	 5.26661086355734	 2.62967335425526	 1.08266001846021
18.18	0.667741857245225	0.408977828480417	1.3	0.665304149976804	0.334695850023196	0	0.614723098442534	0.0174007994952678	0	 5.26661086355734	 2.62902757706541	 1.08242511647145
