# Filename: 3Dvlt_macro_cp_extra_BareValues_P15.031.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=15.031, Cc=0.730585, K0c=0.385673, Tc=1.998
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
15.031	0.730585406559371	0.385673454596625	0.1	0.050049933826229	0.949950066173771	0	 7.70577351681752	7.39986679893214e-25	0	 5.55631653249474	 2.58129791702145	 1.06290420099857
15.031	0.730585406559371	0.385673454596625	0.15	0.0750749007393435	0.924925099260656	0	 5.13718234454501	8.18117975274422e-17	0	 5.55631653249474	 2.58158665234647	 1.06301069233919
15.031	0.730585406559371	0.385673454596625	0.2	0.100099867652458	0.899900132347542	0	 3.85288675840876	8.60224784514614e-13	0	 5.55631653249474	  2.5817732399917	 1.06308090889666
15.031	0.730585406559371	0.385673454596625	0.25	0.125124834565572	0.874875165434428	0	 3.08230940672701	2.22684280537346e-10	0	 5.55631653249474	 2.58187816791352	 1.06312153300981
15.031	0.730585406559371	0.385673454596625	0.3	0.150149801478687	0.849850198521313	0	 2.56859117227251	9.0449874254994e-09	0	 5.55631653249474	 2.58191987197936	 1.06313860055236
15.031	0.730585406559371	0.385673454596625	0.35	0.175174768391801	0.824825231608199	0	 2.20164957623358	1.27494820992181e-07	0	 5.55631653249474	 2.58191472462902	 1.06313749699735
15.031	0.730585406559371	0.385673454596625	0.4	0.200199735304916	0.799800264695084	0	 1.92644337920438	9.27483037319067e-07	0	 5.55631653249474	 2.58187702742746	 1.06312295478203
15.031	0.730585406559371	0.385673454596625	0.45	 0.22522470221803	 0.77477529778197	0	 1.71239411484834	4.34115519107694e-06	0	 5.55631653249474	 2.58181900659323	 1.06309905167866
15.031	0.730585406559371	0.385673454596625	0.5	0.250249669131145	0.749750330868855	0	  1.5411547033635	1.4922609709342e-05	0	 5.55631653249474	  2.5817508106999	 1.06306920991166
15.031	0.730585406559371	0.385673454596625	0.55	 0.27527463604426	 0.72472536395574	0	 1.40104973033046	4.09813408755927e-05	0	 5.55631653249474	 2.58168050986242	 1.06303619579795
15.031	0.730585406559371	0.385673454596625	0.6	0.300299602957374	0.699700397042626	0	 1.28429558613625	9.51051387964881e-05	0	 5.55631653249474	 2.58161409583711	 1.06300211972411
15.031	0.730585406559371	0.385673454596625	0.65	0.325324569870489	0.674675430129511	0	 1.18550361797193	0.000193897811842032	0	 5.55631653249474	  2.5815554825804	 1.06296843631041
15.031	0.730585406559371	0.385673454596625	0.7	0.350349536783603	0.649650463216397	0	 1.10082478811679	0.000357064169291993	0	 5.55631653249474	 2.58150650692885	 1.06293594464926
15.031	0.730585406559371	0.385673454596625	0.75	0.375374503696718	0.624625496303282	0	   1.027436468909	0.000606126381489218	0	 5.55631653249474	 2.58146692917998	 1.06290478854215
15.031	0.730585406559371	0.385673454596625	0.8	0.400399470609832	0.599600529390168	0	0.963221689602191	0.000963059207587502	0	 5.55631653249474	 2.58143443347049	 1.06287445669634
15.031	0.730585406559371	0.385673454596625	0.85	0.425424437522946	0.574575562477054	0	0.906561590213826	0.00144905598499041	0	 5.55631653249474	  2.5814046279654	 1.06284378287936
15.031	0.730585406559371	0.385673454596625	0.9	0.450449404436061	0.549550595563939	0	0.856197057424169	0.00208354390188374	0	 5.55631653249474	 2.58137104498852	 1.06281094606632
15.031	0.730585406559371	0.385673454596625	0.95	0.475474371349175	0.524525628650825	0	0.811134054401845	0.00288348904323266	0	 5.55631653249474	 2.58132514134138	 1.06277347065183
15.031	0.730585406559371	0.385673454596625	1	 0.50049933826229	 0.49950066173771	0	0.770577351681752	0.00386297938246401	0	 5.55631653249474	 2.58125629917483	 1.06272822683512
15.031	0.730585406559371	0.385673454596625	1.05	0.525524305175404	0.474475694824596	0	0.733883192077859	0.00503304539907543	0	 5.55631653249474	 2.58115182789386	 1.06267143132395
15.031	0.730585406559371	0.385673454596625	1.1	0.550549272088519	0.449450727911481	0	0.700524865165229	0.00640166703879487	0	 5.55631653249474	 2.58099696769268	 1.06259864853922
15.031	0.730585406559371	0.385673454596625	1.15	0.575574239001634	0.424425760998366	0	0.670067262331959	0.00797391576748894	0	 5.55631653249474	  2.5807748954322	 1.06250479253875
