# Filename: 3Dvlt_macro_cp_extra_BareValues_P00.050.dat
# Source: 3Dvlt_macro_cp_extra.c
# Source version: 1 (2011 Oct 28 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=0.05, Cc=1.10483, K0c=0.295644, Tc=2.173
# P	Cc	K0c	T	T/Tc	1-T/Tc	l	K0	y0	e0	U0/kB	a0	a0(P)/a0(0)
0.05	 1.10483229772024	0.295643892705827	0.1	0.0460192707150437	0.953980729284956	0	 6.42434980198808	3.77111998393303e-31	0	 7.00527658475081	 2.42862322792213	  1.0000371575009
0.05	 1.10483229772024	0.295643892705827	0.15	0.0690289060725656	0.930971093927434	0	 4.28289986799205	5.21971631449836e-21	0	 7.00527658475081	 2.42865374990941	 1.00003805868643
0.05	 1.10483229772024	0.295643892705827	0.2	0.0920385414300875	0.907961458569913	0	 3.21217490099404	6.14094453967224e-16	0	 7.00527658475081	  2.4286705338239	 1.00003874798716
0.05	 1.10483229772024	0.295643892705827	0.25	0.115048176787609	0.884951823212391	0	 2.56973992079523	6.76999176088232e-13	0	 7.00527658475081	 2.42867765374166	 1.00003925147214
0.05	 1.10483229772024	0.295643892705827	0.3	0.138057812145131	0.861942187854869	0	 2.14144993399603	7.2247604212862e-11	0	 7.00527658475081	 2.42867872272954	 1.00003959320959
0.05	 1.10483229772024	0.295643892705827	0.35	0.161067447502653	0.838932552497347	0	 1.83552851485374	2.03031282164781e-09	0	 7.00527658475081	 2.42867689259116	 1.00003979526305
0.05	 1.10483229772024	0.295643892705827	0.4	0.184077082860175	0.815922917139825	0	 1.60608745049702	2.47809292393813e-08	0	 7.00527658475081	  2.4286748537426	 1.00003987768864
0.05	 1.10483229772024	0.295643892705827	0.45	0.207086718217697	0.792913281782303	0	 1.42763328933068	1.73466506995865e-07	0	 7.00527658475081	 2.42867483517646	 1.00003985853324
0.05	 1.10483229772024	0.295643892705827	0.5	0.230096353575219	0.769903646424781	0	 1.28486996039762	8.22799596553275e-07	0	 7.00527658475081	 2.42867860447803	 1.00003975383352
0.05	 1.10483229772024	0.295643892705827	0.55	 0.25310598893274	 0.74689401106726	0	 1.16806360036147	2.94068938993534e-06	0	 7.00527658475081	 2.42868746786431	 1.00003957761537
0.05	 1.10483229772024	0.295643892705827	0.6	0.276115624290262	0.723884375709738	0	 1.07072496699801	8.4998590701765e-06	0	 7.00527658475081	 2.42870227022208	 1.00003934189385
0.05	 1.10483229772024	0.295643892705827	0.65	0.299125259647784	0.700874740352216	0	0.988361507998166	2.08668539792692e-05	0	 7.00527658475081	 2.42872339512787	 1.00003905667334
0.05	 1.10483229772024	0.295643892705827	0.7	0.322134895005306	0.677865104994694	0	0.917764257426868	4.50589926834571e-05	0	 7.00527658475081	 2.42875076483848	 1.00003872994784
0.05	 1.10483229772024	0.295643892705827	0.75	0.345144530362828	0.654855469637172	0	0.856579973598411	8.78070486610699e-05	0	 7.00527658475081	 2.42878384024692	 1.00003836770138
0.05	 1.10483229772024	0.295643892705827	0.8	 0.36815416572035	 0.63184583427965	0	 0.80304372524851	0.000157419596109828	0	 7.00527658475081	 2.42882162080496	 1.00003797390847
0.05	 1.10483229772024	0.295643892705827	0.85	0.391163801077872	0.608836198922128	0	0.755805859057421	0.000263488228550674	0	 7.00527658475081	 2.42886264441924	 1.00003755053448
0.05	 1.10483229772024	0.295643892705827	0.9	0.414173436435394	0.585826563564606	0	0.713816644665342	0.000416493105580229	0	 7.00527658475081	 2.42890498733445	 1.00003709753613
0.05	 1.10483229772024	0.295643892705827	0.95	0.437183071792915	0.562816928207085	0	0.676247347577693	0.000627369201588581	0	 7.00527658475081	 2.42894626402286	 1.00003661286193
0.05	 1.10483229772024	0.295643892705827	1	0.460192707150437	0.539807292849563	0	0.642434980198808	0.000907083015249029	0	 7.00527658475081	 2.42898362710595	 1.00003609245275
0.05	 1.10483229772024	0.295643892705827	1.05	0.483202342507959	0.516797657492041	0	0.611842838284579	0.00126625445331337	0	 7.00527658475081	 2.42901376733969	 1.00003553024258
0.05	 1.10483229772024	0.295643892705827	1.1	0.506211977865481	0.493788022134519	0	0.584031800180734	0.00171484383835244	0	 7.00527658475081	 2.42903291370159	 1.00003491815955
0.05	 1.10483229772024	0.295643892705827	1.15	0.529221613223003	0.470778386776997	0	0.558639113216355	0.00226191188546816	0	 7.00527658475081	 2.42903683362337	 1.00003424612737
0.05	 1.10483229772024	0.295643892705827	1.2	0.552231248580525	0.447768751419475	0	0.535362483499007	0.00291545177805714	0	 7.00527658475081	 2.42902083341951	 1.00003350206738
0.05	 1.10483229772024	0.295643892705827	1.25	0.575240883938047	0.424759116061953	0	0.513947984159046	0.00368228694344093	0	 7.00527658475081	 2.42897975896778	  1.0000326719013
0.05	 1.10483229772024	0.295643892705827	1.3	0.598250519295569	0.401749480704431	0	0.494180753999083	0.00456802517279286	0	 7.00527658475081	 2.42890799670424	 1.00003173955509
0.05	 1.10483229772024	0.295643892705827	1.35	 0.62126015465309	 0.37873984534691	0	0.475877763110228	0.00557705864297996	0	 7.00527658475081	 2.42879947500068	 1.00003068696392
0.05	 1.10483229772024	0.295643892705827	1.4	0.644269790010612	0.355730209989388	0	0.458882128713434	0.00671259954737783	0	 7.00527658475081	 2.42864766599871	 1.00002949407869
0.05	 1.10483229772024	0.295643892705827	1.45	0.667279425368134	0.332720574631866	0	0.443058607033661	0.00797674192581348	0	 7.00527658475081	 2.42844558798014	 1.00002813887436
0.05	 1.10483229772024	0.295643892705827	1.5	0.690289060725656	0.309710939274344	0	0.428289986799205	0.00937054153510191	0	 7.00527658475081	 2.42818580835903	 1.00002659736029
0.05	 1.10483229772024	0.295643892705827	1.55	0.713298696083178	0.286701303916822	0	0.414474180773424	0.0108941069745532	0	 7.00527658475081	 2.42786044738576	 1.00002484359314
0.05	 1.10483229772024	0.295643892705827	1.6	  0.7363083314407	  0.2636916685593	0	0.401521862624255	0.012546696621415	0	 7.00527658475081	 2.42746118265859	 1.00002284969252
0.05	 1.10483229772024	0.295643892705827	1.65	0.759317966798222	0.240682033201778	0	0.389354533453823	0.0143268171527527	0	 7.00527658475081	 2.42697925454295	 1.00002058585978
0.05	 1.10483229772024	0.295643892705827	1.7	0.782327602155744	0.217672397844256	0	 0.37790292952871	0.0162323204918667	0	 7.00527658475081	 2.42640547260236	 1.00001802040051
0.05	 1.10483229772024	0.295643892705827	1.75	0.805337237513265	0.194662762486735	0	0.367105702970747	0.0182604969075431	0	 7.00527658475081	 2.42573022314905	 1.00001511975093
0.05	 1.10483229772024	0.295643892705827	1.8	0.828346872870787	0.171653127129213	0	0.356908322332671	0.0204081627193687	0	 7.00527658475081	 2.42494347802498	  1.0000118485088
0.05	 1.10483229772024	0.295643892705827	1.85	0.851356508228309	0.148643491771691	0	0.347262151458815	0.0226717416376316	0	 7.00527658475081	 2.42403480472645	 1.00000816946923
0.05	 1.10483229772024	0.295643892705827	1.9	0.874366143585831	0.125633856414169	0	0.338123673788846	0.0250473392117522	0	 7.00527658475081	 2.42299337798696	 1.00000404366584
0.05	 1.10483229772024	0.295643892705827	1.95	0.897375778943353	0.102624221056647	0	0.329453835999389	0.0275308101974172	0	 7.00527658475081	 2.42180799293344	0.999999430417694
0.05	 1.10483229772024	0.295643892705827	2	0.920385414300875	0.0796145856991253	0	0.321217490099404	0.0301178188992667	0	 7.00527658475081	 2.42046707993072	0.999994287382621
0.05	 1.10483229772024	0.295643892705827	2.05	0.943395049658397	0.0566049503416033	0	 0.31338291717015	0.0328038927207827	0	 7.00527658475081	 2.41895872122717	0.999988570617224
0.05	 1.10483229772024	0.295643892705827	2.1	0.966404685015918	0.0335953149840815	0	0.305921419142289	0.0355844692712056	0	 7.00527658475081	 2.41727066951196	 0.99998223464414
