# Filename: vlt_FPquench_vsl_T_1_0.1_P_00.050_lmax1_dl0.0008_tmax10000_dt04e-09.dat
# Source: vlt_FPquench.c
# Source version: 1 (2011 Jan 18)
# Parameter values: iTfrac=1, qTfrac=0.1, P=0.05 (Cc=1.10502, K0c=0.295611), lmax=1, lsteps=1250, (dl=0.0008), lpts=1251, ldatamax=250, tmax=10000, dt0=4e-09, a0=1, a06=1, THETA=0.6, CONST=1

# time step n = 0	t = 0.000000e+00	(dt = 4.000000e-09)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G
1	0	0	0.295611	1	1	0.0397964
1	0	0.004	0.296218	1.00205	0.998051	0.0389999
1	0	0.008	0.296822	1.00409	0.996094	0.0382183
1	0	0.012	0.297424	1.00613	0.99413	0.0374513
1	0	0.016	0.298024	1.00816	0.992158	0.0366988
1	0	0.02	0.298621	1.01018	0.990179	0.0359604
1	0	0.024	0.299217	1.0122	0.988193	0.035236
1	0	0.028	0.29981	1.0142	0.9862	0.0345252
1	0	0.032	0.300401	1.0162	0.984199	0.0338279
1	0	0.036	0.30099	1.0182	0.982192	0.0331438
1	0	0.04	0.301577	1.02018	0.980177	0.0324727
1	0	0.044	0.302161	1.02216	0.978156	0.0318144
1	0	0.048	0.302743	1.02412	0.976128	0.0311686
1	0	0.052	0.303323	1.02609	0.974093	0.0305352
1	0	0.056	0.3039	1.02804	0.972052	0.0299138
1	0	0.06	0.304475	1.02999	0.970003	0.0293044
1	0	0.064	0.305048	1.03192	0.967949	0.0287066
1	0	0.068	0.305619	1.03385	0.965888	0.0281203
1	0	0.072	0.306187	1.03577	0.96382	0.0275453
1	0	0.076	0.306753	1.03769	0.961747	0.0269814
1	0	0.08	0.307316	1.03959	0.959667	0.0264284
1	0	0.084	0.307877	1.04149	0.957581	0.0258861
1	0	0.088	0.308436	1.04338	0.955489	0.0253543
1	0	0.092	0.308992	1.04526	0.95339	0.0248328
1	0	0.096	0.309546	1.04714	0.951287	0.0243215
1	0	0.1	0.310097	1.049	0.949177	0.0238201
1	0	0.104	0.310646	1.05086	0.947061	0.0233285
1	0	0.108	0.311193	1.05271	0.94494	0.0228465
1	0	0.112	0.311737	1.05455	0.942814	0.0223739
1	0	0.116	0.312278	1.05638	0.940682	0.0219106
1	0	0.12	0.312818	1.05821	0.938544	0.0214563
1	0	0.124	0.313354	1.06002	0.936401	0.021011
1	0	0.128	0.313889	1.06183	0.934253	0.0205745
1	0	0.132	0.31442	1.06363	0.9321	0.0201466
1	0	0.136	0.31495	1.06542	0.929942	0.0197271
1	0	0.14	0.315476	1.0672	0.927779	0.0193159
1	0	0.144	0.316001	1.06897	0.925611	0.0189129
1	0	0.148	0.316522	1.07074	0.923438	0.0185178
1	0	0.152	0.317042	1.07249	0.92126	0.0181306
1	0	0.156	0.317558	1.07424	0.919078	0.0177511
1	0	0.16	0.318073	1.07598	0.916892	0.0173791
1	0	0.164	0.318584	1.07771	0.9147	0.0170146
1	0	0.168	0.319093	1.07944	0.912505	0.0166574
1	0	0.172	0.3196	1.08115	0.910305	0.0163073
1	0	0.176	0.320104	1.08285	0.908101	0.0159642
1	0	0.18	0.320605	1.08455	0.905893	0.015628
1	0	0.184	0.321104	1.08624	0.90368	0.0152985
1	0	0.188	0.321601	1.08792	0.901464	0.0149757
1	0	0.192	0.322095	1.08959	0.899244	0.0146594
1	0	0.196	0.322586	1.09125	0.89702	0.0143494
1	0	0.2	0.323074	1.0929	0.894793	0.0140457
1	0	0.204	0.323561	1.09455	0.892562	0.0137482
1	0	0.208	0.324044	1.09618	0.890327	0.0134567
1	0	0.212	0.324525	1.09781	0.888089	0.0131711
1	0	0.216	0.325003	1.09943	0.885848	0.0128913
1	0	0.22	0.325479	1.10104	0.883603	0.0126171
1	0	0.224	0.325952	1.10264	0.881355	0.0123486
1	0	0.228	0.326423	1.10423	0.879104	0.0120855
1	0	0.232	0.326891	1.10581	0.87685	0.0118279
1	0	0.236	0.327357	1.10739	0.874594	0.0115754
1	0	0.24	0.327819	1.10895	0.872334	0.0113282
1	0	0.244	0.32828	1.11051	0.870072	0.011086
1	0	0.248	0.328737	1.11206	0.867806	0.0108487
1	0	0.252	0.329193	1.1136	0.865539	0.0106164
1	0	0.256	0.329645	1.11513	0.863269	0.0103888
1	0	0.26	0.330095	1.11665	0.860996	0.0101659
1	0	0.264	0.330542	1.11817	0.858721	0.00994762
1	0	0.268	0.330987	1.11967	0.856444	0.00973383
1	0	0.272	0.331429	1.12117	0.854165	0.00952445
1	0	0.276	0.331869	1.12265	0.851884	0.00931941
1	0	0.28	0.332306	1.12413	0.8496	0.00911861
1	0	0.284	0.332741	1.1256	0.847315	0.00892198
1	0	0.288	0.333173	1.12706	0.845028	0.00872942
1	0	0.292	0.333602	1.12851	0.842739	0.00854087
1	0	0.296	0.334029	1.12996	0.840449	0.00835625
1	0	0.3	0.334453	1.13139	0.838157	0.00817547
1	0	0.304	0.334875	1.13282	0.835864	0.00799846
1	0	0.308	0.335294	1.13424	0.833569	0.00782514
1	0	0.312	0.33571	1.13565	0.831273	0.00765545
1	0	0.316	0.336124	1.13705	0.828975	0.0074893
1	0	0.32	0.336536	1.13844	0.826677	0.00732664
1	0	0.324	0.336945	1.13982	0.824377	0.00716739
1	0	0.328	0.337351	1.1412	0.822076	0.00701148
1	0	0.332	0.337755	1.14256	0.819775	0.00685884
1	0	0.336	0.338156	1.14392	0.817472	0.00670942
1	0	0.34	0.338555	1.14527	0.815169	0.00656314
1	0	0.344	0.338951	1.14661	0.812865	0.00641995
1	0	0.348	0.339345	1.14794	0.810561	0.00627978
1	0	0.352	0.339736	1.14927	0.808256	0.00614257
1	0	0.356	0.340125	1.15058	0.80595	0.00600826
1	0	0.36	0.340511	1.15189	0.803644	0.00587679
1	0	0.364	0.340895	1.15319	0.801338	0.00574811
1	0	0.368	0.341276	1.15447	0.799032	0.00562215
1	0	0.372	0.341655	1.15576	0.796725	0.00549887
1	0	0.376	0.342031	1.15703	0.794419	0.00537821
1	0	0.38	0.342405	1.15829	0.792112	0.00526012
1	0	0.384	0.342776	1.15955	0.789806	0.00514454
1	0	0.388	0.343145	1.1608	0.787499	0.00503142
1	0	0.392	0.343511	1.16204	0.785193	0.00492072
1	0	0.396	0.343875	1.16327	0.782887	0.00481238
1	0	0.4	0.344237	1.16449	0.780582	0.00470635
1	0	0.404	0.344596	1.16571	0.778277	0.00460259
1	0	0.408	0.344953	1.16691	0.775972	0.00450106
1	0	0.412	0.345307	1.16811	0.773669	0.0044017
1	0	0.416	0.345659	1.1693	0.771365	0.00430447
1	0	0.42	0.346008	1.17048	0.769063	0.00420933
1	0	0.424	0.346356	1.17166	0.766761	0.00411623
1	0	0.428	0.3467	1.17282	0.76446	0.00402513
1	0	0.432	0.347043	1.17398	0.76216	0.003936
1	0	0.436	0.347383	1.17513	0.759861	0.00384878
1	0	0.44	0.34772	1.17627	0.757563	0.00376345
1	0	0.444	0.348055	1.17741	0.755267	0.00367996
1	0	0.448	0.348388	1.17853	0.752971	0.00359827
1	0	0.452	0.348719	1.17965	0.750677	0.00351834
1	0	0.456	0.349047	1.18076	0.748384	0.00344015
1	0	0.46	0.349373	1.18187	0.746092	0.00336365
1	0	0.464	0.349697	1.18296	0.743802	0.00328881
1	0	0.468	0.350018	1.18405	0.741514	0.00321558
1	0	0.472	0.350337	1.18513	0.739227	0.00314395
1	0	0.476	0.350654	1.1862	0.736941	0.00307388
1	0	0.48	0.350968	1.18726	0.734658	0.00300533
1	0	0.484	0.35128	1.18832	0.732376	0.00293827
1	0	0.488	0.35159	1.18937	0.730096	0.00287266
1	0	0.492	0.351898	1.19041	0.727818	0.00280849
1	0	0.496	0.352203	1.19144	0.725541	0.00274572
1	0	0.5	0.352507	1.19247	0.723267	0.00268432
1	0	0.504	0.352808	1.19348	0.720995	0.00262426
1	0	0.508	0.353106	1.1945	0.718725	0.00256551
1	0	0.512	0.353403	1.1955	0.716457	0.00250805
1	0	0.516	0.353698	1.19649	0.714192	0.00245184
1	0	0.52	0.35399	1.19748	0.711928	0.00239687
1	0	0.524	0.35428	1.19846	0.709667	0.0023431
1	0	0.528	0.354568	1.19944	0.707409	0.00229051
1	0	0.532	0.354854	1.20041	0.705153	0.00223908
1	0	0.536	0.355137	1.20136	0.702899	0.00218877
1	0	0.54	0.355419	1.20232	0.700648	0.00213957
1	0	0.544	0.355698	1.20326	0.6984	0.00209145
1	0	0.548	0.355975	1.2042	0.696154	0.0020444
1	0	0.552	0.356251	1.20513	0.693911	0.00199837
1	0	0.556	0.356524	1.20606	0.691671	0.00195337
1	0	0.56	0.356795	1.20697	0.689433	0.00190935
1	0	0.564	0.357064	1.20788	0.687199	0.00186631
1	0	0.568	0.357331	1.20878	0.684967	0.00182422
1	0	0.572	0.357595	1.20968	0.682738	0.00178306
1	0	0.576	0.357858	1.21057	0.680513	0.0017428
1	0	0.58	0.358119	1.21145	0.67829	0.00170344
1	0	0.584	0.358378	1.21233	0.676071	0.00166495
1	0	0.588	0.358635	1.2132	0.673854	0.00162732
