# Filename: 3Dvlt_macro_Tv_Op12_Cc0.45_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.45, K0c=0.531323454210635, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	1	1e-08	10	0.400928	0.0573073	-0.0815157	0.754584	3.42581e-05	5.01812e-28	22026.5	0.577883
2	1000000	1	1.25893e-08	10	0.404429	0.0560565	-0.0815157	0.761172	3.45572e-05	4.9086e-28	22026.5	0.580905
3	1000000	1	1.58489e-08	10	0.40885	0.0545228	-0.0815157	0.769494	3.4935e-05	4.7743e-28	22026.5	0.584707
4	1000000	1	1.99526e-08	10	0.414439	0.0526548	-0.0815157	0.780013	3.54125e-05	4.61073e-28	22026.5	0.58949
5	1000000	1	2.51189e-08	10	0.42151	0.0503991	-0.0815157	0.793321	3.60167e-05	4.4132e-28	22026.5	0.595504
6	1000000	1	3.16228e-08	10	0.430464	0.047704	-0.0815157	0.810173	3.67818e-05	4.17721e-28	22026.5	0.603062
7	1000000	1	3.98107e-08	10	0.441816	0.0445272	-0.0815157	0.831539	3.77518e-05	3.89903e-28	22026.5	0.612555
8	1000000	1	5.01187e-08	10	0.456226	0.0408452	-0.0815157	0.858659	3.89831e-05	3.57661e-28	22026.5	0.624465
9	1000000	1	6.30957e-08	10	0.474537	0.0366665	-0.0815157	0.893122	4.05477e-05	3.21071e-28	22026.5	0.639384
10	1000000	1	7.94328e-08	10	0.497828	0.0320473	-0.0815157	0.936959	4.25379e-05	2.80623e-28	22026.5	0.658033
11	1000000	1	1e-07	10	0.527471	0.0271052	-0.0815157	0.99275	4.50708e-05	2.37347e-28	22026.5	0.68127
12	1000000	1	1.25893e-07	10	0.565187	0.0220264	-0.0815157	1.06373	4.82934e-05	1.92875e-28	22026.5	0.710093
13	1000000	1	1.58489e-07	10	0.613099	0.017058	-0.0815157	1.15391	5.23874e-05	1.49369e-28	22026.5	0.745621
