# Filename: 3Dvlt_macro_Tv_Op12_Cc0.50_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.5, K0c=0.495108289971292, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	1	1e-08	10	0.400696	0.0573914	-0.0780416	0.80931	3.67426e-05	5.02548e-28	22026.5	0.577682
2	1000000	1	1.25893e-08	10	0.404136	0.05616	-0.0780416	0.816257	3.7058e-05	4.91765e-28	22026.5	0.580653
3	1000000	1	1.58489e-08	10	0.40848	0.0546493	-0.0780416	0.825032	3.74564e-05	4.78537e-28	22026.5	0.58439
4	1000000	1	1.99526e-08	10	0.413971	0.0528084	-0.0780416	0.836122	3.79599e-05	4.62417e-28	22026.5	0.58909
5	1000000	1	2.51189e-08	10	0.420917	0.0505837	-0.0780416	0.850152	3.85968e-05	4.42936e-28	22026.5	0.595002
6	1000000	1	3.16228e-08	10	0.429713	0.0479234	-0.0780416	0.867918	3.94034e-05	4.19641e-28	22026.5	0.602431
7	1000000	1	3.98107e-08	10	0.440864	0.044784	-0.0780416	0.890439	4.04259e-05	3.92151e-28	22026.5	0.611762
8	1000000	1	5.01187e-08	10	0.455016	0.0411401	-0.0780416	0.919024	4.17236e-05	3.60244e-28	22026.5	0.623471
9	1000000	1	6.30957e-08	10	0.472999	0.0369976	-0.0780416	0.955345	4.33726e-05	3.2397e-28	22026.5	0.63814
10	1000000	1	7.94328e-08	10	0.495872	0.0324084	-0.0780416	1.00154	4.54699e-05	2.83784e-28	22026.5	0.65648
11	1000000	1	1e-07	10	0.524981	0.027485	-0.0780416	1.06034	4.81392e-05	2.40672e-28	22026.5	0.679339
12	1000000	1	1.25893e-07	10	0.56202	0.0224085	-0.0780415	1.13515	5.15355e-05	1.9622e-28	22026.5	0.707703
13	1000000	1	1.58489e-07	10	0.609081	0.0174222	-0.0780415	1.2302	5.58508e-05	1.52558e-28	22026.5	0.742685
14	1000000	1	1.99526e-07	10	0.668681	0.0128037	-0.0780415	1.35058	6.1316e-05	1.12116e-28	22026.5	0.785473
15	1000000	1	2.51189e-07	10	0.743744	0.00881407	-0.0780415	1.50218	6.81991e-05	7.71805e-29	22026.5	0.837248
16	1000000	1	3.16228e-07	10	0.837512	0.00563603	-0.0780415	1.69157	7.67973e-05	4.9352e-29	22026.5	0.899072
17	1000000	1	3.98107e-07	10	0.953411	0.00332579	-0.0780414	1.92566	8.74249e-05	2.91223e-29	22026.5	0.971781
18	1000000	0.999999	5.01187e-07	10	1.09502	0.00175476	-0.0780414	2.21168	0.00010041	1.53656e-29	22026.5	1
19	1000000	0.999999	6.30957e-07	10	1.26682	0.00073478	-0.0780413	2.55867	0.000116164	6.43411e-30	22026.5	1
20	1000000	0.999999	7.94328e-07	10	1.47304	0.000230677	-0.0780413	2.97518	0.000135073	2.01993e-30	22026.5	1
21	1000000	0.999999	1e-06	10	1.71731	5.13733e-05	-0.0780412	3.46855	0.000157472	4.49851e-31	22026.5	1
22	1000000	0.999999	1.25893e-06	10	2.004	7.63405e-06	-0.0780411	4.0476	0.000183761	6.68477e-32	22026.5	1
23	1000000	0.999998	1.58489e-06	10	2.3391	7.064e-07	-0.078041	4.72442	0.000214488	6.1856e-33	22026.5	1
24	1000000	0.999998	1.99526e-06	10	2.73034	3.7589e-08	-0.0780408	5.51462	0.000250363	3.29149e-34	22026.5	1
25	1000000	0.999997	2.51189e-06	10	3.18703	1.04851e-09	-0.0780406	6.43701	0.00029224	9.18126e-36	22026.5	1
26	1000000	0.999997	3.16228e-06	10	3.7201	1.37613e-11	-0.0780404	7.51369	0.000341121	1.20501e-37	22026.5	1
27	1000000	0.999996	3.98107e-06	10	4.34234	7.49138e-14	-0.07804	8.77045	0.000398178	6.55984e-40	22026.5	1
28	1000000	0.999995	5.01187e-06	10	5.06866	1.45998e-16	-0.0780396	10.2374	0.000464778	1.27844e-42	22026.5	1
29	1000000	0.999994	6.30957e-06	10	5.91647	8.57823e-20	-0.0780391	11.9498	0.000542518	7.51153e-46	22026.5	1
30	1000000	0.999992	7.94328e-06	10	6.90608	1.24339e-23	-0.0780385	13.9485	0.000633262	1.08877e-49	22026.5	1
31	1000000	0.99999	1e-05	10	8.06123	3.51802e-28	-0.0780377	16.2816	0.000739183	3.08056e-54	22026.5	1
32	1000000	0.999987	1.25893e-05	10	9.4096	1.4784e-33	-0.0780367	19.0049	0.000862821	1.29456e-59	22026.5	1
33	1000000	0.999984	1.58489e-05	10	10.9835	6.70722e-40	-0.0780354	22.1837	0.00100714	5.87318e-66	22026.5	1
34	1000000	0.99998	1.99526e-05	10	12.8207	2.26379e-47	-0.0780338	25.8942	0.00117559	1.98229e-73	22026.5	1
35	1000000	0.999975	2.51189e-05	10	14.9652	3.68038e-56	-0.0780318	30.2253	0.00137223	3.22273e-82	22026.5	1
36	1000000	0.999968	3.16228e-05	10	17.4684	1.7352e-66	-0.0780293	35.2808	0.00160175	1.51943e-92	22026.5	1
37	1000000	0.99996	3.98107e-05	10	20.3903	1.3121e-78	-0.0780261	41.182	0.00186966	1.14894e-104	22026.5	1
38	1000000	0.99995	5.01187e-05	10	23.8011	7.96973e-93	-0.078022	48.0701	0.00218238	6.97871e-119	22026.5	1
39	1000000	0.999937	6.30957e-05	10	27.7824	1.73467e-109	-0.078017	56.1103	0.0025474	1.51897e-135	22026.5	1
40	1000000	0.999921	7.94328e-05	10	32.4298	5.27263e-129	-0.0780106	65.4953	0.00297348	4.61698e-155	22026.5	1
41	1000000	0.9999	0.0001	10	37.8548	7.44852e-152	-0.0780026	76.4499	0.00347082	6.5223e-178	22026.5	1
42	1000000	0.999874	0.000125893	10	44.1874	1.35362e-178	-0.0779925	89.2367	0.00405134	1.1853e-204	22026.5	1
43	1000000	0.999842	0.000158489	10	51.5797	7.06262e-210	-0.0779798	104.162	0.00472895	6.18439e-236	22026.5	1
44	1000000	0.9998	0.000199526	10	60.209	1.83616e-246	-0.0779639	121.584	0.00551989	1.60783e-272	22026.5	1
45	1000000	0.999749	0.000251189	10	70.2827	3.0771e-289	-0.0779438	141.919	0.00644309	2.69446e-315	22026.5	1
46	1000000	0.999684	0.000316228	10	82.0427	3.55727e-322	-0.0779185	165.654	0.00752069	0	22026.5	1
47	1000000	0.999602	0.000398107	10	95.7717	3.06321e-322	-0.0778868	193.359	0.00877848	0	22026.5	1
48	1000000	0.999499	0.000501187	10	111.8	2.61855e-322	-0.0778469	225.696	0.0102466	0	22026.5	1
49	1000000	0.999369	0.000630957	10	130.514	2.2233e-322	-0.0777967	263.44	0.0119601	0	22026.5	1
50	1000000	0.999206	0.000794328	10	152.364	1.92686e-322	-0.0777336	307.494	0.0139602	0	22026.5	1
51	1000000	0.999	0.001	10	177.878	1.63042e-322	-0.0776545	358.911	0.0162945	0	22026.5	1
52	1000000	0.998741	0.00125893	10	207.673	1.38338e-322	-0.0775551	418.923	0.0190191	0	22026.5	1
53	1000000	0.998415	0.00158489	10	242.473	1.18576e-322	-0.0774305	488.961	0.0221988	0	22026.5	1
54	1000000	0.998005	0.00199526	10	283.124	1.03754e-322	-0.0772742	570.701	0.0259098	0	22026.5	1
55	1000000	0.997488	0.00251189	10	330.618	8.89318e-323	-0.0770785	666.091	0.0302405	0	22026.5	1
56	1000000	0.996838	0.00316228	10	386.121	7.41098e-323	-0.0768336	777.405	0.0352942	0	22026.5	1
57	1000000	0.996019	0.00398107	10	451.004	6.42285e-323	-0.0765275	907.294	0.0411911	0	22026.5	1
58	1000000	0.994988	0.00501187	10	526.882	5.43472e-323	-0.0761456	1058.84	0.0480714	0	22026.5	1
59	1000000	0.99369	0.00630957	10	615.663	4.44659e-323	-0.0756696	1235.65	0.0560982	0	22026.5	1
60	1000000	0.992057	0.00794328	10	719.605	3.95253e-323	-0.0750777	1441.88	0.0654614	0	22026.5	1
