# Filename: 3Dvlt_macro_Tv_Op12_Cc0.35_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.35, K0c=0.630252697353913, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	1	1e-08	10	0.401388	0.0571413	-0.0894976	0.636868	2.89138e-05	5.00358e-28	22026.5	0.57828
2	1000000	1	1.25893e-08	10	0.405009	0.0558524	-0.0894976	0.642613	2.91746e-05	4.89072e-28	22026.5	0.581405
3	1000000	1	1.58489e-08	10	0.409583	0.0542734	-0.0894976	0.649872	2.95041e-05	4.75246e-28	22026.5	0.585336
4	1000000	1	1.99526e-08	10	0.415366	0.0523524	-0.0894976	0.659047	2.99207e-05	4.58424e-28	22026.5	0.590281
5	1000000	1	2.51189e-08	10	0.422683	0.0500359	-0.0894976	0.670657	3.04478e-05	4.3814e-28	22026.5	0.596498
6	1000000	1	3.16228e-08	10	0.431951	0.0472732	-0.0894975	0.685361	3.11154e-05	4.13948e-28	22026.5	0.604311
7	1000000	1	3.98107e-08	10	0.443702	0.0440238	-0.0894975	0.704007	3.19619e-05	3.85495e-28	22026.5	0.614123
8	1000000	1	5.01187e-08	10	0.458621	0.0402681	-0.0894975	0.727678	3.30366e-05	3.52608e-28	22026.5	0.62643
9	1000000	1	6.30957e-08	10	0.477583	0.0360206	-0.0894975	0.757764	3.44024e-05	3.15415e-28	22026.5	0.641844
10	1000000	1	7.94328e-08	10	0.501705	0.0313456	-0.0894975	0.796037	3.614e-05	2.74478e-28	22026.5	0.661103
11	1000000	1	1e-07	10	0.532405	0.0263705	-0.0894975	0.844748	3.83515e-05	2.30913e-28	22026.5	0.685086
12	1000000	1	1.25893e-07	10	0.57146	0.0212912	-0.0894975	0.906716	4.11648e-05	1.86436e-28	22026.5	0.714811
13	1000000	1	1.58489e-07	10	0.621056	0.0163618	-0.0894975	0.985408	4.47374e-05	1.43272e-28	22026.5	0.751412
14	1000000	1	1.99526e-07	10	0.683804	0.0118614	-0.0894975	1.08497	4.92574e-05	1.03864e-28	22026.5	0.796084
15	1000000	1	2.51189e-07	10	0.762706	0.00803898	-0.0894975	1.21016	5.49411e-05	7.03934e-29	22026.5	0.849991
16	1000000	1	3.16228e-07	10	0.861058	0.00505249	-0.0894974	1.36621	6.20259e-05	4.42422e-29	22026.5	0.914154
17	1000000	1	3.98107e-07	10	0.98231	0.00292743	-0.0894974	1.5586	7.07601e-05	2.5634e-29	22026.5	0.989348
18	1000000	0.999999	5.01187e-07	10	1.13017	0.00148055	-0.0894974	1.79319	8.14109e-05	1.29644e-29	22026.5	1
19	1000000	0.999999	6.30957e-07	10	1.30923	0.000584394	-0.0894973	2.07731	9.43098e-05	5.11725e-30	22026.5	1
20	1000000	0.999999	7.94328e-07	10	1.52353	0.000170924	-0.0894972	2.41733	0.000109746	1.49669e-30	22026.5	1
