# Filename: 3Dvlt_macro_Tv_Op12_Cc0.70_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.7, K0c=0.396566972896193, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
18	1000000	0.999999	5.01187e-07	10	1.0498	0.00216824	-0.0665942	2.64723	0.000120184	1.89862e-29	22026.5	1
19	1000000	0.999999	6.30957e-07	10	1.2121	0.000979725	-0.0665942	3.05647	0.000138764	8.57897e-30	22026.5	1
20	1000000	0.999999	7.94328e-07	10	1.40765	0.000337059	-0.0665941	3.54959	0.000161151	2.95146e-30	22026.5	1
21	1000000	0.999999	1e-06	10	1.64016	8.36792e-05	-0.066594	4.1359	0.00018777	7.32738e-31	22026.5	1
22	1000000	0.999999	1.25893e-06	10	1.91364	1.41274e-05	-0.066594	4.82552	0.000219078	1.23707e-31	22026.5	1
23	1000000	0.999998	1.58489e-06	10	2.23356	1.51765e-06	-0.0665938	5.63222	0.000255703	1.32893e-32	22026.5	1
24	1000000	0.999998	1.99526e-06	10	2.60713	9.61295e-08	-0.0665937	6.57424	0.00029847	8.41759e-34	22026.5	1
25	1000000	0.999997	2.51189e-06	10	3.04321	3.28627e-09	-0.0665935	7.67386	0.000348393	2.87762e-35	22026.5	1
26	1000000	0.999997	3.16228e-06	10	3.55222	5.46895e-11	-0.0665933	8.95741	0.000406666	4.7889e-37	22026.5	1
27	1000000	0.999996	3.98107e-06	10	4.14638	3.92795e-13	-0.066593	10.4557	0.000474686	3.43951e-39	22026.5	1
28	1000000	0.999995	5.01187e-06	10	4.83993	1.0579e-15	-0.0665926	12.2045	0.000554083	9.26352e-42	22026.5	1
29	1000000	0.999994	6.30957e-06	10	5.64947	9.06752e-19	-0.0665922	14.2459	0.000646761	7.93998e-45	22026.5	1
30	1000000	0.999992	7.94328e-06	10	6.59443	2.04232e-22	-0.0665916	16.6287	0.00075494	1.78836e-48	22026.5	1
31	1000000	0.99999	1e-05	10	7.69744	9.66642e-27	-0.0665909	19.41	0.000881213	8.46441e-53	22026.5	1
32	1000000	0.999987	1.25893e-05	10	8.98496	7.40607e-32	-0.0665899	22.6566	0.00102861	6.48513e-58	22026.5	1
33	1000000	0.999984	1.58489e-05	10	10.4878	6.77338e-38	-0.0665888	26.4461	0.00120065	5.93111e-64	22026.5	1
34	1000000	0.99998	1.99526e-05	10	12.2421	5.18206e-45	-0.0665873	30.8696	0.00140148	4.53768e-71	22026.5	1
35	1000000	0.999975	2.51189e-05	10	14.2898	2.18992e-53	-0.0665855	36.0329	0.00163589	1.91761e-79	22026.5	1
36	1000000	0.999968	3.16228e-05	10	16.68	3.14901e-63	-0.0665832	42.0597	0.00190951	2.75743e-89	22026.5	1
37	1000000	0.99996	3.98107e-05	10	19.4701	8.75227e-75	-0.0665803	49.0947	0.00222889	7.66394e-101	22026.5	1
38	1000000	0.99995	5.01187e-05	10	22.7269	2.42967e-88	-0.0665767	57.3062	0.0026017	2.12754e-114	22026.5	1
39	1000000	0.999937	6.30957e-05	10	26.5285	3.11702e-104	-0.0665721	66.8911	0.00303685	2.72943e-130	22026.5	1
40	1000000	0.999921	7.94328e-05	10	30.966	7.51551e-123	-0.0665663	78.0791	0.00354478	6.58097e-149	22026.5	1
41	1000000	0.9999	0.0001	10	36.146	1.19134e-144	-0.066559	91.1382	0.00413767	1.0432e-170	22026.5	1
42	1000000	0.999874	0.000125893	10	42.1926	3.64251e-170	-0.0665499	106.381	0.0048297	3.18957e-196	22026.5	1
43	1000000	0.999842	0.000158489	10	49.251	5.13177e-200	-0.0665384	124.174	0.00563747	4.49364e-226	22026.5	1
44	1000000	0.9998	0.000199526	10	57.4904	6.26069e-235	-0.0665239	144.941	0.00658032	5.48218e-261	22026.5	1
45	1000000	0.999749	0.000251189	10	67.1087	9.39086e-276	-0.0665057	169.182	0.00768083	8.22311e-302	22026.5	1
46	1000000	0.999684	0.000316228	10	78.3368	3.7549e-322	-0.0664828	197.475	0.00896535	0	22026.5	1
47	1000000	0.999602	0.000398107	10	91.4446	3.21143e-322	-0.0664539	230.499	0.0104646	0	22026.5	1
48	1000000	0.999499	0.000501187	10	106.747	2.71736e-322	-0.0664177	269.043	0.0122145	0	22026.5	1
49	1000000	0.999369	0.000630957	10	124.612	2.32211e-322	-0.0663722	314.03	0.0142569	0	22026.5	1
50	1000000	0.999206	0.000794328	10	145.471	1.97626e-322	-0.066315	366.535	0.0166406	0	22026.5	1
51	1000000	0.999	0.001	10	169.826	1.72923e-322	-0.0662431	427.812	0.0194226	0	22026.5	1
52	1000000	0.998741	0.00125893	10	198.265	1.4822e-322	-0.066153	499.324	0.0226693	0	22026.5	1
53	1000000	0.998415	0.00158489	10	231.477	1.23516e-322	-0.0660399	582.776	0.026458	0	22026.5	1
54	1000000	0.998005	0.00199526	10	270.267	1.08694e-322	-0.0658981	680.156	0.030879	0	22026.5	1
55	1000000	0.997488	0.00251189	10	315.579	8.89318e-323	-0.0657204	793.779	0.0360375	0	22026.5	1
56	1000000	0.996838	0.00316228	10	368.521	7.90505e-323	-0.0654982	926.339	0.0420557	0	22026.5	1
57	1000000	0.996019	0.00398107	10	430.392	6.42285e-323	-0.0652204	1080.97	0.0490761	0	22026.5	1
58	1000000	0.994988	0.00501187	10	502.72	5.43472e-323	-0.0648738	1261.33	0.0572641	0	22026.5	1
59	1000000	0.99369	0.00630957	10	587.307	4.94066e-323	-0.0644419	1471.63	0.0668121	0	22026.5	1
60	1000000	0.992057	0.00794328	10	686.279	3.95253e-323	-0.0639049	1716.8	0.0779428	0	22026.5	1
