# Filename: 3Dvlt_macro_Tv_Op12_Cc0.25_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.25, K0c=0.796747949840368, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	1	1e-08	10	0.40178	0.0569998	-0.0993653	0.504275	2.28941e-05	4.99119e-28	22026.5	0.57862
2	1000000	1	1.25893e-08	10	0.405505	0.0556786	-0.0993653	0.50895	2.31063e-05	4.8755e-28	22026.5	0.581832
3	1000000	1	1.58489e-08	10	0.41021	0.0540612	-0.0993653	0.514856	2.33744e-05	4.73387e-28	22026.5	0.585873
4	1000000	1	1.99526e-08	10	0.416159	0.0520954	-0.0993653	0.522322	2.37134e-05	4.56174e-28	22026.5	0.590957
5	1000000	1	2.51189e-08	10	0.423687	0.0497277	-0.0993653	0.53177	2.41423e-05	4.35441e-28	22026.5	0.597347
6	1000000	1	3.16228e-08	10	0.433223	0.0469082	-0.0993653	0.543739	2.46857e-05	4.10752e-28	22026.5	0.605378
7	1000000	1	3.98107e-08	10	0.445316	0.0435983	-0.0993653	0.558917	2.53748e-05	3.81769e-28	22026.5	0.615462
8	1000000	1	5.01187e-08	10	0.460672	0.0397818	-0.0993653	0.57819	2.62498e-05	3.48349e-28	22026.5	0.628109
9	1000000	1	6.30957e-08	10	0.48019	0.0354782	-0.0993653	0.602687	2.7362e-05	3.10666e-28	22026.5	0.643944
10	1000000	1	7.94328e-08	10	0.505022	0.030759	-0.0993653	0.633855	2.8777e-05	2.69341e-28	22026.5	0.663722
11	1000000	1	1e-07	10	0.536627	0.0257596	-0.0993653	0.673522	3.05778e-05	2.25564e-28	22026.5	0.688341
12	1000000	1	1.25893e-07	10	0.576828	0.020684	-0.0993653	0.723978	3.28685e-05	1.8112e-28	22026.5	0.718833
