# Filename: 3Dvlt_macro_Tv_Op12_Cc0.75_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.75, K0c=0.379155245319099, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	1	1e-08	10	0.399611	0.0577865	-0.0642066	1.05395	4.78493e-05	5.06008e-28	22026.5	0.576743
2	1000000	1	1.25893e-08	10	0.402766	0.0566466	-0.0642066	1.06227	4.82271e-05	4.96026e-28	22026.5	0.579471
3	1000000	1	1.58489e-08	10	0.40675	0.0552452	-0.0642066	1.07278	4.87041e-05	4.83755e-28	22026.5	0.582903
4	1000000	1	1.99526e-08	10	0.411783	0.0535329	-0.0642066	1.08605	4.93068e-05	4.68762e-28	22026.5	0.587221
5	1000000	1	2.51189e-08	10	0.418149	0.0514567	-0.0642066	1.10284	5.0069e-05	4.50582e-28	22026.5	0.59265
6	1000000	1	3.16228e-08	10	0.426207	0.0489636	-0.0642066	1.1241	5.10339e-05	4.28751e-28	22026.5	0.599476
7	1000000	1	3.98107e-08	10	0.436417	0.0460061	-0.0642066	1.15102	5.22564e-05	4.02853e-28	22026.5	0.608052
8	1000000	1	5.01187e-08	10	0.44937	0.0425506	-0.0642066	1.18519	5.38075e-05	3.72595e-28	22026.5	0.618818
9	1000000	1	6.30957e-08	10	0.465823	0.0385898	-0.0642066	1.22858	5.57775e-05	3.37912e-28	22026.5	0.632313
10	1000000	1	7.94328e-08	10	0.486742	0.0341565	-0.0642066	1.28375	5.82823e-05	2.99092e-28	22026.5	0.649201
11	1000000	1	1e-07	10	0.513361	0.0293396	-0.0642066	1.35396	6.14696e-05	2.56913e-28	22026.5	0.670276
12	1000000	1	1.25893e-07	10	0.547237	0.0242945	-0.0642065	1.44331	6.5526e-05	2.12735e-28	22026.5	0.696475
13	1000000	1	1.58489e-07	10	0.590311	0.0192433	-0.0642065	1.55691	7.06837e-05	1.68504e-28	22026.5	0.728867
14	1000000	1	1.99526e-07	10	0.644941	0.0144558	-0.0642065	1.70099	7.7225e-05	1.26582e-28	22026.5	0.768621
