# Filename: 3Dvlt_macro_Tv_Op12_Cc0.90_lmax10_dl1e-05.dat
# Source: 3Dvlt_macro.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=2, N=3, Cc=0.9, K0c=0.33703537107021, lmax=10, lsteps=1000000, (dl=1e-05), lpts=1000001, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac'/a
1	1000000	1	1e-08	10	0.399039	0.0579959	-0.0578854	1.18397	5.37521e-05	5.07842e-28	22026.5	0.576248
2	1000000	1	1.25893e-08	10	0.402044	0.0569049	-0.0578854	1.19288	5.41569e-05	4.98289e-28	22026.5	0.578848
3	1000000	1	1.58489e-08	10	0.405838	0.0555622	-0.0578854	1.20414	5.46679e-05	4.86531e-28	22026.5	0.582119
4	1000000	1	1.99526e-08	10	0.410631	0.0539192	-0.0578854	1.21836	5.53136e-05	4.72144e-28	22026.5	0.586234
5	1000000	1	2.51189e-08	10	0.416692	0.0519235	-0.0578854	1.23634	5.61299e-05	4.54669e-28	22026.5	0.59141
6	1000000	1	3.16228e-08	10	0.424361	0.0495218	-0.0578854	1.2591	5.71631e-05	4.33638e-28	22026.5	0.597918
7	1000000	1	3.98107e-08	10	0.434078	0.0466647	-0.0578854	1.28793	5.84719e-05	4.0862e-28	22026.5	0.606095
8	1000000	1	5.01187e-08	10	0.446401	0.043315	-0.0578854	1.32449	6.01319e-05	3.79289e-28	22026.5	0.616361
9	1000000	1	6.30957e-08	10	0.46205	0.0394587	-0.0578854	1.37092	6.22398e-05	3.4552e-28	22026.5	0.629236
10	1000000	1	7.94328e-08	10	0.481943	0.0351189	-0.0578854	1.42995	6.49195e-05	3.07519e-28	22026.5	0.645353
11	1000000	1	1e-07	10	0.507253	0.0303717	-0.0578854	1.50504	6.83289e-05	2.6595e-28	22026.5	0.66548
12	1000000	1	1.25893e-07	10	0.539466	0.025358	-0.0578854	1.60062	7.2668e-05	2.22048e-28	22026.5	0.690523
13	1000000	1	1.58489e-07	10	0.580436	0.0202869	-0.0578854	1.72218	7.81869e-05	1.77642e-28	22026.5	0.721527
14	1000000	1	1.99526e-07	10	0.632434	0.0154209	-0.0578853	1.87646	8.51912e-05	1.35033e-28	22026.5	0.759642
15	1000000	1	2.51189e-07	10	0.698154	0.0110379	-0.0578853	2.07145	9.40439e-05	9.66535e-29	22026.5	0.806066
16	1000000	1	3.16228e-07	10	0.780666	0.00737354	-0.0578853	2.31627	0.000105159	6.45665e-29	22026.5	0.861944
17	1000000	1	3.98107e-07	10	0.883309	0.00456138	-0.0578853	2.62082	0.000118985	3.99418e-29	22026.5	0.928256
