# Filename: 3Dvlt_macro_cp_P00.050_DK05e-07_i47.dat
# Source: 3Dvlt_macro_cp.c
# Source version: 7 (2011 Oct 20 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6, R=8.31447
# Parameter values: N=3, Kthresh=5, DK0=5e-07, dl=0.0001
# Parameter values: P=0.05, Cc=1.10500984397513, K0c=0.295613694950781, Tc=2.173
T/Tc	1-T/Tc	l	K	y	e	Kr	Kr/K0	cp
       0.99999999	            1e-08	   14.30029999998	 5.00012136289665	6.75001784496769e-06	-0.0508377567066976	3.07920899040177e-06	1.04163271600876e-05	 61133539.8964297
0.999999985081753	1.49182469764127e-08	 14.0316999999806	 5.00049776862913	6.75220985053701e-06	-0.0508377552539528	4.02831437483715e-06	1.36269543108024e-05	 26989839.4936876
0.999999977744591	2.22554092849247e-08	 13.7629999999813	 5.00037470301158	6.75149299772318e-06	-0.0508377530867123	5.26996335074641e-06	1.78271958419878e-05	 11842522.4269439
0.999999966798831	3.32011692273655e-08	 13.4942999999819	 5.00025150199439	6.75077552941252e-06	-0.0508377498535725	6.8943261039479e-06	2.33220787561825e-05	 5150588.14341041
0.999999950469676	4.95303242439512e-08	 13.2255999999825	 5.00012844947098	6.75005909880856e-06	-0.0508377450302938	9.01936705187654e-06	3.05106521084758e-05	 2210452.58190467
0.999999926109439	7.38905609893065e-08	 12.9568999999831	 5.00000529072093	6.74934222275976e-06	-0.0508377378348154	1.17994099803809e-05	3.99149610118045e-05	  929622.27098127
0.999999889768236	1.10231763806416e-07	 12.6882999999838	 5.00038156746319	6.75153297829765e-06	-0.0508377271004319	1.54363448027248e-05	5.22179566265337e-05	 379107.629612357
0.999999835553532	1.64446467710971e-07	 12.4195999999844	 5.00025848872778	6.75081621231716e-06	-0.0508377110866392	2.01942955664163e-05	6.83131146846833e-05	 147263.853970156
0.999999754674698	2.45325301971094e-07	  12.150899999985	 5.00013556456116	6.75010051902837e-06	-0.0508376871969144	2.64187922072912e-05	8.93692889650855e-05	 52985.8737610267
0.999999634017656	3.6598234443678e-07	 11.8821999999856	 5.00001265079644	6.74938505862121e-06	-0.0508376515577495	3.45618682477303e-05	0.000116915610436963	 16836.8510929106
  0.9999994540185	5.45981500331442e-07	 11.6135999999863	 5.00038922451809	6.75157757510335e-06	-0.0508375983906045	4.52148834401087e-05	0.000152952517173289	 4371.18822463844
0.999999185491313	8.14508686649681e-07	 11.3448999999869	 5.00026665901084	6.75086378612563e-06	-0.050837519075065	5.91514912120144e-05	0.000200097099839909	 878.928240175798
0.999998784895825	1.21510417518735e-06	 11.0761999999875	 5.00014435131841	6.75015166873639e-06	-0.0508374007513162	7.73837910153144e-05	0.000261773044712394	  267.69274290782
0.999998187277581	1.81272241875151e-06	 10.8074999999882	 5.00002247346708	6.74944222229615e-06	-0.0508372242354633	0.000101235852223107	0.000342459332702647	 233.075321517455
0.999997295735926	2.70426407426153e-06	 10.5388999999888	 5.00040052451877	6.75164337998105e-06	-0.0508369609100054	0.000132439848942476	0.000448015410152772	 225.079709782795
0.999995965712065	4.03428793492735e-06	 10.2701999999894	 5.00028015900605	6.75094237482497e-06	-0.050836568085888	0.00017326193085112	0.000586106918664408	 217.632295739225
0.999993981549621	6.01845037872082e-06	   10.00149999999	 5.00016115819504	6.75024946854143e-06	-0.0508359820854551	0.000226666710192538	0.000766761993377638	 210.368678600506
0.999991021527084	8.97847291650418e-06	 9.73279999999066	 5.00004419013383	6.74956853290673e-06	-0.050835107927651	0.000296532643469269	0.00100309960642498	  203.12915627831
0.999986605692356	1.33943076439442e-05	 9.46419999999128	 5.00042956981851	6.7518123883544e-06	-0.0508338039490893	0.000387933673599873	0.00131228181956013	  195.85427791524
0.999980018041049	1.99819589510412e-05	 9.19549999999191	  5.0003201346226	6.75117483275451e-06	-0.0508318588803936	0.000507508010628666	0.00171676034734767	 188.597648433268
 0.99997019042013	2.98095798704173e-05	 8.92679999999253	 5.00021743141052	6.75057644270396e-06	-0.0508289576884091	0.000663940114061339	0.00224590515806793	 181.304240016728
0.999955529332523	4.44706674769986e-05	 8.65809999999316	 5.00012476232839	6.75003625804018e-06	-0.0508246307038158	0.000868591924193312	0.00293813619654966	 173.951349537499
0.999933657559937	6.63424400627789e-05	 8.38939999999379	 5.00004704839217	6.74958257827178e-06	-0.0508181779075602	0.00113632867047743	0.00384370989256738	 166.536824866802
0.999901028709413	9.89712905874393e-05	 8.12079999999441	 5.00049094499398	6.75216485431535e-06	-0.0508085563552903	0.00148659961689036	0.00502836137701664	  159.09229688109
0.999852352184344	0.000147647815655773	 7.85209999999504	 5.00046870875803	6.75203032711251e-06	-0.0507942130196716	0.00194485403655105	0.00657806764813299	  151.62947905474
