# Filename: 3Dvlt_constT_0.700_Op11_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.7, tempv=0.3, Cc=1.1, K0c=0.296469, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.69999999999999996	0.30000000000000004	                0	0.42352705572397537	0.010071466598697648	                0	                1	                1	0.010071466598697648	                1	0.5972122336257204
2	10000	0.69999999999999996	0.30000000000000004	0.099999999999993927	0.45973170070711566	0.009586628134532954	-0.0026775879814376802	1.085483665078379	0.98218623682973671	0.0052612530711382477	1.1051709180756408	0.62733955406987219
3	20000	0.69999999999999996	0.30000000000000004	0.20000000000005924	0.49888271498298986	0.0088363735211338112	-0.0045375105400918617	1.1779240741307586	0.96440266428170329	0.0026614645588588027	1.2214027581602422	0.65886899980034486
4	30000	0.69999999999999996	0.30000000000000004	0.30000000000015925	0.54152502074515285	0.0078810956613494104	-0.0057882567360780122	1.2786078561603869	0.94721599695025283	0.0013027363507877822	1.3498588075762181	0.69210361331578241
5	40000	0.69999999999999996	0.30000000000000004	0.40000000000025926	0.58831485911543147	0.0067953780900919993	-0.0066018565291453444	1.389084477991066	0.93113117123412192	0.00061646279215990421	1.4918246976416571	0.72738759546374521
6	50000	0.69999999999999996	0.30000000000000004	0.50000000000035927	0.64000798051180918	0.0056587367323322531	-0.0071133149233984141	1.5111383602584307	0.91655174656428384	0.00028173191256776161	1.6487212707007204	0.76508772395456792
7	60000	0.69999999999999996	0.30000000000000004	0.59999999999990417	0.69744280557190985	0.0045462317272788851	-0.0074237171809451458	 1.64674911825811	0.90375507782771536	0.00012421997389731513	1.8221188003903344	0.80557347757154196
8	70000	0.69999999999999996	0.30000000000000004	0.69999999999944906	0.76152095265343767	0.003520336367670256	-0.0076053999810517317	1.7980455849548902	0.89288301303611861	5.2789474435495277e-05	2.0137527074693669	0.84919829644090472
9	80000	0.69999999999999996	0.30000000000000004	0.79999999999899396	0.83318801363414563	0.0026252797360177683	-0.0077078678960835556	1.967260420257916	0.88394708678418876	2.1605388160474724e-05	2.2255409284902288	0.89628433929761719
10	90000	0.69999999999999996	0.30000000000000004	0.89999999999853886	0.91341792791354293	0.0018846704601397058	-0.0077635185617614044	2.1566932160972576	0.87684602703480174	8.5122666834466703e-06	2.4596031111533558	0.94711282789114026
11	100000	0.69999999999999996	0.30000000000000004	0.99999999999808376	1.0032044244554039	0.0013025194083061853	-0.0077926167623466524	2.3686902900229847	0.87139246020354699	3.2286228185262551e-06	2.7182818284538364	                1
12	110000	0.69999999999999996	0.30000000000000004	1.0999999999987389	1.1036134758214193	0.00083991991833756805	-0.0078071385274207077	2.6057685356958062	0.8673849963445146	1.1426002110149102e-06	3.0041660239426444	                1
13	120000	0.69999999999999996	0.30000000000000004	1.199999999999394	1.2158834687313664	0.00048770312622040655	-0.0078137728504628964	2.8708519380254005	0.86468398699070248	3.6411223273841981e-07	3.3201169227345355	                1
14	130000	0.69999999999999996	0.30000000000000004	1.3000000000000491	1.3412163427195376	0.0002518794591324443	-0.0078164905744843027	3.1667784255881082	0.86304780246691215	1.032038248930417e-07	3.6692966676194243	                1
15	140000	0.69999999999999996	0.30000000000000004	1.4000000000007042	1.4807632330154337	0.0001141571593393316	-0.0078174764821289412	3.4962659716844375	0.86216857374912581	2.5670214956385426e-08	 4.05519996684753	                1
16	150000	0.69999999999999996	0.30000000000000004	1.5000000000013594	1.6357121651342472	4.4744819484143132e-05	-0.0078177889576029631	3.8621196521628773	0.86175537649832934	5.5219494063869024e-09	4.4816890703441574	                1
17	160000	0.69999999999999996	0.30000000000000004	1.6000000000020145	1.807390646886375	1.4929040248168839e-05	-0.0078178742279177253	4.267473877900974	0.86158811657962009	1.011125033017357e-09	4.9530324244050927	                1
18	170000	0.69999999999999996	0.30000000000000004	1.7000000000026696	1.9973425547541215	4.1675178342364675e-06	-0.0078178939481733968	4.7159739330935366	0.86153073743606279	1.5490796601786962e-10	5.4739473917418131	                1
19	180000	0.69999999999999996	0.30000000000000004	1.8000000000033247	2.2073629021788861	9.5514961326510993e-07	-0.0078178977473217122	5.211858067498496	0.86151434412334371	1.9484577793592465e-11	6.0496474644330593	                1
20	190000	0.69999999999999996	0.30000000000000004	1.9000000000039798	2.4395024471256272	1.760278124569819e-07	-0.0078178983456556727	5.759968375469076	0.86151051668152534	1.9707167061895215e-12	6.6858944423058784	                1
21	200000	0.69999999999999996	0.30000000000000004	2.000000000004635	2.6960649206223515	2.5494204884309053e-08	-0.0078178984211137986	6.3657442521911838	0.86150980137814015	1.5664180858409577e-13	7.3890560989648986	                1
22	210000	0.69999999999999996	0.30000000000000004	2.1000000000052901	2.9796121817436627	2.8290713915587485e-09	-0.0078178984285626491	7.0352345652400556	0.86150969677665978	9.5396718305006367e-15	8.1661699126108491	                1
23	220000	0.69999999999999996	0.30000000000000004	2.2000000000059452	3.2929806857900781	2.3389685519289199e-10	-0.0078178984291239501	7.7751365379977218	0.86150968510340808	4.328498003151671e-16	9.0250134994877769	                1
24	230000	0.69999999999999996	0.30000000000000004	2.3000000000066003	3.6393064836352349	1.3968175622015843e-11	-0.0078178984291548907	8.5928547762178251	0.86150968413588447	1.4186518753647259e-17	9.9741824548805535	                1
25	240000	0.69999999999999996	0.30000000000000004	2.4000000000072554	4.0220556874085425	5.8228127573287833e-13	-0.0078178984291548907	9.4965732012875961	0.86150968407764394	3.2455797528531201e-19	11.02317638072158	                1
26	250000	0.69999999999999996	0.30000000000000004	2.5000000000079106	4.4450589765922945	1.6314895059954664e-14	-0.0078178984291548907	10.495336523410362	0.86150968407467943	4.9907642573470226e-21	12.182493960799844	                1
27	260000	0.69999999999999996	0.30000000000000004	2.6000000000085657	4.9125499100605632	2.9467799047807052e-16	-0.0078178984291548907	 11.5991407010895	0.86150968407405504	4.9471352287295877e-23	13.463738035117016	                1
