# Filename: 3Dvlt_constT_0.800_Op11_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.8, tempv=0.2, Cc=0.4, K0c=0.575343, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.80000000000000004	0.19999999999999996	                0	0.71917928706117262	0.058472073037628025	                0	                1	                1	0.058472073037628025	                1	0.8205448093241926
2	10000	0.80000000000000004	0.19999999999999996	0.099999999999993927	0.6839478320318686	0.046087483733253595	-0.014181834404817661	0.95101158269828301	0.86051086501101115	0.02529334735110466	1.1051709180756408	0.79618462431579407
3	20000	0.80000000000000004	0.19999999999999996	0.20000000000005924	0.67341572884367717	0.036815635646061398	-0.022523627192464632	0.93636696851420465	0.76663243328893627	0.011088656364458297	1.2214027581602422	0.78880554259419888
4	30000	0.80000000000000004	0.19999999999999996	0.30000000000015925	0.67876815752563935	0.029448278426343198	-0.027467210831461655	0.94380938068910769	0.69919118606470754	0.0048677676839096115	1.3498588075762181	0.79256132541003321
5	40000	0.80000000000000004	0.19999999999999996	0.40000000000025926	0.69617289664120074	0.023386215786707482	-0.030388805076922858	0.96801021548606558	0.64887665220742041	0.0021215496313513505	1.4918246976416571	0.80469308038237986
6	50000	0.80000000000000004	0.19999999999999996	0.50000000000035927	0.72395119372449213	0.018318128458553448	-0.032097717828200055	1.0066352114822705	0.61055511891008851	0.00091200591393534875	1.6487212707007204	0.8238071806586903
7	60000	0.80000000000000004	0.19999999999999996	0.59999999999990417	0.76150307203189826	0.014076987973941734	-0.033081188605160412	1.058850116698544	0.58110926492373438	0.00038463571229408036	1.8221188003903344	0.84918633280581068
8	70000	0.80000000000000004	0.19999999999999996	0.69999999999944906	0.80882677200894149	0.010566347799847435	-0.033635337554630523	1.1246524845203774	0.55848589568562279	0.00015844848014502159	2.0137527074693669	0.88046746127681774
9	80000	0.80000000000000004	0.19999999999999996	0.79999999999899396	0.86627230639670016	0.0077187410633190925	-0.033939818335173844	1.2045289985152423	0.54122976715255267	6.3523286488383467e-05	2.2255409284902288	0.91747166077633335
10	90000	0.80000000000000004	0.19999999999999996	0.89999999999853886	0.93439968736165768	0.0054719072126097274	-0.034102427075507771	1.2992583409624514	0.52823902160101099	2.4714311836434568e-05	2.4596031111533558	0.96010694383435835
