# Filename: 3Dvlt_constT_0.400_Op11_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.4, tempv=0.6, Cc=1.1, K0c=0.296469, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.40000000000000002	0.59999999999999998	                0	0.74117234751695682	0.00032019331047730687	                0	                1	                1	0.00032019331047730687	                1	0.83550975464791521
2	10000	0.40000000000000002	0.59999999999999998	0.099999999999993927	0.81838614526720488	0.00024104704006059228	-7.6458652771823132e-05	1.1041779256996382	0.99910150334236847	0.00013228942043128081	1.1051709180756408	0.88669643234723106
3	20000	0.40000000000000002	0.59999999999999998	0.20000000000005924	0.90379442459280201	0.00017406441013144406	-0.0001183063245322493	1.2194119594729276	0.99837007189150839	5.2427192831483987e-05	1.2214027581602422	0.94111304805857376
4	30000	0.40000000000000002	0.59999999999999998	0.30000000000015925	0.99827541622334171	0.00012067327619176868	-0.00014028700666989126	1.3468870223878702	0.99779844738452006	1.9947158392536751e-05	1.3498588075762181	0.99896489254376575
5	40000	0.40000000000000002	0.59999999999999998	0.40000000000025926	1.1027944649460517	7.8031262967433675e-05	-0.00015129067859796194	1.4879055710059685	0.99737293085314638	7.0788364689825002e-06	1.4918246976416571	                1
6	50000	0.40000000000000002	0.59999999999999998	0.50000000000035927	1.2184230977617967	4.526775163092378e-05	-0.0001563232949458785	1.6439133244024882	0.99708383315987115	2.2537486453034287e-06	1.6487212707007204	                1
7	60000	0.40000000000000002	0.59999999999999998	0.59999999999990417	1.3463287323140596	2.3289460524141194e-05	-0.00015838035026576874	1.8164853786362527	0.99690831259033452	6.363547553091766e-07	1.8221188003903344	                1
8	70000	0.40000000000000002	0.59999999999999998	0.69999999999944906	1.4877828937333382	1.0491785059526291e-05	-0.00015912304706786697	2.0073372930299453	0.99681419947165029	1.5733036884458685e-07	2.0137527074693669	                1
9	80000	0.40000000000000002	0.59999999999999998	0.79999999999899396	1.6441818197127527	4.0809107876810234e-06	-0.00015935687672328927	2.218352890823597	0.99677020648121351	3.3584863512434629e-08	2.2255409284902288	                1
10	90000	0.40000000000000002	0.59999999999999998	0.89999999999853886	1.8170697105164808	1.3494336210416927e-06	-0.00015942017088619025	2.4516156284080868	0.99675253185806734	6.0948261761711469e-09	2.4596031111533558	                1
11	100000	0.40000000000000002	0.59999999999999998	0.99999999999808376	2.0081604946376665	3.7291003278423533e-07	-0.00015943467348868043	2.7094379618523519	0.99674652329684488	9.2435155547527411e-10	2.7182818284538364	                1
12	110000	0.40000000000000002	0.59999999999999998	1.0999999999987389	2.2193567944511488	8.451069752176869e-08	-0.00015943743859885953	2.9943869356248123	0.99674482427405975	1.1496565174036202e-10	3.0041660239426444	                1
13	120000	0.40000000000000002	0.59999999999999998	1.199999999999394	2.452767621070163	1.5381979383128915e-08	-0.0001594378691057854	3.3093080567391886	0.99674443212486485	1.1483967512228472e-11	3.3201169227345355	                1
14	130000	0.40000000000000002	0.59999999999999998	1.3000000000000491	2.7107272468063326	2.1973132743877535e-09	-0.00015943792271460271	3.6573507577389961	0.99674435976086428	9.0031610829300719e-13	3.6692966676194243	                1
15	140000	0.40000000000000002	0.59999999999999998	1.4000000000007042	2.9958168886426964	2.401511172871182e-10	-0.00015943792793313483	4.0419976523397709	0.99674434932538658	5.4002139142686791e-14	 4.05519996684753	                1
16	150000	0.40000000000000002	0.59999999999999998	1.5000000000013594	3.3108896973990563	1.9523607326359777e-11	-0.00015943792832036143	4.467098251157176	0.99674434817811641	2.4094045551916676e-15	4.4816890703441574	                1
17	160000	0.40000000000000002	0.59999999999999998	1.6000000000020145	3.6590990061788924	1.1444638062945118e-12	-0.00015943792834166221	4.9369070749029502	0.99674434808407719	7.7513087558903665e-17	4.9530324244050927	                1
18	170000	0.40000000000000002	0.59999999999999998	1.7000000000026696	4.0439298079662436	4.6738289840406418e-14	-0.00015943792834250379	5.4561261243947383	0.9967443480779592	1.7372771280911593e-18	5.4739473917418131	                1
19	180000	0.40000000000000002	0.59999999999999998	1.8000000000033247	4.4692336185025443	1.2801578355880823e-15	-0.00015943792834250379	6.0299519180325269	0.99674434807708612	2.6114584133396604e-20	6.0496474644330593	                1
20	190000	0.40000000000000002	0.59999999999999998	1.9000000000039798	4.9392670212549978	2.2549094679680848e-17	-0.00015943792834250379	6.6641274972040092	0.99674434807643153	2.5244804769448658e-22	6.6858944423058784	                1
21	200000	0.40000000000000002	0.59999999999999998	2.000000000004635	5.4587342685011677	2.4384041324614898e-19	-0.00015943792834250379	7.3649999042581396	0.99674434807578094	1.4982072792659782e-24	7.3890560989648986	                1
22	210000	0.40000000000000002	0.59999999999999998	2.1000000000052901	6.0328343630503909	1.5378312542491359e-21	-0.00015943792834250379	8.1395837058159675	0.99674434807512069	5.1855904166988559e-27	8.1661699126108491	                1
23	220000	0.40000000000000002	0.59999999999999998	2.2000000000059452	6.6673130916107439	5.3445340972939507e-24	-0.00015943792834250379	8.9956311969102529	0.99674434807447188	9.8906012006167016e-30	9.0250134994877769	                1
24	230000	0.40000000000000002	0.59999999999999998	2.3000000000066003	7.3685205305532229	9.6137044571390719e-27	-0.00015943792834250379	9.9417099885592304	0.99674434807381807	9.7639807992006787e-33	9.9741824548805535	                1
25	240000	0.40000000000000002	0.59999999999999998	2.4000000000072554	8.143474599610796	8.3516140241161249e-30	-0.00015943792834250379	10.987288755297884	0.99674434807316903	4.6551092246954324e-36	11.02317638072158	                1
26	250000	0.40000000000000002	0.59999999999999998	2.5000000000079106	8.9999312995775327	3.245668311583406e-33	-0.00015943792834250379	12.142832000854739	0.99674434807251067	9.9285746804548157e-40	12.182493960799844	                1
27	260000	0.40000000000000002	0.59999999999999998	2.6000000000085657	9.9464623369718534	5.1850254998531637e-37	-0.00015943792834250379	13.419904790422979	0.9967443480718573	8.7047635524356316e-44	13.463738035117016	                1
