# Filename: 3Dvlt_constTv_0.0001_Op11_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.9999, tempv=0.0001, Cc=0.4, K0c=0.575343, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.99990000000000001	           0.0001	                0	0.5754009697459127	0.10314784027892014	                0	                1	                1	0.10314784027892014	                1	0.71776512635781253
2	10000	0.99990000000000001	           0.0001	0.099999999999993927	0.51254303815061608	0.090523191088816748	-0.02622760502404934	0.89075803674252818	0.80599120206089458	0.04968018060590753	1.1051709180756408	0.6696350899930863
3	20000	0.99990000000000001	           0.0001	0.20000000000005924	0.47518802919546099	0.082525127030932746	-0.043608951594062917	0.82583807497803829	0.67613902904720002	0.024856090599027322	1.2214027581602422	0.63991058623093477
4	30000	0.99990000000000001	           0.0001	0.30000000000015925	0.4509750080233364	0.077143327748859555	-0.05549593498568018	0.78375781713138115	0.58062207153256451	0.012751706310587767	1.3498588075762181	0.62014248467243949
5	40000	0.99990000000000001	           0.0001	0.40000000000025926	0.43441592297449688	0.073373980369180344	-0.063799322771768169	0.75497947660103448	0.50607787751103706	0.0066563373237792187	1.4918246976416571	0.6063780069331185
6	50000	0.99990000000000001	           0.0001	0.50000000000035927	0.42268303904704724	0.070659141533869749	-0.069686303494398694	 0.73458868036614	0.44555055691974754	0.0035179115103537648	1.6487212707007204	0.59649786390847048
7	60000	0.99990000000000001	           0.0001	0.59999999999990417	0.41416444575842876	0.068663849825745318	-0.07390509390031258	0.71978405935137146	0.3950258672470639	0.0018761519748023215	1.8221188003903344	0.58925555897374937
8	70000	0.99990000000000001	           0.0001	0.69999999999944906	0.4078720689741745	0.067175068654788686	-0.076952366232246355	0.70884842122230673	0.35200370859493413	0.0010073289024370776	2.0137527074693669	0.58386760471534405
9	80000	0.99990000000000001	           0.0001	0.79999999999899396	0.40316659226815621	0.066051167323389656	-0.079166441026401482	0.70067068612377859	0.3148316335836171	0.00054358439936727542	2.2255409284902288	0.57981670382245332
10	90000	0.99990000000000001	           0.0001	0.89999999999853886	0.3996170157867408	0.065194672202806711	-0.080782288943940739	0.69450181142934964	0.28236336516247301	0.00029445701403365811	2.4596031111533558	0.57674838007821583
11	100000	0.99990000000000001	           0.0001	0.99999999999808376	0.39692346766104258	0.064536640532249709	-0.081965523404967683	0.68982064426536727	0.2537708331213539	0.00015997033819588756	2.7182818284538364	0.5744127432727929
12	110000	0.99990000000000001	           0.0001	1.0999999999987389	0.39487217563961591	0.064027233079134896	-0.082834194837920816	0.68625566587763098	0.22843466719492228	8.7100601414143383e-05	3.0041660239426444	0.57262976615991978
13	120000	0.99990000000000001	           0.0001	1.199999999999394	0.39330787472890494	0.063629777995099224	-0.083473181560085027	0.68353703835880397	0.20587739958140536	4.7505089241472529e-05	3.3201169227345355	0.57126758919723786
14	130000	0.99990000000000001	           0.0001	1.3000000000000491	0.39211618837996226	0.063316894006905905	-0.083943919548211191	0.68146598458656427	0.18572114667105605	2.5943146234977329e-05	3.6692966676194243	0.57022842631618587
