# Filename: 3Dvlt_constTv_2.5e-05_Op11_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.999975, tempv=2.5e-05, Cc=1.1, K0c=0.296469, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.99997499999999995	2.5000000000000001e-05	                0	0.29647635091555563	0.04000644440993896	                0	                1	                1	0.04000644440993896	                1	0.48216317024975897
2	10000	0.99997499999999995	2.5000000000000001e-05	0.099999999999993927	0.31088221059994131	0.043592516267085414	-0.011328782452013861	1.0485902489014676	0.94880369339369386	0.023924080173995482	1.1051709180756408	0.49608663034341055
3	20000	0.99997499999999995	2.5000000000000001e-05	0.20000000000005924	0.32377203452162645	0.046799688114042448	-0.020406942139718678	1.0920669845057738	0.89410882463595986	0.014095795179240858	1.2214027581602422	0.50832749455726534
4	30000	0.99997499999999995	2.5000000000000001e-05	0.30000000000015925	0.33506121088413116	0.049600882055557363	-0.027581354446002224	1.1301448154276748	0.83723187127766507	0.0081989706585858402	1.3498588075762181	0.51888903354515803
5	40000	0.99997499999999995	2.5000000000000001e-05	0.40000000000025926	0.34475911797804404	0.051997718285020304	-0.033184079856002351	1.1628553741753271	0.77948526794979367	0.004717126578529165	1.4918246976416571	0.52784870033125109
6	50000	0.99997499999999995	2.5000000000000001e-05	0.50000000000035927	0.35294930349151782	0.054012927692082754	-0.037515591449009886	1.1904804629494621	0.72206290056747902	0.0026891453237484191	1.6487212707007204	0.53533716848746871
7	60000	0.99997499999999995	2.5000000000000001e-05	0.59999999999990417	0.35976539443115851	0.055682496758218639	-0.04083635097891132	1.213470799003558	0.66596689455353197	0.0015214530865947087	1.8221188003903344	0.54151642247018961
8	70000	0.99997499999999995	2.5000000000000001e-05	0.69999999999944906	0.36536805058461752	0.057048892795366082	-0.043364709777353863	1.2323682798183255	0.61197597661681702	0.00085548105443893714	2.0137527074693669	0.54656062439658448
9	80000	0.99997499999999995	2.5000000000000001e-05	0.79999999999899396	0.36992616605694356	0.058155963868509387	-0.045278964309942667	1.2477425768179007	0.56064687952710424	0.00047860887203266954	2.2255409284902288	0.55064161570096537
10	90000	0.99997499999999995	2.5000000000000001e-05	0.89999999999853886	0.37360346664517713	0.059045551120010108	-0.046721711617478234	1.2601459289803163	0.51233710156977708	0.00026668401093703773	2.4596031111533558	0.55391935236226664
