# Filename: 3Dvlt_constT_0.200_Op11_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.2, tempv=0.8, Cc=1.1, K0c=0.296469, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.20000000000000001	0.80000000000000004	                0	1.4823446950339139	1.0252375607441666e-07	                0	                1	                1	1.0252375607441666e-07	                1	                1
2	10000	0.20000000000000001	0.80000000000000004	0.099999999999993927	1.6382435418747527	4.0102072304318914e-08	-1.8700302546055737e-08	1.105170442045716	0.99999956927031197	2.2008483912095013e-08	1.1051709180756408	                1
3	20000	0.20000000000000001	0.80000000000000004	0.20000000000005924	1.8105388040645227	1.3342294105622716e-08	-2.379132687683006e-08	1.2214020194696351	0.99999939521128289	4.0186217582424252e-09	1.2214027581602422	                1
4	30000	0.20000000000000001	0.80000000000000004	0.30000000000015925	2.0009547131469207	3.712138757002758e-09	-2.4965197801185852e-08	1.3498579108155015	0.99999933566332155	6.1361240945623183e-10	1.3498588075762181	                1
5	40000	0.20000000000000001	0.80000000000000004	0.40000000000025926	2.2113969198609427	8.4757708936982718e-10	-2.5190566608877462e-08	1.4918236812729642	0.99999931870769088	7.6890458802508579e-11	1.4918246976416571	                1
6	50000	0.20000000000000001	0.80000000000000004	0.50000000000035927	2.4439715545145666	1.5554919822698336e-10	-2.5225923530008026e-08	1.6487201409377001	0.99999931476408999	7.7443385666765469e-12	1.6487212707007204	                1
7	60000	0.20000000000000001	0.80000000000000004	0.59999999999990417	2.7010062846714837	2.2423980551442765e-11	-2.5230363520938466e-08	1.8221175504727587	0.99999931403069031	6.1270662075146082e-13	1.8221188003903344	                1
8	70000	0.20000000000000001	0.80000000000000004	0.69999999999944906	2.9850735950396565	2.4756400458963487e-12	-2.523079975503229e-08	2.0137513258826498	0.99999931392434038	3.7123650488212367e-14	2.0137527074693669	                1
9	80000	0.20000000000000001	0.80000000000000004	0.79999999999899396	3.2990165255142325	2.0351947841100669e-13	-2.523083245699457e-08	2.2255394015753911	0.99999931391293784	1.6749138268811879e-15	2.2255409284902288	                1
10	90000	0.20000000000000001	0.80000000000000004	0.89999999999853886	3.6459771222457298	1.2078148184503933e-14	-2.5230834276291496e-08	2.459601423650196	0.99999931391241448	5.4551933912660509e-17	2.4596031111533558	                1
11	100000	0.20000000000000001	0.80000000000000004	0.99999999999808376	4.0294278834748694	5.0001887270632735e-16	-2.5230834349138828e-08	2.7182799634754868	0.99999931391280705	1.2394228691093181e-18	2.7182818284538364	                1
12	110000	0.20000000000000001	0.80000000000000004	1.0999999999987389	4.4532065132995529	1.3903191430751095e-17	-2.5230834351168395e-08	3.0041639628208539	0.99999931391215591	1.8913457242446669e-20	3.0041660239426444	                1
13	120000	0.20000000000000001	0.80000000000000004	1.199999999999394	4.9215543306837333	2.4900326589033503e-19	-2.5230834351204261e-08	3.3201146448405074	0.99999931391150332	1.8590230455384496e-22	3.3201169227345355	                1
14	130000	0.20000000000000001	0.80000000000000004	1.3000000000000491	5.4391587180008951	2.7426249515523544e-21	-2.5230834351204261e-08	3.6692941501547689	0.99999931391084351	1.1237493768734114e-24	3.6692966676194243	                1
15	140000	0.20000000000000001	0.80000000000000004	1.4000000000007042	6.0112000339322336	1.7652003028543899e-23	-2.5230834351204261e-08	4.0551971846161639	0.99999931391019203	3.9693586874088166e-27	 4.05519996684753	                1
16	150000	0.20000000000000001	0.80000000000000004	1.5000000000013594	6.6434034602372902	6.2740478115289131e-26	-2.5230834351204261e-08	4.4816859955000536	0.99999931390954278	7.7427901124492782e-30	4.4816890703441574	                1
17	160000	0.20000000000000001	0.80000000000000004	1.6000000000020145	7.3420963012973788	1.156930037123631e-28	-2.5230834351204261e-08	4.9530290261735663	0.99999931390888752	7.835740962175303e-33	4.9530324244050927	                1
18	170000	0.20000000000000001	0.80000000000000004	1.7000000000026696	8.1142713099046162	1.0329960773511705e-31	-2.5230834351204261e-08	5.4739436361115548	0.99999931390822949	3.8396793393980746e-36	5.4739473917418131	                1
19	180000	0.20000000000000001	0.80000000000000004	1.8000000000033247	8.9676566730822795	4.1380631016870322e-35	-2.5230834351204261e-08	6.0496433138158281	0.99999931390758623	8.4414432356825347e-40	6.0496474644330593	                1
