# Filename: 3Dvlt_constT_0.500_Op11_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.5, tempv=0.5, Cc=1.1, K0c=0.296469, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	              0.5	              0.5	                0	0.59293787801356546	0.0016007731952093348	                0	                1	                1	0.0016007731952093348	                1	0.73081174251334724
2	10000	              0.5	              0.5	0.099999999999993927	0.65283826133344025	0.0013252297206641094	-0.00039911205604151238	1.1010230338472395	0.99624683914446122	0.00072730149119812609	1.1051709180756408	0.77425382524244846
3	20000	              0.5	              0.5	0.20000000000005924	0.71907739306875618	0.0010533339409424165	-0.00063937625526206852	1.2127364766740452	0.99290464883242058	0.00031725808622241241	1.2214027581602422	0.82047505401500498
4	30000	              0.5	              0.5	0.30000000000015925	0.79241449638925765	0.00080353301426312979	-0.00077823596803692867	1.3364207715047149	0.99004485802805375	0.00013282311390690868	1.3498588075762181	0.86970395919713173
5	40000	              0.5	              0.5	0.40000000000025926	0.87367374056963609	0.00058831975377680596	-0.00085526868280310037	1.4734658940943015	0.98769372596098048	5.3371163942279925e-05	1.4918246976416571	0.9221669846071211
6	50000	              0.5	              0.5	0.50000000000035927	0.96374275340818727	0.00041363208562610607	-0.0008962970456005342	1.6253688440969163	0.9858360372861088	2.0593528926164705e-05	1.6487212707007204	0.97808517280997664
7	60000	              0.5	              0.5	0.59999999999990417	1.0635786298112964	0.00027626902278673224	-0.00091725319226015792	1.7937437786475221	0.98442745789312203	7.5486980994137563e-06	1.8221188003903344	                1
8	70000	              0.5	              0.5	0.69999999999944906	1.174251656689973	0.00016699907538414763	-0.00092720330888175885	1.9803957551571836	0.98343542770248971	2.5042474638800113e-06	2.0137527074693669	                1
9	80000	              0.5	              0.5	0.79999999999899396	1.2969200494374618	8.9976593639924131e-05	-0.00093144841875066379	2.1872781239450356	0.98280741366947133	7.4048460599350972e-07	2.2255409284902288	                1
10	90000	              0.5	              0.5	0.89999999999853886	1.4328034485661312	4.2675463447106287e-05	-0.00093305624225872223	2.4164478298573986	0.98245437196746721	1.9274718492405358e-07	2.4596031111533558	                1
11	100000	              0.5	              0.5	0.99999999999808376	1.5832122579394585	1.7575953640860141e-05	-0.00093359008782611236	2.670114891704114	0.98228037422553804	4.3566433344769988e-08	2.7182818284538364	                1
12	110000	              0.5	              0.5	1.0999999999987389	1.7495880798623487	6.1918711146701199e-06	-0.00093374335074600853	2.9507105967386367	0.98220623401703566	8.4232235570770145e-09	3.0041660239426444	                1
13	120000	              0.5	              0.5	1.199999999999394	1.9335409102847276	1.8352905354658339e-06	-0.00093378082626441978	3.260950231013056	0.98217933491548604	1.3702018680318103e-09	3.3201169227345355	                1
14	130000	              0.5	              0.5	1.3000000000000491	2.1368754018517526	4.4942178568073531e-07	-0.00093378850265711641	3.6038773724671112	0.98217116219311962	1.8414382590890004e-10	3.6692966676194243	                1
15	140000	              0.5	              0.5	1.4000000000007042	2.3616076400915484	8.9112355360588399e-08	-0.00093378979615512715	3.9828921842593412	0.98216912034441539	2.003845690112547e-11	 4.05519996684753	                1
