# Filename: 3Dvlt_constT_0.600_Op11_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.6, tempv=0.4, Cc=0.4, K0c=0.575343, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.59999999999999998	0.40000000000000002	                0	0.95890571608156361	0.022695059297718062	                0	                1	                1	0.022695059297718062	                1	0.97513679598170089
2	10000	0.59999999999999998	0.40000000000000002	0.099999999999993927	0.98238899179506078	0.01561058867590928	-0.0051906887005029887	1.024489660786942	0.92699657947099823	0.0085672727116169658	1.1051709180756408	0.98939586821991155
3	20000	0.59999999999999998	0.40000000000000002	0.20000000000005924	1.0289940853456558	0.010535487064071038	-0.0078190888297003883	1.0730920340640984	0.87857344917123048	0.0031732277233729486	1.2214027581602422	                1
4	30000	0.59999999999999998	0.40000000000000002	0.30000000000015925	1.0954983717423616	0.0067392123371317926	-0.0091057282902793617	1.1424463879712441	0.84634510036097776	0.0011139843068160209	1.3498588075762181	                1
5	40000	0.59999999999999998	0.40000000000000002	0.40000000000025926	1.1810958258271715	0.0039990060695994471	-0.0096967413750588	1.2317121548232679	0.82564134832357539	0.0003627816458254354	1.4918246976416571	                1
6	50000	0.59999999999999998	0.40000000000000002	0.50000000000035927	1.2855320874341973	0.0021605344541131637	-0.0099466914006166793	1.3406240737487181	0.81312960387715583	0.00010756667657782581	1.6487212707007204	                1
7	60000	0.59999999999999998	0.40000000000000002	0.59999999999990417	1.4086006215883577	0.0010432874913763857	-0.010042261189687303	1.4689667586344262	0.80618605017397549	2.8506497847116886e-05	1.8221188003903344	                1
8	70000	0.59999999999999998	0.40000000000000002	0.69999999999944906	1.5500674349332142	0.00044212544025587936	-0.010074711076329488	1.6164961882460682	0.80272825071827159	6.6299260036664813e-06	2.0137527074693669	                1
9	80000	0.59999999999999998	0.40000000000000002	0.79999999999899396	1.7098633994873511	0.00016148244478254682	-0.010084324182879552	1.7831402720952305	0.80121657133705659	1.3289596734257264e-06	2.2255409284902288	                1
10	90000	0.59999999999999998	0.40000000000000002	0.89999999999853886	1.888350835224051	4.9914724297734226e-05	-0.010086765702451558	1.9692768575210262	0.80064822189852991	2.2544389252088833e-07	2.4596031111533558	                1
11	100000	0.59999999999999998	0.40000000000000002	0.99999999999808376	2.0864807606709426	1.2813324923796374e-05	-0.010087287955168021	2.1758977193264206	0.8004680370335534	3.1761057045558736e-08	2.7182818284538364	                1
12	110000	0.59999999999999998	0.40000000000000002	1.0999999999987389	2.3057817833137295	2.6772983439643193e-06	-0.01008738031086579	2.404596974075814	0.80042080061874843	3.6421110941365251e-09	3.0041660239426444	                1
