# Filename: 3Dvlt_constT_0.200_Op11_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.2, tempv=0.8, Cc=0.4, K0c=0.575343, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.20000000000000001	0.80000000000000004	                0	2.8767171482446914	1.168944697880048e-05	                0	                1	                1	1.168944697880048e-05	                1	                1
2	10000	0.20000000000000001	0.80000000000000004	0.099999999999993927	3.1790864233818925	1.0754952386043438e-06	-1.3027932324712651e-06	1.1051091433586719	0.99994410392459776	5.9024430150980685e-07	1.1051709180756408	                1
3	20000	0.20000000000000001	0.80000000000000004	0.20000000000005924	3.5134157341029031	7.228896710920222e-08	-1.3840088045239864e-06	1.2213281852359767	0.99993894485355683	2.1773018478395521e-08	1.2214027581602422	                1
4	30000	0.20000000000000001	0.80000000000000004	0.30000000000015925	3.8829235460764866	3.4341286162404873e-09	-1.3876958464593797e-06	1.3497759237281148	0.99993859813512487	5.6765764227394558e-10	1.3498588075762181	                1
5	40000	0.20000000000000001	0.80000000000000004	0.40000000000025926	4.2912941097554231	1.1117015277039023e-10	-1.3878138298913956e-06	1.4917330723230384	0.9999385817122054	1.0085128726185425e-11	1.4918246976416571	                1
6	50000	0.20000000000000001	0.80000000000000004	0.50000000000035927	4.7426134485024685	2.3554188811185975e-12	-1.3878163968359517e-06	 1.64862000819104	0.99993858118319934	1.1726940086895641e-13	1.6487212707007204	                1
7	60000	0.20000000000000001	0.80000000000000004	0.59999999999990417	5.2413984589010161	3.1238869136913193e-14	-1.3878164333240042e-06	1.8220068879900828	0.99993858117251866	8.5356218986480059e-16	1.8221188003903344	                1
8	70000	0.20000000000000001	0.80000000000000004	0.69999999999944906	5.7926411468230796	2.4687228677198728e-16	-1.3878164336482465e-06	2.0136290251398612	0.99993858117282863	3.7019923411485746e-18	2.0137527074693669	                1
9	80000	0.20000000000000001	0.80000000000000004	0.79999999999899396	6.4018585343172179	1.1009093680136781e-18	-1.387816433649834e-06	2.2254042383775858	0.99993858117328116	9.0602056227037611e-21	2.2255409284902288	                1
10	90000	0.20000000000000001	0.80000000000000004	0.89999999999853886	7.0751478737617992	2.6085444601356286e-21	-1.387816433649834e-06	2.4594520452172008	0.99993858117373902	1.178170219670972e-23	2.4596031111533558	                1
11	100000	0.20000000000000001	0.80000000000000004	0.99999999999808376	7.8192476711663286	3.0727626143451053e-24	-1.387816433649834e-06	2.7181148747757349	0.99993858117419843	7.6166170187745124e-27	2.7182818284538364	                1
12	110000	0.20000000000000001	0.80000000000000004	1.0999999999987389	8.6416051274038033	1.671948212783005e-27	-1.387816433649834e-06	3.0039815115909878	0.99993858117354817	2.2744649091225348e-30	3.0041660239426444	                1
