# Filename: 3Dvlt_constT_0.100_Op11_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.1, tempv=0.9, Cc=0.4, K0c=0.575343, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.10000000000000001	0.90000000000000002	                0	5.7534342964893828	1.3664317067018767e-10	                0	                1	                1	1.3664317067018767e-10	                1	                1
2	10000	0.10000000000000001	0.90000000000000002	0.099999999999993927	6.3585282594974544	6.3466045296954629e-13	-7.8065240969238349e-12	1.1051709173731743	0.99999999936438178	3.4830904155840532e-13	1.1051709180756408	                1
3	20000	0.10000000000000001	0.90000000000000002	0.20000000000005924	7.0272605141381934	1.5729728004391335e-15	-7.8307828431544276e-12	1.2214027573802435	0.99999999936139095	4.7377030298742596e-16	1.2214027581602422	                1
4	30000	0.10000000000000001	0.90000000000000002	0.30000000000015925	7.7663239539667615	1.9473292783552566e-18	-7.8308230568674704e-12	1.3498588067140349	0.99999999936127903	3.2189136471316079e-19	1.3498588075762181	                1
5	40000	0.10000000000000001	0.90000000000000002	0.40000000000025926	8.583115374278302	1.1194146505787325e-21	-7.8308230901622526e-12	1.4918246966886417	0.99999999936117456	1.0155100598252751e-22	1.4918246976416571	                1
6	50000	0.10000000000000001	0.90000000000000002	0.50000000000035927	9.4858094981403358	2.7563639163239371e-25	-7.8308230901743857e-12	1.648721269647307	0.99999999936107231	1.3723127874843723e-26	1.6487212707007204	                1
7	60000	0.10000000000000001	0.90000000000000002	0.59999999999990417	10.483440791750436	2.6592032701874732e-29	-7.8308230901743857e-12	1.8221187992269587	0.99999999936152584	7.2659332085577022e-31	1.8221188003903344	                1
8	70000	0.10000000000000001	0.90000000000000002	0.69999999999944906	11.585993884410568	9.1083280438068046e-34	-7.8308230901743857e-12	2.0137527061845621	0.9999999993619848	1.3658463288746786e-35	2.0137527074693669	                1
9	80000	0.10000000000000001	0.90000000000000002	0.79999999999899396	12.80450349805292	9.933439414081347e-39	-7.8308230901743857e-12	2.225540927071322	0.99999999936244421	8.1749693705148671e-41	2.2255409284902288	                1
10	90000	0.10000000000000001	0.90000000000000002	0.89999999999853886	14.151164886446029	3.0581711789659611e-44	-7.8308230901743857e-12	2.459603109586348	0.99999999936290229	1.3812477666286068e-46	2.4596031111533558	                1
11	100000	0.10000000000000001	0.90000000000000002	0.99999999999808376	15.639455889393485	2.326777373106747e-50	-7.8308230901743857e-12	2.7182818267232722	0.99999999936336104	5.7675044782726928e-53	2.7182818284538364	                1
12	110000	0.10000000000000001	0.90000000000000002	1.0999999999987389	17.284271823484652	3.7768762436368237e-57	-7.8308230901743857e-12	3.0041660220281177	0.99999999936270934	5.1379417236563636e-60	3.0041660239426444	                1
13	120000	0.10000000000000001	0.90000000000000002	1.199999999999394	19.102074559429514	1.1118208151347885e-64	-7.8308230901743857e-12	3.3201169206164698	0.99999999936205075	8.3006964204044284e-68	3.3201169227345355	                1
