# Filename: 3Dvlt_constT_0.300_Op11_Cc1.10_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.3, tempv=0.7, Cc=1.1, K0c=0.296469, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	0.29999999999999999	0.69999999999999996	                0	0.98822979668927557	2.1905323559766427e-05	                0	                1	                1	2.1905323559766427e-05	                1	0.99292116152663057
2	10000	0.29999999999999999	0.69999999999999996	0.099999999999993927	1.0920787370575025	1.4304609930058015e-05	-4.9329501073592703e-06	1.1050858218565531	0.99992300175683591	7.8505363794022835e-06	1.1051709180756408	                1
3	20000	0.29999999999999999	0.69999999999999996	0.20000000000005924	1.2068698164085825	8.3900110050072872e-06	-7.2127236477098275e-06	1.2212441078500014	0.99987010811202037	2.5270227525869744e-06	1.2214027581602422	                1
4	30000	0.29999999999999999	0.69999999999999996	0.30000000000015925	1.3337540826673437	4.3681479778737607e-06	-8.1551039853940097e-06	1.349639615336057	0.99983761839465668	7.2205000432921412e-07	1.3498588075762181	                1
5	40000	0.29999999999999999	0.69999999999999996	0.40000000000025926	1.4740002192245527	1.993560750608154e-06	-8.4995273422018064e-06	1.4915561382207703	0.9998199792366278	1.8085175105299531e-07	1.4918246976416571	                1
6	50000	0.29999999999999999	0.69999999999999996	0.50000000000035927	1.6290085587214411	7.8656835460568911e-07	-8.6094217717889574e-06	1.648410687654708	0.99981162186020667	3.9160932446667274e-08	1.6487212707007204	                1
7	60000	0.29999999999999999	0.69999999999999996	0.59999999999990417	1.8003267485783268	2.6421936977511785e-07	-8.6396076004598591e-06	1.8217693441441485	0.99980821434578748	7.2194567249380322e-09	1.8221188003903344	                1
8	70000	0.29999999999999999	0.69999999999999996	0.69999999999944906	1.9896664226768324	7.4295488257494616e-08	-8.6466365315571418e-06	2.0133641277995524	0.99980703704661777	1.1141037015838427e-09	2.0137527074693669	                1
9	80000	0.29999999999999999	0.69999999999999996	0.79999999999899396	2.1989207216892623	1.7163519162849753e-08	-8.6480007150099461e-06	2.2251107273389152	0.99980669816231815	1.4125142118211409e-10	2.2255409284902288	                1
10	90000	0.29999999999999999	0.69999999999999996	0.89999999999853886	2.4301830388774937	3.1909439137247666e-09	-8.6482173089496207e-06	2.4591274691564524	0.99980661839516038	1.4412156469801513e-11	2.4596031111533558	                1
