# Filename: 3Dvlt_constT_0.500_Op11_Cc0.40_lmax100_dl1e-05.dat
# Source: 3Dvlt_constT.c
# Source version: 10 (2012 Jul 29 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, A3=41.3417022403997549418, THETA=0.6
# Parameter values: OpA=1, OpB=1, N=3, Tfrac=0.5, tempv=0.5, Cc=0.4, K0c=0.575343, lmax=100, lsteps=10000000, (dl=1e-05), lpts=10000001, ldatamax=1000, a0=1, a03=1, a06=1
Data-pt	l-Step	T/Tc	1-T/Tc	l	K	y	e	K/K0	Ks/K0	G	a/a0	ac/a
1	0	              0.5	              0.5	                0	1.1506868592978763	0.01064431176249212	                0	                1	                1	0.01064431176249212	                1	                1
2	10000	              0.5	              0.5	0.099999999999993927	1.2220130541810883	0.0060282564345254652	-0.0022476922450536279	1.061985755991629	0.96092444944243782	0.0033083772766263836	1.1051709180756408	                1
3	20000	              0.5	              0.5	0.20000000000005924	1.3194089472223502	0.0031402977852755549	-0.0031597096018715636	1.1466272831406317	0.93877901902543404	0.00094583951660536826	1.2214027581602422	                1
4	30000	              0.5	              0.5	0.30000000000015925	1.4399369928069925	0.0014688042923310376	-0.0034968093949439795	1.2513717187016546	0.92703897005983515	0.00024279171653718274	1.3498588075762181	                1
5	40000	              0.5	              0.5	0.40000000000025926	1.5817020483748012	0.00060351562142537871	-0.0036077822174485339	1.3745720963042203	0.92140323087371123	5.4749701953813103e-05	1.4918246976416571	                1
6	50000	              0.5	              0.5	0.50000000000035927	1.7435303995385978	0.00021346181152835035	-0.0036396575752439828	1.5152084039635783	0.91902035285782535	1.0627637804467157e-05	1.6487212707007204	                1
7	60000	              0.5	              0.5	0.59999999999990417	1.9250827444870757	6.3732983502518052e-05	-0.0036474935201709913	1.6729857727424806	0.91815405910091785	1.7414223519616802e-06	1.8221188003903344	                1
8	70000	              0.5	              0.5	0.69999999999944906	2.1269314165175106	1.5749815331142642e-05	-0.0036491113891119458	1.8484015866969379	0.91788906345892796	2.3617756570726774e-07	2.0137527074693669	                1
9	80000	              0.5	              0.5	0.79999999999899396	2.3504516427553388	3.1556190237130467e-06	-0.0036493865980725786	2.0426509816836984	0.91782224965388548	2.5969946348390673e-08	2.2255409284902288	                1
10	90000	              0.5	              0.5	0.89999999999853886	2.5976123161487497	5.0130033156563347e-07	-0.0036494243904675277	2.2574450165649371	0.91780865226925867	2.2641635240946017e-09	2.4596031111533558	                1
