T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.858746	0.141254	2.6709	36.566	5.00034	2.87904e-06	-0.00640411	0.345973	0.881518	7.31271	8.28697	1.25383
0.874107	0.125893	2.713	38.1383	5.00001	3.22374e-06	-0.00759242	0.331688	0.86024	7.62764	8.17458	1.23668
0.887798	0.112202	2.7559	39.81	5.00008	3.56992e-06	-0.00890223	0.317764	0.837034	7.96189	8.05498	1.21844
0.9	0.1	2.7998	41.5966	5.0004	3.90938e-06	-0.0103235	0.304136	0.812147	8.31866	7.93223	1.19974
0.910875	0.0891251	2.8446	43.5025	5.00039	4.23211e-06	-0.0118383	0.29081	0.785947	8.69982	7.81015	1.18115
0.920567	0.0794328	2.8902	45.5322	5.00039	4.53235e-06	-0.0134217	0.277847	0.758903	9.10572	7.69202	1.16317
0.929205	0.0707946	2.9362	47.6756	5.00004	4.80368e-06	-0.0150441	0.265337	0.731533	9.53504	7.58042	1.14619
0.936904	0.0630957	2.9823	49.9249	5.00005	5.04631e-06	-0.0166736	0.253383	0.704365	9.98487	7.47718	1.13047
0.943766	0.0562341	3.028	52.2594	5.00047	5.26004e-06	-0.0182791	0.242085	0.677885	10.4509	7.38339	1.1162
0.949881	0.0501187	3.0726	54.6429	5.00041	5.44201e-06	-0.0198325	0.231522	0.652508	10.9277	7.29953	1.10344
0.955332	0.0446684	3.1157	57.0495	5.00033	5.59652e-06	-0.0213106	0.221752	0.628558	11.4092	7.22556	1.09219
0.960189	0.0398107	3.1569	59.449	5.00036	5.72719e-06	-0.0226961	0.212803	0.60626	11.8889	7.16107	1.08237
0.964519	0.0354813	3.1958	61.8072	5.00023	5.83577e-06	-0.0239777	0.204678	0.585742	12.3609	7.1054	1.07389
0.968377	0.0316228	3.2322	64.0984	5.00014	5.92645e-06	-0.0251496	0.197358	0.567055	12.8193	7.05774	1.06663
0.971816	0.0281838	3.266	66.3019	5.00034	6.00336e-06	-0.0262108	0.190807	0.550177	13.2595	7.0172	1.06045
0.974881	0.0251189	3.297	68.3895	5.00012	6.06539e-06	-0.027164	0.184975	0.535042	13.6776	6.98291	1.05523
0.977613	0.0223872	3.3254	70.3596	5.00039	6.11945e-06	-0.0280145	0.179805	0.521546	14.0708	6.95402	1.05082
0.980047	0.0199526	3.3511	72.1913	5.00026	6.16272e-06	-0.0287695	0.175238	0.509565	14.4375	6.92976	1.04712
0.982217	0.0177828	3.3743	73.8857	5.00011	6.19873e-06	-0.0294369	0.171214	0.498966	14.7768	6.90943	1.04401
0.984151	0.0158489	3.3952	75.4462	5.00016	6.22996e-06	-0.0300252	0.167675	0.489614	15.0887	6.89242	1.04141
0.985875	0.0141254	3.4139	76.8703	5.00006	6.25553e-06	-0.0305426	0.164565	0.481375	15.3739	6.87819	1.03923
0.987411	0.0125893	3.4307	78.1726	5.00042	6.27952e-06	-0.030997	0.161835	0.474127	15.6332	6.86628	1.03741
0.98878	0.0112202	3.4456	79.3461	5.00032	6.29777e-06	-0.0313958	0.159438	0.467754	15.8682	6.85632	1.03588
0.99	0.01	3.4589	80.4085	5.00041	6.31423e-06	-0.0317457	0.157335	0.462151	16.0804	6.84797	1.0346
0.991087	0.00891251	3.4707	81.3629	5.00035	6.32758e-06	-0.0320526	0.155487	0.457226	16.2714	6.84095	1.03353
0.992057	0.00794328	3.4812	82.2217	5.00038	6.33945e-06	-0.032322	0.153864	0.452895	16.4431	6.83506	1.03262
0.992921	0.00707946	3.4905	82.9899	5.00028	6.34903e-06	-0.0325585	0.152437	0.449085	16.5971	6.83009	1.03186
0.99369	0.00630957	3.4988	83.6816	5.00041	6.3585e-06	-0.0327663	0.151181	0.44573	16.7349	6.82589	1.03121
0.994377	0.00562341	3.5061	84.2947	5.0002	6.3649e-06	-0.032949	0.150075	0.442775	16.8583	6.82233	1.03066
0.994988	0.00501187	3.5126	84.8444	5.00012	6.37101e-06	-0.0331099	0.1491	0.44017	16.9685	6.81931	1.03019
0.995533	0.00446684	3.5184	85.338	5.0002	6.37718e-06	-0.0332515	0.14824	0.437871	17.0669	6.81674	1.0298
0.996019	0.00398107	3.5235	85.7743	5.00003	6.38124e-06	-0.0333764	0.147481	0.435841	17.1547	6.81454	1.02946
0.996452	0.00354813	3.5281	86.1698	5.00024	6.38676e-06	-0.0334866	0.14681	0.434048	17.2331	6.81266	1.02916
0.996838	0.00316228	3.5321	86.5151	5.00001	6.38928e-06	-0.0335839	0.146217	0.432462	17.303	6.81104	1.02891
0.997182	0.00281838	3.5357	86.8271	5.00003	6.39278e-06	-0.0336699	0.145693	0.431059	17.3653	6.80965	1.0287
0.997488	0.00251189	3.5389	87.1054	5.00006	6.3959e-06	-0.033746	0.145228	0.429816	17.4209	6.80845	1.02851
0.997761	0.00223872	3.5418	87.3584	5.00037	6.4002e-06	-0.0338133	0.144817	0.428716	17.4704	6.80741	1.02835
0.998005	0.00199526	3.5443	87.5771	5.00026	6.40187e-06	-0.033873	0.144452	0.42774	17.5145	6.8065	1.02821
0.998222	0.00177828	3.5465	87.77	5.00005	6.40272e-06	-0.0339258	0.144128	0.426875	17.5538	6.80572	1.02809
0.998415	0.00158489	3.5485	87.9457	5.00008	6.40467e-06	-0.0339727	0.143841	0.426107	17.5889	6.80504	1.02798
0.998587	0.00141254	3.5503	88.1041	5.00021	6.40698e-06	-0.0340142	0.143586	0.425425	17.6201	6.80444	1.02789
0.998741	0.00125893	3.5519	88.2452	5.00032	6.40899e-06	-0.0340511	0.14336	0.42482	17.6479	6.80392	1.02781
0.998878	0.00112202	3.5533	88.3688	5.0003	6.41012e-06	-0.0340839	0.143159	0.424282	17.6727	6.80346	1.02774
0.999	0.001	3.5545	88.4749	5.00006	6.40986e-06	-0.0341129	0.14298	0.423804	17.6948	6.80306	1.02767
0.999109	0.000891251	3.5557	88.5812	5.0005	6.41327e-06	-0.0341388	0.142821	0.423379	17.7145	6.80271	1.02762
