T/Tc	1-T/Tc	l	a	K	y	F	Kr	Kr/K0	a0/Kr	Del/kB	C
0.987411	0.0125893	3.0594	53.9264	5.00021	5.6319e-06	-0.0211761	0.234589	0.637022	10.7848	6.86628	1.03741
0.98878	0.0112202	3.0677	54.3758	5.00015	5.65754e-06	-0.0214535	0.232647	0.632625	10.8748	6.85632	1.03588
0.99	0.01	3.0751	54.7797	5.00042	5.68116e-06	-0.0216967	0.230945	0.62877	10.955	6.84797	1.0346
0.991087	0.00891251	3.0816	55.1369	5.00049	5.70065e-06	-0.0219098	0.229451	0.625391	11.0263	6.84095	1.03353
0.992057	0.00794328	3.0873	55.4521	5.00035	5.71647e-06	-0.0220967	0.228141	0.622427	11.0896	6.83506	1.03262
0.992921	0.00707946	3.0923	55.73	5.00006	5.7293e-06	-0.0222607	0.22699	0.619826	11.1459	6.83009	1.03186
0.99369	0.00630957	3.0968	55.9814	5.00021	5.74244e-06	-0.0224047	0.225978	0.61754	11.1958	6.82589	1.03121
0.994377	0.00562341	3.1008	56.2058	5.00046	5.75445e-06	-0.0225312	0.225087	0.615531	11.2401	6.82233	1.03066
0.994988	0.00501187	3.1042	56.3972	5.00001	5.76154e-06	-0.0226425	0.224302	0.613762	11.2794	6.81931	1.03019
0.995533	0.00446684	3.1073	56.5723	5.00006	5.77e-06	-0.0227404	0.223611	0.612205	11.3143	6.81674	1.0298
0.996019	0.00398107	3.1101	56.7309	5.0004	5.7788e-06	-0.0228268	0.223	0.610832	11.3453	6.81454	1.02946
0.996452	0.00354813	3.1125	56.8672	5.0003	5.78455e-06	-0.0229029	0.222461	0.60962	11.3728	6.81266	1.02916
0.996838	0.00316228	3.1146	56.9868	5.00007	5.78894e-06	-0.0229701	0.221985	0.60855	11.3972	6.81104	1.02891
0.997182	0.00281838	3.1165	57.0952	5.00007	5.79375e-06	-0.0230295	0.221563	0.607604	11.4189	6.80965	1.0287
0.997488	0.00251189	3.1182	57.1923	5.00015	5.79837e-06	-0.023082	0.22119	0.606767	11.4381	6.80845	1.02851
0.997761	0.00223872	3.1197	57.2782	5.00017	5.80223e-06	-0.0231284	0.22086	0.606027	11.4552	6.80741	1.02835
0.998005	0.00199526	3.121	57.3527	5.00004	5.80486e-06	-0.0231695	0.220567	0.605371	11.4704	6.8065	1.02821
0.998222	0.00177828	3.1222	57.4215	5.00015	5.80832e-06	-0.023206	0.220307	0.60479	11.484	6.80572	1.02809
0.998415	0.00158489	3.1233	57.4847	5.00042	5.81223e-06	-0.0232383	0.220077	0.604274	11.496	6.80504	1.02798
0.998587	0.00141254	3.1242	57.5365	5.00027	5.81377e-06	-0.0232669	0.219872	0.603817	11.5067	6.80444	1.02789
0.998741	0.00125893	3.125	57.5825	5.00014	5.81512e-06	-0.0232923	0.219691	0.603411	11.5162	6.80392	1.02781
0.998878	0.00112202	3.1258	57.6286	5.00046	5.81855e-06	-0.0233149	0.219529	0.603051	11.5247	6.80346	1.02774
0.999	0.001	3.1264	57.6632	5.0002	5.8188e-06	-0.0233349	0.219386	0.602731	11.5322	6.80306	1.02767
0.999109	0.000891251	3.127	57.6978	5.00029	5.82068e-06	-0.0233527	0.219259	0.602446	11.5389	6.80271	1.02762
